**absq	**bar	**beat	**b7	**b7	**b7	**b7	**b7
0	1	1	0	0	0	28	35
8	2	1	0	0	0	28	-35
14	2	2.5	0	0	0	27	-35
15	2	2.75	0	0	0	26	-35
16	3	1	0	0	0	27	36
18	3	1.5	0	0	0	25	-36
21	3	2.25	0	0	0	26	-36
22	3	2.5	0	0	0	27	-36
24	4	1	28	0	0	28	35
32	5	1	28	0	0	0	-35
38	5	2.5	27	0	0	0	-35
39	5	2.75	26	0	0	0	-35
40	6	1	27	0	0	0	36
42	6	1.5	25	0	0	0	-36
45	6	2.25	26	0	0	0	-36
46	6	2.5	27	0	0	0	-36
48	7	1	28	0	28	32	37
52	7	2	-28	0	-28	-32	39
56	8	1	0	25	29	-32	-39
58	8	1.5	0	-25	-29	-32	38
59	8	1.75	0	-25	-29	-32	37
60	8	2	0	-25	-29	25	36
62	8	2.5	0	-25	-29	-25	39
64	9	1	0	26	28	28	38
66	9	1.5	0	-26	-28	-28	37
67	9	1.75	0	-26	-28	29	-37
68	9	2	0	-26	-28	30	-37
70	9	2.5	0	-26	-28	-30	36
71	9	2.75	0	-26	-28	31	35
72	10	1	0	25	0	32	34
76	10	2	0	-25	0	25	-34
80	11	1	0	0	29	-25	-34
82	11	1.5	0	0	-29	26	-34
84	11	2	0	0	-29	27	-34
88	12	1	0	26	30	28	0
90	12	1.5	28	-26	-30	-28	0
92	12	2	-28	-26	-30	-28	35
94	12	2.5	27	-26	-30	-28	-35
95	12	2.75	26	-26	-30	-28	-35
96	13	1	25	27	0	0	36
99	13	1.75	24	-27	0	0	37
100	13	2	22	-27	0	0	38
102	13	2.5	25	-27	0	0	39
104	14	1	21	0	28	28	-39
105	14	1.25	-21	0	-28	-28	38
106	14	1.5	-21	0	-28	-28	37
107	14	1.75	-21	0	-28	29	-37
108	14	2	-21	0	-28	30	-37
109	14	2.25	-21	0	-28	31	-37
110	14	2.5	-21	0	-28	32	36
111	14	2.75	-21	0	-28	-32	35
112	15	1	0	25	29	-32	34
114	15	1.5	0	-25	-29	-32	35
118	15	2.5	0	-25	-29	32	34
120	16	1	0	26	28	-32	35
122	16	1.5	0	-26	-28	31	37
123	16	1.75	0	-26	-28	30	-37
124	16	2	0	-26	-28	31	-37
126	16	2.5	0	-26	-28	-31	36
127	16	2.75	0	-26	-28	-31	35
128	17	1	0	25	0	32	34
132	17	2	25	-25	0	-32	-34
136	18	1	26	0	31	0	33
138	18	1.5	24	0	-31	0	-33
140	18	2	-24	0	-31	0	35
142	18	2.5	23	0	-31	0	-35
143	18	2.75	22	0	-31	0	-35
144	19	1	21	28	30	0	-35
146	19	1.5	-21	-28	-30	0	34
147	19	1.75	-21	-28	-30	0	33
148	19	2	-21	-28	-30	0	32
152	20	1	25	27	29	0	0
156	20	2	-25	-27	-29	0	36
160	21	1	0	26	0	28	37
164	21	2	0	-26	0	-28	35
166	21	2.5	0	-26	0	29	-35
167	21	2.75	0	-26	0	30	-35
168	22	1	0	0	31	31	-35
170	22	1.5	0	0	-31	-31	36
171	22	1.75	0	0	-31	-31	37
172	22	2	0	0	-31	29	38
176	23	1	0	28	32	30	37
178	23	1.5	0	-28	-32	28	-37
