**absq	**bar	**beat	**b7	**b7	**b7	**b7	**b7	**b7
0	1	1	0	0	26	0	0	0
2	1	2	0	0	-26	0	33	0
4	1	3	22	26	29	31	-33	0
6	1	4	-22	-26	29	-31	36	0
8	2	1	25	27	29	32	36	0
10	2	2	25	27	-29	32	36	0
12	2	3	25	27	29	32	-36	0
14	2	4	-25	-27	-29	-32	36	0
15	2	4.5	-25	-27	-29	-32	-36	36
16	3	1	25	27	0	29	0	34
17	3	1.5	-25	-27	29	-29	0	36
18	3	2	25	-27	27	-29	0	-36
18.5	3	2.25	-25	-27	-27	-29	0	35
19	3	2.5	-25	-27	32	-29	39	34
20	3	3	28	0	-32	0	37	35
20.5	3	3.25	-28	0	31	0	-37	-35
21	3	3.5	-28	30	30	32	39	-35
22	3	4	28	28	32	30	-39	35
22.5	3	4.25	-28	-28	-32	-30	38	-35
23	3	4.5	-28	30	-32	32	37	39
24	4	1	28	-30	28	-32	39	37
24.5	4	1.25	-28	29	-28	31	-39	-37
25	4	1.5	-28	28	-28	30	-39	39
26	4	2	-28	30	0	32	35	-39
26.5	4	2.25	-28	-30	0	-32	-35	38
27	4	2.5	-28	-30	0	-32	-35	37
28	4	3	28	30	0	28	0	39
29	4	3.5	-28	-30	32	30	37	-39
30	4	4	26	0	33	28	38	35
31	4	4.5	28	0	32	30	37	-35
32	5	1	-28	0	-32	30	-37	35
32.5	5	1.25	27	0	32	-30	36	36
33	5	1.5	26	0	28	33	35	37
33.5	5	1.75	-26	0	-28	-33	-35	38
34	5	2	25	0	32	29	34	39
36	5	3	21	28	-32	32	35	-39
36.5	5	3.25	-21	29	-32	-32	-35	-39
37	5	3.5	-21	30	-32	-32	-35	-39
37.5	5	3.75	-21	31	-32	33	-35	-39
38	5	4	0	32	25	34	32	39
38.5	5	4.25	0	-32	-25	-34	33	-39
39	5	4.5	0	-32	25	-34	34	36
39.5	5	4.75	0	-32	26	-34	35	-36
40	6	1	25	32	27	0	36	39
40.5	6	1.25	26	-32	28	0	-36	-39
41	6	1.5	27	29	29	0	-36	-39
41.5	6	1.75	28	30	-29	0	-36	38
41.75	6	1.875	-28	-30	-29	0	-36	37
42	6	2	29	31	-29	29	36	36
42.5	6	2.25	-29	32	-29	30	-36	-36
43	6	2.5	-29	33	22	31	33	-36
43.5	6	2.75	-29	-33	-22	32	-33	37
44	6	3	29	-33	-22	33	36	38
45	6	3.5	22	31	29	-33	-36	-38
45.5	6	3.75	-22	-31	-29	-33	35	37
45.75	6	3.875	-22	-31	-29	-33	34	-37
46	6	4	29	33	31	31	33	38
46.5	6	4.25	-29	-33	-31	-31	-33	39
47	6	4.5	-29	31	-31	29	-33	40
47.5	6	4.75	28	-31	30	-29	34	-40
47.75	6	4.875	27	-31	29	-29	-34	-40
48	7	1	26	-31	28	33	35	-40
48.5	7	1.25	-26	30	-28	-33	-35	39
48.75	7	1.375	-26	29	-28	-33	-35	38
49	7	1.5	-26	28	-28	-33	-35	37
49.5	7	1.75	27	-28	29	32	34	-37
49.75	7	1.875	-27	-28	-29	31	33	-37
50	7	2	28	-28	30	30	32	-37
50.5	7	2.25	-28	29	-30	-30	-32	38
51	7	2.5	-28	30	-30	-30	-32	39
51.5	7	2.75	27	-30	29	31	33	-39
51.75	7	2.875	26	-30	28	-31	-33	-39
52	7	3	25	-30	27	32	34	-39
52.5	7	3.25	-25	29	-27	-32	-34	38
52.75	7	3.375	-25	28	-27	-32	-34	37
53	7	3.5	-25	27	-27	32	-34	36
53.5	7	3.75	24	-27	28	-32	33	-36
53.75	7	3.875	23	-27	-28	-32	32	-36
54	7	4	22	-27	29	0	31	-36
54.5	7	4.25	-22	28	-29	0	-31	37
55	7	4.5	-22	29	-29	31	-31	38
55.5	7	4.75	23	-29	28	-31	32	-38
55.75	7	4.875	-23	-29	27	-31	-32	-38
56	8	1	24	-29	26	31	33	-38
56.5	8	1.25	-24	28	-26	-31	-33	37
56.75	8	1.375	-24	27	-26	-31	-33	-37
57	8	1.5	-24	26	-26	33	-33	36
57.5	8	1.75	25	-26	-26	-33	-33	-36
58	8	2	26	30	-26	-33	-33	-36
58.5	8	2.25	-26	-30	-26	32	-33	-36
58.75	8	2.375	-26	-30	-26	31	-33	-36
59	8	2.5	-26	-30	-26	30	-33	35
60	8	3	22	0	26	31	33	36
64	9	1	0	29	0	0	0	-36
65	9	1.5	25	-29	0	32	34	-36
66	9	2	25	27	0	32	36	0
67	9	2.5	26	28	0	30	35	0
68	9	3	25	29	0	32	34	0
69	9	3.5	-25	-29	29	-32	-34	0
70	9	4	-25	-29	27	-32	-34	0
71	9	4.5	-25	-29	28	-32	-34	0
72	10	1	25	27	29	32	34	0
73	10	1.5	-25	-27	-29	-32	-34	36
74	10	2	-25	-27	29	-32	-34	32
74.5	10	2.25	-25	-27	-29	-32	-34	33
75	10	2.5	-25	-27	-29	-32	-34	34
75.5	10	2.75	-25	-27	-29	-32	-34	35
76	10	3	25	27	29	32	0	36
77	10	3.5	-25	-27	-29	-32	36	-36
77.5	10	3.75	-25	-27	-29	-32	-36	37
77.75	10	3.875	-25	-27	-29	-32	-36	38
78	10	4	-25	-27	-29	-32	32	39
78.5	10	4.25	-25	-27	-29	-32	33	-39
79	10	4.5	-25	-27	-29	-32	34	-39
79.5	10	4.75	-25	-27	-29	-32	35	38
79.75	10	4.875	-25	-27	-29	-32	-35	37
80	11	1	25	27	29	32	36	36
80.5	11	1.25	-25	-27	-29	-32	-36	35
81	11	1.5	-25	-27	-29	-32	-36	34
81.5	11	1.75	-25	-27	-29	-32	37	33
81.75	11	1.875	-25	-27	-29	-32	38	-33
82	11	2	-25	-27	-29	-32	39	32
83	11	2.5	-25	-27	-29	-32	-39	32
83.5	11	2.75	-25	-27	-29	-32	38	-32
83.75	11	2.875	-25	-27	-29	-32	37	-32
84	11	3	-25	-27	-29	-32	36	0
84.5	11	3.25	-25	-27	-29	-32	35	0
85	11	3.5	-25	-27	-29	-32	34	0
85.5	11	3.75	-25	-27	-29	-32	33	0
86	11	4	-25	-27	-29	-32	32	0
87	11	4.5	-25	-27	-29	-32	32	0
88	12	1	0	0	0	0	0	0
89	12	1.5	21	30	28	32	0	37
90.5	12	2.25	21	30	28	32	0	37
