**absq	**bar	**beat	**b7	**b7	**b7	**b7	**b7	**b7
0	1	1	25	0	0	0	0	0
4	1	3	-25	29	0	32	34	36
6	1	4	-25	-29	25	-32	-34	-36
8	2	1	21	28	25	32	35	37
12	2	3	18	29	25	32	34	36
16	3	1	0	0	0	0	0	0
17	3	1.5	22	29	26	31	33	36
19	3	2.5	18	27	29	32	34	36
20	3	3	21	25	28	32	35	37
21	3	3.5	-21	-25	28	28	-35	-37
21.5	3	3.75	20	25	-28	-28	32	36
22	3	4	19	28	21	30	33	35
22.5	3	4.25	-19	-28	-21	31	-33	-35
23	3	4.5	18	29	25	32	36	34
24	4	1	22	29	26	-32	36	33
25	4	1.5	-22	-29	-26	31	-36	-33
25.5	4	1.75	-22	-29	-26	30	-36	-33
26	4	2	-22	-29	-26	31	-36	-33
28	4	3	18	29	25	32	36	34
29	4	3.5	-18	29	-25	-32	-36	-34
30	4	4	0	28	0	0	0	0
31	4	4.5	25	27	0	29	0	0
32	5	1	24	26	0	29	0	0
33	5	1.5	23	25	0	28	0	0
34	5	2	22	26	0	29	0	0
34.5	5	2.25	-22	27	0	-29	0	0
35	5	2.5	21	28	0	30	0	0
36	5	3	22	-28	0	31	0	0
37	5	3.5	-22	27	0	-31	0	0
37.5	5	3.75	-22	26	0	-31	0	0
38	5	4	-22	27	0	-31	0	0
40	6	1	21	28	0	30	0	0
41	6	1.5	-21	-28	0	28	0	37
42	6	2	0	0	0	27	0	36
43	6	2.5	0	0	26	26	0	35
44	6	3	0	0	25	0	0	34
45	6	3.5	0	0	24	29	33	33
46	6	4	0	0	23	25	32	34
46.5	6	4.25	0	0	-23	-25	-32	35
47	6	4.5	0	0	22	26	31	36
48	7	1	0	0	23	25	30	-36
49	7	1.5	0	0	-23	-25	31	35
49.5	7	1.75	0	0	-23	-25	-31	34
50	7	2	0	0	-23	25	32	35
52	7	3	0	0	22	26	-32	36
53	7	3.5	0	0	22	-26	31	-36
53.5	7	3.75	0	0	-22	-26	30	-36
54	7	4	0	0	-22	-26	31	-36
55	7	4.5	0	0	22	-26	-31	-36
56	8	1	0	0	25	27	32	0
57	8	1.5	23	30	-25	32	-32	37
57.5	8	1.75	-23	-30	26	-32	-32	-37
58	8	2	-23	-30	27	-32	-32	34
59	8	2.5	20	29	27	32	-32	36
60	8	3	22	-29	0	31	0	-36
61	8	3.5	-22	22	26	-31	36	33
62	8	4	19	23	-26	30	-36	-33
63	8	4.5	19	24	26	-30	35	33
64	9	1	23	25	27	-30	34	32
64.5	9	1.25	-23	24	-27	-30	-34	-32
