**absq	**bar	**beat	**b7	**b7	**b7
0	1	1	25	0	0
2	1	3	25	0	0
3	1	4	-25	0	32
4	2	1	-25	0	32
5	2	2	24	0	33
6	2	3	23	0	35
7	2	4	22	0	-35
8	3	1	21	0	-35
8.5	3	1.5	-21	0	34
8.75	3	1.75	-21	0	33
9	3	2	-21	35	32
9.25	3	2.25	-21	-35	31
9.5	3	2.5	-21	-35	30
9.75	3	2.75	-21	-35	29
10	3	3	-21	35	30
11	3	4	20	36	31
11.5	3	4.5	-20	-36	32
12	4	1	19	38	33
12.5	4	1.5	-19	-38	34
13	4	2	18	-38	33
13.5	4	2.5	-18	-38	34
14	4	3	17	0	35
14.5	4	3.5	-17	35	33
15	4	4	-17	33	31
15.5	4	4.5	-17	34	32
16	5	1	-17	35	33
16.5	5	1.5	-17	35	-33
17	5	2	-17	36	-33
17.5	5	2.5	-17	-36	29
18	5	3	16	-36	32
18.5	5	3.5	-16	35	-32
18.75	5	3.75	-16	34	-32
19	5	4	-16	33	-32
19.25	5	4.25	-16	32	-32
19.5	5	4.5	-16	31	-32
19.75	5	4.75	-16	30	-32
20	6	1	15	31	33
22	6	3	22	0	0
23	6	4	-22	0	33
24	7	1	-22	0	31
25	7	2	21	0	30
26	7	3	20	0	29
27	7	4	-20	38	-29
28	8	1	-20	36	-29
29	8	2	21	35	30
30	8	3	22	34	31
31	8	4	23	32	30
31.5	8	4.5	-23	-32	29
32	9	1	24	33	28
33	9	2	-24	-33	29
33.5	9	2.5	-24	-33	30
34	9	3	-24	-33	31
34.5	9	3.5	-24	-33	32
35	9	4	-24	-33	33
35.5	9	4.5	-24	-33	34
36	10	1	-24	0	35
37	10	2	-24	0	33
38	10	3	25	36	29
39	10	4	-25	32	-29
40	11	1	21	-32	30
41	11	2	-21	-32	32
41.5	11	2.5	-21	33	-32
42	11	3	22	33	-32
43	11	4	-22	-33	31
44	12	1	18	32	32
45	12	2	25	-32	-32
47	12	4	24	36	0
47.5	12	4.5	-24	35	0
48	13	1	25	34	0
49	13	2	26	33	38
49.5	13	2.5	-26	32	37
50	13	3	27	31	36
51	13	4	-27	31	36
51.5	13	4.5	-27	-31	35
52	14	1	-27	0	34
53	14	2	26	0	-34
54	14	3	25	0	-34
54.5	14	3.5	-25	31	-34
55	14	4	24	32	-34
55.5	14	4.5	-24	33	-34
56	15	1	23	34	32
57	15	2	-23	35	-32
57.5	15	2.5	-23	36	-32
58	15	3	-23	37	0
58.5	15	3.5	-23	-37	31
59	15	4	23	-37	32
59.5	15	4.5	-23	-37	33
60	16	1	22	0	34
60.5	16	1.5	-22	33	35
61	16	2	21	34	36
61.5	16	2.5	-21	35	37
62	16	3	20	36	38
64	17	1	23	32	34
64.5	17	1.5	-23	33	-34
65	17	2	-23	34	-34
65.5	17	2.5	-23	-34	32
66	17	3	24	-34	35
67	17	4	-24	33	-35
68	18	1	20	34	34
70	18	3	27	-34	-34
72	19	1	25	0	0
73	19	2	-25	32	0
74	19	3	28	30	0
74.5	19	3.5	-28	28	0
75	19	4	-28	35	35
76	20	1	24	-35	33
76.5	20	1.5	-24	-35	31
77	20	2	-24	33	38
78	20	3	22	0	-38
79	20	4	-22	0	36
80	21	1	25	0	0
81	21	2	-25	32	0
81.5	21	2.5	-25	31	0
82	21	3	21	30	0
83	21	4	-21	28	37
83.5	21	4.5	-21	-28	36
84	22	1	-21	32	35
85	22	2	21	-32	34
86	22	3	22	-32	33
87	22	4	-22	31	-33
88	23	1	18	32	32
89	23	2	25	-32	-32
91	23	4	24	0	36
91.5	23	4.5	-24	0	35
92	24	1	25	0	34
93	24	2	26	38	33
93.5	24	2.5	-26	37	32
94	24	3	27	36	31
95	24	4	-27	36	31
95.5	24	4.5	-27	35	-31
96	25	1	-27	34	0
97	25	2	26	-34	0
98	25	3	25	-34	0
98.5	25	3.5	-25	-34	31
99	25	4	24	-34	32
99.5	25	4.5	-24	-34	33
100	26	1	23	32	34
101	26	2	-23	-32	35
101.5	26	2.5	-23	-32	36
102	26	3	-23	0	37
102.5	26	3.5	-23	31	-37
103	26	4	23	32	-37
103.5	26	4.5	-23	33	-37
104	27	1	22	34	0
104.5	27	1.5	-22	35	33
105	27	2	21	36	34
105.5	27	2.5	-21	37	35
106	27	3	20	38	36
106.5	27	3.5	-20	-38	37
107	27	4	-20	31	38
108	28	1	23	32	34
109	28	2	-23	34	-34
109.5	28	2.5	-23	-34	35
110	28	3	24	-34	35
111	28	4	-24	33	-35
112	29	1	20	34	34
114	29	3	27	-34	-34
116	30	1	25	0	0
117	30	2	-25	0	32
118	30	3	28	0	30
118.5	30	3.5	-28	0	28
119	30	4	-28	35	35
120	31	1	24	33	-35
120.5	31	1.5	-24	31	-35
121	31	2	-24	38	33
122	31	3	22	-38	0
123	31	4	-22	36	0
124	32	1	25	0	0
125	32	2	-25	0	32
125.5	32	2.5	-25	0	31
126	32	3	21	0	30
127	32	4	-21	37	28
127.5	32	4.5	-21	36	-28
128	33	1	-21	35	32
129	33	2	-21	34	-32
130	33	3	22	33	-32
131	33	4	-22	-33	31
132	34	1	18	32	32
136	35	1	0	0	0
136	35	1	25	0	0
138	35	3	25	0	0
139	35	4	-25	0	34
139.5	35	4.5	-25	0	36
140	36	1	-25	0	32
141	36	2	24	0	33
141.5	36	2.5	-24	0	34
142	36	3	23	0	35
142.5	36	3.5	-23	0	36
143	36	4	22	0	37
143.5	36	4.5	-22	0	38
144	37	1	21	0	39
145	37	2	-21	30	-39
145.5	37	2.5	-21	32	-39
146	37	3	-21	28	0
147	37	4	20	29	0
147.5	37	4.5	-20	30	0
148	38	1	19	31	0
148.5	38	1.5	-19	32	0
149	38	2	18	33	0
149.5	38	2.5	-18	34	0
150	38	3	17	35	0
151	38	4	-17	31	33
152.5	39	1.5	-17	30	32
153	39	2	-17	29	31
154	39	3	16	29	32
155.5	39	4.5	-16	28	-32
156	40	1	15	29	31
158	40	3	22	-29	-31
161	41	2	21	32	0
161.5	41	2.5	-21	33	0
162	41	3	20	34	0
163	41	4	-20	34	36
163.5	41	4.5	-20	35	37
164	42	1	-20	36	38
165	42	2	21	32	37
165.75	42	2.75	-21	-32	36
166	42	3	22	0	36
167	42	4	23	31	-36
167.5	42	4.5	-23	32	-36
168	43	1	24	33	35
169	43	2	-24	33	31
169.5	43	2.5	-24	34	32
170	43	3	-24	35	33
170.5	43	3.5	-24	36	-33
171	43	4	-24	35	33
171.5	43	4.5	-24	34	34
172	44	1	-24	33	35
172.5	44	1.5	-24	32	-35
173	44	2	-24	31	-35
173.5	44	2.5	-24	30	-35
174	44	3	25	29	-35
175	44	4	-25	-29	34
175.5	44	4.5	-25	29	-34
176	45	1	21	30	33
176.5	45	1.5	-21	28	-33
177	45	2	-21	32	-33
177.5	45	2.5	-21	-32	33
178	45	3	22	-32	33
179	45	4	-22	31	-33
180	46	1	18	32	32
181	46	2	25	-32	-32
183	46	4	24	0	0
184	47	1	25	0	0
184.5	47	1.5	-25	36	0
185	47	2	26	38	0
185.5	47	2.5	-26	37	0
186	47	3	27	36	0
186.5	47	3.5	-27	-36	36
187	47	4	-27	34	38
187.5	47	4.5	-27	-34	37
188	48	1	-27	0	36
189	48	2	26	0	35
190	48	3	25	0	34
190.5	48	3.5	-25	0	34
191	48	4	24	0	33
191.5	48	4.5	-24	0	33
192	49	1	23	0	32
192.5	49	1.5	-23	32	-32
193	49	2	-23	34	32
193.5	49	2.5	-23	33	-32
194	49	3	-23	32	0
195	49	4	23	32	0
196	50	1	22	31	0
196.5	50	1.5	-22	31	0
197	50	2	21	30	0
197.5	50	2.5	-21	30	0
198	50	3	20	29	0
198.5	50	3.5	-20	30	0
199	50	4	-20	31	38
199.5	50	4.5	-20	29	38
200	51	1	23	32	37
200.5	51	1.5	-23	33	-37
201	51	2	-23	34	-37
201.5	51	2.5	-23	-34	35
202	51	3	24	-34	35
203	51	4	-24	33	-35
204	52	1	20	34	34
206	52	3	27	-34	0
208	53	1	25	0	29
208.5	53	1.5	-25	0	29
209	53	2	-25	0	32
210	53	3	28	32	-32
210.5	53	3.5	-28	32	30
211	53	4	-28	35	30
212	54	1	24	-35	35
212.5	54	1.5	-24	33	35
213	54	2	-24	33	38
214	54	3	22	34	-38
214.5	54	3.5	-22	-34	36
215	54	4	-22	33	36
216	55	1	25	0	37
217	55	2	-25	36	36
218	55	3	21	37	35
219	55	4	-21	36	34
220	56	1	-21	35	33
220.5	56	1.5	-21	-35	32
221	56	2	-21	34	32
222	56	3	22	33	-32
223	56	4	-22	-33	31
224	57	1	18	32	32
224.5	57	1.5	-18	32	-32
225	57	2	25	34	-32
225.5	57	2.5	-25	33	-32
226	57	3	-25	32	0
227	57	4	24	29	0
228	58	1	25	0	0
228.5	58	1.5	-25	0	36
229	58	2	26	0	38
229.5	58	2.5	-26	0	37
230	58	3	27	0	36
230.5	58	3.5	-27	36	-36
231	58	4	-27	38	34
231.5	58	4.5	-27	37	-34
232	59	1	-27	36	0
233	59	2	26	35	0
234	59	3	25	34	0
234.5	59	3.5	-25	34	0
235	59	4	24	33	0
235.5	59	4.5	-24	33	0
236	60	1	23	32	0
236.5	60	1.5	-23	-32	32
237	60	2	-23	32	34
237.5	60	2.5	-23	-32	33
238	60	3	-23	0	32
239	60	4	23	0	32
240	61	1	22	0	31
240.5	61	1.5	-22	0	31
241	61	2	21	0	30
241.5	61	2.5	-21	0	30
242	61	3	20	0	29
242.5	61	3.5	-20	0	30
243	61	4	-20	38	31
243.5	61	4.5	-20	38	29
244	62	1	23	37	32
244.5	62	1.5	-23	-37	33
245	62	2	-23	-37	34
245.5	62	2.5	-23	35	-34
246	62	3	24	35	-34
247	62	4	-24	-35	33
248	63	1	20	34	34
250	63	3	27	0	-34
252	64	1	25	29	0
252.5	64	1.5	-25	29	0
253	64	2	-25	32	0
254	64	3	28	-32	32
254.5	64	3.5	-28	30	32
255	64	4	-28	30	35
256	65	1	24	35	-35
256.5	65	1.5	-24	35	33
257	65	2	-24	38	33
258	65	3	22	-38	34
258.5	65	3.5	-22	36	-34
259	65	4	-22	36	33
260	66	1	25	37	0
261	66	2	-25	36	36
262	66	3	21	35	37
263	66	4	-21	34	36
264	67	1	-21	33	35
264.5	67	1.5	-21	32	-35
265	67	2	-21	32	34
266	67	3	22	-32	33
267	67	4	-22	31	-33
268	68	1	18	32	32
*-	*-	*-	*-	*-	*-
