**absq	**bar	**beat	**b7	**b7	**b7
0	1	1	25	0	0
2	1	3	25	0	36
4	2	1	-25	0	34
5	2	2	24	0	35
6	2	3	23	0	-35
6.5	2	3.5	-23	0	35
7	2	4	22	0	31
8	3	1	21	0	32
9	3	2	-21	32	-32
10	3	3	-21	30	0
11	3	4	20	31	0
12	4	1	19	-31	0
12.5	4	1.5	-19	31	0
13	4	2	18	27	0
14	4	3	17	28	35
15	4	4	-17	35	33
16	5	1	-17	33	35
17	5	2	-17	-33	36
17.5	5	2.5	-17	31	-36
18	5	3	16	32	-36
19	5	4	-16	-32	35
19.25	5	4.25	-16	-32	34
19.5	5	4.5	-16	-32	33
19.75	5	4.75	-16	-32	32
20	6	1	15	33	31
22	6	3	22	0	0
24	7	1	22	0	0
25	7	2	21	0	0
26	7	3	20	0	0
26.5	7	3.5	-20	36	38
27	7	4	-20	34	36
27.5	7	4.5	-20	35	37
28	8	1	-20	36	38
29	8	2	21	35	37
30	8	3	22	34	36
31	8	4	23	-34	-36
31.5	8	4.5	-23	33	35
32	9	1	24	33	35
32.25	9	1.25	-24	-33	31
32.5	9	1.5	-24	-33	32
32.75	9	1.75	-24	-33	33
33	9	2	-24	-33	34
33.25	9	2.25	-24	-33	35
33.5	9	2.5	-24	-33	36
33.75	9	2.75	-24	-33	37
34	9	3	-24	-33	38
34.25	9	3.25	-24	31	-38
34.5	9	3.5	-24	32	-38
34.75	9	3.75	-24	33	-38
35	9	4	-24	34	-38
35.25	9	4.25	-24	35	-38
35.5	9	4.5	-24	36	-38
35.75	9	4.75	-24	37	-38
36	10	1	-24	38	36
37.5	10	2.5	-24	37	35
38	10	3	25	36	34
38.5	10	3.5	-25	35	33
39	10	4	-25	36	34
39.5	10	4.5	-25	34	32
40	11	1	21	35	33
40.5	11	1.5	-21	-35	32
41	11	2	-21	34	32
41.25	11	2.25	-21	33	-32
41.5	11	2.5	-21	34	-32
41.75	11	2.75	-21	35	-32
42	11	3	22	33	-32
43	11	4	-22	-33	31
44	12	1	18	32	32
45	12	2	25	-32	34
46.5	12	3.5	-25	0	32
47	12	4	24	0	33
48	13	1	25	0	34
49	13	2	26	0	35
50	13	3	27	0	36
50.5	13	3.5	-27	0	37
51	13	4	-27	36	36
51.5	13	4.5	-27	-36	37
52	14	1	-27	-36	38
52.5	14	1.5	-27	34	-38
53	14	2	26	35	31
54	14	3	25	36	0
55	14	4	24	36	0
56	15	1	23	37	0
58	15	3	-23	34	0
59	15	4	-23	-34	32
60	16	1	22	0	31
61	16	2	21	0	30
62	16	3	20	0	29
62.5	16	3.5	-20	0	30
63	16	4	-20	38	31
63.5	16	4.5	-20	-38	29
64	17	1	23	37	32
64.5	17	1.5	-23	-37	33
65	17	2	-23	36	34
66	17	3	24	35	-34
67	17	4	-24	-35	33
68	18	1	20	34	34
70	18	3	27	-34	31
71	18	4	-27	-34	31
71.5	18	4.5	-27	-34	31
72	19	1	25	0	32
74	19	3	28	32	0
75	19	4	-28	32	0
75.5	19	4.5	-28	32	0
76	20	1	24	33	35
77	20	2	-24	-33	35
77.5	20	2.5	-24	-33	35
78	20	3	22	33	36
79	20	4	-22	33	-36
79.5	20	4.5	-22	33	-36
80	21	1	25	34	-36
81	21	2	-25	34	36
82	21	3	21	35	37
83.5	21	4.5	-21	34	36
84	22	1	-21	33	35
84.5	22	1.5	-21	32	-35
85	22	2	-21	32	34
86	22	3	22	-32	33
87	22	4	-22	31	-33
88	23	1	18	32	32
89	23	2	25	-32	-32
91	23	4	24	0	36
92	24	1	25	0	-36
92.5	24	1.5	-25	0	34
93	24	2	26	0	35
94	24	3	27	0	36
95	24	4	-27	36	29
95.5	24	4.5	-27	-36	30
96	25	1	-27	-36	31
96.5	25	1.5	-27	34	32
97	25	2	26	35	33
98	25	3	25	36	34
99	25	4	24	36	-34
100	26	1	23	37	32
102	26	3	-23	34	-32
103	26	4	-23	34	-32
104	27	1	22	-34	0
104.5	27	1.5	-22	33	0
105	27	2	21	33	0
106	27	3	20	34	0
107	27	4	-20	31	0
108	28	1	23	32	34
109	28	2	-23	-32	34
109.5	28	2.5	-23	32	-34
110	28	3	24	35	-34
110.5	28	3.5	-24	-35	33
111	28	4	-24	-35	33
112	29	1	20	34	34
114	29	3	27	0	31
115	29	4	-27	0	29
115.5	29	4.5	-27	0	31
116	30	1	25	34	32
117	30	2	-25	32	-32
117.5	30	2.5	-25	34	-32
118	30	3	28	35	32
119	30	4	-28	-35	30
119.5	30	4.5	-28	-35	32
120	31	1	24	35	33
121	31	2	-24	33	-33
121.5	31	2.5	-24	35	-33
122	31	3	22	36	33
123	31	4	-22	-36	31
123.5	31	4.5	-22	-36	33
124	32	1	25	36	34
125	32	2	-25	34	36
125.5	32	2.5	-25	36	-36
126	32	3	21	37	35
127.5	32	4.5	-21	36	34
128	33	1	-21	35	33
128.5	33	1.5	-21	34	32
129	33	2	-21	34	32
129.5	33	2.5	-21	33	-32
130	33	3	22	33	-32
131	33	4	-22	-33	31
132	34	1	18	32	32
136	35	1	0	0	0
136	35	1	25	0	0
137	35	2	-25	0	34
137.5	35	2.5	-25	0	35
138	35	3	25	0	36
139	35	4	-25	34	-36
139.5	35	4.5	-25	35	-36
140	36	1	-25	36	0
141	36	2	24	-36	0
142	36	3	23	0	0
143	36	4	22	0	34
143.5	36	4.5	-22	0	34
144	37	1	21	0	35
146	37	3	-21	0	32
147	37	4	20	0	-32
148	38	1	19	0	0
149	38	2	18	30	0
149.5	38	2.5	-18	30	0
150	38	3	17	31	0
151	38	4	-17	28	33
152	39	1	-17	0	35
153	39	2	-17	33	-35
153.5	39	2.5	-17	-33	31
154	39	3	16	35	32
155.5	39	4.5	-16	32	-32
156	40	1	15	34	-32
158	40	3	22	33	31
161	41	2	21	0	0
162	41	3	20	0	31
163	41	4	-20	0	31
163.5	41	4.5	-20	0	30
164	42	1	-20	0	29
165	42	2	21	0	30
166	42	3	22	0	31
167	42	4	23	0	32
168	43	1	24	35	33
168.5	43	1.5	-24	-35	34
169	43	2	-24	35	33
169.5	43	2.5	-24	34	34
170	43	3	-24	33	35
171	43	4	-24	34	-35
172	44	1	-24	35	33
173	44	2	-24	36	-33
174	44	3	25	37	34
174.5	44	3.5	-25	-37	33
175	44	4	-25	-37	33
175.5	44	4.5	-25	-37	32
176	45	1	21	-37	33
176.5	45	1.5	-21	-37	32
177	45	2	-21	-37	32
177.5	45	2.5	-21	33	-32
178	45	3	22	33	-32
179	45	4	-22	-33	31
180	46	1	18	32	32
181	46	2	25	-32	-32
182.5	46	3.5	-25	36	0
183	46	4	24	36	0
183.5	46	4.5	-24	36	0
184	47	1	25	37	0
185	47	2	26	35	0
186	47	3	27	36	0
186.5	47	3.5	-27	-36	36
187	47	4	-27	-36	36
187.5	47	4.5	-27	-36	36
188	48	1	-27	0	38
189	48	2	26	0	35
190	48	3	25	0	36
190.5	48	3.5	-25	36	-36
191	48	4	24	36	-36
191.5	48	4.5	-24	36	-36
192	49	1	23	37	0
192.5	49	1.5	-23	-37	32
193	49	2	-23	30	32
193.5	49	2.5	-23	-30	32
194	49	3	-23	32	34
195	49	4	23	-32	30
196	50	1	22	0	31
196.5	50	1.5	-22	33	-31
197	50	2	21	33	0
197.5	50	2.5	-21	33	0
198	50	3	20	34	29
199	50	4	-20	31	34
200	51	1	23	32	-34
200.5	51	1.5	-23	32	32
201	51	2	-23	37	34
201.5	51	2.5	-23	36	-34
202	51	3	24	35	-34
203	51	4	-24	-35	33
204	52	1	20	34	34
206	52	3	27	-34	0
207	52	4	-27	-34	36
208	53	1	25	0	34
208.5	53	1.5	-25	0	34
209	53	2	-25	32	34
209.5	53	2.5	-25	-32	33
210	53	3	28	30	32
210.5	53	3.5	-28	30	-32
211	53	4	-28	30	35
211.5	53	4.5	-28	29	-35
212	54	1	24	28	33
213	54	2	-24	35	33
213.5	54	2.5	-24	-35	33
214	54	3	22	36	31
214.5	54	3.5	-22	36	31
215	54	4	-22	36	31
215.5	54	4.5	-22	35	30
216	55	1	25	34	29
218	55	3	21	35	0
219	55	4	-21	-35	35
219.5	55	4.5	-21	28	-35
220	56	1	-21	30	32
221	56	2	21	32	-32
221.5	56	2.5	-21	-32	33
222	56	3	22	-32	33
223	56	4	-22	31	-33
224	57	1	18	32	32
225	57	2	25	-32	-32
226.5	57	3.5	-25	0	36
227	57	4	24	0	36
227.5	57	4.5	-24	0	36
228	58	1	25	0	34
229	58	2	26	0	35
230	58	3	27	0	31
230.5	58	3.5	-27	38	-31
231	58	4	-27	38	-31
231.5	58	4.5	-27	38	-31
232	59	1	-27	36	0
233	59	2	26	38	0
234	59	3	25	34	0
235	59	4	24	-34	0
236	60	1	23	0	0
236.5	60	1.5	-23	0	34
237	60	2	-23	0	34
237.5	60	2.5	-23	0	34
238	60	3	-23	0	32
238.5	60	3.5	-23	37	-32
239	60	4	23	37	34
239.5	60	4.5	-23	37	-34
240	61	1	22	34	31
241	61	2	21	35	0
241.5	61	2.5	-21	-35	35
242	61	3	20	31	36
243	61	4	-20	-31	38
243.5	61	4.5	-20	31	-38
244	62	1	23	32	37
244.5	62	1.5	-23	-32	38
245	62	2	-23	34	37
245.5	62	2.5	-23	-34	36
246	62	3	24	-34	35
247	62	4	-24	33	-35
248	63	1	20	34	34
250	63	3	27	0	0
250.5	63	3.5	-27	0	31
251	63	4	-27	0	31
251.5	63	4.5	-27	0	31
252	64	1	24	0	32
252.5	64	1.5	-24	0	33
253	64	2	-24	0	34
254	64	3	28	0	0
254.5	64	3.5	-28	32	30
255	64	4	-28	31	30
255.5	64	4.5	-28	32	30
256	65	1	24	33	31
256.5	65	1.5	-24	34	32
257	65	2	-24	35	33
258	65	3	22	0	0
258.5	65	3.5	-22	33	31
259	65	4	-22	33	31
259.5	65	4.5	-22	33	31
260	66	1	25	34	32
260.5	66	1.5	-25	35	33
261	66	2	-25	36	34
262	66	3	21	35	0
263	66	4	-21	-35	35
263.5	66	4.5	-21	34	-35
264	67	1	-21	33	-35
264.5	67	1.5	-21	-33	34
265	67	2	-21	32	33
266	67	3	22	-32	33
267	67	4	-22	31	-33
268	68	1	18	32	32
*-	*-	*-	*-	*-	*-
