**absq	**bar	**beat	**b7	**b7	**b7	**b7	**b7
0	1	1	21	25	0	0	0
4	1	3	-21	-25	0	28	0
6	1	4	21	25	0	-28	0
8	2	1	24	26	0	-28	0
10	2	2	23	25	0	28	0
12	2	3	24	26	0	29	0
14	2	4	-24	-26	0	28	0
15	2	4.5	23	-26	0	-28	0
16	3	1	22	27	0	29	0
18	3	2	21	28	0	30	0
20	3	3	22	-28	0	31	0
22	3	4	22	27	0	29	0
24	4	1	21	28	25	30	0
27	4	2.5	-21	29	-25	-30	0
28	4	3	-21	30	-25	0	32
29	4	3.5	-21	31	-25	0	-32
30	4	4	-21	30	25	0	-32
32	5	1	0	-30	28	0	-32
34	5	2	0	29	27	0	32
36	5	3	0	30	28	0	33
38	5	4	28	-30	-28	0	32
39	5	4.5	-28	-30	29	0	-32
40	6	1	-28	0	30	0	33
42	6	2	27	0	29	32	34
44	6	3	26	0	30	-32	35
46	6	4	26	0	28	31	33
48	7	1	25	0	32	30	34
50	7	2	-25	32	-32	29	-34
52	7	3	26	-32	0	-29	0
54	7	4	-26	31	0	28	0
56	8	1	25	30	0	-28	0
58	8	2	25	29	32	27	0
60	8	3	26	-29	-32	28	0
62	8	4	26	28	31	-28	0
64	9	1	25	-28	32	29	0
66	9	2	-25	27	32	-29	36
68	9	3	0	26	33	30	-36
70	9	4	0	-26	-33	30	35
71	9	4.5	0	-26	32	-30	-35
72	10	1	22	0	31	29	34
73	10	1.5	-22	0	30	-29	-34
74	10	2	-22	0	31	-29	33
76	10	3	23	25	30	0	-33
78	10	4	23	-25	28	0	32
80	11	1	22	26	29	0	-32
82	11	2	-22	26	-29	0	31
84	11	3	0	25	-29	0	32
86	11	4	25	-25	-29	0	-32
88	12	1	-25	0	-29	0	33
90	12	2	24	29	-29	0	-33
92	12	3	25	-29	0	0	34
94	12	4	25	29	25	32	34
96	13	1	22	29	26	-32	33
98	13	2	-22	-29	26	31	-33
99	13	2.5	-22	28	-26	-31	-33
100	13	3	23	27	25	32	0
102	13	4	-23	-27	-25	32	0
104	14	1	21	28	0	30	0
106	14	2	28	-28	0	-30	0
108	14	3	-28	25	0	29	0
110	14	4	27	-25	32	-29	0
112	15	1	28	0	-32	30	0
114	15	2	26	0	31	29	0
115	15	2.5	-26	0	-31	28	0
116	15	3	25	0	32	30	0
118	15	4	-25	32	32	29	36
120	16	1	0	32	30	0	-36
122	16	2	0	-32	-30	32	35
124	16	3	0	33	29	-32	36
126	16	4	0	33	-29	31	36
128	17	1	0	32	25	32	34
130	17	2	25	-32	-25	32	-34
132	17	3	-25	0	0	29	33
134	17	4	24	29	0	-29	-33
136	18	1	25	29	0	0	34
138	18	2	23	28	0	32	33
139	18	2.5	-23	-28	0	-32	32
140	18	3	22	29	0	32	34
142	18	4	-22	-29	29	31	33
144	19	1	0	25	-29	32	0
146	19	2	0	-25	29	-32	36
148	19	3	0	26	33	30	-36
150	19	4	0	-26	-33	-30	35
151	19	4.5	0	-26	32	-30	-35
152	20	1	0	0	31	29	36
153	20	1.5	0	0	30	-29	-36
154	20	2	29	0	31	-29	36
156	20	3	29	0	-31	0	33
158	20	4	28	33	30	30	-33
160	21	1	29	33	29	31	0
162	21	2	27	32	-29	29	36
164	21	3	26	33	0	30	36
166	21	4	-26	33	33	-30	35
168	22	1	0	29	33	31	36
170	22	2	0	-29	31	33	-36
172	22	3	0	0	32	-33	34
173	22	3.5	0	0	-32	32	-34
174	22	4	0	0	32	32	-34
176	23	1	0	0	29	-32	33
178	23	2	0	29	-29	31	-33
180	23	3	25	-29	0	32	0
182	23	4	-25	30	0	-32	34
184	24	1	26	28	0	0	35
186	24	2	24	29	0	0	33
188	24	3	25	-29	29	0	34
189	24	3.5	-25	25	-29	0	-34
190	24	4	-25	32	-29	0	-34
192	25	1	21	-32	30	0	35
193	25	1.5	-21	31	-30	0	-35
194	25	2	28	30	28	0	37
195	25	2.5	-28	29	-28	0	-37
196	25	3	-28	28	32	0	-37
197	25	3.5	-28	-28	-32	0	36
198	25	4	27	29	32	0	36
200	26	1	26	30	33	0	-36
202	26	2	-26	-30	-33	33	35
204	26	3	0	29	31	-33	36
205	26	3.5	0	-29	-31	33	-36
206	26	4	22	-29	-31	33	-36
207	26	4.5	-22	-29	30	-33	-36
208	27	1	-22	0	29	31	0
209	27	1.5	22	0	-29	-31	0
210	27	2	22	29	-29	31	0
212	27	3	25	-29	0	32	0
213	27	3.5	-25	29	0	-32	0
214	27	4	24	29	29	33	0
216	28	1	25	27	-29	-33	0
217	28	1.5	-25	-27	29	32	0
218	28	2	21	28	30	32	0
220	28	3	22	26	29	-32	0
222	28	4	-22	-26	29	31	0
