**absq	**bar	**beat	**b7	**b7	**b7
0	1	1	26	0	0
6	1	4	26	0	0
8	2	1	27	0	0
10	2	2	25	0	0
12	2	3	28	0	0
16	3	1	27	0	0
18	3	2	26	0	0
20	3	3	-26	30	0
22	3	4	25	-30	0
23	3	4.5	24	-30	0
24	4	1	25	-30	0
26	4	2	26	30	0
28	4	3	22	31	0
30	4	4	25	29	0
32	5	1	-25	32	0
33	5	1.5	26	-32	0
34	5	2	27	-32	0
35	5	2.5	28	-32	0
36	5	3	29	31	33
38	5	4	28	30	-33
39	5	4.5	27	-30	-33
40	6	1	26	-30	-33
42	6	2	-26	29	33
43	6	2.5	-26	28	-33
44	6	3	25	29	34
46	6	4	28	30	32
48	7	1	-28	26	35
49	7	1.5	27	27	-35
50	7	2	26	28	-35
51	7	2.5	-26	29	-35
52	7	3	25	30	34
53	7	3.5	-25	29	-34
54	7	4	24	31	33
55	7	4.5	25	-31	-33
56	8	1	26	-31	-33
57	8	1.5	27	-31	-33
58	8	2	28	30	32
59	8	2.5	-28	29	31
60	8	3	-28	30	32
62	8	4	26	31	33
64	9	1	27	-31	29
65	9	1.5	-27	30	30
66	9	2	-27	29	31
67	9	2.5	-27	-29	32
68	9	3	26	28	33
69	9	3.5	-26	-28	34
70	9	4	-26	30	35
72	10	1	0	-30	34
73	10	1.5	0	29	-34
74	10	2	0	28	33
76	10	3	23	27	-33
78	10	4	-23	-27	32
79	10	4.5	-23	-27	31
80	11	1	-23	-27	32
81	11	1.5	-23	-27	31
82	11	2	23	-27	30
83	11	2.5	-23	-27	29
84	11	3	24	26	28
86	11	4	22	-26	31
88	12	1	26	0	30
90	12	2	-26	30	-30
91	12	2.5	25	-30	-30
91.5	12	2.75	24	-30	-30
92	12	3	25	-30	0
94	12	4	26	30	33
96	13	1	22	31	-33
98	13	2	24	29	33
100	13	3	23	32	34
102	13	4	-23	-32	32
104	14	1	26	31	35
106	14	2	-26	30	-35
108	14	3	25	-30	34
109	14	3.5	-25	29	-34
110	14	4	26	28	33
112	15	1	23	27	-33
114	15	2	-23	30	32
115	15	2.5	-23	-30	31
116	15	3	0	-30	32
117	15	3.5	0	29	-32
118	15	4	0	28	33
119	15	4.5	0	27	-33
120	16	1	0	26	-33
122	16	2	0	27	32
123	16	2.5	0	-27	31
124	16	3	26	28	30
126	16	4	-26	29	29
128	17	1	-26	-29	30
130	17	2	26	28	-30
132	17	3	27	29	29
134	17	4	25	27	32
136	18	1	28	30	-32
137	18	1.5	-28	-30	30
138	18	2	-28	-30	33
140	18	3	27	29	32
142	18	4	26	28	31
144	19	1	-26	-28	30
146	19	2	25	27	-30
147	19	2.5	24	26	29
148	19	3	25	27	30
150	19	4	26	28	-30
152	20	1	22	29	31
153	20	1.5	23	-29	-31
154	20	2	24	-29	-31
155	20	2.5	25	-29	-31
156	20	3	26	28	30
158	20	4	-26	26	-30
159	20	4.5	25	27	-30
160	21	1	26	28	0
161	21	1.5	27	29	0
162	21	2	28	30	32
163	21	2.5	-28	29	-32
164	21	3	-28	30	33
165	21	3.5	-28	31	-33
166	21	4	27	32	34
168	22	1	26	-32	35
170	22	2	-26	31	-35
172	22	3	25	30	-35
174	22	4	-25	29	34
175	22	4.5	-25	28	33
176	23	1	0	29	34
177	23	1.5	0	-29	33
178	23	2	25	-29	32
179	23	2.5	-25	-29	31
180	23	3	26	0	30
182	23	4	27	0	29
184	24	1	28	0	30
187	24	2.5	-28	0	31
188	24	3	-28	0	32
190	24	4	27	0	-32
191	24	4.5	26	0	-32
192	25	1	27	0	-32
194	25	2	28	0	32
195	25	2.5	27	0	-32
196	25	3	26	0	33
197	25	3.5	25	0	-33
198	25	4	24	28	-33
199	25	4.5	23	-28	-33
200	26	1	22	29	-33
202	26	2	21	30	-33
204	26	3	22	31	-33
205	26	3.5	23	-31	-33
206	26	4	24	-31	-33
207	26	4.5	25	-31	-33
208	27	1	26	-31	0
209	27	1.5	25	-31	0
210	27	2	26	30	0
211	27	2.5	27	29	0
212	27	3	28	30	0
214	27	4	26	31	0
217	28	1.5	25	30	0
218	28	2	23	30	32
220	28	3	24	-30	33
222	28	4	25	29	34
224	29	1	21	30	35
225	29	1.5	22	-30	-35
226	29	2	23	-30	-35
227	29	2.5	24	-30	-35
228	29	3	25	0	-35
230	29	4	-25	29	34
231	29	4.5	-25	-29	33
232	30	1	-25	-29	34
234	30	2	-25	30	32
236	30	3	0	31	33
238	30	4	0	32	34
240	31	1	0	30	35
241	31	1.5	0	29	-35
242	31	2	0	28	-35
