**absq	**bar	**beat	**b7	**b7	**b7
4	1	3	0	0	32
8	2	1	0	0	32
14	2	4	0	0	31
16	3	1	0	0	30
20	3	3	0	0	29
24	4	1	0	0	28
25	4	1.5	0	0	29
26	4	2	0	0	30
27	4	2.5	0	0	31
28	4	3	0	28	32
30	4	4	0	-28	33
31	4	4.5	0	-28	34
32	5	1	0	28	35
35	5	2.5	0	-28	34
36	5	3	0	-28	33
38	5	4	0	27	32
40	6	1	0	26	-32
41	6	1.5	0	-26	28
42	6	2	0	-26	31
44	6	3	0	25	-31
46	6	4	0	-25	30
48	7	1	0	24	31
49	7	1.5	0	25	-31
50	7	2	0	26	-31
51	7	2.5	0	27	-31
52	7	3	24	28	-31
54	7	4	-24	29	-31
55	7	4.5	-24	30	-31
56	8	1	24	31	0
59	8	2.5	-24	30	0
60	8	3	-24	29	31
62	8	4	23	28	-31
64	9	1	22	-28	-31
65	9	1.5	-22	24	-31
66	9	2	-22	27	30
67	9	2.5	-22	-27	29
68	9	3	21	-27	30
70	9	4	-21	26	-30
72	10	1	20	27	29
78	10	4	20	-27	29
80	11	1	21	0	30
81	11	1.5	22	0	-30
82	11	2	23	0	-30
83	11	2.5	24	0	29
84	11	3	25	0	30
86	11	4	26	0	31
88	12	1	27	0	29
90	12	2	28	0	-29
94	12	4	27	25	-29
96	13	1	28	26	28
98	13	2	-28	-26	30
99	13	2.5	-28	25	-30
100	13	3	0	26	31
102	13	4	0	27	32
104	14	1	0	25	-32
105	14	1.5	0	-25	31
106	14	2	0	-25	31
110	14	4	21	-25	30
112	15	1	22	24	31
114	15	2	-22	26	-31
115	15	2.5	21	-26	-31
116	15	3	22	27	0
118	15	4	23	28	0
120	16	1	21	-28	0
121	16	1.5	-21	27	0
122	16	2	-21	27	0
126	16	4	-21	26	0
128	17	1	20	27	29
132	17	3	-20	0	29
134	17	4	-20	27	29
136	18	1	-20	-27	29
137	18	1.5	-20	26	-29
138	18	2	-20	24	-29
140	18	3	-20	25	-29
142	18	4	-20	-25	30
143	18	4.5	-20	24	-30
144	19	1	0	22	31
145	19	1.5	0	23	-31
146	19	2	0	24	-31
147	19	2.5	0	25	31
148	19	3	0	26	31
149	19	3.5	0	27	-31
150	19	4	0	28	31
151	19	4.5	0	29	-31
152	20	1	0	25	30
154	20	2	0	28	-30
156	20	3	0	-28	29
158	20	4	0	27	-29
160	21	1	21	28	28
161	21	1.5	-21	-28	29
162	21	2	-21	-28	30
163	21	2.5	-21	-28	31
164	21	3	-21	0	32
166	21	4	21	28	33
168	22	1	21	-28	-33
169	22	1.5	-21	27	32
170	22	2	-21	26	32
171	22	2.5	-21	25	-32
172	22	3	-21	26	-32
174	22	4	22	-26	31
176	23	1	23	25	32
179	23	2.5	23	-25	-32
180	23	3	23	-25	0
182	23	4	23	25	32
184	24	1	-23	25	-32
185	24	1.5	22	-25	31
186	24	2	21	-25	30
187	24	2.5	20	-25	29
188	24	3	21	-25	30
190	24	4	-21	26	-30
192	25	1	20	27	0
194	25	2	-20	-27	29
195	25	2.5	-20	27	-29
196	25	3	-20	27	-29
197	25	3.5	-20	-27	30
198	25	4	-20	27	31
199	25	4.5	-20	-27	32
200	26	1	0	26	28
202	26	2	0	-26	31
204	26	3	21	25	-31
206	26	4	-21	-25	30
208	27	1	22	24	31
211	27	2.5	23	-24	-31
212	27	3	24	0	-31
214	27	4	-24	24	-31
215	27	4.5	25	-24	-31
215.5	27	4.75	26	-24	-31
216	28	1	27	25	0
219	28	2.5	28	-25	0
220	28	3	29	-25	0
221	28	3.5	30	-25	0
222	28	4	29	24	0
224	29	1	-29	23	0
225	29	1.5	28	-23	0
226	29	2	28	-23	0
228	29	3	-28	22	0
230	29	4	27	-22	0
232	30	1	28	21	0
235	30	2.5	-28	20	0
236	30	3	-28	21	32
237	30	3.5	-28	22	-32
238	30	4	-28	23	-32
239	30	4.5	-28	24	-32
240	31	1	0	25	32
241	31	1.5	0	24	-32
242	31	2	0	25	-32
243	31	2.5	0	26	-32
244	31	3	0	27	-32
245	31	3.5	0	28	-32
246	31	4	0	29	31
248	32	1	0	-29	30
249	32	1.5	0	28	-30
250	32	2	0	28	-30
252	32	3	0	-28	29
254	32	4	0	27	-29
256	33	1	21	28	28
257	33	1.5	-21	-28	29
258	33	2	-21	-28	30
259	33	2.5	-21	-28	31
260	33	3	-21	0	32
262	33	4	-21	28	33
263	33	4.5	-21	-28	34
264	34	1	-21	28	35
267	34	2.5	-21	-28	34
268	34	3	-21	-28	33
270	34	4	-21	27	32
272	35	1	-21	26	-32
273	35	1.5	-21	-26	28
274	35	2	-21	-26	31
276	35	3	-21	25	-31
278	35	4	-21	-25	30
280	36	1	0	24	31
281	36	1.5	0	25	-31
282	36	2	0	26	-31
283	36	2.5	0	27	-31
284	36	3	24	28	-31
286	36	4	-24	29	-31
287	36	4.5	-24	30	-31
288	37	1	24	31	0
291	37	2.5	-24	30	0
292	37	3	-24	29	31
294	37	4	23	28	-31
296	38	1	22	-28	-31
297	38	1.5	-22	24	-31
298	38	2	-22	27	30
299	38	2.5	-22	-27	29
300	38	3	21	-27	30
302	38	4	-21	26	-30
304	39	1	20	27	29
310	39	4	20	-27	29
312	40	1	21	0	30
313	40	1.5	22	0	-30
314	40	2	23	0	-30
315	40	2.5	24	0	29
316	40	3	25	0	30
318	40	4	26	0	31
320	41	1	27	0	29
322	41	2	28	0	-29
326	41	4	27	25	-29
328	42	1	28	26	28
330	42	2	-28	-26	30
331	42	2.5	-28	25	-30
332	42	3	0	26	31
