**absq	**bar	**beat	**b7	**b7	**b7	**b7	**b7	**b7
0	0	1	0	0	0	0	33	33
4	0	2	0	0	0	0	33	35
6	0	2.5	0	0	0	0	31	36
8	1	1	0	0	0	0	32	37
10	1	1.5	0	0	0	0	33	35
12	1	2	0	0	0	0	29	38
14	1	2.5	0	0	0	0	36	-38
18	2	1.5	0	0	0	0	35	37
19	2	1.75	0	0	0	0	34	36
20	2	2	0	0	0	0	35	37
24	3	1	26	0	30	33	-35	-37
26	3	1.5	-26	26	-30	-33	-35	-37
28	3	2	24	28	31	33	0	0
30	3	2.5	24	28	31	33	0	0
32	4	1	25	27	29	32	0	0
36	4	2	22	26	29	31	0	0
38	4	2.5	-22	29	31	33	0	0
40	5	1	26	-29	-31	-33	0	0
42	5	1.5	-26	28	30	33	0	0
44	5	2	27	29	29	31	0	0
46	5	2.5	26	31	28	-31	0	0
48	6	1	25	-31	27	32	0	0
50	6	1.5	25	30	-27	32	0	0
52	6	2	24	31	28	33	0	0
54	6	2.5	21	30	32	35	0	0
56	7	1	25	29	32	34	0	0
58	7	1.5	26	28	31	33	0	0
60	7	2	23	27	30	-33	0	0
61	7	2.25	-23	-27	-30	32	0	0
61.5	7	2.375	-23	-27	-30	31	0	0
62	7	2.5	-23	-27	-30	32	0	0
64	8	1	26	26	30	33	0	0
66	8	1.5	-26	-26	-30	-33	33	0
68	8	2	-26	-26	-30	-33	35	0
70	8	2.5	-26	-26	-30	-33	-35	33
72	9	1	0	-26	-30	0	-35	35
74	9	1.5	0	-26	-30	0	33	-35
76	9	2	0	-26	-30	0	35	-35
78	9	2.5	0	-26	-30	0	-35	33
79	9	2.75	0	-26	-30	0	34	-33
80	10	1	0	0	0	0	33	35
81	10	1.25	0	0	0	0	32	-35
82	10	1.5	0	0	0	0	33	35
84	10	2	0	0	0	0	-33	34
86	10	2.5	0	0	0	0	32	-34
88	11	1	0	0	0	0	33	33
90	11	1.5	0	29	0	0	-33	-33
92	11	2	22	-29	0	0	-33	-33
94	11	2.5	-22	26	29	31	-33	-33
96	12	1	-22	26	-29	-31	-33	0
98	12	1.5	21	-26	30	30	-33	0
100	12	2	22	26	31	29	-33	0
104	13	1	26	0	30	28	0	0
106	13	1.5	24	26	31	33	0	0
108	13	2	25	27	29	32	0	0
110	13	2.5	26	26	28	30	0	0
112	14	1	22	26	29	31	0	0
114	14	1.5	23	30	27	32	0	0
116	14	2	24	28	26	33	0	0
118	14	2.5	22	29	-26	-33	0	0
120	15	1	24	26	33	33	0	0
121	15	1.25	25	-26	-33	-33	0	0
122	15	1.5	26	31	-33	35	0	0
123	15	1.75	27	-31	-33	-35	0	0
124	15	2	28	30	32	-35	0	0
125	15	2.25	-28	-30	-32	34	0	0
126	15	2.5	29	31	31	33	0	0
128	16	1	27	-31	29	-33	0	0
129	16	1.25	-27	30	-29	32	0	0
129.5	16	1.375	-27	-30	-29	31	0	0
130	16	1.5	-27	29	-29	32	0	0
132	16	2	26	-29	30	33	0	0
133	16	2.25	-26	28	-30	-33	0	0
133.5	16	2.375	-26	27	-30	-33	0	0
134	16	2.5	-26	28	-30	-33	0	0
136	17	1	22	29	29	31	0	0
138	17	1.5	-22	-29	-29	-31	33	0
140	17	2	-22	-29	0	-31	33	0
142	17	2.5	-22	-29	0	-31	33	33
144	18	1	0	-29	0	0	36	33
146	18	1.5	0	-29	0	0	-36	33
147	18	1.75	0	-29	0	0	35	-33
148	18	2	0	-29	0	0	34	36
150	18	2.5	0	-29	0	0	33	-36
151	18	2.75	0	-29	0	0	-33	35
152	19	1	0	0	0	0	36	34
154	19	1.5	0	0	0	0	35	33
156	19	2	0	0	0	0	34	36
158	19	2.5	0	0	0	0	33	35
160	20	1	0	0	0	0	-33	34
161	20	1.25	0	0	0	0	32	-34
161.5	20	1.375	0	0	0	0	31	-34
162	20	1.5	0	0	0	0	32	-34
164	20	2	0	0	0	0	33	33
166	20	2.5	24	26	33	35	-33	-33
168	21	1	25	27	32	34	0	0
170	21	1.5	26	28	31	33	0	0
171	21	1.75	-26	-28	30	-33	0	0
172	21	2	27	29	29	32	0	0
173	21	2.25	-27	-29	-29	31	0	0
174	21	2.5	-27	-29	-29	32	0	0
176	22	1	26	30	28	33	0	0
180	22	2	22	29	31	33	0	0
188	23	2	26	28	30	33	0	0
192	24	1	22	31	29	33	0	0
194	24	1.5	29	-31	-29	-33	0	0
195	24	1.75	-29	-31	30	-33	0	0
196	24	2	-29	29	31	33	0	0
198	24	2.5	28	30	30	33	0	0
200	25	1	29	31	29	33	0	0
202	25	1.5	-29	-31	31	-33	0	0
204	25	2	22	29	-31	-33	0	0
205	25	2.25	-22	-29	30	-33	0	0
206	25	2.5	-22	-29	29	-33	0	0
208	26	1	26	30	-29	33	0	0
210	26	1.5	-26	-30	28	-33	33	0
211	26	1.75	-26	-30	27	-33	-33	0
212	26	2	-26	-30	28	0	33	37
214	26	2.5	-26	-30	-28	0	33	-37
216	27	1	0	0	0	0	29	38
217	27	1.25	0	0	0	0	30	-38
218	27	1.5	0	0	0	0	31	-38
219	27	1.75	0	0	0	0	32	-38
220	27	2	0	0	0	0	33	-38
221	27	2.25	0	0	0	0	34	-38
222	27	2.5	0	0	0	0	35	37
224	28	1	0	0	0	0	34	36
226	28	1.5	0	0	0	0	33	35
228	28	2	0	0	0	0	-33	34
230	28	2.5	0	0	0	30	32	-34
232	29	1	0	0	0	31	33	33
234	29	1.5	0	0	30	28	-33	-33
236	29	2	0	0	31	29	0	-33
238	29	2.5	26	30	28	26	0	-33
