**absq	**bar	**beat	**b7	**b7	**b7	**b7	**b7
0	1	1	0	23	25	0	0
2	1	2	0	24	-25	0	0
4	1	3	0	25	-25	23	0
6	1	4	0	-25	-25	24	0
8	2	1	0	21	-25	25	30
10	2	2	0	-21	-25	-25	31
12	2	3	0	-21	-25	21	32
14	2	4	0	20	-25	-21	-32
15	2	4.5	0	19	-25	-21	-32
16	3	1	0	18	27	25	32
20	3	3	0	22	-27	0	31
22	3	4	0	23	-27	25	32
24	4	1	0	24	26	22	33
26	4	2	0	25	-26	29	32
28	4	3	0	22	-26	-29	-32
29	4	3.5	0	-22	-26	28	-32
30	4	4	0	-22	-26	26	31
32	5	1	0	18	25	27	32
36	5	3	0	-18	27	25	-32
38	5	4	0	-18	-27	25	-32
40	6	1	0	25	27	25	0
42	6	2	0	-25	-27	25	0
44	6	3	0	24	28	26	0
48	7	1	0	27	29	25	0
51	7	2.5	0	26	-29	-25	0
52	7	3	0	27	-29	-25	32
54	7	4	0	25	-29	-25	32
56	8	1	0	21	30	-25	32
58	8	2	0	22	-30	-25	32
59	8	2.5	0	23	-30	-25	-32
60	8	3	0	24	29	24	33
62	8	4	0	22	-29	-24	-33
64	9	1	0	18	27	25	32
68	9	3	0	25	-27	-25	-32
70	9	4	0	-25	-27	-25	31
72	10	1	0	21	28	-25	30
76	10	3	0	25	27	-25	29
80	11	1	0	24	29	22	33
84	11	3	0	20	-29	-22	34
88	12	1	0	24	28	0	33
92	12	3	0	22	29	0	-33
94	12	4	0	-22	-29	0	31
96	13	1	0	23	25	0	32
98	13	2	0	-23	-25	0	33
99	13	2.5	0	24	-25	0	-33
100	13	3	0	25	-25	0	34
102	13	4	0	21	-25	0	35
104	14	1	0	24	26	0	-35
105	14	1.5	0	-24	-26	0	34
106	14	2	0	-24	-26	0	33
107	14	2.5	0	23	-26	0	32
108	14	3	0	22	-26	0	31
111	14	4.5	0	-22	-26	0	30
112	15	1	0	0	25	0	32
114	15	2	0	18	-25	0	-32
116	15	3	0	-18	-25	27	-32
118	15	4	0	21	-25	28	-32
120	16	1	0	20	-25	29	-32
122	16	2	0	18	-25	-29	-32
124	16	3	0	-18	-25	30	-32
126	16	4	0	21	-25	-30	-32
128	17	1	0	20	0	29	0
130	17	2	0	21	0	28	0
132	17	3	0	18	25	27	0
134	17	4	0	25	-25	-27	0
136	18	1	0	26	24	28	0
137	18	1.5	0	25	-24	-28	0
138	18	2	0	24	-24	28	0
139	18	2.5	0	23	-24	-28	0
140	18	3	0	22	24	29	0
144	19	1	0	25	27	-29	0
148	19	3	0	-25	27	30	0
150	19	4	0	24	-27	-30	0
151	19	4.5	0	25	-27	-30	0
152	20	1	0	26	26	30	0
156	20	3	0	22	29	31	0
160	21	1	0	26	-29	30	0
162	21	2	0	-26	28	30	0
164	21	3	0	-26	28	30	0
166	21	4	0	-26	27	30	0
168	22	1	0	22	29	29	0
170	22	2	0	-22	-29	31	0
173	22	3.5	0	-22	-29	30	0
174	22	4	0	-22	28	29	0
175	22	4.5	0	-22	27	-29	0
176	23	1	0	0	26	-29	30
178	23	2	0	0	-26	28	31
180	23	3	0	0	27	29	32
184	24	1	0	0	28	0	30
186	24	2	0	0	-28	0	31
188	24	3	0	0	-28	30	32
192	25	1	0	0	26	31	33
196	25	3	0	0	-26	30	33
200	26	1	0	0	25	0	34
202	26	2	0	0	-25	30	-34
204	26	3	0	0	24	28	33
206	26	4	0	0	-24	29	-33
208	27	1	0	19	23	30	-33
210	27	2	0	-19	-23	29	-33
212	27	3	0	19	-23	-29	33
214	27	4	0	19	-23	28	-33
