**absq	**bar	**beat	**b7	**b7
82	21	3	24	28
83	21	4	24	-28
84.25	22	1.25	-24	33
84.5	22	1.5	-24	34
84.75	22	1.75	-24	35
85	22	2	24	36
85.25	22	2.25	-24	35
85.5	22	2.5	-24	36
85.75	22	2.75	-24	33
86	22	3	25	34
86.25	22	3.25	-25	35
86.5	22	3.5	-25	36
86.75	22	3.75	-25	34
87	22	4	-25	32
87.25	22	4.25	-25	33
87.5	22	4.5	-25	34
87.75	22	4.75	-25	33
88	23	1	22	31
88.5	23	1.5	-22	32
88.625	23	1.625	-22	33
88.75	23	1.75	-22	34
88.875	23	1.875	-22	35
89	23	2	-22	36
89.75	23	2.75	-22	31
90	23	3	23	32
90.5	23	3.5	-23	33
91.5	23	4.5	-23	34
91.75	23	4.75	-23	35
92	24	1	22	33
95	24	4	22	-33
96	25	1	22	0
97	25	2	21	0
98	25	3	20	0
99	25	4	-20	34
100	26	1	-20	35
100.5	26	1.5	-20	35
101	26	2	19	36
102	26	3	18	-36
103	26	4	-18	37
103.25	26	4.25	-18	36
103.5	26	4.5	-18	35
103.75	26	4.75	-18	34
104	27	1	17	35
104.25	27	1.25	-17	34
104.5	27	1.5	-17	33
104.75	27	1.75	-17	32
105	27	2	-17	35
105.25	27	2.25	-17	34
105.5	27	2.5	-17	33
105.75	27	2.75	-17	32
106	27	3	24	31
106.25	27	3.25	-24	28
106.5	27	3.5	-24	29
106.75	27	3.75	-24	30
107	27	4	-24	31
107.25	27	4.25	-24	32
107.5	27	4.5	-24	33
107.75	27	4.75	-24	34
108	28	1	-24	35
108.25	28	1.25	-24	33
108.5	28	1.5	-24	34
108.75	28	1.75	-24	35
109	28	2	-24	36
110	28	3	23	-36
110.25	28	3.25	-23	32
110.5	28	3.5	-23	33
110.75	28	3.75	-23	34
111	28	4	-23	35
111.25	28	4.25	-23	36
111.5	28	4.5	-23	37
112	29	1	21	-37
112.5	29	1.5	-21	33
113.5	29	2.5	-21	34
113.75	29	2.75	-21	35
114	29	3	22	33
116	30	1	18	32
117	30	2	25	-32
119	30	4	24	0
120	31	1	25	0
121	31	2	26	0
122	31	3	27	0
122.5	31	3.5	-27	31
123	31	4	-27	32
123.5	31	4.5	-27	33
124	32	1	-27	34
124.5	32	1.5	-27	34
125	32	2	26	35
125.5	32	2.5	-26	36
126	32	3	25	37
126.5	32	3.5	-25	35
127	32	4	-25	36
127.5	32	4.5	-25	37
128	33	1	24	38
128.5	33	1.5	-24	32
129	33	2	-24	33
129.5	33	2.5	-24	34
130	33	3	-24	35
130.5	33	3.5	-24	35
131	33	4	-24	36
131.5	33	4.5	-24	37
132	34	1	-24	38
132.5	34	1.5	-24	36
133	34	2	-24	37
133.5	34	2.5	-24	38
134	34	3	23	39
134.5	34	3.5	-23	32
135	34	4	-23	33
135.5	34	4.5	-23	34
136	35	1	21	35
136.75	35	1.75	-21	36
137	35	2	-21	37
137.75	35	2.75	-21	33
138	35	3	22	33
140	36	1	18	32
144	37	1	0	0
144	37	1	27	0
145	37	2	-27	36
146	37	3	-27	38
148	38	1	26	-38
148.5	38	1.5	-26	31
148.75	38	1.75	-26	32
149	38	2	-26	33
149.25	38	2.25	-26	34
149.5	38	2.5	-26	35
149.75	38	2.75	-26	33
150	38	3	25	34
150.25	38	3.25	-25	33
150.5	38	3.5	-25	32
150.75	38	3.75	-25	33
151	38	4	-25	34
151.25	38	4.25	-25	35
151.5	38	4.5	-25	36
151.75	38	4.75	-25	32
152	39	1	24	33
152.25	39	1.25	-24	34
152.5	39	1.5	-24	35
152.75	39	1.75	-24	34
153	39	2	-24	33
153.25	39	2.25	-24	32
153.5	39	2.5	-24	31
153.75	39	2.75	-24	30
154	39	3	24	33
154.25	39	3.25	-24	31
154.5	39	3.5	-24	32
154.75	39	3.75	-24	33
155	39	4	24	34
155.25	39	4.25	-24	35
155.5	39	4.5	-24	36
155.75	39	4.75	-24	37
156	40	1	-24	38
156.5	40	1.5	-24	31
156.75	40	1.75	-24	32
157	40	2	24	33
157.25	40	2.25	-24	34
157.5	40	2.5	-24	35
157.75	40	2.75	-24	36
158	40	3	25	37
158.25	40	3.25	-25	36
158.5	40	3.5	-25	36
158.75	40	3.75	-25	35
159	40	4	-25	34
159.25	40	4.25	-25	33
159.5	40	4.5	-25	34
159.75	40	4.75	-25	35
160	41	1	22	36
160.25	41	1.25	-22	33
160.5	41	1.5	-22	34
160.75	41	1.75	-22	35
161	41	2	-22	36
161.25	41	2.25	-22	29
161.5	41	2.5	-22	30
161.75	41	2.75	-22	31
162	41	3	23	32
162.25	41	3.25	-23	33
162.5	41	3.5	-23	34
162.75	41	3.75	-23	35
163	41	4	-23	36
163.25	41	4.25	-23	37
163.5	41	4.5	-23	38
163.75	41	4.75	-23	39
164	42	1	22	33
167	42	4	22	-33
168	43	1	22	0
169	43	2	21	0
170	43	3	20	0
172	44	1	-20	38
173	44	2	19	-38
174	44	3	18	37
175	44	4	-18	37
176	45	1	17	-37
176.5	45	1.5	-17	36
177	45	2	-17	36
178	45	3	-17	35
180	46	1	24	-35
181	46	2	-24	34
182	46	3	23	34
184	47	1	21	-34
184.5	47	1.5	-21	33
185	47	2	-21	35
185.5	47	2.5	-21	34
186	47	3	22	33
188	48	1	18	32
189	48	2	25	-32
191	48	4	24	0
192	49	1	25	0
193	49	2	26	0
194	49	3	27	0
195	49	4	-27	34
196	50	1	-27	36
197	50	2	26	38
198	50	3	25	-38
198.5	50	3.5	-25	37
199	50	4	-25	37
200	51	1	24	36
200.5	51	1.5	-24	35
200.75	51	1.75	-24	34
201	51	2	-24	33
201.25	51	2.25	-24	32
201.5	51	2.5	-24	33
201.75	51	2.75	-24	34
202	51	3	-24	35
204.25	52	1.25	-24	33
204.5	52	1.5	-24	34
204.75	52	1.75	-24	35
205	52	2	-24	36
205.25	52	2.25	-24	34
205.5	52	2.5	-24	35
205.75	52	2.75	-24	36
206	52	3	23	32
208	53	1	21	-32
209	53	2	-21	33
209.5	53	2.5	-21	34
209.75	53	2.75	-21	35
210	53	3	22	33
212	54	1	18	32
216	55	1	0	0
216	55	1	27	0
216.5	55	1.5	-27	31
216.75	55	1.75	-27	32
217	55	2	-27	33
217.25	55	2.25	-27	34
217.5	55	2.5	-27	35
217.75	55	2.75	-27	36
217.875	55	2.875	-27	37
218	55	3	-27	38
220	56	1	26	-38
220.5	56	1.5	-26	31
220.75	56	1.75	-26	32
221	56	2	-26	33
221.25	56	2.25	-26	34
221.5	56	2.5	-26	35
221.75	56	2.75	-26	36
222	56	3	25	37
222.5	56	3.5	-25	30
222.75	56	3.75	-25	31
223	56	4	-25	32
223.25	56	4.25	-25	33
223.5	56	4.5	-25	34
223.75	56	4.75	-25	35
224	57	1	24	36
224.5	57	1.5	-24	35
224.75	57	1.75	-24	34
225	57	2	-24	33
225.25	57	2.25	-24	32
225.5	57	2.5	-24	33
225.75	57	2.75	-24	34
226	57	3	24	35
226.25	57	3.25	-24	34
226.5	57	3.5	-24	33
226.75	57	3.75	-24	32
227	57	4	24	35
227.25	57	4.25	-24	34
227.5	57	4.5	-24	33
227.75	57	4.75	-24	32
228	58	1	-24	38
228.25	58	1.25	-24	37
228.5	58	1.5	-24	36
228.75	58	1.75	-24	35
229	58	2	24	36
229.25	58	2.25	-24	35
229.5	58	2.5	-24	34
229.75	58	2.75	-24	33
230	58	3	25	37
230.25	58	3.25	-25	36
230.5	58	3.5	-25	35
230.75	58	3.75	-25	34
231	58	4	-25	36
231.25	58	4.25	-25	35
231.5	58	4.5	-25	34
231.75	58	4.75	-25	33
232	59	1	22	36
232.25	59	1.25	-22	35
232.5	59	1.5	-22	34
232.75	59	1.75	-22	33
233	59	2	-22	34
233.25	59	2.25	-22	33
233.5	59	2.5	-22	32
233.75	59	2.75	-22	31
234	59	3	23	34
234.25	59	3.25	-23	33
234.5	59	3.5	-23	32
234.75	59	3.75	-23	31
235	59	4	-23	35
235.25	59	4.25	-23	34
235.5	59	4.5	-23	33
235.75	59	4.75	-23	32
236	60	1	22	33
239	60	4	22	-33
240	61	1	22	0
241	61	2	21	0
242	61	3	20	0
243	61	4	-20	31
244	62	1	-20	32
245	62	2	19	33
246	62	3	18	33
247.5	62	4.5	-18	32
248	63	1	17	33
248.25	63	1.25	-17	32
248.5	63	1.5	-17	31
248.75	63	1.75	-17	30
249	63	2	-17	31
249.25	63	2.25	-17	32
249.5	63	2.5	-17	33
249.75	63	2.75	-17	34
250	63	3	24	35
250.5	63	3.5	-24	31
250.75	63	3.75	-24	32
251	63	4	-24	33
251.25	63	4.25	-24	34
251.5	63	4.5	-24	35
251.75	63	4.75	-24	36
252	64	1	-24	37
252.5	64	1.5	-24	36
252.75	64	1.75	-24	35
253	64	2	-24	36
253.25	64	2.25	-24	34
253.5	64	2.5	-24	35
253.75	64	2.75	-24	36
254	64	3	23	34
254.25	64	3.25	-23	32
254.5	64	3.5	-23	33
254.75	64	3.75	-23	34
255	64	4	-23	35
255.25	64	4.25	-23	36
255.5	64	4.5	-23	37
255.75	64	4.75	-23	38
256	65	1	21	39
257.5	65	2.5	-21	33
258	65	3	22	33
260	66	1	18	32
261	66	2	25	-32
263	66	4	24	0
264	67	1	25	0
265	67	2	26	0
266	67	3	27	0
266.25	67	3.25	-27	38
266.5	67	3.5	-27	37
266.75	67	3.75	-27	36
267	67	4	-27	35
267.25	67	4.25	-27	36
267.5	67	4.5	-27	34
267.75	67	4.75	-27	35
268	68	1	-27	36
268.25	68	1.25	-27	35
268.5	68	1.5	-27	36
268.75	68	1.75	-27	37
269	68	2	26	35
269.25	68	2.25	-26	36
269.5	68	2.5	-26	37
269.75	68	2.75	-26	36
270	68	3	25	34
270.25	68	3.25	-25	37
270.5	68	3.5	-25	36
270.75	68	3.75	-25	35
271	68	4	-25	34
271.25	68	4.25	-25	35
271.5	68	4.5	-25	33
271.75	68	4.75	-25	34
272	69	1	24	35
272.25	69	1.25	-24	28
272.5	69	1.5	-24	29
272.75	69	1.75	-24	30
273	69	2	-24	31
273.25	69	2.25	-24	32
273.5	69	2.5	-24	33
273.75	69	2.75	-24	34
274	69	3	-24	35
274.25	69	3.25	-24	33
274.5	69	3.5	-24	34
274.75	69	3.75	-24	35
275	69	4	-24	31
275.25	69	4.25	-24	32
275.5	69	4.5	-24	33
275.75	69	4.75	-24	31
276	70	1	-24	28
276.25	70	1.25	-24	35
276.5	70	1.5	-24	36
276.75	70	1.75	-24	37
277	70	2	-24	38
277.25	70	2.25	-24	31
277.5	70	2.5	-24	32
277.75	70	2.75	-24	33
278	70	3	23	34
278.25	70	3.25	-23	34
278.5	70	3.5	-23	35
278.75	70	3.75	-23	36
279	70	4	-23	37
280	71	1	21	-37
281.5	71	2.5	-21	33
282	71	3	22	33
284	72	1	18	32
*-	*-	*-	*-	*-
