**absq	**bar	**beat	**b7	**b7	**b7	**b7	**b7	**b7
0	0	1	0	0	0	24	28	31
4	0	3	24	0	0	-24	-28	-31
6	0	4	-24	0	0	25	-28	-31
8	1	1	-24	0	0	26	29	-31
10	1	2	25	0	0	27	-29	-31
12	1	3	26	0	0	28	31	-31
15	1	4.5	27	0	0	-28	-31	-31
16	2	1	25	0	0	-28	-31	32
18	2	2	-25	0	0	27	30	-32
19	2	2.5	-25	0	0	26	29	-32
20	2	3	-25	0	0	27	30	-32
24	3	1	24	24	0	28	31	33
28	3	3	17	-24	0	-28	-31	-33
32	4	1	-17	24	0	21	-31	33
34	4	2	18	-24	0	-21	-31	-33
36	4	3	19	24	0	-21	-31	-33
38	4	4	-19	-24	0	-21	30	32
39	4	4.5	-19	-24	0	-21	-30	33
40	5	1	20	25	0	22	29	32
42	5	2	-20	-25	0	-22	-29	31
44	5	3	21	-25	0	23	28	-31
46	5	4	-21	-25	0	-23	-28	30
48	6	1	17	24	28	21	31	31
52	6	3	-17	-24	-28	-21	-31	35
56	7	1	0	25	28	-21	30	-35
58	7	2	0	-25	-28	-21	-30	34
59	7	2.5	0	-25	-28	-21	-30	33
60	7	3	0	-25	28	-21	-30	32
62	7	4	0	-25	-28	-21	29	35
63	7	4.5	0	-25	-28	-21	28	-35
64	8	1	0	-25	29	0	32	-35
66	8	2	0	-25	-29	0	-32	34
67	8	2.5	0	-25	-29	0	-32	33
68	8	3	0	-25	-29	0	-32	34
72	9	1	0	26	28	28	30	35
76	9	3	24	-26	-28	-28	28	0
78	9	4	-24	-26	-28	27	-28	0
80	10	1	-24	-26	29	26	0	31
82	10	2	23	-26	-29	25	0	-31
84	10	3	22	-26	-29	24	26	-31
86	10	4	21	-26	-29	23	-26	-31
88	11	1	20	0	-29	22	27	-31
92	11	3	-20	0	-29	29	-27	32
96	12	1	19	26	30	28	28	33
100	12	3	-19	-26	-30	-28	26	-33
102	12	4	-19	-26	-30	27	-26	-33
103	12	4.5	-19	-26	-30	-27	27	-33
104	13	1	-19	-26	-30	26	28	-33
106	13	2	-19	-26	-30	25	29	-33
107	13	2.5	-19	-26	-30	24	-29	-33
108	13	3	-19	26	-30	23	-29	-33
110	13	4	-19	-26	-30	26	28	-33
112	14	1	0	27	0	0	29	31
116	14	3	18	-27	0	22	-29	32
120	15	1	21	25	30	23	28	-32
122	15	2	-21	-25	-30	-23	-28	31
124	15	3	-21	-25	-30	25	-28	30
126	15	4	-21	-25	-30	-25	-28	29
128	16	1	-21	-25	-30	-25	-28	28
130	16	2	-21	-25	-30	24	-28	-28
132	16	3	-21	-25	30	23	-28	35
134	16	4	-21	-25	-30	22	-28	-35
136	17	1	19	24	31	21	-28	-35
138	17	2	-19	-24	-31	-21	-28	34
140	17	3	17	-24	-31	24	-28	33
142	17	4	-17	-24	-31	-24	-28	32
144	18	1	20	-24	29	-24	0	31
146	18	2	-20	-24	-29	22	27	-31
147	18	2.5	19	-24	-29	-22	-27	-31
148	18	3	20	-24	-29	22	-27	34
