**absq	**bar	**beat	**b7	**b7	**b7	**b7	**b7
0	1	1	0	0	24	0	0
8	2	1	0	0	23	0	0
12	2	3	0	0	24	0	0
16	3	1	0	0	26	0	28
24	4	1	0	0	25	0	27
28	4	3	0	0	23	0	28
32	5	1	21	0	-23	0	30
34	5	2	-21	0	24	0	-30
36	5	3	-21	0	25	0	-30
40	6	1	20	0	0	0	29
44	6	3	21	0	23	0	0
48	7	1	23	0	-23	0	27
50	7	2	-23	0	24	0	-27
52	7	3	-23	0	25	0	-27
54	7	4	-23	0	-25	0	28
56	8	1	22	0	0	0	29
59	8	2.5	-22	0	0	0	28
60	8	3	20	0	22	0	29
61	8	3.5	-20	0	-22	0	30
62	8	4	-20	0	-22	0	31
64	9	1	-20	0	25	0	-31
66	9	2	-20	0	-25	0	30
67	9	2.5	-20	0	-25	0	29
68	9	3	21	0	-25	0	30
70	9	4	-21	0	25	0	-30
72	10	1	22	0	24	0	29
76	10	3	-22	0	22	0	0
78	10	4	-22	0	24	0	26
80	11	1	0	0	25	0	29
82	11	2	0	0	27	0	-29
84	11	3	18	0	-27	0	-29
85	11	3.5	-18	0	26	0	-29
86	11	4	-18	0	25	0	29
87	11	4.5	-18	0	24	0	-29
88	12	1	21	0	23	0	28
90	12	2	-21	0	-23	0	27
92	12	3	-21	21	0	0	26
94	12	4	-21	-21	23	0	25
96	13	1	19	-21	-23	0	-25
98	13	2	-19	-21	22	0	24
99	13	2.5	-19	-21	21	0	-24
100	13	3	18	20	22	27	25
102	13	4	-18	-20	23	-27	-25
104	14	1	17	21	24	-27	28
106	14	2	-17	-21	23	-27	-28
107	14	2.5	-17	-21	22	-27	-28
108	14	3	0	23	21	26	-28
112	15	1	16	-23	25	27	0
116	15	3	20	22	0	29	27
118	15	4	-20	-22	22	-29	-27
119	15	4.5	19	-22	-22	-29	-27
120	16	1	18	20	25	-29	-27
122	16	2	-18	-20	-25	-29	28
123	16	2.5	-18	-20	-25	-29	29
124	16	3	14	21	-25	28	30
126	16	4	-14	-21	25	-28	-30
128	17	1	0	22	24	26	29
130	17	2	0	-22	-24	-26	29
132	17	3	18	-22	22	27	32
136	18	1	21	0	23	28	-32
138	18	2	-21	0	-23	-28	32
139	18	2.5	-21	0	24	-28	-32
140	18	3	-21	0	25	-28	30
141	18	3.5	-21	0	26	-28	-30
142	18	4	21	0	25	-28	-30
144	19	1	19	21	-25	0	28
145	19	1.5	-19	-21	23	0	-28
146	19	2	-19	-21	24	0	-28
148	19	3	18	25	20	0	29
152	20	1	18	-25	22	27	-29
154	20	2	-18	25	-22	-27	28
156	20	3	20	24	-22	31	27
158	20	4	-20	-24	23	-31	26
159	20	4.5	-20	-24	-23	-31	25
160	21	1	-20	22	24	-31	24
162	21	2	20	-22	22	31	27
164	21	3	21	0	25	30	-27
166	21	4	-21	0	-25	-30	26
167	21	4.5	-21	0	-25	-30	25
168	22	1	21	23	-25	28	26
170	22	2	-21	-23	24	-28	-26
171	22	2.5	-21	-23	23	-28	-26
172	22	3	20	22	24	0	27
174	22	4	-20	-22	25	0	-27
