**absq	**bar	**beat	**b7	**b7	**b7	**b7	**b7	**b7
0	1	1	25	0	0	0	0	0
1	1	2	-25	0	25	0	0	34
1.5	1	2.5	-25	0	26	0	0	35
2	1	3	25	0	27	0	0	36
3	1	4	25	25	29	27	32	34
3.5	1	4.5	26	26	-29	28	31	-34
4	2	1	27	27	-29	29	31	-34
5	2	2	27	27	27	29	31	34
5.5	2	2.5	-27	27	-27	29	31	-34
6	2	3	23	23	27	28	32	35
7	2	4	24	24	26	28	31	35
8	3	1	20	20	27	29	31	34
10	3	3	20	0	0	0	0	0
11	3	4	-20	0	29	31	0	0
12	4	1	21	0	28	30	0	0
13	4	2	-21	0	27	29	0	0
14	4	3	24	0	26	28	0	0
16	5	1	24	0	26	28	0	0
16.5	5	1.5	-24	0	-26	26	0	0
17	5	2	-24	0	-26	27	0	0
17.5	5	2.5	-24	0	-26	28	0	0
18	5	3	20	0	0	29	0	0
18.5	5	3.5	-20	0	22	-29	0	0
19	5	4	-20	0	23	-29	0	0
19.5	5	4.5	-20	0	24	-29	0	0
20	6	1	18	0	25	-29	0	0
20.5	6	1.5	-18	0	25	27	0	0
21	6	2	22	0	24	26	0	0
21.5	6	2.5	-22	0	25	27	0	0
22	6	3	21	0	26	28	0	0
23	6	4	-21	0	25	27	0	0
24	7	1	22	0	25	26	0	0
25	7	2	-22	0	24	-26	0	0
26	7	3	18	0	25	25	0	0
27	7	4	-18	0	-25	-25	0	32
28	8	1	18	0	0	0	0	32
29.5	8	2.5	-18	0	0	0	0	31
30	8	3	17	0	0	0	0	33
32	9	1	24	0	0	0	0	33
32.5	9	1.5	-24	0	0	0	0	31
33	9	2	-24	0	0	0	0	32
33.5	9	2.5	-24	0	0	0	0	33
34	9	3	20	0	0	0	0	34
34.5	9	3.5	-20	0	0	0	29	-34
35	9	4	-20	0	0	0	30	-34
35.5	9	4.5	-20	0	0	0	31	-34
36	10	1	18	0	0	0	32	-34
36.5	10	1.5	-18	0	0	0	31	33
37	10	2	21	0	0	0	30	32
37.5	10	2.5	-21	0	0	0	29	31
38	10	3	-21	0	0	0	30	32
39	10	4	22	0	0	0	29	31
40	11	1	19	0	0	0	29	30
41	11	2	-19	0	0	0	28	-30
42	11	3	22	0	0	0	29	29
44	12	1	0	0	0	0	0	0
45	12	2	20	20	27	29	31	34
46	12	3	20	20	27	29	31	34
46.5	12	3.5	20	20	27	29	31	34
47	12	4	23	23	27	30	32	35
47.5	12	4.5	24	24	26	28	31	35
48	13	1	20	20	27	29	31	34
48.5	13	1.5	-20	20	27	29	31	34
49	13	2	27	27	27	29	31	34
49.5	13	2.5	-27	27	27	29	31	34
50	13	3	27	27	29	29	31	34
51	13	4	26	26	-29	28	31	-34
51.5	13	4.5	25	25	-29	27	30	-34
52	14	1	24	24	26	28	31	33
53	14	2	-24	-24	27	27	-31	36
54	14	3	-24	-24	27	28	-31	35
55	14	4	-24	-24	26	-28	-31	-35
56	15	1	20	20	27	29	31	34
60	16	1	25	0	0	27	29	0
61.3333	16	2.33333	-25	0	0	27	29	0
62.6667	16	3.66667	-25	0	0	28	30	0
63	16	4	23	0	0	-28	-30	0
64	17	1	22	0	22	29	26	31
65.3333	17	2.33333	-22	0	22	-29	-26	31
66	17	3	-22	0	-22	27	29	-31
66.6667	17	3.66667	-22	0	23	-27	-29	32
67	17	4	23	0	-23	-27	-29	-32
68	18	1	24	0	24	26	28	33
70	18	3	22	0	22	24	29	-33
70.6667	18	3.66667	-22	0	-22	-24	-29	34
72	19	1	21	0	21	25	30	35
74	19	3	28	0	28	0	30	32
75	19	4	-28	0	-28	0	-30	33
76	20	1	29	0	29	0	31	-33
77	20	2	27	0	27	0	-31	29
77.5	20	2.5	-27	0	-27	0	29	-29
78	20	3	26	0	26	0	29	30
79	20	4	-26	0	-26	0	28	-30
80	21	1	22	0	22	0	29	29
81	21	2	-22	0	-22	26	-29	-29
83	21	4	-22	0	-22	27	-29	-29
83.5	21	4.5	-22	0	-22	28	-29	-29
84	22	1	22	0	0	29	0	0
85	22	2	-22	0	0	-29	0	33
87	22	4	-22	0	0	28	0	34
87.5	22	4.5	-22	0	0	-28	0	35
88	23	1	22	22	0	27	0	36
89	23	2	-22	-22	0	26	0	-36
90	23	3	-22	-22	0	26	0	-36
91	23	4	23	23	0	-26	0	35
91.5	23	4.5	24	24	0	-26	0	-35
92	24	1	25	25	0	27	29	34
93	24	2	-25	-25	0	-27	-29	33
94	24	3	-25	-25	0	-27	-29	32
95	24	4	24	24	0	-27	30	-32
95.5	24	4.5	-24	-24	0	-27	31	-32
96	25	1	23	23	25	0	32	32
97	25	2	22	22	-25	0	-32	33
97.5	25	2.5	-22	-22	-25	0	-32	34
98	25	3	21	21	-25	0	-32	35
99	25	4	-21	-21	26	0	31	-35
99.5	25	4.5	-21	-21	27	0	-31	-35
100	26	1	21	21	28	0	30	-35
101	26	2	22	22	-28	0	29	34
101.5	26	2.5	23	23	-28	0	-29	-34
102	26	3	24	24	-28	0	28	33
103	26	4	-24	-24	27	0	-28	32
104	27	1	-24	-24	26	0	-28	31
105	27	2	23	23	25	0	-28	32
106	27	3	22	22	24	0	31	33
107	27	4	19	19	28	0	-31	-33
108	28	1	21	21	28	0	30	32
109	28	2	-21	-21	-28	0	31	-32
109.5	28	2.5	-21	20	-28	0	-31	-32
110	28	3	-21	21	-28	0	-31	-32
111	28	4	-21	-21	-28	0	30	-32
112	29	1	17	17	28	0	31	0
112.5	29	1.5	-17	-17	-28	0	-31	33
113	29	2	-17	-17	-28	0	-31	33
113.5	29	2.5	-17	-17	-28	0	-31	33
114	29	3	20	0	0	0	-31	36
115	29	4	-20	0	0	0	-31	36
116	30	1	21	0	0	0	0	0
116.5	30	1.5	-21	0	0	0	0	32
117	30	2	-21	0	0	0	0	32
117.5	30	2.5	-21	0	0	0	0	32
118	30	3	19	0	0	0	0	35
119	30	4	-19	0	0	0	0	35
120	31	1	22	0	0	0	0	0
120.5	31	1.5	-22	0	0	0	0	31
121	31	2	-22	0	0	0	0	31
121.5	31	2.5	-22	0	0	0	0	31
122	31	3	-22	0	0	0	0	31
124	32	1	19	0	0	0	0	-31
125	32	2	-19	0	0	0	0	30
126	32	3	-19	0	0	0	0	30
128	33	1	22	0	0	0	0	29
128.5	33	1.5	-22	0	0	26	0	-29
129	33	2	-22	0	0	26	0	-29
129.5	33	2.5	-22	0	0	26	0	-29
130	33	3	22	0	0	29	0	0
130.5	33	3.5	-22	22	26	-29	0	31
131	33	4	22	22	26	29	0	31
131.5	33	4.5	-22	22	26	-29	0	31
132	34	1	25	25	27	0	0	32
132.5	34	1.5	-25	-25	-27	25	29	-32
133	34	2	25	25	27	25	29	32
133.5	34	2.5	-25	-25	-27	25	29	-32
134	34	3	21	0	0	28	30	0
134.5	34	3.5	-21	21	25	-28	-30	32
135	34	4	21	21	25	28	30	32
135.5	34	4.5	-21	21	28	-28	-30	32
136	35	1	24	24	26	0	0	33
136.5	35	1.5	-24	-24	-26	28	31	-33
137	35	2	24	24	26	28	31	33
137.5	35	2.5	-24	-24	-26	28	31	-33
138	35	3	20	0	0	29	31	0
138.5	35	3.5	-20	20	27	-29	-31	0
139	35	4	20	20	27	-29	-31	0
139.5	35	4.5	-20	20	27	-29	-31	0
140	36	1	20	20	24	27	29	0
140.5	36	1.5	-20	-20	-24	-27	-29	34
141	36	2	-20	-20	-24	-27	-29	34
141.5	36	2.5	-20	-20	22	-27	-29	34
142	36	3	18	18	25	-27	-29	34
143	36	4	-18	-18	-25	-27	-29	32
144	37	1	22	22	-25	26	29	33
146	37	3	-22	-22	24	-26	-29	-33
148	38	1	18	18	25	27	29	32
152	39	1	21	0	0	0	0	0
154	39	3	-21	0	0	0	0	32
155	39	4	21	0	0	0	0	32
156	40	1	19	0	0	0	0	35
157	40	2	18	0	0	0	0	34
157.75	40	2.75	-18	0	0	0	0	33
158	40	3	22	0	0	0	0	33
158.75	40	3.75	-22	0	0	0	0	32
159	40	4	-22	0	0	0	0	32
159.75	40	4.75	-22	0	0	0	0	31
160	41	1	21	0	0	0	0	32
162	41	3	-21	0	0	0	0	32
164	42	1	21	0	0	0	0	0
165	42	2	-21	0	0	0	0	32
166	42	3	19	0	0	0	0	35
168	43	1	22	0	0	0	0	0
169	43	2	-22	0	0	0	0	33
170	43	3	20	0	0	0	0	36
172	44	1	18	0	0	0	0	0
172.5	44	1.5	-18	0	0	0	0	36
173	44	2	19	0	0	0	0	35
173.5	44	2.5	-19	0	0	0	0	34
174	44	3	-19	0	0	0	0	33
174.5	44	3.5	-19	0	0	0	0	35
175	44	4	20	0	0	0	0	34
175.5	44	4.5	-20	0	0	0	0	33
176	45	1	21	0	0	0	0	32
178	45	3	24	24	26	28	31	31
179	45	4	24	24	26	28	31	-31
180	46	1	27	27	27	29	31	0
181	46	2	25	25	27	29	32	0
181.75	46	2.75	-25	25	27	29	32	0
182	46	3	26	26	26	28	30	0
182.75	46	3.75	-26	26	26	28	-30	0
183	46	4	24	24	26	29	31	0
183.5	46	4.5	-24	24	26	-29	-31	0
184	47	1	25	25	25	-29	31	0
184.5	47	1.5	-25	-25	-25	29	-31	0
185	47	2	-25	-25	-25	28	30	0
186	47	3	-25	-25	-25	-28	29	0
187	47	4	-25	-25	-25	27	-29	0
188	48	1	21	21	25	28	30	0
189	48	2	-21	-21	-25	-28	-30	32
190	48	3	-21	-21	-25	-28	0	35
191	48	4	-21	-21	-25	-28	28	-35
192	49	1	17	0	0	0	31	0
193	49	2	-17	0	0	0	-31	33
194	49	3	20	0	0	0	0	34
195	49	4	-20	0	0	0	29	-34
