**absq	**bar	**beat	**b7	**b7	**b7	**b7	**b7	**b7	**b7	**b7
0	1	1	0	27	0	29	31	0	0	0
4	1	3	0	-27	0	-29	-31	0	0	34
8	2	1	0	25	0	27	30	0	0	-34
12	2	3	0	24	0	28	31	0	0	33
14	2	4	0	-24	0	29	-31	0	0	-33
15	2	4.5	0	-24	0	-29	30	0	0	-33
16	3	1	0	25	0	-29	29	0	0	34
17	3	1.5	0	-25	0	28	-29	0	0	-34
18	3	2	0	-25	0	27	-29	0	0	-34
19	3	2.5	0	24	0	-27	-29	0	0	33
20	3	3	0	22	0	-27	-29	0	0	31
22	3	4	0	24	0	26	28	0	0	33
24	4	1	27	23	0	27	30	0	0	32
26	4	2	-27	-23	0	25	-30	0	0	-32
27	4	2.5	-27	-23	0	26	-30	0	0	-32
28	4	3	-27	20	0	27	29	0	34	31
29	4	3.5	-27	-20	0	28	-29	0	-34	-31
30	4	4	-27	-20	0	29	-29	31	-34	-31
31	4	4.5	-27	-20	0	-29	28	-31	-34	-31
32	5	1	25	0	0	-29	27	-31	-34	0
34	5	2	-25	0	0	28	-27	30	-34	0
35	5	2.5	-25	0	0	27	-27	-30	-34	0
36	5	3	24	0	0	28	0	31	33	0
39	5	4.5	-24	0	0	-28	0	30	-33	0
40	6	1	25	0	0	27	0	29	34	0
42	6	2	-25	0	0	-27	27	-29	-34	0
43	6	2.5	24	0	0	-27	-27	-29	33	0
44	6	3	22	0	0	0	-27	-29	31	0
46	6	4	24	0	0	0	26	28	33	0
48	7	1	23	0	0	0	27	30	32	0
51	7	2.5	-23	0	0	0	28	-30	-32	0
52	7	3	20	0	0	0	29	29	31	36
53	7	3.5	-20	0	0	0	30	-29	-31	-36
54	7	4	-20	27	0	0	31	27	-31	-36
55	7	4.5	-20	-27	0	0	-31	28	-31	37
56	8	1	0	-27	0	0	-31	29	0	38
57	8	1.5	0	-27	0	0	32	30	0	-38
58	8	2	0	26	0	0	33	31	0	35
60	8	3	0	27	0	29	31	-31	0	36
61	8	3.5	0	-27	0	-29	-31	30	0	-36
62	8	4	0	-27	0	-29	-31	29	0	-36
63	8	4.5	0	26	0	30	-31	-29	0	35
64	9	1	0	24	0	31	-31	28	0	33
65	9	1.5	0	-24	0	-31	-31	-28	0	34
66	9	2	0	26	0	28	-31	31	0	35
68	9	3	0	25	0	29	0	-31	0	-35
69	9	3.5	0	-25	0	-29	0	-31	0	34
70	9	4	0	-25	0	28	0	30	0	34
71	9	4.5	0	-25	0	27	0	-30	0	-34
72	10	1	0	24	0	28	0	31	0	-34
74	10	2	0	-24	0	-28	28	-31	0	33
76	10	3	0	20	0	27	29	-31	36	34
78	10	4	27	-20	0	-27	27	-31	-36	-34
79	10	4.5	-27	-20	0	-27	28	-31	37	-34
80	11	1	-27	0	0	0	29	-31	38	0
81	11	1.5	-27	0	0	0	30	-31	-38	0
82	11	2	26	0	0	0	31	-31	35	0
84	11	3	27	0	0	29	-31	-31	36	0
85	11	3.5	-27	0	0	-29	30	-31	-36	0
86	11	4	-27	0	0	-29	29	-31	-36	0
87	11	4.5	26	0	0	30	-29	-31	35	0
88	12	1	24	0	0	31	28	0	33	0
89	12	1.5	-24	0	0	-31	-28	0	34	0
90	12	2	26	0	0	28	31	0	35	0
92	12	3	25	0	0	29	-31	0	-35	0
93	12	3.5	-25	0	0	-29	-31	0	34	0
94	12	4	-25	0	0	28	30	0	34	0
95	12	4.5	-25	0	0	27	-30	0	-34	0
96	13	1	24	0	0	28	31	0	-34	0
98	13	2	-24	0	0	-28	-31	0	33	38
100	13	3	20	0	0	27	29	0	34	38
102	13	4	-20	0	0	-27	-29	31	-34	-38
104	14	1	0	0	0	-27	-29	31	0	36
106	14	2	0	27	0	-27	-29	-31	0	-36
108	14	3	0	27	0	0	31	29	0	36
112	15	1	0	25	0	29	32	-29	0	34
114	15	2	0	-25	0	-29	-32	27	0	32
