**absq	**bar	**beat	**b7	**b7
0	1	1	0	25
4	1	3	21	25
6	1	4	-21	28
8	2	1	21	-28
10	2	2	24	26
12	2	3	-24	26
14	2	4	22	-26
16	3	1	22	0
18	3	2	-22	26
22	3	4	22	26
24	4	1	-22	26
26	4	2	22	26
28	4	3	25	27
30	4	4	25	-27
31	4	4.5	-25	26
31.5	4	4.75	-25	25
32	5	1	23	25
35	5	2.5	22	-25
35.5	5	2.75	21	-25
36	5	3	21	0
38	5	4	-21	28
40	6	1	24	-28
42	6	2	-24	26
44	6	3	22	26
46	6	4	22	29
48	7	1	25	-29
49	7	1.5	-25	28
50	7	2	-25	27
51	7	2.5	24	26
52	7	3	23	25
53	7	3.5	22	-25
54	7	4	21	26
56	8	1	22	-26
58	8	2	20	25
60	8	3	19	-25
62	8	4	-19	24
64	9	1	18	25
65	9	1.5	-18	24
66	9	2	22	23
67	9	2.5	-22	22
68	9	3	22	23
70	9	4	21	-23
72	10	1	22	22
73	10	1.5	21	-22
74	10	2	20	26
75	10	2.5	19	-26
76	10	3	20	26
78	10	4	-20	25
80	11	1	19	26
82	11	2	26	24
84	11	3	26	23
86	11	4	25	30
88	12	1	26	-30
90	12	2	24	29
92	12	3	23	-29
93	12	3.5	-23	28
93.5	12	3.75	-23	27
94	12	4	-23	28
96	13	1	22	29
98	13	2	25	27
100	13	3	-25	26
102	13	4	24	-26
104	14	1	23	25
106	14	2	25	-25
107	14	2.5	-25	24
108	14	3	-25	23
109	14	3.5	24	22
110	14	4	23	21
111	14	4.5	22	-21
112	15	1	21	-21
114	15	2	-21	28
116	15	3	22	-28
118	15	4	-22	27
120	16	1	26	28
123	16	2.5	25	-28
124	16	3	24	0
125	16	3.5	23	0
126	16	4	22	0
130	17	2	21	26
132	17	3	22	-26
134	17	4	20	25
136	18	1	19	26
138	18	2	26	24
140	18	3	-26	23
142	18	4	25	-23
144	19	1	-25	22
146	19	2	24	-22
148	19	3	25	0
150	19	4	21	26
154	20	2	20	25
156	20	3	21	-25
158	20	4	19	24
160	21	1	18	25
162	21	2	25	23
164	21	3	-25	22
166	21	4	24	-22
168	22	1	23	21
170	22	2	22	28
171	22	2.5	21	-28
172	22	3	22	-28
173	22	3.5	-22	27
173.5	22	3.75	-22	26
174	22	4	21	27
175	22	4.5	20	-27
176	23	1	19	28
177	23	1.5	20	-28
178	23	2	21	26
179	23	2.5	22	-26
180	23	3	23	25
181	23	3.5	24	-25
182	23	4	25	-25
183	23	4.5	-25	26
184	24	1	-25	27
186	24	2	21	26
188	24	3	20	-26
190	24	4	21	25
192	25	1	19	-25
194	25	2	-19	24
196	25	3	18	25
200	25	1	0	0
*-	*-	*-	*-	*-
