**absq	**bar	**beat	**b7	**b7	**b7	**b7	**b7	**b7
0	91	1	0	0	0	32	0	0
4	91	3	0	28	0	-32	0	0
6	91	4	0	-28	0	31	0	0
8	92	1	0	-28	0	30	32	0
12	92	3	0	27	32	29	-32	0
16	93	1	0	26	-32	28	33	0
20	93	3	0	-26	31	-28	-33	0
24	94	1	25	25	30	32	34	0
28	94	3	-25	27	29	-32	-34	0
30	94	4	-25	-27	-29	29	-34	0
32	95	1	24	26	-29	31	35	0
34	95	2	-24	-26	28	-31	-35	0
36	95	3	23	25	28	32	-35	39
38	95	4	-23	-25	-28	25	-35	-39
39	95	4.5	-23	-25	-28	26	-35	-39
40	96	1	22	29	27	27	36	-39
41	96	1.5	-22	-29	-27	28	-36	-39
42	96	2	-22	-29	-27	29	-36	-39
43	96	2.5	-22	-29	-27	30	-36	-39
44	96	3	-22	-29	26	31	-36	38
46	96	4	-22	-29	-26	29	-36	-38
48	97	1	21	25	28	32	37	37
51	97	2.5	-21	-25	29	-32	-37	36
52	97	3	-21	32	30	25	-37	35
54	97	4	-21	-32	-30	-25	-37	34
56	98	1	22	-32	26	29	36	33
60	98	3	-22	31	0	26	-36	-33
64	99	1	26	30	0	28	35	-33
67	99	2.5	-26	29	0	29	-35	-33
68	99	3	-26	28	33	30	-35	-33
70	99	4	-26	26	-33	-30	-35	-33
72	100	1	23	27	-33	30	34	0
74	100	2	-23	30	-33	-30	-34	0
76	100	3	-23	-30	32	-30	-34	37
77	100	3.5	-23	29	-32	-30	-34	-37
78	100	4	-23	27	-32	-30	-34	-37
80	101	1	26	28	30	0	33	-37
84	101	3	22	29	31	0	-33	36
88	102	1	25	27	32	0	32	-36
92	102	3	21	28	30	32	-32	35
96	103	1	22	0	29	-32	0	34
100	103	3	-22	29	-29	31	0	33
104	104	1	0	28	0	30	32	35
108	104	3	0	27	0	29	-32	36
112	105	1	0	26	0	30	33	-36
114	105	2	0	-26	0	-30	-33	35
115	105	2.5	0	-26	0	-30	-33	34
116	105	3	0	-26	0	-30	-33	35
120	106	1	25	25	32	0	34	36
122	106	2	-25	-25	-32	29	-34	32
124	106	3	-25	29	-32	27	-34	-32
126	106	4	-25	-29	-32	25	-34	34
128	107	1	26	28	31	28	35	33
129	107	1.5	-26	-28	-31	26	-35	-33
130	107	2	-26	-28	-31	33	-35	35
132	107	3	28	-28	30	32	-35	37
135	107	4.5	-28	-28	-30	-32	-35	38
136	108	1	-28	25	29	-32	36	39
140	108	3	27	-25	-29	-32	-36	-39
144	109	1	28	32	28	0	37	39
147	109	2.5	-28	31	29	0	-37	-39
148	109	3	21	30	30	35	-37	0
149	109	3.5	-21	-30	31	-35	-37	0
150	109	4	-21	28	32	-35	-37	0
152	110	1	25	29	-32	-35	36	39
154	110	2	-25	-29	31	-35	-36	-39
155	110	2.5	-25	-29	30	-35	-36	-39
156	110	3	0	25	29	34	-36	-39
160	111	1	24	26	0	33	35	38
162	111	2	-24	-26	28	-33	-35	-38
163	111	2.5	-24	27	-28	-33	-35	-38
164	111	3	21	28	30	32	-35	37
167	111	4.5	-21	-28	31	-32	-35	-37
168	112	1	25	29	32	-32	34	36
170	112	2	-25	-29	-32	31	-34	-36
171	112	2.5	-25	28	-32	30	-34	-36
172	112	3	-25	27	32	29	-34	-36
174	112	4	-25	25	-32	-29	-34	-36
176	113	1	22	26	-32	0	33	36
178	113	2	-22	-26	31	29	-33	-36
179	113	2.5	-22	-26	30	-29	-33	-36
180	113	3	-22	26	31	-29	-33	36
181	113	3.5	-22	-26	-31	28	-33	-36
182	113	4	-22	29	-31	26	-33	-36
184	114	1	25	-29	32	27	32	-36
186	114	2	-25	28	-32	28	-32	37
188	114	3	-25	-28	0	29	-32	36
190	114	4	-25	27	0	-29	-32	-36
*-	*-	*-	*-	*-	*-	*-	*-	*-
