**absq	**bar	**beat	**b7	**b7
0	1	1	19	0
4	1	2	23	0
7	1	2.75	23	0
8	2	1	23	0
10	2	1.5	22	0
12	2	2	21	0
14	2	2.5	25	0
16	3	1	24	0
17	3	1.25	24	0
18	3	1.5	22	0
20	3	2	21	0
22	3	2.5	21	0
24	4	1	-21	35
26	4	1.5	21	-35
28	4	2	18	34
32	5	1	22	0
34	5	1.5	22	36
36	5	2	19	35
38	5	2.5	-19	33
40	6	1	23	34
44	6	2	20	34
46	6	2.5	20	34
48	7	1	20	31
50	7	1.5	-20	31
54	7	2.5	23	32
56	8	1	-23	32
58	8	1.5	19	30
60	8	2	23	-30
62	8	2.5	0	0
63	8	2.75	0	33
65	9	1.25	0	32
66	9	1.5	0	33
67	9	1.75	19	-33
68	9	2	-19	30
69	9	2.25	18	-30
70	9	2.5	19	-30
72	10	1	23	30
74	10	1.5	23	-30
76	10	2	0	0
78	10	2.5	19	30
82	11	1.5	19	30
84	11	2	19	30
86	11	2.5	19	30
90	12	1.5	22	31
92	12	2	21	32
96	13	1	21	32
100	13	2	0	0
102	13	2.5	0	32
104	14	1	0	32
106	14	1.5	0	32
108	14	2	0	33
110	14	2.5	0	34
112	15	1	0	35
114	15	1.5	0	33
116	15	2	0	35
118	15	2.5	0	34
122	16	1.5	0	33
126	16	2.5	0	32
128	17	1	0	33
132	17	2	0	0
134	17	2.5	19	0
138	18	1.5	19	0
140	18	2	19	0
142	18	2.5	19	0
146	19	1.5	22	0
148	19	2	21	0
152	20	1	21	0
156	20	2	0	0
158	20	2.5	23	0
160	21	1	23	0
162	21	1.5	23	0
164	21	2	26	0
166	21	2.5	25	0
168	22	1	24	0
172	22	2	23	0
176	23	1	19	0
178	23	1.5	19	0
180	23	2	23	0
184	24	1	19	0
188	24	2	0	0
190	24	2.5	22	31
193	25	1.25	22	31
194	25	1.5	19	30
196	25	2	24	33
200	26	1	23	32
210	27	1.5	-23	34
212	27	2	0	37
215	27	2.75	0	36
216	28	1	0	35
218	28	1.5	0	34
220	28	2	0	33
222	28	2.5	23	32
224	29	1	26	0
226	29	1.5	25	30
228	29	2	24	33
230	29	2.5	23	32
232	30	1	22	31
234	30	1.5	-22	30
236	30	2	19	29
240	31	1	16	30
248	32	1	0	0
248	32	1	0	0
250	32	1.5	0	35
252	32	2	0	33
254	32	2.5	0	34
258	33	1.5	0	33
262	33	2.5	0	32
264	34	1	0	31
266	34	1.5	0	30
267	34	1.75	0	30
268	34	2	0	33
270	34	2.5	0	32
271	34	2.75	0	32
272	35	1	0	35
274	35	1.5	0	34
276	35	2	0	0
277	35	2.25	0	36
279	35	2.75	0	35
280	36	1	0	34
282	36	1.5	0	35
286	36	2.5	0	33
288	37	1	0	0
290	37	1.5	0	32
292	37	2	0	0
294	37	2.5	0	35
298	38	1.5	0	34
300	38	2	0	0
302	38	2.5	21	37
304	39	1	24	-37
306	39	1.5	-24	36
308	39	2	25	-36
310	39	2.5	-25	35
312	40	1	25	34
314	40	1.5	26	33
316	40	2	23	32
320	41	1	21	30
322	41	1.5	22	31
325	41	2.25	22	31
326	41	2.5	23	30
328	42	1	24	28
331	42	1.75	-24	29
332	42	2	23	30
334	42	2.5	-23	30
336	43	1	0	0
337	43	1.25	19	0
338	43	1.5	23	0
339	43	1.75	-23	34
340	43	2	19	35
342	43	2.5	0	34
343	43	2.75	23	-34
344	44	1	20	36
346	44	1.5	21	35
348	44	2	25	34
352	45	1	25	34
356	45	2	23	35
358	45	2.5	24	33
360	46	1	-24	33
362	46	1.5	21	35
364	46	2	18	-35
365	46	2.25	-18	34
365.5	46	2.375	-18	33
366	46	2.5	-18	34
368	47	1	21	35
372	47	2	0	0
374	47	2.5	0	35
376	48	1	26	35
378	48	1.5	26	-35
380	48	2	-26	28
382	48	2.5	19	-28
386	49	1.5	19	-28
388	49	2	0	27
392	50	1	0	0
394	50	1.5	0	30
396	50	2	0	31
398	50	2.5	0	32
402	51	1.5	0	33
404	51	2	0	32
406	51	2.5	0	33
408	52	1	0	29
412	52	2	0	29
414	52	2.5	0	28
416	53	1	0	31
420	53	2	0	30
422	53	2.5	0	0
423	53	2.75	0	30
424	54	1	0	33
426	54	1.5	0	32
428	54	2	0	35
430	54	2.5	0	34
432	55	1	0	33
433	55	1.25	19	-33
434	55	1.5	23	34
436	55	2	21	0
438	55	2.5	25	0
439	55	2.75	-25	30
440	56	1	24	33
442	56	1.5	23	32
444	56	2	19	35
446	56	2.5	0	34
448	57	1	0	33
449	57	1.25	19	-33
450	57	1.5	23	34
452	57	2	21	0
454	57	2.5	25	0
456	58	1	24	0
460	58	2	23	0
462	58	2.5	26	33
464	59	1	22	33
472	60	1	25	34
476	60	2	0	0
478	60	2.5	23	37
480	61	1	22	33
482	61	1.5	25	34
484	61	2	21	35
488	62	1	21	35
496	63	1	0	0
496	63	1	0	0
498	63	1.5	0	33
501	63	2.25	0	32
503	63	2.75	0	31
504	64	1	0	31
505	64	1.25	0	29
506	64	1.5	0	30
508	64	2	0	30
509	64	2.25	26	35
510	64	2.5	25	-35
511	64	2.75	-25	34
512	65	1	24	-34
513	65	1.25	-24	33
514	65	1.5	24	-33
515	65	1.75	-24	33
516	65	2	22	34
517	65	2.25	-22	33
518	65	2.5	23	-33
519	65	2.75	-23	32
520	66	1	19	33
523	66	1.75	19	-33
524	66	2	22	0
526	66	2.5	18	0
528	67	1	21	0
532	67	2	21	0
534	67	2.5	19	0
536	68	1	19	0
538	68	1.5	18	0
540	68	2	19	0
544	69	1	20	0
546	69	1.5	0	0
547	69	1.75	0	34
548	69	2	0	33
549	69	2.25	0	32
550.5	69	2.625	0	32
551	69	2.75	0	30
552	70	1	0	32
554	70	1.5	0	32
556	70	2	0	0
557	70	2.25	23	32
558	70	2.5	22	33
559	70	2.75	25	34
560.5	71	1.125	25	34
561	71	1.25	26	35
562	71	1.5	25	34
564	71	2	21	35
568	72	1	0	0
570	72	1.5	28	0
572	72	2	-28	35
574	72	2.5	24	-35
576	73	1	-24	35
578	73	1.5	24	36
580	73	2	23	37
582	73	2.5	23	37
584	74	1	22	33
585	74	1.25	-22	36
586	74	1.5	25	-36
587	74	1.75	-25	34
588	74	2	23	-34
589	74	2.25	26	33
590	74	2.5	23	34
592	75	1	19	35
594	75	1.5	22	36
595	75	1.75	22	36
596	75	2	22	36
598	75	2.5	25	34
599	75	2.75	26	33
600	76	1	25	34
602	76	1.5	25	36
604	76	2	22	36
606	76	2.5	22	33
608	77	1	19	35
612	77	2	23	34
614	77	2.5	23	30
616	78	1	20	31
620	78	2	23	32
622	78	2.5	19	30
624	79	1	19	30
625	79	1.25	19	30
625.5	79	1.375	19	30
626	79	1.5	22	31
627	79	1.75	22	29
628	79	2	19	33
632	80	1	23	32
636	80	2	0	0
638	80	2.5	26	0
640	81	1	25	0
642	81	1.5	24	0
646	81	2.5	23	0
650	82	1.5	22	0
652	82	2	21	0
656	83	1	20	0
658	83	1.5	-20	34
660	83	2	19	35
664	84	1	0	34
666	84	1.5	23	0
668	84	2	24	33
672	85	1	23	32
676	85	2	26	0
680	86	1	23	0
684	86	2	0	0
686	86	2.5	19	0
687	86	2.75	19	0
688	87	1	19	0
692	87	2	21	0
694	87	2.5	19	0
696	88	1	22	0
700	88	2	21	0
704	89	1	0	0
706	89	1.5	0	32
707	89	1.75	0	32
708	89	2	0	32
712	90	1	0	32
714	90	1.5	0	32
716	90	2	0	30
719	90	2.75	0	31
720	91	1	0	32
722	91	1.5	18	32
724	91	2	25	34
725	91	2.25	-25	33
726	91	2.5	-25	34
727	91	2.75	-25	35
728	92	1	-25	36
731	92	1.75	-25	35
731.5	92	1.875	-25	34
732	92	2	24	33
734	92	2.5	-24	35
736	93	1	-24	35
739	93	1.75	-24	34
739.5	93	1.875	-24	33
740	93	2	23	35
741	93	2.25	-23	34
743	93	2.75	-23	33
745	94	1.25	-23	32
745.5	94	1.375	-23	31
746	94	1.5	-23	32
748	94	2	19	33
752	95	1	0	0
754	95	1.5	26	0
756	95	2	25	0
758	95	2.5	24	0
762	96	1.5	23	0
766	96	2.5	22	0
768	97	1	21	0
772	97	2	20	0
774	97	2.5	-20	34
776	98	1	19	35
780	98	2	0	34
782	98	2.5	23	0
784	99	1	24	33
788	99	2	23	32
792	100	1	26	0
796	100	2	23	0
800	101	1	0	0
802	101	1.5	19	0
803	101	1.75	19	0
804	101	2	19	0
808	102	1	21	0
810	102	1.5	19	0
812	102	2	22	0
816	103	1	21	0
820	103	2	0	0
822	103	2.5	0	32
823	103	2.75	0	32
824	104	1	0	32
828	104	2	0	32
830	104	2.5	0	32
832	105	1	0	30
835	105	1.75	0	31
836	105	2	0	32
838	105	2.5	18	32
840	106	1	25	34
841	106	1.25	-25	33
842	106	1.5	-25	34
843	106	1.75	-25	35
844	106	2	-25	36
847	106	2.75	-25	35
847.5	106	2.875	-25	34
848	107	1	24	33
850	107	1.5	-24	35
852	107	2	-24	35
855	107	2.75	-24	34
855.5	107	2.875	-24	33
856	108	1	23	35
857	108	1.25	-23	34
859	108	1.75	-23	33
861	108	2.25	-23	32
861.5	108	2.375	-23	31
862	108	2.5	-23	32
864	109	1	19	33
*-	*-	*-	*-	*-
