**absq	**bar	**beat	**b7	**b7	**b7	**b7	**b7	**b7
0	1	1	25	0	0	0	32	0
4	1	2	-25	0	25	0	-32	0
8	2	1	23	0	-25	0	-32	0
12	2	2	21	0	23	0	-32	0
16	3	1	25	0	21	0	30	0
20	3	2	25	0	25	0	28	0
22	3	2.5	23	0	-25	0	-28	0
24	4	1	-23	0	-25	0	32	0
26	4	1.5	22	0	-25	0	-32	0
27	4	1.75	21	0	-25	0	-32	0
28	4	2	20	0	25	0	32	0
30	4	2.5	21	0	-25	0	32	0
31	4	2.75	20	0	-25	0	-32	0
32	5	1	21	0	23	0	-32	0
34	5	1.5	-21	0	-23	0	30	0
36	5	2	21	0	25	0	-30	0
38	5	2.5	-21	0	-25	0	29	0
39	5	2.75	-21	0	-25	0	28	0
40	6	1	18	0	-25	0	27	0
42	6	1.5	-18	0	24	0	28	0
44	6	2	-18	0	23	0	-28	0
45	6	2.25	-18	0	-23	0	27	0
46	6	2.5	-18	0	22	0	27	0
48	7	1	0	0	21	0	28	0
52	7	2	0	0	-21	0	30	0
56	8	1	18	0	0	0	29	0
58	8	1.5	-18	0	22	0	-29	0
60	8	2	-18	0	23	0	25	0
62	8	2.5	-18	0	25	0	-25	0
66	9	1.5	-18	0	24	0	29	0
68	9	2	-18	0	23	0	30	0
70	9	2.5	-18	0	22	0	32	0
72	10	1	21	0	21	0	-32	0
74	10	1.5	-21	0	-21	0	31	0
76	10	2	-21	0	25	0	30	0
78	10	2.5	-21	0	-25	0	29	0
80	11	1	19	0	26	0	28	0
84	11	2	17	0	-26	0	31	0
88	12	1	21	28	25	0	-31	35
90	12	1.5	-21	-28	-25	0	30	-35
91	12	1.75	-21	-28	-25	0	29	-35
92	12	2	-21	-28	-25	28	30	-35
96	13	1	17	26	24	-28	31	-35
100	13	2	-17	24	-24	26	-31	-35
104	14	1	-17	28	24	24	31	33
108	14	2	-17	28	-24	28	-31	31
110	14	2.5	-17	26	23	-28	-31	-31
111	14	2.75	-17	-26	22	-28	-31	-31
112	15	1	19	-26	21	-28	30	35
114	15	1.5	-19	25	-21	-28	-30	-35
115	15	1.75	-19	24	-21	-28	-30	-35
116	15	2	-19	23	-21	28	33	35
118	15	2.5	-19	24	-21	-28	-33	35
119	15	2.75	-19	23	-21	-28	-33	-35
120	16	1	17	24	21	26	33	-35
122	16	1.5	-17	-24	-21	-26	31	33
124	16	2	-17	24	21	28	-31	-33
126	16	2.5	-17	-24	-21	-28	30	32
127	16	2.75	-17	-24	-21	-28	29	31
128	17	1	19	21	-21	-28	30	30
129	17	1.25	-19	-21	-21	-28	29	-30
130	17	1.5	-19	-21	22	27	28	31
131	17	1.75	-19	-21	-22	-27	27	-31
132	17	2	-19	-21	23	26	28	-31
133	17	2.25	-19	-21	-23	-26	-28	30
134	17	2.5	-19	-21	-23	25	-28	30
136	18	1	22	0	22	24	29	31
140	18	2	-22	0	22	-24	-29	33
144	19	1	0	21	23	0	0	32
146	19	1.5	0	-21	-23	25	0	-32
148	19	2	0	-21	-23	26	0	28
150	19	2.5	0	-21	-23	28	0	-28
154	20	1.5	0	-21	-23	27	0	32
156	20	2	0	-21	-23	26	0	33
158	20	2.5	0	-21	-23	25	0	35
160	21	1	0	24	0	24	0	-35
162	21	1.5	0	-24	0	-24	0	34
164	21	2	0	-24	0	28	0	33
166	21	2.5	0	-24	0	-28	0	32
168	22	1	0	22	0	29	0	31
172	22	2	0	20	0	-29	31	34
176	23	1	0	24	0	28	-31	-34
178	23	1.5	0	-24	0	-28	-31	33
179	23	1.75	0	-24	0	-28	-31	32
180	23	2	0	-24	0	-28	31	33
184	24	1	0	20	0	27	29	34
187	24	1.75	0	-20	0	-27	30	-34
188	24	2	0	-20	0	-27	31	-34
190	24	2.5	0	-20	0	-27	32	-34
192	25	1	0	-20	0	27	-32	34
194	25	1.5	0	-20	0	-27	31	-34
196	25	2	0	-20	0	-27	29	-34
198	25	2.5	0	-20	0	26	30	-34
199	25	2.75	0	-20	0	25	-30	-34
200	26	1	0	22	0	24	31	33
203	26	1.75	0	-22	0	-24	32	-33
204	26	2	0	-22	0	-24	33	36
208	27	1	0	20	0	24	29	36
210	27	1.5	0	-20	0	-24	-29	34
212	27	2	0	-20	0	24	-29	-34
214	27	2.5	0	-20	0	-24	-29	33
215	27	2.75	0	-20	0	-24	-29	32
216	28	1	0	22	0	-24	-29	33
217	28	1.25	0	-22	0	-24	-29	32
218	28	1.5	0	-22	0	25	-29	31
219	28	1.75	0	-22	0	-25	-29	30
220	28	2	0	-22	0	26	-29	31
224	29	1	18	25	0	25	0	32
228	29	2	-18	-25	25	25	30	-32
232	30	1	22	0	24	26	31	0
236	30	2	22	0	-24	-26	31	0
238	30	2.5	22	0	23	-26	-31	0
239	30	2.75	-22	0	22	-26	-31	0
240	31	1	-22	0	24	-26	-31	0
242	31	1.5	21	0	-24	-26	30	0
243	31	1.75	20	0	25	-26	29	0
244	31	2	19	0	26	-26	28	0
245	31	2.25	-19	0	27	-26	-28	0
246	31	2.5	-19	0	26	-26	30	0
248	32	1	21	0	-26	0	-30	0
249	32	1.25	-21	0	-26	0	31	0
250	32	1.5	20	0	25	0	32	0
252	32	2	19	0	-25	0	33	0
254	32	2.5	-19	0	24	0	-33	0
256	33	1	18	0	25	0	29	0
260	33	2	-18	0	-25	0	32	34
268	34	2	-18	0	-25	0	32	34
272	35	1	0	0	0	0	30	32
275	35	1.75	0	0	0	0	31	33
276	35	2	0	0	0	0	32	34
