**absq	**bar	**beat	**b7	**b7	**b7
0	53	1	32	0	0
4	53	3	32	0	0
6	53	4	32	0	0
8	54	1	32	36	0
12	54	3	31	36	0
14	54	4	32	36	0
16	55	1	-32	36	0
18	55	2	31	-36	0
20	55	3	30	35	0
22	55	4	30	-35	0
24	56	1	29	36	0
25	56	1.5	28	-36	0
26	56	2	29	-36	0
27	56	2.5	30	-36	0
28	56	3	31	-36	0
29	56	3.5	32	-36	0
30	56	4	33	35	0
31	56	4.5	31	-35	0
32	57	1	32	34	36
34	57	2	-32	34	-36
36	57	3	29	33	36
38	57	4	32	34	36
40	58	1	-32	-34	36
41	58	1.5	31	33	-36
42	58	2	29	31	-36
44	58	3	30	32	35
46	58	4	31	33	-35
48	59	1	27	34	36
51	59	2.5	28	33	-36
52	59	3	29	31	-36
53	59	3.5	30	32	-36
54	59	4	31	33	35
56	60	1	32	-33	34
57	60	1.5	-32	32	-34
58	60	2	-32	32	34
60	60	3	29	-32	33
62	60	4	-29	31	36
64	61	1	0	32	36
66	61	2	32	-32	36
68	61	3	32	0	36
70	61	4	32	36	-36
72	62	1	32	36	34
74	62	2	-32	36	-34
75	62	2.5	-32	-36	32
76	62	3	31	36	33
78	62	4	32	-36	34
80	63	1	-32	34	32
82	63	2	31	35	33
84	63	3	30	-35	-33
85	63	3.5	-30	34	32
86	63	4	30	32	32
88	64	1	29	33	-32
90	64	2	-29	33	31
92	64	3	32	32	32
96	65	1	-32	36	34
102	65	4	0	35	33
104	66	1	0	34	32
106	66	2	0	33	31
108	66	3	0	32	34
110	66	4	34	-32	-34
111	66	4.5	-34	-32	35
112	67	1	-34	-32	36
114	67	2	33	31	-36
116	67	3	32	34	0
118	67	4	31	33	36
120	68	1	30	32	-36
122	68	2	-30	-32	35
124	68	3	29	0	34
126	68	4	-29	0	33
128	69	1	34	0	32
129	69	1.5	-34	0	33
130	69	2	-34	36	34
131	69	2.5	-34	-36	35
132	69	3	-34	-36	36
133	69	3.5	-34	-36	37
134	69	4	33	35	38
135	69	4.5	-33	-35	37
136	70	1	32	34	37
137	70	1.5	-32	-34	36
138	70	2	31	33	36
140	70	3	30	32	-36
142	70	4	-30	-32	35
143	70	4.5	-30	33	-35
144	71	1	29	34	36
145	71	1.5	-29	35	-36
146	71	2	-29	36	-36
147	71	2.5	-29	37	-36
148	71	3	-29	38	-36
150	71	4	30	37	35
151	71	4.5	-30	-37	34
152	72	1	31	-37	33
153	72	1.5	-31	36	-33
154	72	2	32	36	34
156	72	3	30	-36	32
158	72	4	-30	35	-32
159	72	4.5	-30	-35	33
160	73	1	29	36	34
162	73	2	-29	-36	33
164	73	3	0	-36	32
165	73	3.5	0	-36	31
166	73	4	32	-36	34
168	74	1	32	-36	33
170	74	2	31	-36	-33
172	74	3	34	-36	0
174	74	4	-34	-36	36
176	75	1	33	0	36
178	75	2	-33	0	35
180	75	3	0	0	38
182	75	4	33	0	-38
184	76	1	32	0	37
186	76	2	33	0	-37
189	76	3.5	32	0	0
190	76	4	31	0	36
191	76	4.5	29	0	-36
192	77	1	30	0	35
194	77	2	29	0	36
197	77	3.5	0	0	35
198	77	4	32	0	34
199	77	4.5	-32	0	32
200	78	1	31	0	33
202	78	2	32	36	32
203	78	2.5	-32	-36	33
204	78	3	-32	36	34
205	78	3.5	31	-36	33
206	78	4	30	35	35
207	78	4.5	28	-35	-35
208	79	1	29	38	-35
210	79	2	-29	-38	34
212	79	3	28	37	35
214	79	4	35	-37	-35
216	80	1	-35	0	32
218	80	2	34	36	-32
220	80	3	33	35	0
222	80	4	34	36	0
224	81	1	32	-36	0
225	81	1.5	-32	35	0
226	81	2	-32	34	36
227	81	2.5	-32	32	-36
228	81	3	0	33	35
230	81	4	0	32	36
232	82	1	32	34	-36
233	82	1.5	-32	-34	35
234	82	2	-32	-34	34
235	82	2.5	-32	35	32
236	82	3	31	36	33
238	82	4	32	-36	32
239	82	4.5	-32	-36	33
240	83	1	-32	0	34
241	83	1.5	31	0	33
242	83	2	30	0	35
243	83	2.5	28	0	-35
244	83	3	29	0	-35
245	83	3.5	-29	0	34
246	83	4	-29	36	34
247	83	4.5	30	-36	-34
248	84	1	31	35	33
250	84	2	27	36	34
252	84	3	30	-36	-34
253	84	3.5	-30	35	33
254	84	4	-30	34	32
255	84	4.5	-30	32	-32
256	85	1	29	33	-32
258	85	2	-29	-33	31
260	85	3	0	32	32
262	85	4	32	36	-32
264	86	1	-32	34	0
266	86	2	30	35	0
268	86	3	31	36	0
270	86	4	32	-36	0
271	86	4.5	-32	35	0
272	87	1	-32	34	36
273	87	1.5	31	-34	-36
274	87	2	29	33	-36
276	87	3	30	32	34
278	87	4	-30	-32	35
280	88	1	27	31	36
282	88	2	-27	34	-36
283	88	2.5	-27	35	35
284	88	3	0	36	34
285	88	3.5	0	37	-34
286	88	4	29	38	33
288	89	1	27	-38	32
290	89	2	28	37	-32
292	89	3	29	38	31
296	90	1	27	0	-31
298	90	2	-27	36	-31
299	90	2.5	28	-36	-31
300	90	3	29	34	0
302	90	4	30	35	0
304	91	1	31	36	0
306	91	2	32	-36	0
307	91	2.5	-32	35	0
308	91	3	-32	34	36
309	91	3.5	31	-34	-36
310	91	4	29	33	-36
312	92	1	30	-33	34
313	92	1.5	-30	32	-34
314	92	2	-30	32	35
316	92	3	29	-32	36
318	92	4	-29	31	-36
319	92	4.5	-29	-31	35
320	93	1	0	32	34
322	93	2	29	31	33
324	93	3	27	34	-33
325	93	3.5	-27	-34	32
326	93	4	-27	-34	32
327	93	4.5	28	-34	-32
328	94	1	29	33	-32
330	94	2	-29	-33	31
332	94	3	25	32	32
334	94	4	-25	-32	36
336	95	1	0	36	34
338	95	2	32	-36	-34
339	95	2.5	-32	-36	35
340	95	3	-32	34	36
341	95	3.5	31	-34	-36
342	95	4	30	35	37
343	95	4.5	29	-35	-37
344	96	1	28	-35	-37
346	96	2	27	36	36
348	96	3	28	37	35
352	97	1	32	36	34
*-	*-	*-	*-	*-	*-
