**absq	**bar	**beat	**b7	**b7	**b7	**b7
0	1	1	0	0	28	35
4	1	3	0	0	29	34
6	1	4	0	0	31	33
9	2	1.5	28	0	30	32
10	2	2	24	0	33	31
10.5	2	2.25	25	0	-33	-31
11	2	2.5	26	0	-33	-31
11.5	2	2.75	27	0	-33	-31
12	2	3	28	0	32	30
13	2	3.5	21	28	-32	-30
14	2	4	22	24	31	33
14.5	2	4.25	23	25	-31	-33
15	2	4.5	24	26	31	33
15.5	2	4.75	25	27	-31	-33
16	3	1	26	28	30	33
17	3	1.5	28	24	31	33
18	3	2	27	25	29	32
19	3	2.5	28	26	28	30
20	3	3	-28	25	29	32
21	3	3.5	27	-25	-29	-32
21.5	3	3.75	-27	-25	28	-32
21.75	3	3.875	-27	-25	29	-32
22	3	4	28	28	30	-32
23	3	4.5	-28	32	-30	-32
24	4	1	0	-32	-30	35
25	4	1.5	28	32	-30	-35
26	4	2	-28	33	30	-35
27	4	2.5	28	-33	-30	-35
28	4	3	29	-33	0	0
29	4	3.5	-29	31	0	0
30	4	4	27	-31	0	0
31	4	4.5	-27	29	0	0
32	5	1	25	32	0	0
33	5	1.5	28	-32	0	0
33.5	5	1.75	-28	31	0	0
34	5	2	-28	30	0	0
34.5	5	2.25	27	-30	0	0
35	5	2.5	26	-30	0	0
36	5	3	-26	28	0	0
37	5	3.5	24	29	0	0
38	5	4	25	-29	0	0
39	5	4.5	-25	30	0	0
40	6	1	24	31	0	0
42	6	2	24	31	33	35
46	6	4	22	31	34	36
48	7	1	21	32	35	37
50	7	2	28	32	35	37
52	7	3	-28	30	35	-37
53	7	3.5	26	33	35	37
54	7	4	29	-33	-35	38
55	7	4.5	-29	32	34	-38
55.5	7	4.75	-29	31	-34	-38
56	8	1	28	32	35	37
57	8	1.5	26	33	35	38
58	8	2	27	32	34	36
59	8	2.5	25	32	-34	36
60	8	3	26	-32	33	35
61	8	3.5	-26	31	-33	-35
61.5	8	3.75	27	-31	-33	-35
62	8	4	28	30	32	-35
64	9	1	24	31	33	35
66	9	2	0	0	0	0
67	9	2.5	24	33	35	38
68	9	3	28	32	35	37
70	9	4	28	32	35	37
71	9	4.5	24	33	35	38
72	10	1	24	31	33	35
73.5	10	1.75	23	32	32	35
74	10	2	24	31	33	35
75	10	2.5	21	30	32	35
76	10	3	25	29	32	34
78	10	4	21	30	32	35
79	10	4.5	-21	-30	-32	32
80	11	1	0	0	0	35
81	11	1.5	0	28	32	-35
82	11	2	0	31	33	-35
83	11	2.5	0	-31	-33	36
84	11	3	0	-31	-33	35
85	11	3.5	0	32	30	34
86	11	4	0	31	33	35
87	11	4.5	0	30	32	-35
88	12	1	0	31	33	-35
89	12	1.5	0	31	33	33
90	12	2	0	29	31	34
91	12	2.5	0	31	31	33
92	12	3	0	28	30	32
94	12	4	24	28	31	33
95	12	4.5	-24	31	-31	-33
96	13	1	25	-31	0	0
97	13	1.5	-25	30	0	0
98	13	2	27	29	0	0
100	13	3	26	28	0	0
101	13	3.5	29	31	0	0
102	13	4	-29	30	0	0
103	13	4.5	28	-30	0	0
104	14	1	-28	29	0	0
105	14	1.5	27	-29	0	0
106	14	2	28	30	0	35
107	14	2.5	26	-30	35	-35
108	14	3	25	32	-35	36
109	14	3.5	-25	-32	34	-36
109.5	14	3.75	25	32	-34	-36
110	14	4	24	28	33	38
111	14	4.5	24	28	-33	-38
112	15	1	25	27	32	37
113	15	1.5	-25	-27	-32	36
113.5	15	1.75	-25	-27	31	-36
114	15	2	26	28	30	-36
115	15	2.5	-26	28	-30	35
116	15	3	0	25	29	-35
117	15	3.5	0	-25	29	34
117.5	15	3.75	0	25	-29	-34
118	15	4	0	26	28	35
119	15	4.5	0	26	-28	35
119.5	15	4.75	0	-26	28	-35
120	16	1	0	25	27	36
121	16	1.5	0	-25	27	-36
121.5	16	1.75	0	-25	-27	36
122	16	2	0	32	28	37
123	16	2.5	28	-32	-28	37
124	16	3	27	0	29	36
125	16	3.5	-27	32	29	-36
126	16	4	26	-32	30	35
127	16	4.5	-26	31	31	35
128	17	1	25	-31	32	34
129	17	1.5	-25	30	-32	-34
130	17	2	24	31	28	33
131	17	2.5	-24	31	-28	-33
132	17	3	21	30	35	32
133	17	3.5	-21	31	-35	33
134	17	4	-21	-31	-35	32
135	17	4.5	-21	30	-35	-32
136	18	1	24	31	35	33
138	18	2	0	0	35	0
139	18	2.5	24	31	-35	33
140	18	3	26	31	33	35
141	18	3.5	26	-31	33	35
142	18	4	27	29	31	36
144	19	1	28	30	35	32
145	19	1.5	28	-30	-35	39
145.5	19	1.75	-28	31	-35	38
146	19	2	-28	32	0	37
147	19	2.5	27	-32	28	-37
147.5	19	2.75	-27	-32	-28	36
148	19	3	26	33	30	35
149	19	3.5	25	-33	30	-35
150	19	4	24	0	31	33
151	19	4.5	-24	28	-31	-33
152	20	1	28	30	32	0
153	20	1.5	-28	30	-32	0
154	20	2	0	31	35	33
155	20	2.5	24	-31	-35	-33
155.5	20	2.75	-24	-31	34	-33
156	20	3	24	28	33	35
157	20	3.5	-24	24	-33	35
157.5	20	3.75	-24	-24	32	35
158	20	4	22	26	31	36
159	20	4.5	-22	27	-31	-36
160	21	1	23	28	30	32
161	21	1.5	-23	25	-30	35
161.5	21	1.75	-23	-25	-30	34
162	21	2	24	28	0	33
163	21	2.5	28	-28	0	32
163.5	21	2.75	-28	27	0	-32
164	21	3	-28	26	28	31
165	21	3.5	27	25	-28	-31
166	21	4	26	26	30	35
167	21	4.5	25	-26	30	-35
168	22	1	24	26	31	-35
170	22	2	-24	-26	28	38
171	22	2.5	-24	-26	35	-38
173	22	3.5	-24	-26	34	37
174	22	4	-24	31	33	36
175	22	4.5	-24	30	33	35
176	23	1	25	29	32	34
177	23	1.5	-25	28	-32	35
178	23	2	-25	27	-32	36
179	23	2.5	-25	28	-32	35
180	23	3	-25	29	-32	-35
181	23	3.5	-25	-29	-32	34
181.5	23	3.75	-25	-29	-32	33
182	23	4	-25	-29	-32	34
184	24	1	0	28	32	35
186	24	2	28	30	32	35
187	24	2.5	28	30	32	35
187.5	24	2.75	26	30	33	35
188	24	3	27	29	32	36
189	24	3.5	28	30	32	35
190	24	4	24	31	33	35
192	25	1	24	31	33	35
194	25	2	27	31	34	36
195	25	2.5	27	31	34	36
196	25	3	27	31	34	36
198	25	4	26	33	35	38
199	25	4.5	28	32	35	37
200	26	1	25	32	34	36
200.5	26	1.25	-25	-32	33	35
201	26	1.5	-25	-32	34	36
201.5	26	1.75	-25	-32	35	37
202	26	2	-25	-32	34	36
203	26	2.5	25	29	34	39
204	26	3	26	28	33	38
205	26	3.5	28	28	32	37
206	26	4	25	27	32	36
208	27	1	21	28	32	37
210	27	2	28	30	32	35
213	27	3.5	26	30	33	35
214	27	4	26	30	33	35
216	28	1	23	30	32	34
218	28	2	25	29	32	34
220	28	3	22	29	31	33
223	28	4.5	25	29	32	34
224	29	1	23	28	32	35
225	29	1.5	24	26	31	35
226	29	2	21	25	30	35
228	29	3	24	26	31	35
230	29	4	28	30	32	35
231	29	4.5	28	30	32	35
231.5	29	4.75	26	30	33	35
232	30	1	27	29	32	36
233	30	1.5	28	30	32	35
234	30	2	24	31	33	35
236	30	3	24	31	33	35
238	30	4	27	31	34	36
239	30	4.5	27	31	34	36
240	31	1	27	31	34	36
242	31	2	26	33	35	38
243	31	2.5	28	32	35	37
244	31	3	25	32	34	36
244.5	31	3.25	-25	-32	33	35
245	31	3.5	-25	-32	34	36
245.5	31	3.75	-25	-32	35	37
246	31	4	-25	-32	34	36
247	31	4.5	25	29	34	39
248	32	1	26	28	33	38
249	32	1.5	28	28	32	37
250	32	2	25	27	32	36
252	32	3	21	28	32	37
254	32	4	28	30	32	35
257	33	1.5	26	30	33	35
258	33	2	26	30	33	35
260	33	3	23	30	32	34
262	33	4	25	29	32	34
264	34	1	22	29	31	33
267	34	2.5	25	29	32	34
268	34	3	23	28	32	35
269	34	3.5	24	26	31	35
270	34	4	21	25	30	35
272	35	1	24	26	31	35
*-	*-	*-	*-	*-	*-	*-
