**absq	**bar	**beat	**b7	**b7	**b7	**b7	**b7	**b7	**b7	**b7
0	1	1	21	30	28	32	0	0	0	0
6	1	4	21	30	28	32	0	0	0	0
8	2	1	21	32	30	32	0	0	0	0
10	2	2	21	28	30	32	0	0	0	0
12	2	3	24	28	31	33	0	0	0	0
20	3	3	21	28	30	32	0	0	0	0
24	4	1	22	26	29	31	0	0	0	0
28	4	3	26	26	28	30	0	0	0	0
30	4	4	-26	28	-28	-30	0	0	0	0
32	5	1	25	-28	29	32	0	0	0	0
34	5	2	-25	27	-29	-32	25	32	34	36
35	5	2.5	-25	26	-29	-32	-25	-32	-34	-36
36	5	3	-25	27	-29	-32	-25	-32	-34	-36
38	5	4	-25	-27	-29	-32	25	32	34	36
40	6	1	0	0	0	0	28	32	35	37
44	6	3	0	0	0	0	25	32	34	36
48	7	1	0	0	0	0	26	30	33	35
49	7	1.5	0	0	0	0	-26	-30	-33	36
50	7	2	0	0	0	0	-26	-30	-33	37
51	7	2.5	0	0	0	0	-26	-30	-33	35
52	7	3	0	0	0	0	29	31	-33	36
53	7	3.5	0	0	0	0	-29	-31	-33	37
54	7	4	0	0	0	0	-29	-31	-33	38
56	8	1	0	0	0	0	28	32	35	-38
58	8	2	0	0	0	0	-28	-32	-35	37
60	8	3	21	28	0	30	-28	-32	-35	37
62	8	4	-21	-28	32	-30	-28	-32	-35	-37
64	9	1	22	26	-32	29	0	0	0	0
66	9	2	-22	-26	31	-29	0	0	0	0
68	9	3	21	28	-31	32	0	0	0	0
70	9	4	-21	-28	30	-32	0	0	0	0
72	10	1	25	27	29	32	0	0	0	0
74	10	2	-25	-27	-29	-32	25	32	0	36
76	10	3	0	0	0	0	26	31	0	-36
78	10	4	0	0	0	0	-26	30	0	35
80	11	1	0	0	0	0	25	32	0	34
82	11	2	0	0	0	0	-25	29	36	-34
83	11	2.5	0	0	0	0	-25	30	-36	-34
84	11	3	0	0	0	0	24	31	-36	33
85	11	3.5	0	0	0	0	-24	32	-36	-33
86	11	4	0	0	0	0	-24	33	35	-33
88	12	1	0	0	0	0	25	-33	34	36
89	12	1.5	0	0	0	0	-25	32	-34	-36
90	12	2	0	0	0	0	-25	32	34	-36
92	12	3	0	0	0	0	22	-32	33	-36
94	12	4	0	0	0	0	-22	31	-33	-36
96	13	1	0	0	0	0	25	32	34	36
98	13	2	25	27	29	32	-25	-32	-34	-36
102	13	4	25	27	29	32	0	0	0	0
104	14	1	21	28	30	32	0	0	0	0
106	14	2	-21	-28	-30	-32	28	32	35	37
108	14	3	21	28	32	30	-28	-32	-35	-37
109	14	3.5	-21	-28	-32	-30	-28	31	-35	-37
110	14	4	-21	-28	-32	-30	28	30	35	37
111	14	4.5	-21	-28	-32	-30	-28	29	-35	-37
112	15	1	24	28	31	33	26	28	35	38
114	15	2	-24	-28	-31	-33	24	26	-35	-38
115	15	2.5	-24	27	30	-33	-24	-26	-35	-38
115.5	15	2.75	-24	-27	29	-33	-24	-26	-35	-38
116	15	3	-24	26	28	0	24	33	38	35
117	15	3.5	-24	-26	-28	0	25	-33	-38	-35
118	15	4	-24	-26	-28	0	26	33	-38	-35
119	15	4.5	-24	-26	29	0	27	-33	-38	-35
120	16	1	21	0	30	0	28	32	37	35
121	16	1.5	-21	0	31	0	-28	-32	-37	-35
122	16	2	-21	28	32	32	28	30	37	35
124	16	3	24	28	0	31	26	33	38	35
126	16	4	21	28	25	32	28	32	37	35
128	17	1	25	27	27	-32	25	32	36	36
129	17	1.5	-25	-27	-27	31	-25	-32	-36	-36
130	17	2	-25	25	28	30	-25	-32	35	39
132	17	3	25	32	29	29	25	32	-35	-39
133	17	3.5	-25	-32	-29	-29	-25	-32	-35	38
134	17	4	-25	-32	29	32	-25	-32	34	36
136	18	1	21	-32	28	30	28	32	35	37
140	18	3	0	0	0	0	0	0	0	0
144	19	1	0	0	0	0	26	33	37	35
150	19	4	0	0	0	0	26	33	37	35
152	20	1	0	0	0	0	26	33	35	37
156	20	3	0	0	0	0	29	33	36	38
158	20	4	0	0	0	0	-29	-33	36	38
160	21	1	0	0	0	0	25	34	36	39
162	21	2	0	0	0	0	25	34	39	-39
163	21	2.5	0	0	0	0	-25	-34	-39	38
164	21	3	0	0	0	0	28	35	-39	37
165	21	3.5	0	0	0	0	-28	-35	38	36
166	21	4	0	0	0	0	-28	-35	37	35
167	21	4.5	0	0	0	0	-28	34	36	-35
168	22	1	0	0	0	0	-28	33	37	-35
169	22	1.5	0	0	0	0	-28	32	-37	-35
170	22	2	0	0	0	0	-28	32	-37	34
172	22	3	0	0	0	0	29	-32	36	33
174	22	4	22	29	29	33	-29	31	-36	-33
176	23	1	-22	31	-29	-33	0	0	0	0
178	23	2	22	-31	29	33	0	0	0	0
180	23	3	22	31	29	33	0	0	0	0
184	24	1	25	32	27	29	0	0	0	0
186	24	2	-25	-32	-27	-29	25	32	36	34
187	24	2.5	-25	31	26	30	-25	-32	-36	-34
187.5	24	2.75	-25	30	-26	31	-25	-32	-36	-34
188	24	3	-25	29	27	32	-25	-32	-36	-34
189	24	3.5	-25	-29	26	-32	-25	-32	-36	-34
190	24	4	-25	-29	27	-32	25	32	36	34
191	24	4.5	-25	28	28	-32	-25	-32	-36	-34
192	25	1	-25	27	29	-32	25	32	36	34
196	25	3	0	0	0	0	28	32	37	35
198	25	4	21	30	28	32	-28	-32	-37	-35
201	26	1.5	21	30	28	32	-28	-32	-37	-35
202	26	2	21	30	28	32	-28	-32	-37	-35
204	26	3	24	31	28	33	0	0	0	0
205	26	3.5	25	-31	-28	-33	0	0	0	0
206	26	4	26	30	-28	-33	0	0	0	0
207	26	4.5	27	29	27	32	0	0	0	0
208	27	1	28	30	26	33	0	0	0	0
209	27	1.5	26	31	-26	-33	0	0	0	0
210	27	2	29	32	25	34	0	0	0	0
212	27	3	-29	30	26	33	0	0	0	0
214	27	4	28	-30	-26	-33	0	0	0	0
216	28	1	29	31	0	-33	0	0	0	0
218	28	2	-29	-31	0	-33	29	31	33	36
222	28	4	0	0	0	0	25	32	34	36
224	29	1	0	0	0	0	25	32	34	36
228	29	3	0	0	0	0	28	32	37	35
232	30	1	0	0	0	0	25	32	36	34
234	30	2	0	0	0	0	-25	-32	-36	32
235	30	2.5	0	0	0	0	-25	-32	-36	33
236	30	3	0	0	0	0	-25	-32	32	34
237	30	3.5	0	0	0	0	-25	-32	33	35
238	30	4	0	0	0	0	-25	-32	34	36
