**absq	**bar	**beat	**b7	**b7
0	1	1	29	0
4	1	3	-29	33
8	2	1	28	-33
12	2	3	27	32
16	3	1	26	31
20	3	3	0	30
22	3	4	28	-30
26	4	2	28	32
28	4	3	27	-32
30	4	4	-27	32
31	4	4.5	28	-32
32	5	1	26	31
35	5	2.5	-26	32
36	5	3	25	30
38	5	4	32	-30
40	6	1	-32	29
42	6	2	32	36
44	6	3	31	-36
46	6	4	-31	36
47	6	4.5	32	-36
48	7	1	30	35
51	7	2.5	-30	36
52	7	3	29	34
56	8	1	0	33
58	8	2	28	35
59	8	2.5	-28	34
60	8	3	-28	33
61	8	3.5	-28	32
62	8	4	28	33
64	9	1	27	-33
65	9	1.5	-27	32
66	9	2	-27	32
67	9	2.5	28	-32
68	9	3	26	-32
70	9	4	-26	31
72	10	1	0	32
74	10	2	30	-32
78	10	4	30	34
80	11	1	32	-34
82	11	2	29	34
84	11	3	31	36
86	11	4	-31	33
88	12	1	28	35
92	12	3	0	32
94	12	4	30	-32
98	13	2	30	34
100	13	3	32	-34
102	13	4	29	34
104	14	1	31	36
106	14	2	-31	33
107	14	2.5	30	-33
107.5	14	2.75	29	-33
108	14	3	28	35
110	14	4	29	-35
112	15	1	30	32
114	15	2	-30	33
116	15	3	29	34
118	15	4	32	-34
120	16	1	32	33
122	16	2	31	35
124	16	3	30	35
126	16	4	-30	34
127	16	4.5	29	-34
128	17	1	28	33
130	17	2	27	-33
131	17	2.5	-27	32
132	17	3	26	31
134	17	4	25	30
135	17	4.5	26	-30
136	18	1	27	29
137	18	1.5	28	-29
138	18	2	29	31
140	18	3	28	30
141	18	3.5	29	-30
142	18	4	27	-30
143	18	4.5	28	-30
144	19	1	29	29
150	19	4	31	-29
152	20	1	30	0
154	20	2	28	35
156	20	3	29	34
158	20	4	27	32
160	21	1	26	33
162	21	2	31	-33
163	21	2.5	-31	32
163.5	21	2.75	-31	31
164	21	3	32	30
166	21	4	30	35
168	22	1	31	36
170	22	2	29	34
172	22	3	28	35
174	22	4	31	-35
175	22	4.5	-31	34
175.5	22	4.75	-31	33
176	23	1	30	32
178	23	2	28	-32
179	23	2.5	-28	33
180	23	3	29	34
182	23	4	-29	33
183	23	4.5	28	-33
183.5	23	4.75	27	-33
184	24	1	28	-33
185	24	1.5	27	-33
186	24	2	26	32
187	24	2.5	25	-32
188	24	3	26	-32
190	24	4	-26	31
192	25	1	25	32
*-	*-	*-	*-	*-
