**absq	**bar	**beat	**b7	**b7	**b7	**b7	**b7
0	1	1	25	0	29	0	0
8	2	1	-25	0	27	0	32
12	2	3	21	0	28	0	-32
16	3	1	-21	0	-28	0	30
18	3	2	-21	0	26	0	-30
20	3	3	22	0	26	0	31
26	4	2	-22	0	27	0	29
28	4	3	25	0	-27	0	29
30	4	4	-25	0	25	0	-29
32	5	1	22	0	26	0	31
34	5	2	24	0	-26	29	-31
36	5	3	23	0	25	30	32
38	5	4	22	0	24	31	33
40	6	1	23	0	25	30	-33
41	6	1.5	-23	0	-25	-30	32
42	6	2	-23	0	-25	28	32
44	6	3	22	0	26	29	-32
46	6	4	-22	0	-26	-29	31
48	7	1	18	27	25	0	32
52	7	3	-18	-27	0	29	-32
56	8	1	21	28	25	30	0
60	8	3	-21	-28	28	-30	0
62	8	4	-21	27	-28	-30	0
63	8	4.5	-21	26	-28	-30	0
64	9	1	23	25	-28	-30	32
66	9	2	-23	-25	27	-30	-32
67	9	2.5	-23	26	26	-30	-32
68	9	3	-23	27	25	-30	-32
70	9	4	-23	25	-25	-30	-32
72	10	1	22	-25	29	31	33
74	10	2	-22	24	-29	-31	-33
75	10	2.5	-22	23	-29	-31	-33
76	10	3	-22	24	-29	-31	-33
80	11	1	23	25	27	30	32
88	12	1	19	0	28	-30	33
92	12	3	26	0	-28	-30	35
96	13	1	-26	26	-28	0	-35
98	13	2	25	-26	-28	0	34
100	13	3	24	-26	29	31	33
102	13	4	23	-26	-29	-31	32
104	14	1	22	29	-29	-31	33
106	14	2	-22	-29	28	30	-33
107	14	2.5	-22	-29	27	-30	-33
108	14	3	-22	-29	26	29	31
110	14	4	-22	28	-26	-29	-31
112	15	1	23	27	25	-29	32
114	15	2	-23	-27	-25	28	-32
115	15	2.5	-23	-27	-25	27	-32
116	15	3	-23	25	-25	28	-32
120	16	1	22	26	0	29	31
122	16	2	-22	-26	29	26	-31
124	16	3	-22	24	-29	-26	0
125	16	3.5	-22	-24	28	-26	0
125.5	16	3.75	-22	-24	27	-26	0
126	16	4	-22	-24	26	29	31
128	17	1	0	23	25	30	32
130	17	2	0	22	29	31	33
133	17	3.5	0	-22	-29	29	34
134	17	4	0	26	28	30	35
136	18	1	0	24	26	31	-35
137	18	1.5	0	-24	-26	-31	34
138	18	2	0	23	27	32	33
139	18	2.5	0	-23	-27	-32	32
140	18	3	0	26	28	-32	33
142	18	4	22	-26	29	31	-33
144	19	1	23	23	25	32	32
146	19	2	21	-23	-25	30	-32
147	19	2.5	-21	-23	26	-30	-32
148	19	3	20	0	27	29	-32
150	19	4	21	23	25	30	-32
153	20	1.5	-21	24	-25	-30	-32
154	20	2	20	25	28	29	-32
155	20	2.5	19	-25	-28	28	-32
156	20	3	18	-25	-28	29	-32
157	20	3.5	-18	24	-28	-29	-32
158	20	4	-18	22	27	-29	-32
160	21	1	19	26	28	28	0
162	21	2	26	-26	-28	-28	0
163	21	2.5	-26	27	27	-28	0
164	21	3	-26	28	26	-28	0
165	21	3.5	25	27	-26	-28	0
166	21	4	23	28	25	-28	0
168	22	1	24	-28	26	0	0
169	22	1.5	-24	27	-26	0	0
170	22	2	-24	26	-26	0	0
172	22	3	23	-26	27	30	0
173	22	3.5	-23	25	-27	-30	0
174	22	4	-23	24	-27	-30	0
175	22	4.5	-23	23	-27	-30	0
175.5	22	4.75	-23	22	-27	-30	0
176	23	1	19	21	26	30	33
178	23	2	22	24	-26	29	-33
181	23	3.5	-22	-24	-26	28	-33
182	23	4	19	23	-26	28	-33
184	24	1	22	24	0	-28	31
186	24	2	-22	-24	0	27	-31
188	24	3	21	25	0	28	30
192	25	1	0	24	26	29	31
196	25	3	21	23	25	30	32
200	26	1	-21	25	28	-30	-32
202	26	2	-21	-25	27	29	-32
204	26	3	24	24	26	29	33
