**absq	**bar	**beat	**b7	**b7	**b7	**b7	**b7
0	1	1	21	0	0	0	0
4	1	3	22	24	0	0	0
8	2	1	21	25	0	0	0
12	2	3	22	24	0	0	0
16	3	1	23	25	0	0	0
20	3	3	24	26	28	0	0
24	4	1	-24	-26	29	0	31
26	4	2	23	-26	-29	0	-31
27	4	2.5	22	-26	-29	0	-31
28	4	3	23	0	28	0	32
30	4	4	-23	25	-28	0	-32
32	5	1	22	26	29	0	31
36	5	3	21	28	30	0	32
40	6	1	24	-28	31	0	33
43	6	2.5	-24	-28	30	0	-33
44	6	3	-24	0	29	0	-33
46	6	4	23	28	28	0	-33
48	7	1	22	-28	29	0	0
50	7	2	-22	27	-29	0	0
52	7	3	24	26	0	0	0
54	7	4	-24	-26	31	0	0
56	8	1	21	25	-31	0	0
58	8	2	-21	-25	30	0	35
60	8	3	0	27	29	0	-35
62	8	4	25	-27	-29	0	34
64	9	1	24	28	31	0	33
66	9	2	22	29	-31	0	-33
68	9	3	23	25	30	0	32
70	9	4	24	28	26	0	33
72	10	1	22	24	-26	0	-33
73	10	1.5	-22	-24	-26	0	32
74	10	2	-22	-24	27	0	31
76	10	3	21	25	28	0	-31
78	10	4	-21	-25	-28	0	30
80	11	1	24	24	26	35	31
82	11	2	-24	-24	28	-35	-31
83	11	2.5	-24	25	-28	-35	-31
84	11	3	0	26	-28	-35	0
86	11	4	0	27	27	-35	32
88	12	1	0	28	26	35	-32
90	12	2	0	24	-26	-35	31
92	12	3	21	28	25	35	30
96	13	1	25	27	-25	36	29
98	13	2	-25	-27	29	-36	32
100	13	3	-25	25	-29	-36	-32
102	13	4	-25	-25	27	-36	31
104	14	1	21	-25	28	35	30
106	14	2	-21	28	-28	-35	-30
107	14	2.5	22	-28	-28	-35	31
108	14	3	23	-28	28	-35	32
110	14	4	24	26	-28	-35	33
112	15	1	25	27	0	0	32
114	15	2	21	28	0	35	-32
116	15	3	-21	-28	28	-35	30
117	15	3.5	-21	27	-28	-35	-30
118	15	4	24	26	-28	35	33
119	15	4.5	-24	25	-28	-35	-33
120	16	1	-24	24	-28	33	-33
122	16	2	23	25	-28	-33	32
124	16	3	22	29	0	34	31
126	16	4	25	-29	0	-34	32
128	17	1	21	0	28	35	30
130	17	2	-21	25	-28	-35	-30
131	17	2.5	22	-25	-28	-35	31
132	17	3	23	-25	28	-35	32
134	17	4	24	24	-28	-35	33
136	18	1	23	25	28	-35	32
138	18	2	24	26	-28	-35	31
140	18	3	21	25	-28	-35	-31
142	18	4	-21	-25	-28	-35	30
144	19	1	24	24	0	-35	31
146	19	2	-24	-24	24	-35	-31
147	19	2.5	-24	25	-24	-35	-31
148	19	3	0	26	28	-35	30
149	19	3.5	0	27	-28	-35	-30
150	19	4	21	28	-28	-35	-30
151	19	4.5	-21	-28	-28	-35	31
152	20	1	25	-28	29	0	32
154	20	2	-25	27	-29	0	-32
156	20	3	26	28	28	0	30
159	20	4.5	-26	-28	29	0	31
160	21	1	25	0	30	0	32
162	21	2	24	0	31	0	33
164	21	3	-24	0	28	0	-33
165	21	3.5	23	0	-28	0	32
166	21	4	22	0	29	0	31
167	21	4.5	21	0	-29	0	30
168	22	1	22	0	26	0	31
170	22	2	-22	24	-26	0	-31
171	22	2.5	-22	-24	25	0	-31
171.5	22	2.75	-22	-24	24	0	-31
172	22	3	21	28	25	0	30
176	23	1	20	29	0	0	31
178	23	2	24	-29	22	0	-31
180	23	3	-24	28	26	0	35
181	23	3.5	23	-28	-26	0	-35
182	23	4	22	-28	-26	0	-35
183	23	4.5	21	-28	-26	0	-35
184	24	1	20	0	27	0	36
186	24	2	-20	24	-27	0	-36
187	24	2.5	-20	-24	-27	0	35
188	24	3	0	28	26	0	33
189	24	3.5	0	-28	25	0	34
190	24	4	21	-28	32	0	35
192	25	1	25	29	32	0	-35
194	25	2	-25	-29	-32	0	34
196	25	3	26	28	0	0	35
198	25	4	-26	26	28	0	-35
200	26	1	25	27	32	0	0
204	26	3	24	26	33	0	31
206	26	4	-24	24	-33	0	-31
207	26	4.5	23	-24	32	0	-31
208	27	1	22	-24	31	0	31
209	27	1.5	-22	25	-31	0	-31
210	27	2	21	26	30	0	-31
212	27	3	20	27	29	0	-31
214	27	4	21	25	28	0	30
216	28	1	22	-25	-28	0	31
218	28	2	-22	24	27	0	-31
219	28	2.5	-22	-24	-27	0	32
220	28	3	21	25	28	35	30
223	28	4.5	-21	-25	29	-35	31
224	29	1	0	28	30	-35	32
226	29	2	24	-28	31	-35	33
227	29	2.5	-24	27	-31	-35	-33
228	29	3	-24	26	28	35	31
230	29	4	23	25	30	-35	32
232	30	1	22	24	31	36	33
234	30	2	21	-24	-31	-36	-33
236	30	3	20	27	-31	36	29
238	30	4	-20	-27	30	-36	-29
239	30	4.5	-20	-27	-30	-36	30
240	31	1	-20	-27	29	-36	31
242	31	2	-20	26	-29	-36	-31
244	31	3	21	25	30	35	0
246	31	4	-21	-25	-30	-35	32
248	32	1	-21	28	-30	-35	-32
250	32	2	-21	-28	-30	-35	30
251	32	2.5	-21	29	-30	-35	-30
252	32	3	21	30	0	0	32
254	32	4	-21	-30	28	0	-32
256	33	1	24	31	-28	0	33
258	33	2	-24	-31	26	0	-33
260	33	3	0	24	28	0	-33
262	33	4	24	-24	-28	0	-33
263	33	4.5	-24	25	-28	0	-33
264	34	1	-24	26	29	0	-33
266	34	2	22	24	-29	0	-33
267	34	2.5	-22	-24	28	0	-33
268	34	3	24	28	26	0	-33
270	34	4	-24	-28	31	0	-33
272	35	1	25	0	-31	0	32
274	35	2	-25	27	30	0	-32
276	35	3	25	-27	29	0	-32
278	35	4	-25	25	-29	0	-32
279	35	4.5	-25	-25	28	0	-32
280	36	1	-25	27	29	0	0
282	36	2	-25	-27	-29	0	32
284	36	3	21	28	30	0	-32
286	36	4	-21	-28	-30	0	30
287	36	4.5	22	-28	-30	0	-30
288	37	1	23	0	-30	0	32
290	37	2	-23	28	-30	0	-32
292	37	3	24	-28	28	0	33
294	37	4	-24	24	29	0	-33
296	38	1	21	25	30	35	0
298	38	2	-21	-25	31	-35	0
302	38	4	-21	-25	30	35	32
303	38	4.5	-21	-25	29	-35	-32
304	39	1	24	26	28	33	31
306	39	2	-24	-26	-28	-33	33
307	39	2.5	23	-26	-28	-33	-33
308	39	3	22	24	29	34	-33
310	39	4	-22	-24	-29	-34	32
311	39	4.5	-22	-24	-29	-34	31
312	40	1	21	25	0	35	30
315	40	2.5	22	-25	0	-35	31
316	40	3	23	-25	0	-35	32
318	40	4	24	24	31	-35	33
320	41	1	21	25	30	-35	32
322	41	2	24	24	31	-35	33
324	41	3	-24	26	28	-35	-33
325	41	3.5	23	-26	-28	-35	32
326	41	4	24	-26	-28	-35	31
328	42	1	21	25	-28	-35	-31
330	42	2	-21	-25	-28	-35	30
332	42	3	17	24	26	-35	31
*-	*-	*-	*-	*-	*-	*-	*-
