**absq	**bar	**beat	**b7	**b7
10	2	2	32	0
12	2	3	31	0
13.5	2	3.75	30	0
14	2	4	31	0
15	2	4.5	29	0
16	3	1	30	0
18	3	2	30	32
19	3	2.5	30	-32
20	3	3	29	31
21.5	3	3.75	28	30
22	3	4	29	31
23	3	4.5	27	29
24	4	1	26	30
25.5	4	1.75	25	-30
26	4	2	26	-30
27	4	2.5	24	31
28	4	3	25	29
29	4	3.5	26	-29
30	4	4	27	29
31	4	4.5	28	-29
32	5	1	29	0
34	5	2	22	0
36	5	3	0	0
38	5	4	29	0
39	5	4.5	29	0
39.5	5	4.75	30	0
40	6	1	31	0
41	6	1.5	31	0
42	6	2	29	25
43	6	2.5	-29	25
43.5	6	2.75	27	25
44	6	3	28	26
45	6	3.5	28	26
46	6	4	27	29
47.5	6	4.75	-27	30
48	7	1	26	31
49	7	1.5	-26	24
50	7	2	0	25
51	7	2.5	0	25
52	7	3	29	27
53	7	3.5	29	27
53.5	7	3.75	29	27
54	7	4	28	25
56	8	1	31	26
58	8	2	0	0
60	8	3	29	0
61	8	3.5	27	0
61.5	8	3.75	27	0
62	8	4	28	0
63	8	4.5	28	0
64	9	1	29	0
65.5	9	1.75	30	0
66	9	2	31	24
67	9	2.5	31	-24
68	9	3	31	27
70	9	4	29	-27
72	10	1	0	28
74	10	2	0	26
76	10	3	0	25
77	10	3.5	0	32
79	10	4.5	0	31
80	11	1	0	32
82	11	2	0	0
83	11	2.5	32	0
84	11	3	31	0
85	11	3.5	31	29
86	11	4	30	28
87	11	4.5	-30	28
88	12	1	29	27
89	12	1.5	-29	27
90	12	2	33	26
92	12	3	29	25
94	12	4	0	0
96	13	1	0	0
104	14	1	0	29
106	14	2	0	29
107	14	2.5	25	29
108	14	3	25	28
109	14	3.5	28	-28
109.5	14	3.75	-28	28
110	14	4	28	26
111.5	14	4.75	24	26
112	15	1	25	27
113	15	1.5	26	29
114	15	2	27	25
114.5	15	2.25	-27	26
115	15	2.5	29	27
115.5	15	2.75	-29	28
116	15	3	-29	29
116.5	15	3.25	28	-29
117	15	3.5	27	-29
118	15	4	26	-29
120	16	1	25	29
121	16	1.5	-25	32
122	16	2	0	31
123	16	2.5	0	29
124	16	3	0	30
125.5	16	3.75	0	29
126	16	4	0	30
127	16	4.5	0	31
128	17	1	0	29
130	17	2	0	29
132	17	3	0	0
133	17	3.5	28	0
134	17	4	26	0
135	17	4.5	26	0
136	18	1	27	0
136.5	18	1.25	26	0
137	18	1.5	25	0
137.5	18	1.75	26	0
138	18	2	27	0
138.5	18	2.25	28	0
139	18	2.5	29	0
139.5	18	2.75	30	0
140	18	3	31	0
142	18	4	-31	29
143	18	4.5	29	-29
144	19	1	0	28
145	19	1.5	32	-28
146	19	2	32	25
150	19	4	31	0
151	19	4.5	-31	29
152	20	1	0	30
153	20	1.5	0	31
154	20	2	0	32
155	20	2.5	0	29
156	20	3	0	31
156.5	20	3.25	0	30
157	20	3.5	0	29
157.5	20	3.75	0	28
158	20	4	0	27
158.5	20	4.25	0	28
159	20	4.5	0	29
159.5	20	4.75	0	30
160	21	1	0	31
161	21	1.5	0	32
162	21	2	0	31
164	21	3	0	27
166	21	4	0	0
168	22	1	0	0
169	22	1.5	29	0
170	22	2	29	0
171	22	2.5	29	0
172	22	3	31	0
173.5	22	3.75	30	0
174	22	4	29	0
174.5	22	4.25	28	0
175	22	4.5	27	0
175.5	22	4.75	26	0
176	23	1	27	0
180	23	3	27	0
181	23	3.5	27	0
183	23	4.5	26	31
184	24	1	27	31
185	24	1.5	-27	31
186	24	2	-27	29
188	24	3	0	30
190	24	4	0	30
193	25	1.5	0	29
194	25	2	0	28
196	25	3	0	27
198	25	4	0	27
202	26	2	0	28
204	26	3	0	29
205.5	26	3.75	0	30
206	26	4	0	31
206.5	26	4.25	0	30
207	26	4.5	0	29
207.5	26	4.75	0	28
208	27	1	0	27
209	27	1.5	0	26
209.5	27	1.75	0	25
210	27	2	0	26
212	27	3	0	25
213	27	3.5	32	-25
214	27	4	32	0
215	27	4.5	31	0
215.5	27	4.75	30	0
216	28	1	31	0
219	28	2.5	31	0
220	28	3	30	0
221	28	3.5	29	0
222	28	4	32	0
224	29	1	31	0
226	29	2	0	0
228	29	3	0	0
232	30	1	0	0
236	30	3	0	0
238	30	4	0	0
239	30	4.5	31	0
240	31	1	31	0
241	31	1.5	31	0
242	31	2	29	0
244	31	3	30	0
246	31	4	30	32
248	32	1	-30	31
249	32	1.5	29	-31
250	32	2	28	31
252	32	3	27	31
255	32	4.5	-27	30
256	33	1	0	29
258	33	2	0	28
260	33	3	0	27
263	33	4.5	0	26
264	34	1	27	25
268	34	3	28	25
272	35	1	28	25
276	35	3	-28	28
278	35	4	25	28
280	36	1	29	-28
282	36	2	-29	27
284	36	3	-29	26
288	37	1	29	25
*-	*-	*-	*-	*-
