**absq	**bar	**beat	**b7	**b7	**b7	**b7	**b7
0	1	1	0	33	26	35	37
8	1	3	0	29	27	32	36
12	2	1	0	30	28	-32	35
14	2	1.5	0	-30	-28	30	-35
16	2	2	0	32	25	29	34
24	3	1	0	32	28	30	35
28	3	2	0	-32	30	-30	-35
32	3	3	0	0	29	0	0
36	4	1	26	30	28	33	35
40	4	2	-26	-30	26	-33	-35
44	4	3	22	29	-26	31	33
48	5	1	23	28	25	32	37
52	5	2	25	27	-25	32	36
60	6	1	21	28	32	30	35
62	6	1.5	24	26	28	33	-35
64	6	2	-24	-26	-28	-33	38
66	6	2.5	22	26	29	33	38
68	7	1	26	28	30	33	37
70	7	1.5	26	-28	30	35	40
72	7	2	28	-28	30	35	39
74	7	2.5	-28	32	-30	-35	37
76	8	1	26	33	28	35	37
78	8	1.5	26	30	28	33	37
79	8	1.75	-26	30	-28	-33	-37
80	8	2	23	30	27	32	-37
82	8	2.5	-23	-30	-27	-32	34
84	9	1	26	30	28	33	0
86	9	1.5	-26	-30	0	0	35
87	9	1.75	-26	-30	26	33	-35
88	9	2	0	0	31	33	35
89	9	2.25	0	0	30	-33	-35
90	9	2.5	0	0	29	34	36
92	10	1	0	0	28	35	37
94	10	1.5	26	28	-28	33	37
95	10	1.75	-26	-28	-28	33	-37
96	10	2	26	28	0	-33	38
97	10	2.25	-26	-28	0	30	37
98	10	2.5	27	29	0	32	36
100	11	1	28	30	0	-32	35
102	11	1.5	26	30	0	28	35
103	11	1.75	26	-30	0	-28	-35
104	11	2	-26	31	0	0	35
105	11	2.25	23	30	0	32	-35
106	11	2.5	25	29	25	32	34
108	12	1	21	28	28	-32	35
110	12	1.5	0	0	27	32	36
112	12	2	26	0	28	0	37
114	12	2.5	26	0	-28	0	37
115	12	2.75	26	0	-28	0	-37
116	13	1	26	0	-28	0	38
117	13	1.25	-26	0	-28	0	37
118	13	1.5	27	0	29	0	36
120	13	2	28	26	30	33	35
122	13	2.5	26	26	30	33	-35
123	13	2.75	-26	-26	-30	33	-35
124	14	1	29	0	31	33	0
125	14	1.25	28	30	30	-33	0
126	14	1.5	27	31	29	34	0
127	14	1.75	-27	32	-29	-34	0
128	14	2	26	33	30	35	0
130	14	2.5	-26	26	-30	28	33
132	15	1	0	29	0	31	-33
133	15	1.25	0	28	0	30	-33
134	15	1.5	0	27	0	29	32
136	15	2	0	26	0	-29	31
138	15	2.5	0	-26	30	28	30
139	15	2.75	0	-26	-30	-28	30
140	16	1	0	0	-30	0	31
142	16	1.5	0	0	29	33	31
144	16	2	0	0	28	-33	30
146	16	2.5	0	0	27	32	29
147	16	2.75	0	0	27	-32	-29
148	17	1	26	0	28	31	33
150	17	1.5	-26	0	28	30	33
151	17	1.75	-26	0	-28	30	-33
152	17	2	-26	0	-28	31	0
154	17	2.5	25	0	27	29	0
156	18	1	24	0	26	-29	0
158	18	1.5	23	0	30	28	0
159	18	1.75	23	0	-30	-28	0
160	18	2	24	33	-30	-28	0
161	18	2.25	-24	-33	29	-28	0
162	18	2.5	24	-33	29	26	0
163	18	2.75	-24	-33	28	29	0
163.5	18	2.875	-24	-33	29	-29	0
164	19	1	23	32	30	-29	0
165	19	1.25	-23	-32	-30	28	0
166	19	1.5	22	31	26	29	33
168	19	2	26	30	0	26	35
169	19	2.25	-26	30	0	-26	-35
170	19	2.5	26	31	0	33	-35
171	19	2.75	-26	-31	0	-33	35
172	20	1	0	-31	0	-33	35
173	20	1.25	0	-31	0	33	-35
174	20	1.5	0	31	0	33	36
176	20	2	0	30	0	34	37
177	20	2.25	0	-30	0	35	-37
178	20	2.5	0	29	0	-35	38
178.5	20	2.625	0	-29	0	34	-38
179	20	2.75	0	-29	0	34	-38
179.5	20	2.875	0	-29	0	33	-38
179.75	20	2.9375	0	-29	0	34	-38
180	21	1	0	33	0	35	37
181	21	1.25	0	-33	0	-35	38
182	21	1.5	22	33	26	31	36
184	21	2	26	0	28	30	35
185	21	2.25	-26	0	-28	31	-35
186	21	2.5	-26	31	-28	33	0
187	21	2.75	26	-31	28	-33	0
188	22	1	26	30	28	33	0
189	22	1.25	-26	31	-28	-33	0
190	22	1.5	27	29	29	32	0
192	22	2	28	28	30	-32	0
193	22	2.25	-28	-28	-30	30	0
194	22	2.5	-28	26	0	33	0
195	22	2.75	-28	-26	31	-33	0
196	23	1	0	28	-31	32	0
