**absq	**bar	**beat	**b7	**b7	**b7
0	1	1	25	0	0
4	1	2	26	0	0
8	1	3	25	0	0
10	1	3.5	23	0	0
12	2	1	-23	0	32
13	2	1.25	24	0	-32
14	2	1.5	25	0	-32
16	2	2	-25	0	33
18	2	2.5	24	0	-33
20	2	3	25	0	32
22	2	3.5	-25	0	30
24	3	1	25	0	-30
25	3	1.25	-25	0	31
26	3	1.5	-25	0	32
28	3	2	22	29	-32
30	3	2.5	-22	-29	31
32	3	3	0	30	32
36	4	1	0	29	31
38	4	1.5	0	27	29
41	4	2.25	0	28	30
42	4	2.5	0	29	31
43	4	2.75	0	-29	32
44	4	3	26	-29	33
46	4	3.5	-26	28	35
48	5	1	25	29	34
50	5	1.5	-25	27	36
52	5	2	26	28	-36
54	5	2.5	-26	-28	35
55	5	2.75	-26	27	-35
56	5	3	27	25	34
58	5	3.5	-27	-25	32
59	5	3.75	-27	24	-32
60	6	1	28	23	-32
61	6	1.25	-28	22	-32
62	6	1.5	-28	24	33
65	6	2.25	-28	-24	32
66	6	2.5	27	25	32
68	6	3	26	22	-32
70	6	3.5	-26	-22	31
72	7	1	25	0	32
74	7	1.5	-25	29	-32
76	7	2	-25	30	-32
78	7	2.5	-25	29	-32
80	7	3	-25	32	0
83	7	3.75	-25	31	0
84	8	1	0	30	35
85	8	1.25	0	29	-35
86	8	1.5	0	28	-35
88	8	2	0	-28	33
89	8	2.25	0	27	-33
90	8	2.5	0	26	-33
92	8	3	0	-26	35
93	8	3.25	0	27	-35
94	8	3.5	0	28	34
95	8	3.75	0	29	33
96	9	1	28	30	32
100	9	2	26	31	33
102	9	2.5	-26	30	35
104	9	3	28	-30	-35
105	9	3.25	-28	-30	34
106	9	3.5	27	29	36
107	9	3.75	26	-29	-36
108	10	1	25	32	-36
109	10	1.25	-25	-32	35
110	10	1.5	-25	-32	34
112	10	2	26	31	-34
114	10	2.5	28	30	33
116	10	3	27	-30	-33
118	10	3.5	-27	29	32
120	11	1	26	30	33
124	11	2	0	31	33
128	11	3	0	30	32
130	11	3.5	26	28	30
132	12	1	-26	-28	31
134	12	1.5	25	29	32
136	12	2	23	30	-32
138	12	2.5	24	29	33
140	12	3	25	-29	32
142	12	3.5	-25	32	34
144	13	1	26	30	35
146	13	1.5	25	32	36
148	13	2	27	-32	-36
149	13	2.25	-27	31	-36
150	13	2.5	28	30	35
151	13	2.75	-28	29	-35
152	13	3	29	32	34
154	13	3.5	28	30	33
155	13	3.75	27	29	32
156	14	1	26	28	31
159	14	1.75	-26	27	30
160	14	2	25	29	32
164	14	3	-25	27	0
166	14	3.5	-25	28	0
167	14	3.75	-25	29	0
168	15	1	0	30	32
170	15	1.5	0	29	-32
171	15	1.75	0	28	-32
172	15	2	25	27	30
174	15	2.5	-25	-27	32
176	15	3	23	25	-32
177	15	3.25	-23	-25	31
178	15	3.5	-23	-25	30
179	15	3.75	24	26	29
180	16	1	25	27	30
182	16	1.5	-25	-27	29
183	16	1.75	24	26	28
184	16	2	25	27	27
186	16	2.5	23	25	28
188	16	3	22	26	-28
190	16	3.5	-22	24	27
192	17	1	21	25	28
196	17	2	0	26	-28
200	17	3	25	25	0
202	17	3.5	-25	27	0
203	17	3.75	24	-27	0
204	18	1	25	-27	0
206	18	1.5	26	28	0
208	18	2	24	29	0
210	18	2.5	25	30	32
212	18	3	28	-30	-32
213	18	3.25	-28	-30	31
214	18	3.5	27	29	32
216	19	1	26	30	33
218	19	1.5	-26	28	31
220	19	2	25	27	32
222	19	2.5	26	26	35
224	19	3	25	27	34
226	19	3.5	24	28	33
229	20	1.25	-24	27	-33
230	20	1.5	25	26	32
231	20	1.75	-25	25	-32
232	20	2	22	26	-32
234	20	2.5	-22	-26	31
236	20	3	25	0	34
238	20	3.5	24	29	33
240	21	1	25	-29	34
242	21	1.5	26	28	35
243	21	1.75	-26	27	-35
244	21	2	-26	26	-35
245	21	2.25	27	-26	34
246	21	2.5	28	-26	33
247	21	2.75	-28	25	32
248	21	3	-28	24	33
249	21	3.25	27	-24	-33
250	21	3.5	26	23	32
251	21	3.75	25	-23	-32
252	22	1	26	22	-32
254	22	1.5	-26	-22	31
256	22	2	25	29	32
*-	*-	*-	*-	*-	*-
