**absq	**bar	**beat	**b7	**b7	**b7	**b7	**b7
0	1	1	0	0	0	0	31
2	1	1.5	24	26	0	28	-31
4	1	2	20	27	0	29	31
6	1	2.5	-20	-27	24	-29	-31
8	2	1	0	0	24	0	0
9	2	1.25	22	26	-24	31	0
10.5	2	1.625	22	-26	-24	31	0
11	2	1.75	19	26	-24	28	31
12	2	2	20	22	0	29	-31
12.5	2	2.125	-20	-22	0	-29	31
13	2	2.25	-20	29	0	-29	32
14	2	2.5	19	-29	0	30	33
15	2	2.75	-19	28	0	-30	-33
17	3	1.25	0	29	31	0	-33
18	3	1.5	0	-29	-31	31	33
18.5	3	1.625	0	29	31	-31	-33
19	3	1.75	0	26	28	-31	-33
20	3	2	0	27	29	31	0
22	3	2.5	24	26	28	-31	0
24	4	1	24	0	0	0	0
25	4	1.25	-24	0	26	31	0
26	4	1.5	-24	24	26	-31	31
26.5	4	1.625	-24	-24	-26	31	-31
27	4	1.75	-24	-24	-26	28	-31
28	4	2	0	20	0	29	31
29	4	2.25	27	-20	29	29	-31
29.5	4	2.375	-27	21	-29	-29	-31
30	4	2.5	-27	22	-29	0	-31
30.5	4	2.625	27	-22	29	0	-31
31	4	2.75	24	-22	26	29	-31
32	5	1	25	0	27	-29	0
32.5	5	1.125	-25	0	-27	29	0
33	5	1.25	-25	0	-27	30	0
34	5	1.5	24	0	26	31	0
35	5	1.75	-24	24	-26	-31	33
36	5	2	0	-24	0	28	-33
36.5	5	2.125	0	24	0	-28	33
37	5	2.25	0	21	0	-28	30
38	5	2.5	0	22	0	26	31
40	6	1	0	21	0	28	30
42	6	1.5	25	-21	0	-28	30
43	6	1.75	-25	21	0	-28	-30
44	6	2	21	25	23	28	32
46	6	2.5	-21	23	25	-28	-32
48	7	1	20	-23	-25	29	32
49	7	1.25	-20	22	-25	-29	-32
50	7	1.5	-20	22	29	29	-32
52	7	2	19	26	-29	31	33
54	7	2.5	19	-26	29	-31	33
56	8	1	19	26	28	30	33
60	8	2	22	0	29	0	31
62	8	2.5	-22	0	-29	31	29
64	9	1	0	0	26	24	31
66	9	1.5	0	28	26	-24	-31
68	9	2	0	24	28	26	31
72	10	1	0	23	28	25	32
74	10	1.5	0	-23	-28	32	35
76	10	2	0	22	29	-32	34
78	10	2.5	0	22	29	32	-34
80	11	1	0	22	29	31	33
84	11	2	0	25	27	32	29
86	11	2.5	18	-25	27	-32	-29
88	12	1	-18	0	-27	-32	30
90	12	1.5	19	0	26	28	31
92	12	2	21	0	25	0	-31
94	12	2.5	-21	21	-25	25	30
96	13	1	21	23	28	-25	-30
98	13	1.5	21	24	-28	26	33
100	13	2	21	-24	0	28	32
101	13	2.25	-21	23	0	-28	-32
102	13	2.5	-21	23	25	-28	-32
104	14	1	0	24	26	28	0
106	14	1.5	0	22	27	29	0
108	14	2	0	24	-27	28	0
110	14	2.5	24	-24	26	-28	35
112	15	1	24	0	-26	0	35
114	15	1.5	25	0	29	0	34
116	15	2	26	0	28	31	33
118	15	2.5	-26	28	-28	31	33
120	16	1	26	28	0	30	0
122	16	1.5	22	27	24	29	31
124	16	2	22	26	24	-29	31
125	16	2.25	-22	-26	-24	29	-31
125.5	16	2.375	-22	27	-24	-29	-31
126	16	2.5	21	28	25	0	30
127	16	2.75	-21	21	26	0	-30
128	17	1	20	22	-26	0	29
129	17	1.25	-20	-22	25	0	-29
129.5	17	1.375	-20	-22	24	0	-29
130	17	1.5	-20	-22	25	29	29
131	17	1.75	-20	23	-25	-29	-29
132	17	2	19	24	26	-29	0
134	17	2.5	-19	23	-26	28	33
136	18	1	0	0	22	27	-33
138	18	1.5	0	0	23	-27	32
140	18	2	0	0	24	26	-32
142	18	2.5	0	26	-24	28	31
144	19	1	0	-26	21	28	-31
146	19	1.5	0	25	-21	-28	30
147	19	1.75	0	-25	-21	25	-30
148	19	2	18	-25	22	27	0
150	19	2.5	19	24	-22	26	0
152	20	1	20	-24	29	-26	0
153	20	1.25	-20	-24	-29	25	0
153.5	20	1.375	-20	-24	-29	24	0
154	20	1.5	-20	22	-29	25	0
156	20	2	19	0	28	26	0
158	20	2.5	0	25	27	29	0
160	21	1	0	-25	-27	30	0
162	21	1.5	22	26	26	31	33
164	21	2	-22	27	0	-31	-33
166	21	2.5	23	-27	25	30	32
167	21	2.75	-23	-27	-25	29	-32
168	22	1	24	26	26	28	-32
170	22	1.5	-24	-26	28	-28	31
172	22	2	21	25	-28	-28	-31
174	22	2.5	-21	25	25	28	30
176	23	1	21	28	-25	30	32
178	23	1.5	19	-28	24	31	33
180	23	2	20	27	22	-31	-33
182	23	2.5	-20	27	22	29	32
184	24	1	22	26	-22	29	-32
185	24	1.25	-22	-26	22	-29	-32
186	24	1.5	22	-26	29	-29	31
188	24	2	25	25	27	29	32
192	25	1	21	0	28	30	-32
194	25	1.5	-21	28	-28	-30	32
196	25	2	0	29	0	31	0
197	25	2.25	0	-29	0	-31	34
198	25	2.5	0	-29	0	-31	33
200	26	1	0	26	28	-31	35
202	26	1.5	0	27	29	-31	34
204	26	2	25	-27	-29	0	-34
206	26	2.5	26	24	28	31	33
208	27	1	-26	0	28	30	0
210	27	1.5	23	25	-28	32	0
211	27	1.75	-23	-25	27	-32	0
212	27	2	24	28	26	31	0
216	28	1	21	28	25	30	0
220	28	2	0	0	0	0	0
222	28	2.5	21	28	25	30	0
224	29	1	18	27	25	29	0
226	29	1.5	17	28	26	31	0
227	29	1.75	21	28	25	30	0
229	29	2.25	21	28	25	30	0
230	29	2.5	22	26	24	29	0
231.5	29	2.875	22	26	24	29	0
232	30	1	22	26	24	29	0
233	30	1.25	-22	27	-24	-29	0
234	30	1.5	23	28	25	0	0
235	30	1.75	24	-28	26	0	0
236	30	2	-24	28	-26	0	0
237	30	2.25	24	-28	26	0	0
238	30	2.5	0	0	0	29	0
239	30	2.75	0	25	27	30	0
240	31	1	0	26	28	31	0
241	31	1.25	0	27	29	-31	0
242	31	1.5	0	-27	-29	31	0
243	31	1.75	0	27	29	-31	0
244	31	2	0	28	0	0	0
246	31	2.5	23	27	0	32	0
247.5	31	2.875	-23	27	0	-32	0
248	32	1	22	27	0	31	0
249	32	1.25	-22	26	0	-31	0
249.5	32	1.375	22	-26	0	31	0
250	32	1.5	22	26	0	31	0
