**absq	**bar	**beat	**b7	**b7	**b7	**b7	**b7
0	1	1	0	0	0	0	32
8	2	1	25	0	0	0	30
11	2	1.75	-25	0	0	0	31
12	2	2	-25	0	0	0	29
16	3	1	23	0	0	0	28
19	3	1.75	24	0	0	0	-28
20	3	2	22	0	0	0	31
24	4	1	21	28	0	0	30
27	4	1.75	22	-28	0	0	31
28	4	2	23	-28	0	0	32
30	4	2.5	24	-28	0	0	33
32	5	1	-24	26	0	0	-33
33	5	1.25	23	-26	0	0	32
34	5	1.5	22	-26	0	0	31
35	5	1.75	-22	27	0	0	-31
36	5	2	-22	25	0	0	30
38	5	2.5	21	-25	0	0	-30
40	6	1	22	24	29	0	29
43	6	1.75	-22	25	-29	0	-29
44	6	2	-22	26	-29	0	-29
46	6	2.5	-22	27	-29	0	-29
48	7	1	-22	-27	27	0	0
49	7	1.25	-22	26	-27	0	0
50	7	1.5	-22	25	-27	0	0
51	7	1.75	-22	-25	28	0	0
52	7	2	-22	-25	26	0	33
54	7	2.5	-22	24	-26	0	-33
56	8	1	0	25	25	32	34
59	8	1.75	0	-25	-25	-32	35
60	8	2	0	-25	-25	-32	36
61	8	2.25	0	-25	-25	-32	37
62	8	2.5	0	-25	-25	-32	36
64	9	1	0	-25	0	30	-36
65	9	1.25	0	-25	0	-30	35
66	9	1.5	0	-25	0	-30	35
67	9	1.75	0	-25	0	31	-35
68	9	2	0	-25	25	29	-35
70	9	2.5	0	-25	-25	-29	34
72	10	1	0	0	26	28	35
75	10	1.75	0	0	-26	29	-35
76	10	2	0	0	-26	30	-35
78	10	2.5	0	0	-26	31	-35
80	11	1	0	0	24	-31	33
81	11	1.25	0	0	-24	30	-33
82	11	1.5	0	0	-24	29	-33
83	11	1.75	0	0	25	-29	34
84	11	2	0	0	23	-29	32
86	11	2.5	0	0	-23	28	-32
88	12	1	0	0	22	29	31
91	12	1.75	0	0	-22	-29	32
92	12	2	0	0	-22	-29	33
94	12	2.5	0	0	-22	-29	34
96	13	1	0	0	-22	27	-34
97	13	1.25	0	0	-22	-27	33
98	13	1.5	0	0	-22	-27	32
99	13	1.75	0	0	-22	28	-32
100	13	2	0	0	-22	26	-32
102	13	2.5	0	0	-22	-26	31
104	14	1	25	0	0	25	32
112	15	1	25	0	0	0	-32
116	15	2	25	0	25	32	-32
120	16	1	21	28	25	32	0
124	16	2	21	-28	25	30	0
128	17	1	24	28	26	28	0
132	17	2	-24	28	-26	26	0
134	17	2.5	23	-28	25	-26	0
136	18	1	22	24	24	27	0
138	18	1.5	21	-24	23	26	0
139	18	1.75	20	-24	22	25	0
140	18	2	19	24	21	24	0
141	18	2.25	-19	-24	-21	25	0
142	18	2.5	-19	-24	-21	26	0
143	18	2.75	-19	-24	-21	24	0
144	19	1	18	27	22	25	36
150	19	2.5	-18	26	-22	-25	-36
152	20	1	-18	25	-22	0	36
154	20	1.5	-18	24	-22	0	-36
155	20	1.75	-18	23	-22	0	-36
156	20	2	-18	22	-22	32	36
160	21	1	0	21	0	32	32
162	21	1.5	0	-21	0	32	-32
164	21	2	0	-21	25	30	32
168	22	1	0	-21	26	28	35
171	22	1.75	0	-21	-26	29	-35
172	22	2	0	-21	25	30	-35
173	22	2.25	0	-21	-25	31	-35
174	22	2.5	0	-21	-25	32	34
175	22	2.75	0	-21	-25	30	-34
176	23	1	0	0	24	31	33
178	23	1.5	0	0	25	29	32
179	23	1.75	0	0	-25	-29	31
180	23	2	0	0	26	-29	30
182	23	2.5	0	0	-26	28	-30
184	24	1	25	0	27	29	29
188	24	2	-25	0	25	-29	-29
192	25	1	25	0	0	0	0
196	25	2	25	0	25	32	0
200	26	1	21	28	25	32	0
204	26	2	21	-28	25	30	0
208	27	1	24	28	26	28	0
210	27	1.5	-24	-28	26	-28	0
211	27	1.75	-24	-28	-26	27	0
212	27	2	-24	28	-26	26	0
214	27	2.5	23	-28	25	26	0
216	28	1	22	24	24	27	0
218	28	1.5	21	-24	23	26	0
219	28	1.75	20	-24	22	25	0
220	28	2	19	24	21	24	0
221	28	2.25	-19	-24	-21	25	0
222	28	2.5	-19	-24	-21	26	0
223	28	2.75	-19	-24	-21	24	0
224	29	1	18	27	22	25	36
230	29	2.5	-18	26	-22	-25	-36
232	30	1	-18	25	-22	0	36
234	30	1.5	-18	24	-22	0	-36
235	30	1.75	-18	23	-22	0	-36
236	30	2	-18	22	-22	32	36
240	31	1	0	21	0	32	32
242	31	1.5	0	-21	0	32	-32
244	31	2	0	-21	25	30	32
248	32	1	0	-21	26	28	35
251	32	1.75	0	-21	-26	29	-35
252	32	2	0	-21	25	30	-35
253	32	2.25	0	-21	-25	31	-35
254	32	2.5	0	-21	-25	32	34
255	32	2.75	0	-21	-25	30	-34
256	33	1	0	0	24	31	33
258	33	1.5	0	0	25	29	32
259	33	1.75	0	0	-25	-29	31
260	33	2	0	0	26	-29	30
262	33	2.5	0	0	-26	28	-30
264	34	1	0	0	27	29	29
267	34	1.75	0	0	28	-29	30
268	34	2	0	0	29	29	31
270	34	2.5	0	0	28	30	32
272	35	1	0	0	-28	-30	33
273	35	1.25	0	0	27	29	-33
274	35	1.5	0	0	26	32	34
275	35	1.75	0	0	25	-32	-34
276	35	2	0	0	26	-32	35
278	35	2.5	0	0	-26	31	-35
280	36	1	0	0	25	32	34
284	36	2	18	0	0	-32	-34
286	36	2.5	-18	0	25	-32	-34
288	37	1	19	0	23	0	0
290	37	1.5	-19	0	24	0	0
292	37	2	20	0	-24	0	0
294	37	2.5	-20	0	23	0	0
295	37	2.75	-20	0	22	0	0
296	38	1	21	0	23	0	0
297	38	1.25	-21	0	22	0	0
298	38	1.5	-21	0	25	0	0
300	38	2	19	21	-25	0	0
302	38	2.5	-19	-21	24	0	0
304	39	1	18	22	25	0	0
308	39	2	0	23	-25	0	0
310	39	2.5	18	-23	-25	0	0
312	40	1	19	24	0	0	0
