**absq	**bar	**beat	**b7	**b7	**b7
2	1	2	29	0	0
4	1	3	29	0	0
5	1	3.5	28	0	0
6	1	4	28	0	0
7	1	4.5	27	0	0
8	2	1	27	0	0
9	2	1.5	26	0	0
9.5	2	1.75	25	0	0
10	2	2	26	0	0
12	2	3	25	0	0
14	2	4	-25	0	36
16	3	1	25	0	36
17	3	1.5	-25	0	35
18	3	2	26	0	35
19	3	2.5	27	0	34
20	3	3	29	0	34
21	3	3.5	29	0	33
21.5	3	3.75	-29	0	32
22	3	4	29	0	33
24	4	1	25	0	34
26	4	2	25	0	-34
28	4	3	24	33	0
30	4	4	23	33	0
31	4	4.5	-23	32	0
32	5	1	22	32	0
33	5	1.5	-22	31	0
34	5	2	22	31	36
36	5	3	23	32	35
37	5	3.5	23	-32	-35
38	5	4	25	-32	34
39	5	4.5	23	-32	-34
40	6	1	26	28	33
40.5	6	1.25	25	-28	-33
41	6	1.5	26	-28	-33
41.5	6	1.75	27	-28	-33
42	6	2	28	-28	33
42.5	6	2.25	27	-28	-33
43	6	2.5	28	-28	-33
43.5	6	2.75	26	-28	-33
44	6	3	27	0	32
45	6	3.5	28	0	32
46	6	4	-28	0	32
47	6	4.5	27	0	32
48	7	1	28	0	35
48.5	7	1.25	-28	0	34
49	7	1.5	-28	0	35
49.5	7	1.75	-28	0	36
50	7	2	-28	0	37
50.5	7	2.25	-28	0	36
51	7	2.5	-28	0	37
51.5	7	2.75	-28	0	35
52	7	3	0	0	36
54	7	4	0	32	37
55	7	4.5	0	-32	35
56	8	1	0	31	36
57	8	1.5	0	30	37
58	8	2	0	29	38
59	8	2.5	0	29	-38
60	8	3	0	28	37
62	8	4	0	28	0
63	8	4.5	0	-28	35
64	9	1	0	0	35
65	9	1.5	0	24	33
66	9	2	0	24	35
66.5	9	2.25	0	-24	34
67	9	2.5	0	24	35
67.5	9	2.75	0	-24	36
68	9	3	0	28	37
68.5	9	3.25	0	27	-37
69	9	3.5	0	28	-37
69.5	9	3.75	0	29	-37
70	9	4	0	30	37
70.5	9	4.25	0	29	-37
71	9	4.5	0	30	-37
71.5	9	4.75	0	28	-37
72	10	1	0	29	0
73	10	1.5	0	-29	36
74	10	2	0	25	36
75	10	2.5	0	-25	35
76	10	3	0	-25	35
77	10	3.5	0	-25	34
78	10	4	0	-25	34
80	11	1	0	0	35
82	11	2	28	32	-35
84	11	3	27	32	0
85	11	3.5	-27	31	0
