**absq	**bar	**beat	**b7	**b7	**b7	**b7	**b7	**b7
0	0	1	0	0	0	0	0	32
4	0	3	0	0	0	0	0	34
8	3	1	0	0	0	0	0	33
12	3	3	0	0	0	0	0	32
16	4	1	0	18	0	0	0	36
20	4	3	0	20	0	0	0	-36
24	5	1	0	19	0	0	0	0
26	5	2	0	-19	0	0	0	35
28	5	3	0	18	25	0	0	34
31	5	4.5	0	-18	-25	0	0	33
31.5	5	4.75	0	-18	-25	0	0	32
32	6	1	0	22	27	0	0	31
34	6	2	0	-22	-27	0	0	32
36	6	3	0	-22	26	0	0	-32
38	6	4	0	-22	-26	0	0	31
40	7	1	0	0	25	0	0	32
43	7	2.5	0	0	-25	0	0	33
44	7	3	0	0	29	0	0	34
45	7	3.5	0	0	-29	0	0	35
46	7	4	0	0	-29	0	0	36
50	8	2	0	0	-29	0	0	35
51	8	2.5	0	0	-29	0	0	34
52	8	3	0	0	0	0	0	33
54	8	4	0	0	0	0	0	36
57	9	1.5	0	0	0	0	0	35
58	9	2	0	0	0	0	0	34
59	9	2.5	0	0	0	0	0	33
60	9	3	0	21	0	0	0	32
64	10	1	0	-21	0	0	0	35
66	10	2	0	20	0	0	0	-35
68	10	3	0	19	0	0	0	-35
70	10	4	0	18	0	0	0	34
72	11	1	0	17	28	0	0	33
74	11	2	0	-17	-28	0	0	32
76	11	3	0	-17	-28	0	0	31
78	11	4	0	-17	27	0	0	-31
80	12	1	0	0	26	0	0	0
82	12	2	0	0	25	0	0	35
84	12	3	0	0	24	0	0	34
86	12	4	0	0	-24	0	0	33
90	13	2	0	0	-24	0	0	32
91	13	2.5	0	0	-24	0	0	31
92	13	3	0	0	0	0	0	32
96	14	1	0	0	0	0	0	31
100	14	3	0	0	0	0	0	30
104	15	1	0	18	0	0	0	29
108	15	3	0	20	0	0	0	0
110	15	4	0	-20	0	0	0	29
112	16	1	0	19	0	0	0	28
113	16	1.5	0	-19	0	0	0	29
114	16	2	0	-19	0	0	0	30
115	16	2.5	0	-19	0	0	0	31
116	16	3	0	18	25	0	0	32
120	17	1	0	22	27	0	0	0
124	17	3	0	-22	26	0	0	33
128	18	1	0	0	25	0	0	34
131	18	2.5	0	0	-25	0	0	33
131.5	18	2.75	0	0	-25	0	0	32
132	18	3	0	0	29	0	0	31
134	18	4	0	0	-29	0	0	34
138	19	2	0	0	-29	0	0	33
140	19	3	0	21	0	0	0	32
146	20	2	0	20	0	0	0	0
148	20	3	0	18	0	0	0	0
152	21	1	0	19	28	0	0	0
156	21	3	0	18	-28	0	0	0
158	21	4	0	-18	27	0	0	34
160	22	1	0	-18	25	0	0	-34
161	22	1.5	0	-18	-25	0	0	33
162	22	2	0	-18	-25	0	0	32
164	22	3	0	0	26	0	0	-32
166	22	4	0	0	-26	0	0	31
168	23	1	0	0	25	0	0	32
170	23	2	0	0	-25	0	0	34
172	23	3	0	18	-25	0	0	-34
174	23	4	0	-18	-25	0	0	33
175	23	4.5	0	-18	-25	0	0	32
176	24	1	0	22	0	0	0	33
178	24	2	0	-22	0	0	0	32
180	24	3	0	20	0	0	0	-32
181	24	3.5	0	-20	0	0	0	31
182	24	4	0	-20	0	0	0	31
184	25	1	0	21	25	0	0	-31
186	25	2	0	-21	-25	0	0	30
188	25	3	0	22	29	0	0	31
192	26	1	0	-22	27	0	0	32
194	26	2	0	-22	-27	0	0	34
196	26	3	0	21	28	0	0	33
200	27	1	0	20	29	0	0	29
202	27	2	0	-20	-29	0	0	34
204	27	3	0	18	-29	0	0	-34
205	27	3.5	0	-18	-29	0	0	33
206	27	4	0	-18	-29	0	0	32
208	28	1	0	19	28	0	0	-32
210	28	2	0	-19	-28	0	0	31
212	28	3	0	18	27	0	0	32
216	29	1	0	-18	25	0	0	-32
220	29	3	0	0	26	0	0	0
224	30	1	0	0	25	0	0	0
226	30	2	0	0	-25	0	0	34
228	30	3	0	18	-25	0	0	-34
230	30	4	0	-18	-25	0	0	33
231	30	4.5	0	-18	-25	0	0	32
232	31	1	0	22	0	0	0	33
234	31	2	0	-22	0	0	0	32
236	31	3	0	20	0	0	0	-32
237	31	3.5	0	-20	0	0	0	31
238	31	4	0	-20	0	0	0	31
240	32	1	0	21	25	0	0	-31
242	32	2	0	-21	-25	0	0	30
244	32	3	0	22	29	0	0	31
248	33	1	0	-22	27	0	0	32
250	33	2	0	-22	-27	0	0	34
252	33	3	0	21	28	0	0	33
256	34	1	0	20	29	0	0	29
258	34	2	0	-20	-29	0	0	34
260	34	3	0	18	-29	0	0	-34
261	34	3.5	0	-18	-29	0	0	33
262	34	4	0	-18	-29	0	0	32
264	35	1	0	19	28	0	0	-32
266	35	2	0	-19	-28	0	0	31
268	35	3	0	18	27	0	0	32
272	36	1	0	-18	25	0	0	-32
276	36	3	0	0	26	0	0	0
280	37	1	0	0	25	0	0	0
286	37	4	0	0	-25	0	0	32
288	38	1	0	0	0	0	0	34
292	38	3	0	0	0	0	0	33
296	39	1	0	0	0	0	0	32
300	39	3	0	18	0	0	0	36
304	40	1	0	20	0	0	0	-36
308	40	3	0	19	0	0	0	0
310	40	4	0	-19	0	0	0	35
312	41	1	0	18	25	0	0	34
315	41	2.5	0	-18	-25	0	0	33
315.5	41	2.75	0	-18	-25	0	0	32
316	41	3	0	22	27	0	0	31
318	41	4	0	-22	-27	0	0	32
320	42	1	0	-22	26	0	0	-32
322	42	2	0	-22	-26	0	0	31
324	42	3	0	0	25	0	0	32
327	42	4.5	0	0	-25	0	0	33
328	43	1	0	0	29	0	0	34
329	43	1.5	0	0	-29	0	0	35
330	43	2	0	0	-29	0	0	36
334	43	4	0	0	-29	0	0	35
335	43	4.5	0	0	-29	0	0	34
336	44	1	0	0	0	0	0	33
338	44	2	0	0	0	0	0	36
341	44	3.5	0	0	0	0	0	35
342	44	4	0	0	0	0	0	34
343	44	4.5	0	0	0	0	0	33
344	45	1	0	21	0	0	0	32
348	45	3	0	-21	0	0	0	35
350	45	4	0	20	0	0	0	-35
352	46	1	0	19	0	0	0	-35
354	46	2	0	18	0	0	0	34
356	46	3	0	17	28	0	0	33
358	46	4	0	-17	-28	0	0	32
360	47	1	0	-17	-28	0	0	31
362	47	2	0	-17	27	0	0	-31
364	47	3	0	0	26	0	0	0
366	47	4	0	0	25	0	0	35
368	48	1	0	0	24	0	0	34
370	48	2	0	0	-24	0	0	33
374	48	4	0	0	-24	0	0	32
375	48	4.5	0	0	-24	0	0	31
376	49	1	0	0	0	0	0	32
380	49	3	0	0	0	0	0	31
384	50	1	0	0	0	0	0	30
388	50	3	0	18	0	0	0	29
392	51	1	0	20	0	0	0	0
394	51	2	0	-20	0	0	0	29
396	51	3	0	19	0	0	0	28
397	51	3.5	0	-19	0	0	0	29
398	51	4	0	-19	0	0	0	30
399	51	4.5	0	-19	0	0	0	31
400	52	1	0	18	25	0	0	32
404	52	3	0	22	27	0	0	0
408	53	1	0	-22	26	0	0	33
412	53	3	0	0	25	0	0	34
415	53	4.5	0	0	-25	0	0	33
415.5	53	4.75	0	0	-25	0	0	32
416	54	1	0	0	29	0	0	31
418	54	2	0	0	-29	0	0	34
422	54	4	0	0	-29	0	0	33
424	55	1	0	21	0	0	0	32
430	55	4	0	20	0	0	0	0
432	56	1	0	18	0	0	0	0
436	56	3	0	19	28	0	0	0
440	57	1	0	18	-28	0	0	0
442	57	2	0	-18	27	0	0	34
444	57	3	0	-18	25	0	0	-34
445	57	3.5	0	-18	-25	0	0	33
446	57	4	0	-18	-25	0	0	32
448	58	1	0	0	26	0	0	-32
450	58	2	0	0	-26	0	0	31
