**absq	**bar	**beat	**b7	**b7	**b7	**b7	**b7	**b7
0	1	1	0	0	0	0	32	0
4	1	3	0	0	0	0	32	36
6	1	4	0	0	0	0	32	-36
8	2	1	0	0	0	0	31	36
10	2	2	0	0	0	0	-31	36
12	2	3	0	0	0	0	-31	35
14	2	4	0	0	0	0	30	-35
15	2	4.5	0	0	0	0	29	-35
16	3	1	0	0	0	0	30	-35
18	3	2	0	0	0	0	31	34
19	3	2.5	0	0	0	0	-31	33
20	3	3	0	0	0	0	32	34
22	3	4	0	0	0	0	30	35
24	4	1	0	25	0	0	29	36
28	4	3	0	25	0	29	-29	34
30	4	4	0	25	0	-29	-29	-34
32	5	1	0	24	0	29	0	33
34	5	2	0	-24	0	29	0	-33
36	5	3	0	-24	0	28	31	0
38	5	4	0	23	0	-28	-31	33
39	5	4.5	0	22	0	-28	-31	-33
40	6	1	0	23	0	-28	30	32
42	6	2	0	24	0	27	28	33
43	6	2.5	0	-24	0	26	-28	-33
44	6	3	0	25	0	27	32	29
46	6	4	0	21	0	28	-32	32
47	6	4.5	0	-21	0	-28	-32	33
48	7	1	25	18	0	29	0	34
49	7	1.5	-25	-18	0	-29	0	35
50	7	2	-25	18	0	-29	25	36
52	7	3	25	18	29	27	25	-36
54	7	4	25	18	-29	-27	25	29
56	8	1	24	22	29	26	26	31
58	8	2	-24	-22	29	-26	-26	-31
59	8	2.5	-24	-22	-29	-26	-26	32
60	8	3	-24	0	28	-26	0	33
62	8	4	23	19	-28	-26	30	33
63	8	4.5	22	-19	-28	-26	-30	-33
64	9	1	23	19	-28	0	30	33
66	9	2	24	19	27	0	30	33
67	9	2.5	-24	-19	26	0	-30	-33
68	9	3	25	23	27	0	30	32
70	9	4	23	19	28	0	-30	35
72	10	1	22	22	29	0	31	34
74	10	2	-22	-22	-29	0	-31	33
76	10	3	0	23	27	0	30	-33
78	10	4	0	-23	-27	0	-30	32
80	11	1	0	19	26	0	28	33
82	11	2	0	-19	-26	0	26	-33
84	11	3	0	0	-26	28	28	0
86	11	4	0	19	-26	-28	-28	30
87	11	4.5	0	-19	-26	-28	29	-30
88	12	1	0	21	0	28	30	30
90	12	2	23	-21	0	28	-30	30
91	12	2.5	-23	22	0	-28	-30	-30
92	12	3	23	23	0	27	-30	32
94	12	4	23	-23	0	-27	-30	32
96	13	1	25	-23	0	-27	-30	32
98	13	2	-25	-23	0	26	-30	32
99	13	2.5	24	-23	0	25	-30	-32
99.5	13	2.75	23	-23	0	-25	-30	-32
100	13	3	22	0	0	26	0	31
102	13	4	25	0	0	27	0	29
104	14	1	21	0	0	28	0	30
108	14	3	0	19	28	26	0	28
111	14	4.5	0	-19	-28	-26	0	29
112	15	1	0	21	28	25	0	30
114	15	2	23	-21	28	-25	30	-30
115	15	2.5	-23	22	-28	-25	-30	31
116	15	3	23	23	27	-25	30	32
117	15	3.5	-23	24	-27	-25	-30	-32
118	15	4	23	25	-27	-25	30	-32
120	16	1	25	-25	-27	0	29	-32
122	16	2	25	24	26	0	29	-32
123	16	2.5	-25	23	25	0	-29	-32
124	16	3	24	22	26	0	31	0
126	16	4	-24	22	27	0	-31	29
128	17	1	25	21	28	0	30	30
130	17	2	-25	-21	-28	0	-30	32
132	17	3	22	22	26	0	29	-32
134	17	4	-22	-22	-26	0	-29	31
136	18	1	0	18	25	0	-29	32
140	18	3	0	18	-25	22	0	-32
142	18	4	0	-18	-25	-22	29	-32
144	19	1	0	21	0	23	28	0
146	19	2	0	22	0	24	26	0
148	19	3	18	18	0	25	27	0
150	19	4	-18	-18	0	-25	27	29
152	20	1	21	0	0	-25	28	30
154	20	2	21	0	0	24	28	30
155	20	2.5	-21	0	0	23	-28	-30
156	20	3	22	0	0	24	26	29
158	20	4	19	0	0	23	-26	28
160	21	1	22	0	0	24	-26	29
162	21	2	-22	0	0	-24	-26	31
163	21	2.5	21	0	0	-24	-26	-31
164	21	3	20	0	22	25	0	-31
166	21	4	-20	0	-22	-25	0	30
167	21	4.5	-20	0	-22	-25	0	29
168	22	1	19	0	23	26	0	28
170	22	2	-19	0	24	-26	0	-28
172	22	3	0	18	25	0	27	0
174	22	4	0	-18	-25	0	-27	29
176	23	1	0	21	-25	0	28	30
178	23	2	0	21	24	0	28	30
179	23	2.5	0	-21	23	0	-28	-30
180	23	3	0	22	24	0	26	29
182	23	4	0	19	23	0	-26	28
184	24	1	0	22	24	0	-26	29
186	24	2	0	-22	-24	0	-26	31
187	24	2.5	0	21	-24	0	-26	-31
188	24	3	0	20	25	0	0	-31
190	24	4	0	-20	-25	0	22	30
191	24	4.5	0	-20	-25	0	-22	29
192	25	1	0	19	26	0	23	28
194	25	2	0	-19	-26	0	24	-28
196	25	3	18	0	0	25	25	0
198	25	4	-18	0	0	-25	29	0
200	26	1	22	0	0	26	31	29
202	26	2	22	0	0	27	31	-29
204	26	3	19	0	0	28	30	33
206	26	4	-19	0	0	-28	28	33
207	26	4.5	20	0	0	-28	-28	-33
208	27	1	21	0	0	-28	30	32
209	27	1.5	22	0	0	-28	-30	31
210	27	2	23	0	0	27	30	32
211	27	2.5	24	0	0	26	-30	-32
212	27	3	25	0	0	27	29	32
214	27	4	24	0	0	26	-29	33
216	28	1	25	0	0	27	-29	-33
217	28	1.5	-25	0	0	-27	-29	32
218	28	2	-25	0	0	-27	-29	32
219	28	2.5	24	0	0	-27	-29	-32
220	28	3	23	0	25	28	0	-32
222	28	4	-23	21	-25	-28	0	31
223	28	4.5	-23	-21	-25	-28	0	30
224	29	1	22	24	26	29	0	31
226	29	2	-22	22	27	-29	31	31
228	29	3	0	19	28	0	30	33
230	29	4	0	-19	-28	0	28	33
231	29	4.5	0	20	-28	0	-28	-33
232	30	1	0	21	-28	0	30	32
233	30	1.5	0	22	-28	0	-30	31
234	30	2	0	23	27	0	-30	32
235	30	2.5	0	24	26	0	-30	-32
236	30	3	0	25	27	0	29	32
238	30	4	0	24	26	0	-29	33
240	31	1	0	25	27	0	-29	-33
241	31	1.5	0	-25	-27	0	-29	32
242	31	2	0	-25	-27	0	-29	32
243	31	2.5	0	24	-27	0	-29	-32
244	31	3	0	23	28	0	0	-32
246	31	4	0	-23	-28	0	0	31
247	31	4.5	0	-23	-28	0	0	30
248	32	1	0	22	29	0	0	31
252	32	3	22	0	0	29	0	0
254	32	4	-22	0	0	-29	26	31
256	33	1	23	0	0	28	30	32
258	33	2	24	0	0	-28	26	33
260	33	3	25	0	0	27	29	29
261	33	3.5	-25	0	0	-27	-29	30
262	33	4	22	0	0	-27	-29	31
263	33	4.5	23	0	0	-27	-29	32
264	34	1	24	0	0	26	0	33
265	34	1.5	25	0	0	-26	0	34
266	34	2	26	0	0	28	26	33
267	34	2.5	24	0	0	-28	-26	-33
268	34	3	25	0	0	27	27	-33
269	34	3.5	-25	0	0	-27	-27	32
270	34	4	23	0	0	25	-27	32
271	34	4.5	-23	0	0	-25	28	-32
272	35	1	22	0	0	26	29	-32
274	35	2	-22	0	0	-26	-29	31
276	35	3	18	0	29	25	27	32
278	35	4	-18	22	-29	-25	27	36
280	36	1	0	23	28	0	30	32
282	36	2	0	24	-28	0	26	33
284	36	3	0	25	27	0	29	29
285	36	3.5	0	-25	-27	0	-29	30
286	36	4	0	22	-27	0	-29	31
287	36	4.5	0	23	-27	0	-29	32
288	37	1	0	24	26	0	0	33
289	37	1.5	0	25	-26	0	0	34
290	37	2	0	26	28	0	26	33
291	37	2.5	0	24	-28	0	-26	-33
292	37	3	0	25	27	0	27	-33
293	37	3.5	0	-25	-27	0	-27	32
294	37	4	0	23	25	0	-27	32
295	37	4.5	0	-23	-25	0	28	-32
296	38	1	0	22	26	0	29	-32
298	38	2	0	-22	-26	0	-29	31
300	38	3	0	18	25	0	27	32
304	39	1	19	0	0	26	0	0
