**absq	**bar	**beat	**b7	**b7	**b7	**b7	**b7	**b7
0	1	1	0	0	0	0	0	31
3	1	2.5	0	0	0	0	0	32
4	1	3	0	0	0	0	0	33
6	1	4	0	0	0	0	0	34
8	2	1	0	0	0	0	24	33
10	2	2	0	0	0	0	-24	32
11	2	2.5	0	0	0	0	25	31
12	2	3	0	0	0	0	26	30
14	2	4	0	0	0	0	27	32
16	3	1	0	0	0	0	26	-32
18	3	2	0	0	0	0	-26	31
20	3	3	0	21	0	0	25	30
22	3	4	0	-21	0	0	-25	32
23	3	4.5	0	22	0	0	24	-32
24	4	1	0	23	0	0	25	-32
26	4	2	0	24	0	0	26	31
28	4	3	0	21	0	0	25	-31
30	4	4	0	-21	0	0	-25	30
32	5	1	0	22	24	0	24	31
33	5	1.5	0	-22	-24	0	25	-31
34	5	2	0	-22	-24	0	26	-31
35	5	2.5	0	-22	25	0	27	-31
36	5	3	0	21	26	0	28	30
38	5	4	0	20	27	0	29	29
40	6	1	0	21	25	28	-29	30
41	6	1.5	0	-21	-25	-28	28	-30
42	6	2	0	-21	26	-28	28	-30
43	6	2.5	0	20	-26	29	-28	-30
44	6	3	0	21	25	30	-28	0
46	6	4	0	22	24	31	27	0
48	7	1	0	21	25	30	28	28
50	7	2	0	-21	-25	-30	27	-28
51	7	2.5	0	-21	24	29	26	29
52	7	3	0	-21	23	28	25	30
54	7	4	0	20	22	29	27	31
56	8	1	17	21	24	-29	-27	28
57	8	1.5	-17	-21	-24	28	26	-28
58	8	2	-17	-21	-24	28	26	-28
59	8	2.5	18	-21	-24	-28	-26	-28
60	8	3	19	0	23	-28	-26	0
62	8	4	20	0	22	27	25	0
64	9	1	19	0	24	28	26	28
66	9	2	-19	0	23	27	28	-28
67	9	2.5	20	0	-23	26	-28	29
68	9	3	21	0	-23	25	-28	30
70	9	4	22	0	22	24	27	31
71	9	4.5	-22	0	-22	-24	26	-31
72	10	1	-22	21	23	25	28	-31
73	10	1.5	21	-21	-23	-25	-28	30
74	10	2	21	-21	-23	-25	-28	30
75	10	2.5	-21	22	-23	-25	-28	-30
76	10	3	-21	23	0	26	0	-30
78	10	4	20	24	0	27	0	29
80	11	1	21	23	0	25	0	30
82	11	2	-21	21	0	28	25	-30
83	11	2.5	20	-21	0	-28	-25	-30
84	11	3	18	22	25	-28	-25	29
85	11	3.5	-18	-22	-25	-28	26	-29
86	11	4	-18	-22	-25	27	27	-29
87	11	4.5	-18	-22	-25	-27	25	30
88	12	1	0	0	24	28	26	31
89	12	1.5	0	0	-24	-28	24	-31
90	12	2	0	0	23	30	28	32
92	12	3	0	0	24	29	-28	33
93	12	3.5	0	0	-24	28	-28	-33
94	12	4	0	0	25	29	27	32
95	12	4.5	0	0	-25	-29	-27	31
96	13	1	0	0	26	28	28	30
97	13	1.5	0	0	-26	29	-28	-30
98	13	2	0	21	-26	30	-28	-30
99	13	2.5	0	-21	-26	31	-28	-30
100	13	3	21	-21	25	32	-28	-30
101	13	3.5	-21	22	-25	-32	-28	-30
102	13	4	-21	23	24	25	-28	-30
103	13	4.5	-21	21	23	-25	-28	-30
104	14	1	20	22	24	27	0	0
105	14	1.5	-20	20	-24	-27	0	0
106	14	2	19	24	26	28	0	0
108	14	3	20	-24	25	29	0	0
109	14	3.5	-20	22	-25	-29	0	0
110	14	4	21	23	-25	28	0	0
112	15	1	22	24	24	-28	24	0
114	15	2	-22	22	-24	27	-24	31
115	15	2.5	21	-22	-24	-27	25	-31
116	15	3	19	21	0	28	26	-31
117	15	3.5	20	-21	0	-28	-26	-31
118	15	4	21	23	0	-28	25	30
120	16	1	20	22	0	29	27	31
122	16	2	18	-22	25	-29	-27	32
123	16	2.5	-18	-22	-25	27	-27	-32
124	16	3	19	0	-25	28	26	28
126	16	4	-19	21	24	-28	28	33
128	17	1	18	22	25	0	-28	34
129	17	1.5	-18	-22	-25	0	-28	32
130	17	2	-18	-22	-25	0	27	34
132	17	3	17	24	26	0	28	33
134	17	4	-17	-24	-26	0	-28	31
136	18	1	0	-24	22	0	29	33
138	18	2	0	23	23	28	25	32
140	18	3	0	22	24	-28	26	31
142	18	4	0	-22	-24	27	25	29
143	18	4.5	0	-22	-24	-27	24	-29
144	19	1	0	21	23	28	25	30
145	19	1.5	0	-21	-23	-28	-25	31
146	19	2	21	-21	-23	-28	-25	32
147	19	2.5	-21	-21	-23	-28	-25	30
148	19	3	-21	0	22	29	26	31
150	19	4	20	0	-22	-29	27	32
152	20	1	21	0	0	28	26	-32
154	20	2	22	24	0	26	-26	31
156	20	3	18	-24	0	27	25	32
157	20	3.5	-18	-24	0	-27	-25	33
158	20	4	-18	23	0	26	-25	34
159	20	4.5	-18	-23	0	25	-25	-34
160	21	1	0	24	0	26	29	33
162	21	2	0	25	0	27	-29	32
164	21	3	0	21	25	28	30	32
165	21	3.5	0	22	-25	-28	-30	-32
166	21	4	21	23	-25	25	-30	-32
167	21	4.5	-21	24	24	-25	29	-32
168	22	1	-21	25	23	-25	28	-32
169	22	1.5	20	-25	-23	26	-28	-32
170	22	2	18	-25	22	27	27	-32
171	22	2.5	-18	24	-22	26	-27	-32
171.5	22	2.75	-18	-24	-22	25	-27	-32
172	22	3	19	23	21	28	26	0
174	22	4	20	22	25	27	29	0
176	23	1	21	23	-25	25	-29	0
177	23	1.5	-21	-23	24	-25	-29	0
178	23	2	-21	-23	23	-25	28	32
179	23	2.5	20	24	22	-25	-28	-32
179.5	23	2.75	-20	-24	21	-25	-28	-32
180	23	3	18	25	22	0	-28	-32
181	23	3.5	-18	-25	-22	0	27	31
182	23	4	20	24	-22	0	27	29
184	24	1	19	-24	21	0	28	30
185	24	1.5	-19	23	-21	0	-28	-30
186	24	2	-19	21	28	0	-28	-30
187	24	2.5	-19	-21	-28	0	-28	31
188	24	3	18	22	-28	0	0	32
189	24	3.5	-18	-22	27	0	0	-32
190	24	4	-18	-22	25	0	27	-32
191	24	4.5	-18	23	-25	0	-27	-32
192	25	1	17	24	26	0	-27	28
193	25	1.5	-17	-24	-26	0	26	-28
194	25	2	20	23	27	0	24	29
195	25	2.5	-20	22	-27	0	-24	-29
196	25	3	-20	21	28	0	25	30
197	25	3.5	19	-21	-28	0	-25	-30
198	25	4	17	-21	27	0	26	31
199	25	4.5	-17	-21	26	0	-26	-31
200	26	1	18	0	29	0	27	-31
201	26	1.5	-18	0	-29	0	-27	30
202	26	2	19	0	28	0	26	28
203	26	2.5	-19	0	-28	0	25	-28
204	26	3	20	0	27	27	24	29
205	26	3.5	-20	0	28	-27	-24	-29
206	26	4	-20	24	29	-27	-24	-29
207	26	4.5	19	-24	27	-27	25	30
207.5	26	4.75	18	-24	-27	-27	-25	-30
208	27	1	17	-24	28	26	26	31
209	27	1.5	-17	23	-28	-26	27	-31
210	27	2	19	21	-28	24	28	-31
211	27	2.5	-19	-21	-28	-24	26	-31
212	27	3	18	22	0	25	27	0
214	27	4	20	-22	0	24	29	31
