**absq	**bar	**beat	**b7	**b7	**b7	**b7	**b7
0	1	1	0	0	29	31	33
3	1	1.75	0	0	29	31	33
4	1	2	22	0	29	31	33
6	1	2.5	-22	26	-29	-31	-33
7	1	2.75	22	-26	-29	-31	-33
8	2	1	22	-26	-29	0	0
9	2	1.25	-22	26	-29	0	0
10	2	1.5	22	26	29	31	33
11	2	1.75	-22	26	-29	-31	-33
13	2	2.25	25	25	29	32	34
14	2	2.5	24	28	31	33	35
15	2	2.75	24	28	31	33	-35
16	3	1	24	28	31	33	-35
17	3	1.25	-24	-28	-31	-33	35
18	3	1.5	26	-28	30	33	35
19	3	1.75	-26	26	-30	35	35
20	3	2	25	29	32	-35	36
21	3	2.25	-25	-29	-32	34	-36
21.5	3	2.375	-25	-29	-32	33	-36
22	3	2.5	-25	-29	32	34	-36
23	3	2.75	-25	-29	32	-34	-36
24	4	1	21	28	32	35	37
25	4	1.25	-21	-28	32	-35	-37
26	4	1.5	0	-28	30	0	0
27	4	1.75	28	30	30	32	37
28	4	2	28	30	28	32	37
29	4	2.25	28	30	-28	32	37
30	4	2.5	26	28	28	33	37
31	4	2.75	26	28	-28	33	38
32	5	1	25	29	0	34	39
34	5	1.5	21	30	0	35	39
37	5	2.25	21	-30	0	35	39
38	5	2.5	22	29	29	33	38
39	5	2.75	-22	-29	-29	34	-38
40	6	1	23	-29	27	-34	37
41	6	1.25	-23	28	30	33	-37
42	6	1.5	-23	27	30	-33	-37
43	6	1.75	-23	-27	-30	32	-37
44	6	2	19	26	30	33	35
47	6	2.75	26	-26	33	35	37
48	7	1	26	0	33	35	37
49	7	1.25	26	0	33	35	37
50	7	1.5	29	0	33	36	38
51.5	7	1.875	-29	0	-33	36	-38
52	7	2	-29	0	-33	36	-38
53	7	2.25	26	0	33	35	37
54	7	2.5	29	0	33	36	38
55	7	2.75	29	0	31	33	36
56	8	1	25	0	32	34	36
57	8	1.25	26	0	30	33	35
58	8	1.5	27	0	29	-33	36
59	8	1.75	-27	0	-29	32	-36
60	8	2	26	0	30	33	35
61	8	2.25	-26	30	-30	-33	-35
62	8	2.5	0	30	0	0	0
63	8	2.75	26	30	30	33	35
64	9	1	26	33	30	33	35
65	9	1.25	29	-33	31	33	36
66	9	1.5	28	30	32	35	37
69	9	2.25	28	0	-32	35	37
70	9	2.5	28	0	32	35	37
71	9	2.75	28	28	-32	35	37
72	10	1	24	26	33	35	38
73	10	1.25	-24	-26	33	-35	-38
74	10	1.5	25	27	32	34	36
75	10	1.75	-25	-27	-32	-34	37
76	10	2	26	28	-32	33	-37
77	10	2.25	-26	29	31	-33	36
78	10	2.5	-26	30	30	-33	-36
79	10	2.75	-26	-30	-30	-33	35
80	11	1	22	29	31	33	36
82	11	1.5	0	-29	33	36	38
83	11	1.75	29	-29	-33	-36	-38
84	11	2	26	0	-33	-36	-38
86	11	2.5	-26	30	33	35	37
88	12	1	0	26	0	0	0
89	12	1.25	0	-26	0	35	37
90	12	1.5	26	30	33	33	35
92	12	2	22	29	31	-33	0
93	12	2.25	25	-29	32	34	36
94	12	2.5	25	0	32	34	36
95	12	2.75	25	29	32	34	36
96	13	1	25	29	32	34	36
97	13	1.25	25	29	32	34	36
98	13	1.5	27	29	31	34	36
101	13	2.25	24	26	31	33	35
102	13	2.5	25	29	29	32	34
103	13	2.75	-25	25	-29	-32	-34
104	14	1	22	26	29	31	33
106	14	1.5	-22	26	29	31	-33
107	14	1.75	-22	-26	29	31	-33
107.5	14	1.875	-22	-26	30	32	-33
108	14	2	0	0	31	33	0
110	14	2.5	22	26	29	-33	31
111	14	2.75	22	26	-29	29	31
111.5	14	2.875	25	27	-29	-29	32
112	15	1	24	28	31	0	33
113	15	1.25	24	28	-31	33	-33
113.5	15	1.375	-24	-28	-31	-33	34
114	15	1.5	24	26	31	33	35
115	15	1.75	22	29	-31	33	36
116	15	2	21	25	32	35	37
117	15	2.25	24	26	31	35	38
118	15	2.5	21	28	32	35	37
120	16	1	24	-28	33	35	38
122	16	1.5	0	28	0	0	0
123	16	1.75	28	-28	32	35	37
124	16	2	28	0	32	35	37
125	16	2.25	28	0	32	35	37
126	16	2.5	28	0	32	35	37
127	16	2.75	25	0	32	34	36
128	17	1	28	0	32	35	37
131	17	1.75	25	0	32	34	36
132	17	2	26	0	30	33	35
133	17	2.25	26	30	30	33	35
134	17	2.5	26	28	30	33	35
135	17	2.75	-26	28	-30	-33	-35
136	18	1	-26	26	-30	-33	-35
138	18	1.5	23	27	30	32	34
140	18	2	26	28	30	0	0
141	18	2.25	25	27	30	0	0
141.5	18	2.375	24	26	29	0	0
142	18	2.5	23	25	28	0	0
143	18	2.75	22	26	29	0	0
144	19	1	0	26	33	35	37
145	19	1.25	0	28	32	35	37
145.5	19	1.375	0	29	31	33	36
146	19	1.5	0	26	30	33	35
147	19	1.75	0	29	31	33	36
148	19	2	0	0	0	0	0
149	19	2.25	22	26	33	38	36
150	19	2.5	26	26	33	37	35
151.5	19	2.875	22	26	33	38	36
152	20	1	21	26	33	37	37
153	20	1.25	22	26	33	36	38
154	20	1.5	22	31	33	36	36
156	20	2	26	30	33	35	37
*-	*-	*-	*-	*-	*-	*-	*-
