**absq	**bar	**beat	**b7	**b7	**b7
0	1	1	22	0	0
1	1	2	-22	0	36
1.25	1	2.25	-22	0	35
1.5	1	2.5	-22	0	34
1.75	1	2.75	-22	0	33
2	1	3	25	0	34
2.5	1	3.5	-25	0	32
3	1	4	23	0	-32
3.5	1	4.5	-23	0	34
4	2	1	21	0	33
4.5	2	1.5	-21	0	34
4.75	2	1.75	-21	0	35
5	2	2	22	0	34
5.75	2	2.75	-22	0	33
6	2	3	18	0	32
7	2	4	-18	0	32
7.5	2	4.5	-18	0	33
8	3	1	25	0	34
8.5	3	1.5	24	0	-34
9	3	2	23	0	35
9.5	3	2.5	22	0	-35
10	3	3	21	0	-35
10.5	3	3.5	20	0	-35
11	3	4	19	0	35
11.5	3	4.5	18	0	35
12	4	1	17	0	35
12.5	4	1.5	15	0	-35
13	4	2	18	0	34
14	4	3	21	0	35
15	4	4	19	0	37
15.5	4	4.5	26	0	-37
16	5	1	24	0	36
16.25	5	1.25	-24	0	37
16.5	5	1.5	-24	0	36
16.75	5	1.75	-24	0	35
17	5	2	25	0	34
17.25	5	2.25	-25	0	36
17.5	5	2.5	-25	0	35
17.75	5	2.75	-25	0	34
18	5	3	23	0	35
18.25	5	3.25	-23	0	36
18.5	5	3.5	-23	0	35
18.75	5	3.75	-23	0	34
19	5	4	24	0	33
19.25	5	4.25	-24	0	35
19.5	5	4.5	-24	0	34
19.75	5	4.75	-24	0	33
20	6	1	25	0	34
20.75	6	1.75	-25	0	32
21	6	2	23	0	34
21.75	6	2.75	-23	0	35
22	6	3	22	0	36
22.5	6	3.5	-22	0	34
22.75	6	3.75	-22	0	35
23	6	4	20	0	36
23.25	6	4.25	-20	0	37
23.5	6	4.5	-20	0	38
23.75	6	4.75	-20	0	32
24	7	1	21	0	33
25	7	2	22	36	-33
25.25	7	2.25	-22	35	-33
25.5	7	2.5	-22	34	-33
25.75	7	2.75	-22	33	-33
26	7	3	25	34	32
26.5	7	3.5	-25	32	-32
27	7	4	23	-32	-32
27.5	7	4.5	-23	34	-32
28	8	1	21	33	0
28.5	8	1.5	-21	34	0
28.75	8	1.75	-21	35	0
29	8	2	22	34	0
29.75	8	2.75	-22	33	0
30	8	3	18	32	0
31	8	4	-18	32	0
31.5	8	4.5	-18	33	0
32	9	1	25	34	0
32.5	9	1.5	24	-34	0
33	9	2	23	35	32
33.25	9	2.25	-23	-35	31
33.5	9	2.5	22	-35	30
33.75	9	2.75	-22	-35	29
34	9	3	21	-35	30
34.5	9	3.5	20	-35	28
35	9	4	19	35	-28
35.5	9	4.5	18	35	30
36	10	1	17	35	29
36.5	10	1.5	15	-35	30
36.75	10	1.75	-15	-35	31
37	10	2	18	34	30
37.75	10	2.75	-18	-34	29
38	10	3	21	35	28
39	10	4	19	37	-28
39.5	10	4.5	26	-37	-28
40	11	1	24	36	0
40.25	11	1.25	-24	37	0
40.5	11	1.5	-24	36	0
40.75	11	1.75	-24	35	0
41	11	2	25	34	0
41.25	11	2.25	-25	36	0
41.5	11	2.5	-25	35	0
41.75	11	2.75	-25	34	0
42	11	3	23	35	0
42.25	11	3.25	-23	36	0
42.5	11	3.5	-23	35	0
42.75	11	3.75	-23	34	0
43	11	4	24	33	0
43.25	11	4.25	-24	35	0
43.5	11	4.5	-24	34	0
43.75	11	4.75	-24	33	0
44	12	1	25	34	0
44.75	12	1.75	-25	32	0
45	12	2	23	34	0
45.75	12	2.75	-23	35	0
46	12	3	20	36	0
46.5	12	3.5	-20	34	0
46.75	12	3.75	-20	35	0
47	12	4	18	36	0
47.25	12	4.25	-18	37	0
47.5	12	4.5	-18	38	0
47.75	12	4.75	-18	32	0
48	13	1	21	33	0
49	13	2	22	-33	36
49.25	13	2.25	-22	-33	35
49.5	13	2.5	-22	-33	34
49.75	13	2.75	-22	-33	33
50	13	3	25	32	34
50.5	13	3.5	-25	-32	32
51	13	4	23	-32	-32
51.5	13	4.5	-23	-32	34
52	14	1	21	0	33
52.5	14	1.5	-21	0	34
52.75	14	1.75	-21	0	35
53	14	2	22	0	34
53.75	14	2.75	-22	0	33
54	14	3	25	0	32
55	14	4	21	32	37
55.25	14	4.25	-21	31	36
55.5	14	4.5	-21	30	35
55.75	14	4.75	-21	29	34
56	15	1	-21	30	35
56.5	15	1.5	-21	28	33
57	15	2	17	-28	-33
57.5	15	2.5	-17	30	35
58	15	3	18	29	34
58.5	15	3.5	-18	30	35
58.75	15	3.75	-18	31	36
59	15	4	-18	30	35
59.75	15	4.75	-18	29	34
60	16	1	21	30	35
61	16	2	-21	-30	28
61.5	16	2.5	-21	-30	29
62	16	3	21	0	30
62.5	16	3.5	20	0	-30
63	16	4	19	0	31
63.5	16	4.5	-19	0	31
64	17	1	20	0	31
65	17	2	21	0	30
66	17	3	17	0	31
67	17	4	-17	33	-31
67.5	17	4.5	-17	34	-31
68	18	1	19	35	0
68.5	18	1.5	18	-35	0
69	18	2	17	36	0
69.5	18	2.5	-17	36	0
70	18	3	18	36	0
71	18	4	19	35	0
72	19	1	22	36	0
73	19	2	-22	-36	33
74	19	3	20	0	32
74.25	19	3.25	-20	0	33
74.5	19	3.5	-20	0	32
74.75	19	3.75	-20	0	31
75	19	4	21	37	30
75.25	19	4.25	-21	-37	32
75.5	19	4.5	-21	-37	31
75.75	19	4.75	-21	-37	30
76	20	1	22	36	31
76.25	20	1.25	-22	37	32
76.5	20	1.5	-22	36	31
76.75	20	1.75	-22	35	30
77	20	2	18	34	29
77.25	20	2.25	-18	36	31
77.5	20	2.5	-18	35	30
77.75	20	2.75	-18	34	29
78	20	3	21	35	30
78.25	20	3.25	-21	36	-30
78.5	20	3.5	-21	35	-30
78.75	20	3.75	-21	34	28
79	20	4	19	33	30
79.25	20	4.25	-19	35	-30
79.5	20	4.5	-19	34	-30
79.75	20	4.75	-19	33	31
80	21	1	18	34	32
80.5	21	1.5	-18	-34	32
80.75	21	1.75	-18	32	-32
81	21	2	-18	34	0
81.5	21	2.5	-18	-34	33
81.75	21	2.75	-18	35	-33
82	21	3	25	36	34
82.75	21	3.75	-25	-36	32
83	21	4	23	-36	34
83.75	21	4.75	-23	-36	35
84	22	1	22	36	36
84.5	22	1.5	-22	34	-36
84.75	22	1.75	-22	35	-36
85	22	2	20	36	-36
85.25	22	2.25	-20	37	-36
85.5	22	2.5	-20	38	-36
85.75	22	2.75	-20	32	-36
86	22	3	22	33	36
86.5	22	3.5	-22	32	34
86.75	22	3.75	-22	-32	35
87	22	4	18	32	36
87.25	22	4.25	-18	-32	37
87.5	22	4.5	-18	-32	38
87.75	22	4.75	-18	-32	32
88	23	1	21	-32	33
88.25	23	1.25	-21	-32	34
89	23	2	-21	31	35
89.25	23	2.25	-21	-31	34
89.5	23	2.5	-21	30	-34
90	23	3	22	31	33
92	24	1	18	32	32
96	25	1	0	0	0
96	25	1	25	0	34
97	25	2	22	0	33
98	25	3	23	0	32
99	25	4	19	0	31
99.5	25	4.5	-19	0	30
100	26	1	22	0	31
100.5	26	1.5	-22	0	33
101	26	2	21	0	34
101.5	26	2.5	-21	0	35
102	26	3	20	0	36
102.5	26	3.5	-20	0	37
102.75	26	3.75	-20	0	36
103	26	4	22	0	35
103.25	26	4.25	-22	0	33
103.5	26	4.5	-22	0	36
103.75	26	4.75	-22	0	35
104	27	1	18	0	34
104.5	27	1.5	-18	0	29
105	27	2	17	0	30
105.5	27	2.5	-17	0	31
106	27	3	16	0	32
106.5	27	3.5	-16	0	33
106.75	27	3.75	-16	0	32
107	27	4	18	0	31
107.25	27	4.25	-18	0	29
107.5	27	4.5	-18	0	32
107.75	27	4.75	-18	0	31
108	28	1	21	37	30
109	28	2	18	36	0
110	28	3	19	35	0
111	28	4	22	34	0
111.5	28	4.5	-22	33	0
112	29	1	18	34	0
112.5	29	1.5	-18	29	0
113	29	2	17	30	0
113.5	29	2.5	-17	31	0
114	29	3	16	32	0
114.5	29	3.5	-16	33	0
114.75	29	3.75	-16	32	0
115	29	4	18	31	0
115.25	29	4.25	-18	29	0
115.5	29	4.5	-18	32	0
115.75	29	4.75	-18	31	0
116	30	1	21	30	0
116.5	30	1.5	-21	32	0
117	30	2	20	33	0
117.5	30	2.5	-20	34	0
118	30	3	19	35	0
118.5	30	3.5	-19	36	0
118.75	30	3.75	-19	35	0
119	30	4	21	34	0
119.25	30	4.25	-21	32	0
119.5	30	4.5	-21	35	0
119.75	30	4.75	-21	34	0
120	31	1	17	33	0
121	31	2	16	0	0
122	31	3	18	0	0
123	31	4	19	0	0
124	32	1	22	38	36
125	32	2	19	37	35
126	32	3	20	36	34
127	32	4	23	35	33
127.5	32	4.5	-23	34	32
128	33	1	19	35	33
128.5	33	1.5	-19	-35	30
129	33	2	18	0	31
129.5	33	2.5	-18	0	32
130	33	3	17	0	33
130.5	33	3.5	-17	33	34
130.75	33	3.75	-17	-33	33
131	33	4	18	34	32
131.25	33	4.25	-18	-34	30
