**absq	**bar	**beat	**b7	**b7	**b7	**b7	**b7	**b7	**b7	**b7
0	1	1	0	0	0	0	0	29	0	0
8	2	1	0	0	0	0	25	29	0	0
12	2	3	0	0	0	0	-25	32	0	0
16	3	1	0	0	0	0	25	-32	0	32
18	3	2	0	0	0	0	-25	29	0	-32
20	3	3	0	0	0	0	28	30	0	-32
23	3	4.5	0	0	0	0	-28	29	0	-32
24	4	1	0	0	0	0	-28	30	0	32
25	4	1.5	0	0	0	0	-28	31	0	-32
26	4	2	0	0	0	0	25	32	0	-32
28	4	3	0	0	0	0	26	30	0	35
29	4	3.5	0	0	0	0	25	-30	0	-35
30	4	4	0	0	0	0	26	31	0	-35
31	4	4.5	0	0	0	0	27	-31	0	-35
32	5	1	0	0	0	0	28	-31	0	-35
34	5	2	0	0	0	0	-28	30	0	32
36	5	3	0	0	0	0	24	31	0	33
38	5	4	0	0	0	0	22	-31	0	-33
39	5	4.5	0	0	0	0	23	30	0	32
39.5	5	4.75	0	0	0	0	-23	29	0	-32
40	6	1	0	0	0	0	24	28	0	33
41	6	1.5	0	0	0	0	25	-28	0	34
42	6	2	0	0	0	0	26	-28	0	35
44	6	3	0	0	0	0	25	32	36	-35
46	6	4	0	0	0	0	-25	-32	-36	34
47	6	4.5	0	0	0	0	-25	-32	-36	33
48	7	1	0	0	0	0	-25	0	-36	34
50	7	2	0	0	0	0	24	29	-36	33
51	7	2.5	0	0	0	0	23	-29	-36	32
52	7	3	0	0	0	0	24	-29	36	33
54	7	4	0	0	0	0	25	27	-36	34
56	8	1	0	0	0	0	21	28	39	37
58	8	2	0	0	0	0	28	-28	-39	-37
60	8	3	0	0	0	0	-28	25	-39	36
62	8	4	0	0	0	0	27	-25	36	-36
64	9	1	0	0	0	0	28	32	37	0
66	9	2	0	0	0	0	-28	-32	-37	35
67	9	2.5	0	0	0	0	-28	-32	36	-35
68	9	3	0	0	0	0	21	-32	37	-35
69	9	3.5	0	0	0	0	-21	-32	38	-35
70	9	4	0	0	0	0	-21	30	39	37
72	10	1	0	0	0	0	22	33	38	36
73	10	1.5	0	0	0	0	-22	32	37	-36
74	10	2	0	0	0	0	-22	31	36	-36
75	10	2.5	0	0	0	0	-22	30	35	-36
76	10	3	25	0	0	0	25	29	34	36
77	10	3.5	-25	0	0	0	-25	-29	35	35
78	10	4	-25	0	0	0	-25	-29	36	34
79	10	4.5	-25	0	0	0	-25	-29	-36	33
80	11	1	-25	0	0	0	23	30	-36	32
81	11	1.5	-25	0	0	0	-23	-30	35	-32
82	11	2	-25	0	0	0	-23	-30	35	39
83	11	2.5	-25	0	0	0	24	-30	-35	-39
84	11	3	25	0	0	32	25	29	-35	-39
85	11	3.5	-25	0	0	-32	-25	-29	-35	38
