**absq	**bar	**beat	**b7	**b7	**b7	**b7	**b7
0	1	1	0	30	32	34	37
2	1	2	0	29	33	36	38
4	1	3	0	0	0	0	0
6	1	4	27	29	31	36	38
8	2	1	26	33	33	35	38
10	2	2	25	29	34	36	39
13	2	3.5	25	27	34	36	36
14	2	4	23	30	32	35	37
16	3	1	22	26	33	36	38
18	3	2	22	26	33	36	38
19	3	2.5	-22	-26	29	-36	-38
20	3	3	0	0	29	0	0
20.5	3	3.25	25	27	30	0	0
21	3	3.5	25	27	29	0	0
21.5	3	3.75	26	28	28	0	0
22	3	4	25	27	29	0	0
22.5	3	4.25	24	26	-29	0	0
23	3	4.5	25	27	27	36	0
23.5	3	4.75	-25	28	-27	35	0
24	4	1	-25	29	32	34	0
24.5	4	1.25	-25	29	31	-34	0
25	4	1.5	21	32	30	30	0
25.5	4	1.75	-21	31	-30	31	0
26	4	2	23	30	30	32	39
26.5	4	2.25	22	-30	31	-32	38
27	4	2.5	21	-30	32	35	37
28	4	3	-21	0	-32	35	-37
29	4	3.5	25	0	32	34	36
29.5	4	3.75	23	0	-32	-34	35
30	4	4	25	29	32	34	34
30.5	4	4.25	-25	27	-32	-34	-34
31	4	4.5	22	29	31	-34	33
31.5	4	4.75	-22	28	-31	-34	-33
32	5	1	23	27	30	-34	32
33	5	1.5	21	23	-30	33	33
34	5	2	23	27	-30	-33	34
35	5	2.5	-23	-27	-30	32	-34
36	5	3	26	26	30	33	35
38	5	4	0	0	0	0	0
40	6	1	22	29	31	33	36
42	6	2	22	29	31	33	36
44	6	3	0	0	0	0	0
45	6	3.5	21	25	32	35	37
46	6	4	24	26	31	35	38
48	7	1	0	0	0	0	0
49	7	1.5	26	28	30	33	37
50	7	2	22	26	29	33	38
51	7	2.5	24	26	-29	-33	36
51.5	7	2.75	-24	-26	26	33	-36
52	7	3	23	27	30	32	37
54	7	4	23	27	30	32	37
56	8	1	0	0	0	0	0
56.5	8	1.25	0	27	0	0	36
57	8	1.5	0	27	0	0	36
57.5	8	1.75	0	27	0	0	36
58	8	2	0	28	0	0	37
58.5	8	2.25	23	-28	0	32	-37
59	8	2.5	23	-28	0	32	-37
59.5	8	2.75	23	-28	0	32	-37
60	8	3	24	26	0	33	35
60.5	8	3.25	-24	-26	31	-33	-35
61	8	3.5	22	27	31	31	36
61.5	8	3.75	-22	-27	31	-31	-36
62	8	4	23	-27	32	30	-36
62.5	8	4.25	-23	-27	-32	31	-36
63	8	4.5	-23	26	30	32	35
63.5	8	4.75	-23	25	-30	-32	-35
64	9	1	22	26	33	-32	36
65	9	1.5	-22	-26	-33	31	-36
66	9	2	0	25	34	32	-36
68	9	3	0	0	0	0	0
69	9	3.5	0	0	32	0	0
70	9	4	28	30	32	0	0
71	9	4.5	28	30	33	0	0
72	10	1	29	31	33	0	0
73	10	1.5	29	31	31	0	0
74	10	2	27	29	31	0	0
74.5	10	2.25	-27	-29	29	0	0
75	10	2.5	27	29	31	0	0
75.5	10	2.75	-27	28	-31	0	0
76	10	3	-27	29	-31	0	0
76.5	10	3.25	26	-29	29	0	0
77	10	3.5	27	-29	32	0	0
77.5	10	3.75	25	27	-32	0	0
78	10	4	26	28	-32	0	0
79	10	4.5	-26	-28	31	0	0
80	11	1	25	27	32	0	0
81	11	1.5	-25	-27	-32	0	36
82	11	2	0	32	0	34	36
83	11	2.5	0	32	0	34	37
84	11	3	0	33	0	35	37
85	11	3.5	0	33	0	35	35
86	11	4	0	31	0	33	35
86.5	11	4.25	0	-31	0	-33	33
87	11	4.5	0	31	0	33	35
87.5	11	4.75	0	-31	0	32	-35
88	12	1	0	-31	0	33	-35
88.5	12	1.25	0	30	0	-33	33
89	12	1.5	0	31	0	-33	36
89.5	12	1.75	0	29	0	31	-36
90	12	2	0	30	0	32	-36
91	12	2.5	0	-30	0	-32	35
92	12	3	0	29	0	31	36
93	12	3.5	0	32	0	34	36
93.5	12	3.75	0	30	0	35	37
94	12	4	0	32	0	34	36
