**absq	**bar	**beat	**b7	**b7	**b7	**b7	**b7
0	1	1	19	0	26	0	0
4	1	2	19	0	-26	0	0
8	1	3	19	0	26	0	0
12	2	1	21	0	26	0	0
14	2	1.5	22	0	26	0	0
16	2	2	-22	0	26	0	0
17	2	2.25	21	0	-26	0	0
18	2	2.5	19	0	26	0	0
20	2	3	21	0	-26	0	0
22	2	3.5	22	0	25	0	0
23	2	3.75	-22	0	24	0	0
24	3	1	23	23	23	30	30
28	3	2	0	23	0	30	32
34	3	3.5	0	-23	0	29	-32
35	3	3.75	0	-23	0	28	-32
36	4	1	0	23	0	27	32
40	4	2	0	23	0	-27	32
42	4	2.5	0	-23	0	28	-32
44	4	3	0	23	0	27	32
46	4	3.5	0	-23	0	30	-32
47	4	3.75	0	24	0	-30	33
48	5	1	0	25	0	-30	34
50	5	1.5	0	26	0	30	35
52	5	2	0	25	0	30	34
54	5	2.5	0	26	0	-30	35
56	5	3	0	-26	0	28	-35
57	5	3.25	0	25	0	-28	-35
57.5	5	3.375	0	24	0	-28	-35
58	5	3.5	0	23	0	29	33
59	5	3.75	0	22	0	-29	-33
60	6	1	0	23	0	27	32
64	6	2	19	-23	0	30	0
66	6	2.5	-19	-23	0	-30	35
70	6	3.5	19	26	0	30	35
72	7	1	19	-26	0	30	35
74	7	1.5	19	25	0	30	35
75	7	1.75	-19	24	0	-30	-35
76	7	2	21	23	0	30	35
78	7	2.5	-21	-23	0	30	-35
79	7	2.75	20	-23	0	-30	-35
79.5	7	2.875	19	-23	0	-30	-35
80	7	3	18	0	23	-30	34
82	7	3.5	19	0	-23	28	33
84	8	1	23	0	25	27	34
88	8	2	0	0	26	28	0
90	8	2.5	0	0	-26	-28	30
92	8	3	0	0	27	29	29
94	8	3.5	0	0	-27	-29	32
96	9	1	0	0	28	30	-32
98	9	1.5	0	0	-28	-30	33
100	9	2	0	0	29	29	34
102	9	2.5	0	0	-29	31	-34
104	9	3	0	0	-29	-31	33
106	9	3.5	0	0	28	30	35
108	10	1	0	0	27	29	36
110	10	1.5	0	0	26	28	37
112	10	2	0	0	25	27	-37
114	10	2.5	0	0	-25	-27	36
116	10	3	0	0	0	30	35
118	10	3.5	0	0	0	-30	34
120	11	1	0	0	0	29	-34
122	11	1.5	0	0	0	31	33
124	11	2	0	0	26	-31	35
125	11	2.25	0	0	-26	30	-35
126	11	2.5	0	0	-26	28	-35
128	11	3	0	0	24	-28	33
130	11	3.5	0	0	-24	31	36
132	12	1	0	0	22	-31	-36
133	12	1.25	0	0	-22	30	35
134	12	1.5	0	0	-22	29	34
135	12	1.75	0	0	-22	28	33
136	12	2	0	0	23	27	32
138	12	2.5	19	0	-23	28	33
140	12	3	23	23	-23	27	-33
142	12	3.5	-23	-23	-23	-27	32
144	13	1	19	23	0	26	33
146	13	1.5	-19	26	0	-26	-33
148	13	2	19	-26	0	0	0
150	13	2.5	23	25	0	0	0
152	13	3	-23	24	0	0	0
153	13	3.25	22	-24	0	0	0
154	13	3.5	22	24	0	0	0
156	14	1	21	23	0	0	0
158	14	1.5	21	-23	0	0	0
160	14	2	20	22	0	0	0
164	14	3	19	0	0	0	0
166	14	3.5	-19	26	0	0	0
169	15	1.25	0	25	0	0	0
170	15	1.5	23	23	0	0	0
172	15	2	22	24	0	0	0
174	15	2.5	23	23	0	0	0
176	15	3	-23	25	0	0	0
177	15	3.25	21	-25	0	0	0
178	15	3.5	20	-25	0	0	0
179	15	3.75	-20	24	0	0	0
180	16	1	0	22	0	0	0
182	16	1.5	23	0	0	0	0
184	16	2	-23	25	0	0	0
186	16	2.5	23	-25	0	0	0
188	16	3	23	25	0	0	0
190	16	3.5	-23	25	0	0	0
191	16	3.75	21	-25	0	0	0
192	17	1	20	-25	0	0	0
194	17	1.5	19	24	0	0	0
196	17	2	0	23	0	0	0
198	17	2.5	23	-23	0	0	0
200	17	3	22	26	0	0	0
202	17	3.5	23	25	0	0	0
204	18	1	19	26	0	0	0
205	18	1.25	26	-26	0	0	0
206	18	1.5	-26	22	0	0	0
207	18	1.75	24	26	0	0	0
208	18	2	23	-26	0	0	0
209	18	2.25	-23	25	0	0	0
210	18	2.5	22	24	0	0	0
211	18	2.75	21	23	0	0	0
211.5	18	2.875	20	-23	0	0	0
212	18	3	19	24	0	0	0
213	18	3.25	22	-24	0	0	0
214	18	3.5	-22	23	0	0	0
215	18	3.75	21	-23	0	0	0
216	19	1	22	22	0	0	0
218	19	1.5	-22	-22	0	26	0
219	19	1.75	-22	23	0	-26	0
220	19	2	-22	24	22	27	0
221	19	2.25	-22	25	-22	-27	0
222	19	2.5	-22	26	-22	29	0
224	19	3	19	-26	26	-29	0
225	19	3.25	-19	25	-26	-29	0
225.5	19	3.375	-19	24	-26	-29	0
226	19	3.5	-19	23	-26	28	0
228	20	1	0	22	27	29	0
230	20	1.5	0	24	-27	-29	29
232	20	2	0	23	28	0	30
234	20	2.5	21	-23	-28	0	32
236	20	3	20	22	29	0	-32
238	20	3.5	22	-22	-29	0	31
240	21	1	0	0	30	0	32
242	21	1.5	21	0	-30	0	-32
243	21	1.75	-21	0	-30	0	33
244	21	2	22	0	31	0	34
246	21	2.5	-22	0	-31	0	33
248	21	3	-22	0	-31	0	34
250	21	3.5	-22	26	-31	0	36
252	22	1	0	27	31	0	-36
253	22	1.25	0	-27	-31	0	35
254	22	1.5	22	29	-31	0	34
255	22	1.75	-22	-29	-31	0	33
256	22	2	23	-29	30	0	32
258	22	2.5	-23	28	-30	0	-32
259	22	2.75	24	-28	-30	0	-32
260	22	3	25	27	29	0	0
262	22	3.5	24	26	-29	0	0
264	23	1	25	27	-29	0	0
266	23	1.5	-25	-27	28	0	0
267	23	1.75	-25	-27	27	0	0
268	23	2	0	26	28	30	0
270	23	2.5	21	-26	-28	-30	0
272	23	3	-21	0	-28	32	0
273	23	3.25	22	0	-28	-32	0
274	23	3.5	23	25	-28	-32	0
276	24	1	19	26	0	31	0
278	24	1.5	-19	28	0	30	0
280	24	2	0	27	0	29	0
282	24	2.5	0	26	0	30	0
285	24	3.25	0	-26	0	28	0
286	24	3.5	0	25	0	27	0
288	25	1	22	24	0	26	0
290	25	1.5	-22	-24	0	-26	33
291	25	1.75	21	-24	0	-26	-33
292	25	2	19	23	0	0	35
294	25	2.5	21	26	0	0	35
296	25	3	22	-26	0	0	34
297	25	3.25	-22	24	0	0	-34
298	25	3.5	23	25	0	0	34
300	26	1	24	26	0	0	33
302	26	1.5	23	0	0	30	35
304	26	2	-23	0	0	32	34
306	26	2.5	21	0	0	-32	37
308	26	3	22	0	0	31	-37
310	26	3.5	-22	0	0	-31	36
312	27	1	19	0	0	30	35
314	27	1.5	-19	0	0	33	33
316	27	2	0	0	0	-33	34
318	27	2.5	0	0	0	32	-34
320	27	3	0	0	0	31	33
322	27	3.5	0	0	0	29	-33
324	28	1	0	0	0	30	32
325	28	1.25	0	0	0	29	-32
326	28	1.5	0	0	0	28	33
327	28	1.75	0	0	0	27	-33
328	28	2	0	0	0	28	-33
329	28	2.25	0	0	0	-28	32
330	28	2.5	0	0	0	29	31
331	28	2.75	0	0	0	-29	30
332	28	3	0	0	0	-29	31
333	28	3.25	0	0	0	28	-31
334	28	3.5	0	0	0	27	-31
335	28	3.75	0	0	0	26	-31
336	29	1	0	26	0	28	30
339	29	1.75	0	26	0	-28	-30
340	29	2	24	26	28	0	0
342	29	2.5	-24	26	-28	0	0
343	29	2.75	24	-26	-28	0	0
344	29	3	24	-26	29	0	0
346	29	3.5	25	27	-29	0	0
348	30	1	23	28	30	0	0
352	30	2	22	29	31	0	0
354	30	2.5	22	-29	-31	0	0
355	30	2.75	-22	28	-31	0	0
356	30	3	22	27	-31	0	0
357	30	3.25	-22	26	-31	0	0
358	30	3.5	22	26	30	0	0
359	30	3.75	-22	-26	29	0	0
360	31	1	23	25	28	0	0
362	31	1.5	24	26	-28	0	0
365	31	2.25	23	25	-28	0	0
366	31	2.5	21	26	-28	0	0
368	31	3	-21	25	28	0	0
369	31	3.25	22	-25	-28	0	0
370	31	3.5	23	23	-28	0	0
372	32	1	19	-23	28	0	0
374	32	1.5	21	26	-28	0	0
376	32	2	20	25	29	0	0
379	32	2.75	-20	26	-29	0	0
380	32	3	0	27	-29	0	32
384	33	1	0	26	0	30	33
386	33	1.5	26	-26	0	-30	-33
388	33	2	-26	-26	0	31	35
390	33	2.5	24	-26	0	-31	-35
391	33	2.75	-24	-26	0	-31	33
392	33	3	23	25	0	32	34
394	33	3.5	23	-25	0	32	35
396	34	1	22	0	0	31	34
398	34	1.5	-22	24	0	33	36
400	34	2	24	26	0	-33	-36
401	34	2.25	-24	-26	0	-33	35
402	34	2.5	-24	-26	0	29	34
403	34	2.75	-24	27	0	-29	33
404	34	3	23	28	0	30	32
406	34	3.5	23	27	0	-30	-32
407	34	3.75	-23	-27	0	29	33
408	35	1	-23	25	30	27	34
409	35	1.25	22	-25	-30	-27	-34
410	35	1.5	21	26	-30	26	35
411	35	1.75	20	-26	-30	-26	-35
412	35	2	19	-26	-30	28	-35
413	35	2.25	-19	25	-30	-28	-35
413.5	35	2.375	-19	24	-30	-28	-35
414	35	2.5	-19	23	-30	-28	33
416	35	3	0	25	29	27	34
420	36	1	19	26	28	0	33
422	36	1.5	21	-26	-28	30	-33
424	36	2	22	0	27	29	31
426	36	2.5	23	0	-27	32	30
428	36	3	-23	25	-27	-32	32
429	36	3.25	22	-25	-27	31	-32
430	36	3.5	20	-25	-27	30	-32
431	36	3.75	-20	24	-27	29	-32
432	37	1	21	23	26	30	33
434	37	1.5	22	22	-26	31	-33
436	37	2	21	23	-26	30	0
437	37	2.25	22	22	-26	31	0
