**absq	**bar	**beat	**b7	**b7	**b7
7	1	4.5	0	32	0
9	2	1.5	0	31	0
10	2	2	0	32	0
12	2	3	25	29	32
13	2	3.5	-25	30	-32
14	2	4	-25	29	33
15	2	4.5	24	-29	-33
16	3	1	25	29	34
18	3	2	22	0	33
19	3	2.5	23	32	32
20	3	3	22	-32	33
21	3	3.5	-22	31	-33
22	3	4	-22	32	36
24	4	1	-22	33	0
25	4	1.5	-22	34	36
26	4	2	-22	33	36
28	4	3	25	32	34
30	4	4	-25	34	36
32	5	1	0	33	36
33	5	1.5	0	32	34
34.5	5	2.25	0	32	34
35	5	2.5	0	32	35
36	5	3	0	31	33
38	5	4	0	31	33
39	5	4.5	22	33	-33
40	6	1	26	33	0
41	6	1.5	27	31	0
42.5	6	2.25	27	31	0
43	6	2.5	25	32	0
44	6	3	26	30	0
46	6	4	26	30	0
48	7	1	22	31	36
49	7	1.5	22	31	36
49.5	7	1.75	22	31	36
50	7	2	22	31	36
51	7	2.5	25	32	36
52	7	3	24	33	38
52.5	7	3.25	-24	32	-38
53	7	3.5	-24	33	-38
53.5	7	3.75	-24	34	-38
54	7	4	-24	33	-38
55	7	4.5	22	32	37
56	8	1	20	34	36
56.5	8	1.25	21	-34	35
57	8	1.5	22	34	34
57.5	8	1.75	23	-34	33
57.75	8	1.875	-23	-34	32
58	8	2	24	33	33
58.5	8	2.25	22	32	-33
58.75	8	2.375	-22	31	-33
59	8	2.5	23	32	32
59.5	8	2.75	22	-32	-32
60	8	3	21	-32	32
60.5	8	3.25	-21	-32	33
61	8	3.5	20	29	34
62	8	4	24	0	-34
63	8	4.5	-24	31	33
64	9	1	20	-31	34
65	9	1.5	-20	29	-34
66	9	2	23	32	-34
66.5	9	2.25	-23	31	-34
67	9	2.5	-23	30	-34
67.5	9	2.75	-23	29	-34
68	9	3	-23	30	0
69	9	3.5	21	-30	0
70	9	4	25	29	0
70.5	9	4.25	24	-29	0
71	9	4.5	23	30	0
71.5	9	4.75	22	-30	0
72	10	1	21	-30	32
73	10	1.5	-21	28	-32
73.5	10	1.75	-21	-28	33
74	10	2	20	31	34
74.5	10	2.25	-20	30	33
75	10	2.5	-20	29	32
75.5	10	2.75	-20	28	31
76	10	3	23	27	30
77	10	3.5	-23	27	-30
78	10	4	-23	25	32
80	11	1	22	29	32
82	11	2	-22	-29	31
84	11	3	0	0	0
86	11	4	0	0	0
87	11	4.5	0	32	36
88	12	1	0	31	36
89	12	1.5	0	30	35
90	12	2	0	29	36
91	12	2.5	0	28	37
92	12	3	0	27	36
93.5	12	3.75	0	-27	35
93.75	12	3.875	0	-27	36
94	12	4	0	28	37
95	12	4.5	25	25	36
96	13	1	24	26	0
97	13	1.5	23	28	0
98	13	2	22	27	0
99	13	2.5	21	28	0
100	13	3	20	29	0
101	13	3.5	-20	-29	36
102	13	4	21	32	37
103	13	4.5	28	-32	37
104	14	1	27	32	36
105	14	1.5	26	32	35
105.5	14	1.75	-26	31	-35
