**absq	**bar	**beat	**b7	**b7	**b7	**b7
0	1	1	20	0	0	0
2	1	3	-20	31	34	36
4	2	1	20	34	36	38
6	2	3	20	31	34	36
8	3	1	24	31	33	35
10	3	3	24	31	33	35
11	3	4	24	31	33	35
13	4	2	24	31	33	36
14	4	3	25	32	34	37
16	5	1	22	29	33	36
18	5	3	23	30	32	35
20	6	1	22	29	33	36
23	6	4	22	-29	-33	38
24	7	1	22	0	0	-38
25	7	2	21	0	0	37
25.5	7	2.5	-21	0	0	35
26	7	3	20	0	0	36
27	7	4	-20	0	36	-36
29	8	2	19	38	35	0
29.5	8	2.5	-19	-38	33	0
30	8	3	18	-38	34	0
31	8	4	-18	37	-34	0
31.5	8	4.5	-18	34	-34	0
32	9	1	17	35	0	33
33	9	2	-17	-35	0	33
33.5	9	2.5	-17	-35	0	34
34	9	3	-17	0	31	35
35	9	4	-17	0	31	-35
35.5	9	4.5	-17	0	32	-35
36	10	1	24	35	33	31
37	10	2	-24	35	-33	-31
37.5	10	2.5	-24	36	-33	-31
38	10	3	25	37	32	34
39.5	10	4.5	-25	-37	-32	32
40	11	1	21	-37	28	33
40.5	11	1.5	-21	-37	-28	32
41	11	2	-21	33	-28	32
42	11	3	22	33	29	-32
43	11	4	-22	-33	-29	31
44	12	1	18	32	32	32
45	12	2	25	-32	-32	-32
47	12	4	24	0	0	0
48	13	1	25	0	0	34
49	13	2	26	0	38	33
49.5	13	2.5	-26	0	-38	32
50	13	3	27	0	-38	31
51	13	4	-27	0	36	-31
51.5	13	4.5	-27	0	35	-31
52	14	1	-27	31	34	0
53	14	2	26	32	-34	0
53.5	14	2.5	-26	33	-34	0
54	14	3	25	34	0	36
55	14	4	-25	34	0	-36
56	15	1	24	-34	0	-36
57	15	2	-24	33	0	35
57.5	15	2.5	-24	32	0	34
58	15	3	-24	33	0	35
59	15	4	-24	-33	33	-35
59.5	15	4.5	-24	34	-33	36
59.75	15	4.75	-24	-34	-33	37
60	16	1	24	35	-33	38
61	16	2	-24	-35	32	-38
61.5	16	2.5	-24	-35	31	-38
62	16	3	25	34	32	36
64	17	1	21	33	28	35
64.5	17	1.5	-21	32	-28	-35
65	17	2	-21	32	-28	-35
65.5	17	2.5	-21	-32	-28	34
66	17	3	22	-32	29	33
67	17	4	-22	31	-29	-33
68	18	1	18	32	32	32
72	19	1	0	0	0	0
72	19	1	20	0	0	0
72.5	19	1.5	-20	0	29	31
73	19	2	-20	0	29	31
73.5	19	2.5	-20	0	29	31
74	19	3	-20	0	36	38
74.5	19	3.5	-20	27	-36	-38
75	19	4	-20	27	-36	-38
75.5	19	4.5	-20	27	-36	-38
76	20	1	20	34	36	38
78	20	3	20	34	-36	-38
80	21	1	24	0	0	0
80.5	21	1.5	-24	35	0	0
81	21	2	-24	35	0	0
81.5	21	2.5	-24	35	0	0
82	21	3	24	36	0	0
83	21	4	24	-36	0	0
84	22	1	-24	36	0	0
84.5	22	1.5	-24	-36	33	0
85	22	2	24	-36	33	0
85.5	22	2.5	-24	-36	33	36
86	22	3	25	0	34	36
86.5	22	3.5	-25	32	-34	36
87	22	4	-25	32	-34	37
87.5	22	4.5	-25	32	-34	-37
88	23	1	22	31	-34	-37
89	23	2	-22	-31	33	36
89.5	23	2.5	-22	29	-33	-36
90	23	3	23	30	32	-36
91	23	4	-23	-30	-32	35
92	24	1	22	29	31	36
95	24	4	22	31	0	0
96	25	1	22	-31	0	0
97	25	2	21	30	0	0
97.5	25	2.5	-21	30	0	0
98	25	3	20	29	0	0
99	25	4	-20	-29	36	0
100	26	1	-20	29	-36	0
101	26	2	19	-29	35	37
101.5	26	2.5	-19	-29	35	-37
102	26	3	18	0	34	-37
103	26	4	-18	31	-34	36
103.5	26	4.5	-18	29	-34	36
104	27	1	17	31	33	35
105	27	2	-17	-31	33	35
105.5	27	2.5	-17	-31	31	-35
106	27	3	-17	-31	35	0
107	27	4	-17	-31	-35	33
107.5	27	4.5	-17	-31	-35	31
108	28	1	24	-31	-35	35
109	28	2	-24	-31	33	-35
110	28	3	25	29	-33	34
111	28	4	-25	-29	32	-34
111.5	28	4.5	-25	-29	31	-34
112	29	1	21	28	30	33
113	29	2	-21	-28	32	-33
114	29	3	22	29	-32	-33
115	29	4	-22	-29	31	-33
116	30	1	18	0	0	32
117	30	2	25	0	0	-32
119	30	4	24	0	0	0
120	31	1	25	0	0	0
121	31	2	26	0	0	0
122	31	3	27	0	0	36
123	31	4	-27	0	0	36
123.5	31	4.5	-27	0	0	36
124	32	1	-27	33	35	38
125	32	2	26	33	35	31
125.5	32	2.5	-26	33	35	-31
126	32	3	25	34	37	0
128	33	1	24	33	35	0
129	33	2	-24	-33	-35	33
129.5	33	2.5	-24	-33	-35	31
130	33	3	-24	33	0	35
130.5	33	3.5	-24	31	0	-35
131	33	4	-24	35	33	31
131.5	33	4.5	-24	-35	31	-31
132	34	1	24	33	35	0
133	34	2	-24	33	-35	38
133.5	34	2.5	-24	31	-35	35
134	34	3	25	32	34	37
136	35	1	21	28	33	-37
136.5	35	1.5	-21	-28	32	-37
137	35	2	-21	-28	32	33
137.5	35	2.5	-21	-28	-32	34
137.75	35	2.75	-21	-28	-32	35
138	35	3	22	29	-32	33
139	35	4	-22	-29	31	-33
140	36	1	18	32	32	32
144	37	1	0	0	0	0
144	37	1	20	0	0	0
145	37	2	-20	34	0	0
147	37	4	-20	33	0	0
147.5	37	4.5	-20	32	0	0
148	38	1	20	31	0	0
149	38	2	-20	-31	36	38
150	38	3	20	0	-36	-38
151	38	4	-20	0	35	37
151.5	38	4.5	-20	0	34	36
152	39	1	24	0	33	35
154	39	3	24	0	0	0
155	39	4	24	31	33	35
155.5	39	4.5	-24	31	33	35
156	40	1	-24	31	33	35
157	40	2	24	-31	-33	-35
158	40	3	25	32	0	34
159	40	4	-25	-32	32	-34
160	41	1	22	29	-32	-34
161	41	2	-22	-29	31	33
162	41	3	23	30	32	35
164	42	1	22	29	31	33
167	42	4	22	-29	0	-33
168	43	1	22	0	0	0
169	43	2	21	0	0	0
170	43	3	20	0	0	0
171	43	4	-20	34	38	36
172	44	1	-20	31	34	36
173	44	2	19	-31	35	35
173.5	44	2.5	-19	30	-35	-35
174	44	3	18	32	36	34
175.5	44	4.5	-18	32	37	32
176	45	1	17	31	35	33
178	45	3	-17	31	-35	33
179	45	4	-17	-31	36	-33
180	46	1	24	0	35	0
181	46	2	-24	0	33	38
182	46	3	25	0	34	36
182.5	46	3.5	-25	0	33	-36
183	46	4	-25	34	32	-36
183.5	46	4.5	-25	-34	31	-36
184	47	1	21	33	30	35
184.5	47	1.5	-21	32	29	-35
185	47	2	-21	32	30	-35
185.5	47	2.5	-21	-32	28	-35
186	47	3	22	-32	29	33
187	47	4	-22	31	-29	-33
188	48	1	18	32	32	32
189	48	2	25	-32	-32	-32
191	48	4	24	0	0	0
192	49	1	25	0	0	0
193	49	2	26	0	0	38
194	49	3	27	0	38	38
194.5	49	3.5	-27	0	-38	37
195	49	4	-27	34	38	36
195.5	49	4.5	-27	-34	37	35
196	50	1	-27	31	36	34
197	50	2	26	-31	35	35
197.5	50	2.5	-26	30	-35	-35
198	50	3	25	32	34	36
199	50	4	-25	32	-34	37
199.5	50	4.5	-25	-32	32	-37
200	51	1	24	31	33	35
202	51	3	-24	31	-33	35
203	51	4	-24	-31	35	-35
204	52	1	24	0	31	0
205	52	2	-24	0	33	38
206	52	3	25	0	32	34
206.5	52	3.5	-25	0	33	-34
207	52	4	-25	32	34	36
207.5	52	4.5	-25	-32	32	-36
208	53	1	21	28	33	35
208.5	53	1.5	-21	-28	32	-35
209	53	2	-21	30	32	-35
209.5	53	2.5	-21	-30	-32	32
210	53	3	22	29	-32	33
211	53	4	-22	-29	31	-33
212	54	1	18	29	32	32
216	55	1	0	0	0	0
216	55	1	20	0	0	0
217	55	2	-20	0	31	34
218	55	3	-20	0	34	36
219	55	4	-20	31	-34	-36
219.5	55	4.5	-20	-31	35	37
220	56	1	20	34	36	38
221.5	56	2.5	-20	35	-36	-38
222	56	3	20	36	34	36
224	57	1	24	34	0	0
225	57	2	-24	-34	0	35
225.5	57	2.5	-24	-34	0	35
226	57	3	24	0	0	38
227	57	4	24	0	33	-38
227.5	57	4.5	-24	0	33	-38
228	58	1	-24	0	35	31
229	58	2	24	35	33	-31
229.5	58	2.5	-24	35	-33	-31
230	58	3	25	37	0	0
231	58	4	-25	-37	0	32
231.5	58	4.5	-25	-37	0	32
232	59	1	22	36	29	34
233	59	2	-22	-36	-29	33
233.5	59	2.5	-22	35	-29	32
234	59	3	23	35	30	32
236	60	1	22	36	29	33
239	60	4	22	-36	-29	-33
240	61	1	22	0	0	0
241	61	2	21	0	0	0
242	61	3	20	31	34	36
244	62	1	-20	31	36	-36
244.5	62	1.5	-20	-31	37	-36
245	62	2	19	-31	38	35
246	62	3	18	32	-38	-35
247	62	4	-18	-32	37	34
248	63	1	17	33	38	35
248.5	63	1.5	-17	-33	-38	35
249	63	2	-17	-33	-38	33
249.5	63	2.5	-17	-33	-38	32
250	63	3	-17	0	0	31
250.5	63	3.5	-17	0	35	-31
251	63	4	-17	0	33	-31
251.5	63	4.5	-17	0	32	-31
252	64	1	24	0	31	0
252.5	64	1.5	-24	38	-31	0
253	64	2	-24	36	-31	0
253.5	64	2.5	-24	35	-31	0
254	64	3	25	34	0	0
