**absq	**bar	**beat	**b7	**b7	**b7	**b7	**b7
0	1	1	27	29	31	34	36
4	1	3	23	27	32	34	37
7	1	4.5	20	27	31	34	36
8	2	1	24	28	31	33	35
9.5	2	1.75	22	27	31	34	36
10	2	2	23	27	30	32	34
11	2	2.5	21	23	30	32	35
12	2	3	22	24	29	31	33
13	2	3.5	20	24	31	34	36
14	2	4	24	24	31	35	35
16	3	1	20	24	31	34	36
18	3	2	-20	-24	29	-34	-36
19	3	2.5	-20	-24	30	-34	-36
20	3	3	-20	0	31	0	0
21	3	3.5	-20	0	31	0	0
21.5	3	3.75	-20	0	31	0	0
22	3	4	0	25	32	0	34
23	3	4.5	0	26	-32	0	35
24	4	1	0	27	31	0	36
25	4	1.5	0	27	-31	0	36
25.5	4	1.75	0	27	-31	0	36
26	4	2	0	28	30	32	37
27	4	2.5	0	-28	30	33	-37
28	4	3	20	27	31	34	36
29	4	3.5	21	-27	-31	33	-36
29.5	4	3.75	-21	-27	-31	32	-36
30	4	4	22	27	31	31	36
31	4	4.5	22	26	-31	-31	-36
31.5	4	4.75	22	-26	-31	-31	-36
32	5	1	23	25	0	32	-36
33	5	1.5	-23	-25	0	32	35
34	5	2	22	29	0	-32	34
35	5	2.5	-22	-29	0	31	-34
36	5	3	22	0	29	31	33
36.5	5	3.25	-22	0	-29	29	-33
37	5	3.5	18	0	29	32	34
38	5	4	22	0	29	-32	33
39	5	4.5	-22	0	29	31	33
39.5	5	4.75	-22	0	29	-31	-33
40	6	1	18	0	29	32	32
40.5	6	1.25	-18	0	-29	-32	33
41	6	1.5	-18	25	29	-32	34
41.5	6	1.75	-18	-25	-29	-32	35
42	6	2	-18	25	27	34	36
42.5	6	2.25	-18	26	28	-34	-36
43	6	2.5	-18	27	29	-34	-36
43.5	6	2.75	-18	28	30	-34	-36
44	6	3	0	29	31	33	36
45	6	3.5	0	29	31	34	-36
46	6	4	0	26	30	33	0
48	7	1	0	22	31	33	0
50	7	2	20	24	29	0	31
52	7	3	20	27	29	0	31
53	7	3.5	23	27	30	0	32
54.5	7	4.25	23	27	30	0	32
55	7	4.5	21	28	30	0	33
56	8	1	25	29	29	0	34
57	8	1.5	23	25	32	32	35
58	8	2	22	29	31	33	36
58.5	8	2.25	-22	-29	-31	34	-36
59	8	2.5	21	25	32	35	37
60	8	3	22	29	31	-35	36
61	8	3.5	-22	-29	32	34	-36
62	8	4	-22	29	-32	33	-36
63	8	4.5	-22	26	31	-33	-36
64	9	1	18	27	32	32	34
65.5	9	1.75	-18	26	-32	-32	-34
66	9	2	-18	27	-32	-32	-34
67	9	2.5	-18	28	-32	-32	34
68	9	3	0	29	0	0	33
69.5	9	3.75	0	-29	0	0	32
70	9	4	0	29	0	0	33
71	9	4.5	0	22	29	0	34
72	10	1	0	26	28	0	35
73.5	10	1.75	0	25	27	0	-35
74	10	2	0	26	28	33	35
75	10	2.5	0	27	29	-33	-35
76	10	3	0	28	30	32	0
77.5	10	3.75	0	-28	-30	31	0
78	10	4	21	28	30	32	0
79	10	4.5	-21	-28	-30	33	30
80	11	1	22	24	29	34	31
81	11	1.5	-22	-24	-29	33	-31
81.5	11	1.75	21	-24	-29	-33	30
82	11	2	22	-24	29	34	31
83	11	2.5	23	-24	-29	-34	32
83.5	11	2.75	-23	-24	-29	34	-32
84	11	3	24	-24	28	33	33
86	11	4	20	24	29	34	36
87	11	4.5	-20	-24	31	-34	-36
88	12	1	19	24	31	0	35
89	12	1.5	20	-24	31	0	34
90	12	2	24	-24	31	0	-34
91	12	2.5	-24	-24	-31	0	33
92	12	3	20	24	29	0	34
94	12	4	-20	27	31	0	-34
95	12	4.5	20	-27	-31	0	-34
96	13	1	24	26	31	0	0
97.5	13	1.75	25	25	29	0	0
98	13	2	22	24	29	0	0
99	13	2.5	23	25	28	0	0
100	13	3	22	24	29	0	0
101	13	3.5	20	27	31	0	0
102	13	4	21	26	30	0	0
103	13	4.5	21	25	30	0	0
104	14	1	22	25	29	0	0
105	14	1.5	-22	24	-29	0	0
106	14	2	18	25	29	34	36
108	14	3	0	0	0	33	35
109.5	14	3.75	0	0	0	32	34
110	14	4	0	0	0	31	33
111	14	4.5	0	0	0	32	32
112	15	1	0	0	0	31	33
113	15	1.5	0	0	0	34	36
114	15	2	0	0	0	33	35
115	15	2.5	0	0	0	32	-35
115.5	15	2.75	0	0	0	-32	34
116	15	3	22	26	0	32	33
117	15	3.5	22	26	0	31	-33
117.5	15	3.75	22	26	0	-31	-33
118	15	4	25	27	29	32	32
119	15	4.5	-25	-27	29	-32	-32
119.5	15	4.75	24	26	29	-32	-32
120	16	1	23	25	32	0	34
121	16	1.5	-23	30	-32	0	34
121.5	16	1.75	22	-30	31	0	34
122	16	2	21	-30	30	32	37
123	16	2.5	-21	28	-30	32	-37
123.5	16	2.75	20	-28	-30	32	36
124	16	3	19	-28	31	35	35
125	16	3.5	20	29	-31	-35	31
125.5	16	3.75	-20	-29	-31	34	-31
126	16	4	24	28	31	33	31
126.5	16	4.25	-24	-28	-31	-33	32
127	16	4.5	-24	-28	-31	33	33
127.5	16	4.75	-24	-28	-31	-33	34
128	17	1	-24	24	-31	33	35
129	17	1.5	22	-24	31	33	36
130	17	2	26	0	30	33	-36
131	17	2.5	-26	0	-30	-33	35
132	17	3	22	0	31	33	36
136	18	1	0	0	0	0	0
138	18	2	20	27	31	34	36
140	18	3	20	27	31	34	36
141	18	3.5	20	27	31	34	36
142	18	4	20	24	31	34	36
144	19	1	17	24	31	33	35
145	19	1.5	21	25	30	32	35
147	19	2.5	20	29	29	32	36
148	19	3	21	28	32	35	37
150	19	4	18	29	32	34	36
152	20	1	22	29	31	33	36
154	20	2	22	29	31	33	36
155	20	2.5	-22	29	-31	31	33
156	20	3	0	29	0	32	34
157	20	3.5	0	28	30	33	35
158	20	4	0	27	31	34	36
159	20	4.5	0	25	32	34	37
160	21	1	0	29	31	33	38
161	21	1.5	0	31	31	33	35
162	21	2	0	27	31	34	36
162.5	21	2.25	0	28	-31	-34	-36
163	21	2.5	0	29	-31	-34	-36
163.5	21	2.75	0	30	-31	-34	-36
164	21	3	0	31	-31	-34	-36
165	21	3.5	0	24	31	33	35
166	21	4	0	25	29	32	34
166.5	21	4.25	0	26	-29	-32	-34
167	21	4.5	0	27	29	-32	-34
167.5	21	4.75	0	28	-29	-32	-34
168	22	1	0	29	29	-32	33
169	22	1.5	0	-29	-29	31	-33
170	22	2	18	25	27	32	0
171	22	2.5	-18	-25	27	36	32
172	22	3	20	0	29	36	31
173	22	3.5	21	0	30	35	30
174	22	4	22	0	31	34	29
175	22	4.5	23	0	30	32	28
176	23	1	24	0	28	33	31
177	23	1.5	21	0	30	35	32
178	23	2	22	0	29	34	31
178.5	23	2.25	-22	0	30	-34	32
179	23	2.5	-22	0	31	31	33
179.5	23	2.75	-22	0	-31	-31	34
180	23	3	21	0	-31	32	35
180.5	23	3.25	-21	0	-31	31	-35
181	23	3.5	-21	0	30	32	28
181.5	23	3.75	-21	0	-30	33	-28
182	23	4	20	0	29	34	29
182.5	23	4.25	-20	0	-29	35	30
183	23	4.5	-20	0	-29	36	31
183.5	23	4.75	-20	0	30	-36	32
184	24	1	19	0	31	-36	33
185	24	1.5	-19	0	30	35	-33
185.5	24	1.75	-19	0	29	34	-33
186	24	2	-19	0	30	35	-33
188	24	3	0	0	31	36	33
190	24	4	22	26	-31	0	0
191	24	4.5	-22	-26	-31	33	31
192	25	1	22	29	0	34	32
193	25	1.5	21	26	30	35	33
194	25	2	20	29	31	36	34
195	25	2.5	18	-29	32	37	34
196	25	3	22	-29	31	38	33
197	25	3.5	24	28	31	35	33
198	25	4	20	27	31	36	34
198.5	25	4.25	21	-27	-31	-36	-34
199	25	4.5	22	-27	-31	-36	-34
199.5	25	4.75	23	-27	-31	-36	-34
200	26	1	24	0	-31	-36	-34
201	26	1.5	17	28	31	35	33
202	26	2	18	25	29	34	32
202.5	26	2.25	19	-25	-29	-34	-32
203	26	2.5	20	-25	-29	-34	-32
203.5	26	2.75	21	24	-29	-34	-32
203.75	26	2.875	-21	23	-29	-34	-32
204	26	3	22	22	-29	-34	-32
205	26	3.5	-22	22	29	33	31
205.5	26	3.75	-22	-22	-29	32	30
206	26	4	-22	22	29	33	31
208	27	1	18	22	29	34	32
212	27	3	0	0	0	0	0
214	27	4	22	29	29	33	31
216	28	1	20	29	31	36	34
217	28	1.5	20	29	31	36	34
218	28	2	20	29	31	36	34
220	28	3	17	31	31	35	33
221	28	3.5	21	28	30	35	32
223	28	4.5	20	25	29	36	32
224	29	1	21	25	32	37	35
226	29	2	18	25	32	36	34
