**absq	**bar	**beat	**b7	**b7
0	1	1	19	35
4	2	1	-19	34
7	2	4	-19	33
8	3	1	19	33
12	4	1	-19	33
16	5	1	17	36
19	5	4	-17	36
20	6	1	-17	35
23	6	4	-17	35
24	7	1	18	34
28	8	1	-18	34
32	9	1	18	0
32.5	9	1.5	-18	34
33	9	2	-18	34
33.5	9	2.5	-18	34
34	9	3	-18	34
35.5	9	4.5	-18	33
36	10	1	17	35
38	10	3	-17	35
40	11	1	19	0
40.5	11	1.5	-19	35
41	11	2	-19	35
41.5	11	2.5	-19	35
42	11	3	-19	35
42.5	11	3.5	-19	35
43	11	4	22	36
44	12	1	22	0
44.5	12	1.5	-22	31
45	12	2	-22	31
45.5	12	2.5	-22	31
46	12	3	-22	31
46.5	12	3.5	-22	31
47	12	4	-22	31
48	13	1	19	33
51	13	4	-19	31
51.5	13	4.5	-19	30
52	14	1	-19	30
56	15	1	22	29
60	16	1	23	32
61	16	2	-23	32
61.5	16	2.5	-23	32
62	16	3	-23	32
62.5	16	3.5	-23	32
63	16	4	21	33
64	17	1	-21	33
65	17	2	25	-33
65.5	17	2.5	-25	34
66	17	3	-25	34
66.5	17	3.5	-25	34
67	17	4	-25	34
67.5	17	4.5	-25	34
68	18	1	25	34
70	18	3	21	-34
71	18	4	-21	33
72	19	1	-21	33
75	19	4	-21	30
76	20	1	22	31
78	20	3	15	31
80	21	1	22	36
83	21	4	-22	31
83.5	21	4.5	-22	31
84	22	1	23	32
87	22	4	-23	33
88	23	1	-23	34
92	24	1	19	33
96	25	1	18	0
96.5	25	1.5	-18	34
97	25	2	-18	34
97.5	25	2.5	-18	34
98	25	3	-18	34
98.75	25	3.75	-18	34
99	25	4	-18	34
99.5	25	4.5	-18	34
100	26	1	21	35
103	26	4	-21	32
104	27	1	17	33
106	27	3	-17	33
108	28	1	16	32
108.5	28	1.5	-16	32
109	28	2	-16	32
109.5	28	2.5	-16	33
110	28	3	19	-33
112	29	1	18	0
112.5	29	1.5	-18	34
113	29	2	-18	34
113.5	29	2.5	-18	34
114	29	3	19	35
116	30	1	20	0
116.5	30	1.5	-20	34
117	30	2	-20	34
117.5	30	2.5	-20	35
118	30	3	-20	36
118.5	30	3.5	-20	32
119	30	4	22	33
119.5	30	4.5	-22	33
120	31	1	20	36
120.5	31	1.5	-20	35
122	31	3	21	0
124	32	1	22	0
128	33	1	18	32
132	34	1	18	29
132.5	34	1.5	-18	29
133	34	2	-18	29
133.5	34	2.5	-18	32
134	34	3	-18	32
134.5	34	3.5	-18	32
135	34	4	-18	32
135.5	34	4.5	-18	32
136	35	1	17	33
138	35	3	16	-33
139	35	4	-16	34
140	36	1	23	32
142	36	3	-23	32
144	37	1	18	34
144.5	37	1.5	-18	34
145	37	2	22	36
146	37	3	-22	33
146.5	37	3.5	-22	32
147	37	4	22	33
148	38	1	21	33
149	38	2	23	35
149.5	38	2.5	-23	35
150	38	3	-23	37
151	38	4	16	32
151.5	38	4.5	-16	31
152	39	1	23	32
153	39	2	-23	32
154	39	3	20	-32
154.5	39	3.5	-20	34
155	39	4	-20	34
155.5	39	4.5	-20	35
156	40	1	-20	36
158	40	3	16	-36
159	40	4	-16	35
160	41	1	23	34
164	42	1	19	33
*-	*-	*-	*-	*-
