**absq	**bar	**beat	**b7	**b7	**b7	**b7	**b7	**b7
0	1	1	25	0	0	0	0	0
1	1	2	-25	0	0	0	0	32
2	1	3	-25	0	0	0	0	34
3	1	4	25	0	0	0	0	-34
4	2	1	24	0	0	0	0	0
4.5	2	1.5	-24	0	0	0	0	33
5	2	2	-24	0	0	0	0	35
5.5	2	2.5	-24	0	0	0	0	31
6	2	3	21	0	0	0	0	32
7	2	4	-21	0	0	0	0	32
7.5	2	4.5	-21	0	0	0	0	32
8	3	1	21	0	0	0	0	35
9	3	2	21	21	25	28	30	35
10	3	3	24	24	26	28	31	-35
10.5	3	3.5	-24	-24	-26	-28	-31	33
11	3	4	24	24	26	26	31	36
11.5	3	4.5	22	22	26	29	31	-36
12	4	1	25	25	27	29	32	36
13	4	2	25	25	27	29	32	-36
14	4	3	0	0	0	0	0	0
14.5	4	3.5	25	25	27	29	32	34
15	4	4	23	23	28	30	32	34
15.5	4	4.5	24	24	28	28	31	33
16	5	1	20	20	27	29	31	34
17	5	2	20	20	27	29	31	34
18	5	3	20	0	0	0	0	36
19	5	4	21	0	0	0	0	35
19.5	5	4.5	-21	0	0	0	0	34
20	6	1	22	0	0	0	0	33
21	6	2	19	0	0	0	0	35
21.5	6	2.5	-19	0	0	0	0	35
22	6	3	20	0	0	0	0	34
22.5	6	3.5	-20	0	0	0	0	33
23	6	4	21	0	0	0	0	32
23.5	6	4.5	-21	0	0	0	0	32
24	7	1	18	0	0	0	0	34
25	7	2	19	0	0	0	0	33
25.5	7	2.5	-19	0	0	0	0	32
26	7	3	20	27	0	29	0	31
27	7	4	-20	26	0	28	0	-31
27.5	7	4.5	-20	25	0	27	0	-31
28	8	1	24	24	0	26	31	0
29	8	2	26	28	0	-26	30	0
29.5	8	2.5	-26	28	0	-26	30	0
30	8	3	27	27	0	0	29	36
30.5	8	3.5	-27	26	0	0	28	-36
31	8	4	25	25	0	0	29	34
31.5	8	4.5	-25	25	0	0	29	33
32	9	1	25	25	0	27	29	32
32.5	9	1.5	-25	-25	0	-27	30	-32
33	9	2	24	24	0	26	31	35
33.5	9	2.5	23	23	0	25	-31	35
34	9	3	22	22	29	24	31	34
34.5	9	3.5	-22	-22	-29	-24	-31	33
35	9	4	21	-22	28	-24	30	35
35.5	9	4.5	20	-22	27	-24	29	-35
36	10	1	19	0	26	0	28	-35
37	10	2	21	0	28	0	30	35
37.5	10	2.5	-21	0	28	0	30	-35
38	10	3	20	0	27	0	29	31
38.5	10	3.5	-20	0	26	0	28	-31
39	10	4	18	0	25	0	29	32
39.5	10	4.5	-18	0	25	0	-29	32
40	11	1	20	0	27	29	29	31
41	11	2	21	0	26	28	0	0
41.5	11	2.5	-21	0	25	27	0	0
42	11	3	22	0	25	26	0	0
43	11	4	-22	0	24	26	0	0
44	12	1	18	0	25	25	0	0
45	12	2	-18	0	25	25	32	0
45.5	12	2.5	-18	0	-25	-25	32	0
46	12	3	18	0	0	0	32	0
47	12	4	-18	0	0	0	31	0
47.5	12	4.5	-18	0	0	0	30	0
48	13	1	25	0	0	0	29	0
48.5	13	1.5	-25	0	0	0	28	0
49	13	2	-25	25	27	0	27	0
49.5	13	2.5	-25	25	27	0	26	0
50	13	3	25	25	27	0	25	0
51	13	4	24	24	26	0	22	0
51.5	13	4.5	23	23	25	0	-22	0
52	14	1	22	22	24	0	0	0
52.5	14	1.5	21	21	23	0	0	0
53	14	2	20	20	22	0	0	36
53.5	14	2.5	19	19	21	0	0	36
54	14	3	18	18	22	0	0	36
55	14	4	-18	-18	-22	29	0	35
55.5	14	4.5	-18	-18	-22	29	0	34
56	15	1	15	15	-22	29	0	33
56.5	15	1.5	-15	-15	-22	-29	0	32
57	15	2	-15	-15	19	28	26	31
57.5	15	2.5	-15	-15	-19	27	-26	30
58	15	3	22	0	0	26	29	29
58.5	15	3.5	-22	0	0	25	30	-29
59	15	4	-22	0	0	24	31	-29
59.5	15	4.5	-22	0	0	23	32	-29
60	16	1	-22	0	0	22	33	26
61	16	2	-22	22	0	-22	-33	33
62	16	3	18	25	0	20	32	34
62.5	16	3.5	-18	26	0	-20	-32	35
63	16	4	-18	27	0	-20	-32	36
63.5	16	4.5	-18	28	0	-20	-32	37
64	17	1	22	29	0	0	31	38
65	17	2	-22	-29	29	22	-31	-38
65.5	17	2.5	-22	-29	-29	-22	-31	37
66	17	3	18	25	27	25	32	36
66.5	17	3.5	-18	-25	28	26	-32	-36
67	17	4	-18	-25	29	27	-32	-36
67.5	17	4.5	-18	-25	30	28	-32	-36
68	18	1	22	22	31	29	0	0
69	18	2	-22	-22	-31	-29	33	0
69.5	18	2.5	-22	-22	30	28	-33	0
69.75	18	2.75	-22	-22	-30	27	-33	0
70	18	3	-22	22	29	26	31	0
71	18	4	-22	-22	-29	24	-31	33
72	19	1	24	24	28	26	-31	33
73	19	2	-24	-24	27	29	31	34
74	19	3	-24	-24	-27	28	31	35
75	19	4	-24	-24	26	-28	-31	-35
76	20	1	20	20	27	29	31	34
79.5	20	4.5	-20	-20	-27	-29	-31	31
80	21	1	20	0	0	0	0	34
81	21	2	-20	0	0	0	0	34
82	21	3	23	0	0	0	0	0
82.5	21	3.5	-23	0	0	0	0	32
83	21	4	21	0	0	0	0	35
84	22	1	24	0	0	0	0	35
85.5	22	2.5	-24	0	0	0	0	33
86	22	3	22	0	0	0	0	36
87.5	22	4.5	-22	0	0	0	0	31
88	23	1	18	0	0	0	0	32
89	23	2	-18	0	0	0	0	32
90	23	3	21	0	0	0	0	0
90.5	23	3.5	-21	0	0	0	0	32
91	23	4	21	0	0	0	0	35
91.5	23	4.5	-21	21	25	28	30	-35
92	24	1	24	24	26	28	31	35
93	24	2	-24	24	26	28	31	0
93.5	24	2.5	-24	-24	-26	-28	-31	33
94	24	3	22	0	0	0	0	36
94.5	24	3.5	-22	22	26	29	31	-36
95	24	4	25	25	27	29	32	36
96	25	1	25	25	27	29	32	0
96.5	25	1.5	-25	-25	-27	-29	-32	32
97	25	2	23	0	0	0	0	32
97.5	25	2.5	-23	23	28	30	32	32
98	25	3	26	26	26	28	31	33
99	25	4	19	19	26	28	30	33
100	26	1	22	22	26	29	29	0
101	26	2	-22	22	26	29	29	0
102	26	3	22	0	0	0	0	0
103	26	4	-22	0	0	0	0	33
104	27	1	20	0	0	0	0	36
104.5	27	1.5	-20	0	0	0	0	35
105	27	2	-20	0	0	0	0	36
105.5	27	2.5	-20	0	0	0	0	34
106	27	3	24	0	0	0	0	35
107	27	4	-24	0	0	0	0	35
107.5	27	4.5	-24	0	0	0	0	33
108	28	1	25	0	0	0	0	34
109	28	2	-25	0	0	0	0	32
110	28	3	22	0	0	0	0	33
111	28	4	-22	0	0	0	0	33
111.5	28	4.5	-22	0	0	0	0	33
112	29	1	20	0	0	0	0	34
112.5	29	1.5	-20	0	0	0	0	35
113	29	2	-20	0	0	0	0	36
114	29	3	18	0	0	0	0	-36
115	29	4	-18	0	0	0	0	36
115.5	29	4.5	-18	0	0	0	0	32
116	30	1	17	0	0	0	0	33
116.5	30	1.5	-17	0	0	0	0	34
117	30	2	-17	0	0	0	0	35
118	30	3	17	0	0	0	0	-35
119	30	4	-17	0	0	0	0	31
120	31	1	21	0	0	0	0	32
122	31	3	17	0	0	0	0	31
124	32	1	20	0	0	0	29	0
125	32	2	-20	0	0	0	-29	36
126	32	3	19	0	0	0	30	-36
127	32	4	-19	0	0	0	-30	35
128	33	1	22	0	0	0	31	-35
129	33	2	-22	0	0	0	32	34
130	33	3	22	22	0	0	-32	33
131	33	4	-22	-22	0	29	31	33
