**absq	**bar	**beat	**b7	**b7
0	1	1	18	34
3	1	4	-18	34
4	2	1	-18	34
5	2	2	-18	34
5.5	2	2.5	-18	34
6	2	3	-18	34
8	3	1	18	-34
9	3	2	-18	33
10	3	3	-18	33
11.5	3	4.5	-18	32
12	4	1	18	32
13	4	2	25	-32
13.5	4	2.5	24	-32
14	4	3	23	32
15	4	4	-23	35
15.5	4	4.5	-23	35
16	5	1	-23	34
17	5	2	-23	33
17.5	5	2.5	-23	32
18	5	3	24	33
18.25	5	3.25	-24	34
18.5	5	3.5	-24	35
18.75	5	3.75	-24	36
19	5	4	19	37
20	6	1	21	-37
21	6	2	-21	31
22	6	3	-21	31
23.5	6	4.5	-21	30
24	7	1	17	31
26	7	3	-17	31
28	8	1	17	31
29	8	2	-17	32
29.5	8	2.5	-17	33
30	8	3	-17	33
31.5	8	4.5	-17	30
32	9	1	19	30
33	9	2	-19	31
34	9	3	20	29
35.5	9	4.5	-20	32
36	10	1	18	32
38	10	3	-18	32
40	11	1	21	0
40.5	11	1.5	-21	30
41	11	2	-21	29
41.5	11	2.5	-21	28
42	11	3	-21	28
44	12	1	18	-28
44.5	12	1.5	-18	29
45	12	2	-18	29
45.5	12	2.5	-18	29
46	12	3	-18	29
48	13	1	19	-29
49	13	2	-19	30
50	13	3	-19	28
52	14	1	18	-28
55	14	4	-18	27
56	15	1	21	28
60	16	1	21	0
61	16	2	-21	30
62	16	3	-21	30
64	17	1	21	30
64.5	17	1.5	-21	31
65	17	2	-21	30
65.5	17	2.5	-21	29
66	17	3	22	31
68	18	1	22	0
68.5	18	1.5	-22	34
69	18	2	-22	34
70	18	3	23	34
70.5	18	3.5	-23	35
71	18	4	-23	34
71.5	18	4.5	-23	33
72	19	1	23	35
76	20	1	23	35
77	20	2	-23	34
77.5	20	2.5	-23	33
78	20	3	24	33
80	21	1	24	33
81.5	21	2.5	-24	34
82	21	3	22	34
82.5	21	3.5	-22	34
83	21	4	-22	34
83.5	21	4.5	-22	35
84	22	1	24	35
85	22	2	-24	36
85.25	22	2.25	-24	35
85.5	22	2.5	-24	34
85.75	22	2.75	-24	33
86	22	3	23	32
87	22	4	-23	31
87.5	22	4.5	-23	32
88	23	1	22	33
90	23	3	-22	33
92	24	1	18	0
92.5	24	1.5	-18	34
93	24	2	-18	34
95	24	4	-18	34
96	25	1	21	0
97	25	2	-21	37
97.5	25	2.5	-21	37
98	25	3	-21	37
99	25	4	-21	35
100	26	1	17	-35
101	26	2	-17	34
101.5	26	2.5	-17	33
102	26	3	-17	31
102.5	26	3.5	-17	31
103	26	4	-17	31
104	27	1	19	-31
105	27	2	-19	29
105.5	27	2.5	-19	28
106	27	3	22	29
107.5	27	4.5	-22	36
108	28	1	23	34
109	28	2	-23	37
111	28	4	26	35
111.5	28	4.5	-26	34
112	29	1	-26	34
113	29	2	22	-34
113.5	29	2.5	22	-34
114	29	3	23	-34
116	30	1	19	33
118	30	3	22	0
118.5	30	3.5	-22	36
119	30	4	24	33
120	31	1	-24	33
121.5	31	2.5	-24	36
122	31	3	-24	33
123	31	4	21	37
124	32	1	22	0
125	32	2	-22	33
125.5	32	2.5	-22	33
126	32	3	-22	33
128	33	1	18	32
*-	*-	*-	*-	*-
