**absq	**bar	**beat	**b7	**b7
0	1	1	0	29
4	1	3	0	29
6	1	4	0	29
8	2	1	25	32
12	2	3	25	32
14	2	4	25	-32
16	3	1	28	33
18	3	2	-28	35
20	3	3	28	-35
22	3	4	-28	34
23	3	4.5	-28	33
24	4	1	29	34
26	4	2	31	33
30	4	4	30	32
31	4	4.5	29	31
32	5	1	30	32
34	5	2	29	33
36	5	3	-29	29
38	5	4	28	33
39	5	4.5	27	-33
40	6	1	28	-33
42	6	2	29	32
43	6	2.5	-29	31
44	6	3	25	32
46	6	4	29	33
49	7	1.5	28	32
50	7	2	27	32
52	7	3	26	-32
54	7	4	-26	31
56	8	1	25	32
60	8	3	0	0
62	8	4	0	33
64	9	1	0	33
66	9	2	29	-33
68	9	3	29	33
72	10	1	29	34
76	10	3	30	34
78	10	4	-30	33
79	10	4.5	-30	32
80	11	1	-30	32
82	11	2	29	-32
83	11	2.5	28	-32
84	11	3	28	0
86	11	4	-28	33
88	12	1	0	33
90	12	2	29	33
92	12	3	29	34
94	12	4	29	33
95	12	4.5	-29	32
96	13	1	30	32
99	13	2.5	-30	33
100	13	3	29	34
101	13	3.5	-29	35
102	13	4	31	36
103	13	4.5	30	-36
104	14	1	31	-36
105	14	1.5	30	-36
106	14	2	29	35
107	14	2.5	28	-35
108	14	3	29	-35
110	14	4	-29	34
112	15	1	28	35
114	15	2	31	-35
118	15	4	31	35
120	16	1	30	-35
122	16	2	-30	35
124	16	3	29	34
128	17	1	0	33
130	17	2	31	-33
134	17	4	31	35
136	18	1	30	-35
138	18	2	-30	35
140	18	3	29	34
142	18	4	29	-34
144	19	1	-29	33
146	19	2	28	33
148	19	3	27	-33
150	19	4	27	32
152	20	1	26	31
155	20	2.5	25	-31
156	20	3	26	30
157	20	3.5	27	-30
158	20	4	28	-30
159	20	4.5	-28	29
160	21	1	-28	30
161	21	1.5	-28	31
162	21	2	27	32
164	21	3	26	-32
166	21	4	-26	31
167	21	4.5	27	-31
168	22	1	28	30
170	22	2	27	29
171	22	2.5	26	-29
172	22	3	25	-29
174	22	4	26	33
176	23	1	27	-33
178	23	2	28	32
180	23	3	26	-32
182	23	4	-26	31
184	24	1	25	32
*-	*-	*-	*-	*-
