**absq	**bar	**beat	**b7	**b7	**b7	**b7	**b7
0	128	1	25	27	32	0	36
4	128	3	21	28	30	32	37
6	128	4	21	28	30	-32	37
8	129	1	24	26	28	33	38
10	129	2	-24	28	-28	33	-38
11	129	2.5	-24	-28	-28	-33	37
12	129	3	25	27	32	34	36
13	129	3.5	-25	-27	-32	-34	35
14	129	4	-25	-27	-32	-34	36
15	129	4.5	-25	28	-32	-34	-36
16	130	1	27	29	31	-34	-36
18	130	2	24	26	-31	33	35
19	130	2.5	-24	-26	30	-33	-35
20	130	3	25	27	29	32	34
22	130	4	-25	-27	25	-32	-34
23	130	4.5	-25	28	-25	-32	-34
24	131	1	22	29	26	31	33
28	131	3	0	25	27	32	36
30	131	4	25	-25	-27	29	-36
32	132	1	25	0	27	30	0
34	132	2	26	0	28	31	0
36	132	3	27	25	29	32	0
37	132	3.5	26	-25	-29	-32	0
38	132	4	25	-25	-29	-32	34
39	132	4.5	24	-25	-29	-32	-34
40	133	1	23	25	30	0	34
41	133	1.5	22	-25	-30	0	-34
42	133	2	21	26	-30	0	35
44	133	3	25	27	29	32	36
46	133	4	21	28	28	-32	37
48	134	1	25	-28	29	-32	-37
50	134	2	-25	27	-29	32	36
52	134	3	21	30	0	32	-36
54	134	4	-21	-30	32	-32	35
56	135	1	0	29	-32	33	36
58	135	2	0	29	31	-33	-36
62	135	4	0	28	30	-33	0
63	135	4.5	0	-28	29	-33	0
64	136	1	0	-28	30	32	0
66	136	2	0	27	29	-32	36
68	136	3	0	26	33	31	-36
70	136	4	0	26	33	30	35
72	137	1	25	25	29	32	-35
73	137	1.5	-25	26	-29	-32	-35
74	137	2	-25	27	-29	32	34
75	137	2.5	-25	25	30	-32	-34
76	137	3	24	26	31	28	33
77	137	3.5	-24	25	32	-28	-33
78	137	4	-24	24	33	-28	-33
79	137	4.5	-24	25	-33	-28	34
80	138	1	-24	26	-33	-28	35
81	138	1.5	-24	27	-33	-28	-35
82	138	2	23	28	32	-28	35
84	138	3	22	-28	31	0	36
85	138	3.5	-22	27	-31	0	-36
86	138	4	22	27	-31	31	38
87	138	4.5	-22	26	-31	-31	-38
88	139	1	21	28	0	32	-38
90	139	2	-21	-28	28	-32	37
