**absq	**bar	**beat	**b7	**b7	**b7	**b7	**b7
0	36	1	18	29	25	27	0
2	36	2	-18	-29	-25	-27	32
3	36	2.5	-18	28	-25	-27	33
4	36	3	-18	27	-25	29	34
5	36	3.5	-18	26	-25	-29	35
6	36	4	-18	27	-25	-29	36
7	36	4.5	-18	-27	-25	30	-36
8	37	1	22	26	24	31	-36
9	37	1.5	-22	-26	-24	32	-36
10	37	2	-22	-26	-24	33	29
11	37	2.5	-22	-26	-24	-33	30
12	37	3	-22	0	-24	29	31
13	37	3.5	-22	0	-24	-29	32
14	37	4	-22	24	-24	31	33
16	38	1	24	-24	25	-31	-33
17	38	1.5	-24	25	-25	-31	-33
18	38	2	-24	26	-25	28	31
19	38	2.5	-24	27	-25	-28	32
20	38	3	-24	28	-25	31	33
21	38	3.5	-24	-28	-25	-31	34
22	38	4	-24	26	-25	-31	35
24	39	1	21	25	28	30	-35
25	39	1.5	-21	24	-28	-30	-35
26	39	2	-21	23	-28	32	28
27	39	2.5	-21	22	-28	-32	29
28	39	3	-21	21	-28	-32	30
29	39	3.5	-21	-21	-28	-32	31
30	39	4	-21	28	-28	30	32
32	40	1	23	27	25	-30	-32
34	40	2	-23	-27	-25	32	30
35	40	2.5	-23	-27	-25	-32	31
36	40	3	-23	27	-25	-32	32
37	40	3.5	-23	-27	-25	31	33
38	40	4	-23	-27	-25	30	34
40	41	1	25	0	27	29	32
41	41	1.5	-25	0	-27	28	33
42	41	2	-25	25	-27	27	34
43	41	2.5	-25	26	-27	26	35
44	41	3	-25	27	-27	25	36
45	41	3.5	-25	28	-27	-25	-36
46	41	4	-25	29	-27	32	32
48	42	1	22	-29	26	-32	33
49	42	1.5	-22	28	-26	-32	-33
49.5	42	1.75	-22	27	-26	-32	-33
50	42	2	-22	26	-26	31	-33
51	42	2.5	-22	-26	-26	30	-33
52	42	3	-22	29	-26	31	-33
56	43	1	18	29	25	32	34
*-	*-	*-	*-	*-	*-	*-	*-
