**absq	**bar	**beat	**b7	**b7
0	1	1	18	32
2	1	3	-18	32
3	1	4	-18	32
4	2	1	18	32
8	3	1	25	0
9	3	2	-25	34
10	3	3	-25	34
11	3	4	-25	34
12	4	1	24	35
15	4	4	-24	35
16	5	1	20	36
18	5	3	-20	36
20	6	1	20	0
21	6	2	-20	36
22	6	3	-20	38
24	7	1	23	-38
25	7	2	-23	37
26	7	3	25	37
26.5	7	3.5	-25	36
27	7	4	-25	36
27.5	7	4.5	-25	35
28	8	1	24	35
30	8	3	22	-35
31	8	4	-22	34
31.25	8	4.25	-22	35
31.5	8	4.5	-22	36
31.75	8	4.75	-22	35
32	9	1	24	35
33.5	9	2.5	-24	34
34	9	3	20	34
36	10	1	20	34
40	11	1	20	36
41	11	2	21	35
42	11	3	22	34
43	11	4	23	-34
44	12	1	24	-34
45	12	2	-24	33
45.5	12	2.5	-24	32
46	12	3	-24	33
47	12	4	23	35
47.5	12	4.5	22	-35
48	13	1	21	37
50	13	3	-21	37
50.5	13	3.5	-21	36
51	13	4	-21	38
51.5	13	4.5	-21	37
52	14	1	25	36
52.25	14	1.25	-25	35
52.5	14	1.5	-25	36
52.75	14	1.75	-25	34
53	14	2	-25	35
53.25	14	2.25	-25	34
53.5	14	2.5	-25	36
53.75	14	2.75	-25	35
54	14	3	25	36
56	15	1	25	36
59	15	4	-25	34
60	16	1	18	34
63	16	4	-18	34
64	17	1	25	34
65	17	2	-25	34
66	17	3	-25	34
68	18	1	23	-34
69	18	2	-23	32
70	18	3	-23	35
72	19	1	22	-35
73	19	2	-22	34
73.25	19	2.25	-22	33
73.5	19	2.5	-22	34
73.75	19	2.75	-22	35
74	19	3	-22	33
74.25	19	3.25	-22	32
74.5	19	3.5	-22	31
74.75	19	3.75	-22	30
75	19	4	-22	29
75.25	19	4.25	-22	30
75.5	19	4.5	-22	31
75.75	19	4.75	-22	32
76	20	1	22	33
76.25	20	1.25	-22	34
76.5	20	1.5	-22	35
76.75	20	1.75	-22	31
77	20	2	-22	31
77.75	20	2.75	-22	32
78	20	3	-22	32
79.5	20	4.5	-22	31
80	21	1	18	32
84	22	1	20	36
85	22	2	21	35
86	22	3	22	35
86.5	22	3.5	-22	34
87	22	4	23	34
87.5	22	4.5	-23	33
87.75	22	4.75	-23	32
88	23	1	24	35
88.5	23	1.5	-24	34
89	23	2	25	34
89.5	23	2.5	-25	33
89.75	23	2.75	-25	32
90	23	3	24	36
90.5	23	3.5	-24	35
91	23	4	-24	35
91.5	23	4.5	-24	34
91.75	23	4.75	-24	33
92	24	1	25	34
93	24	2	-25	33
93.5	24	2.5	-25	32
94	24	3	24	35
95	24	4	-24	36
96	25	1	24	36
96.5	25	1.5	-24	37
96.75	25	1.75	-24	38
97	25	2	-24	33
97.5	25	2.5	-24	32
98	25	3	-24	33
99	25	4	-24	36
100	26	1	21	36
101	26	2	20	-36
101.5	26	2.5	19	35
102	26	3	18	36
104	27	1	25	0
105	27	2	-25	32
105.5	27	2.5	24	-32
106	27	3	23	32
106.5	27	3.5	22	-32
107	27	4	21	32
107.5	27	4.5	20	-32
108	28	1	21	32
109	28	2	20	32
109.5	28	2.5	19	-32
110	28	3	18	32
111	28	4	17	-32
111.5	28	4.5	16	-32
112	29	1	15	-32
113	29	2	22	33
114	29	3	-22	33
114.5	29	3.5	23	-33
115	29	4	24	33
115.5	29	4.5	22	-33
116	30	1	26	33
116.5	30	1.5	27	-33
117	30	2	28	-33
117.5	30	2.5	26	-33
118	30	3	29	-33
118.5	30	3.5	26	-33
119	30	4	24	-33
119.5	30	4.5	25	-33
120	31	1	26	-33
120.5	31	1.5	22	-33
121	31	2	20	-33
121.5	31	2.5	21	-33
122	31	3	22	-33
124	32	1	18	32
128	33	1	25	0
129	33	2	-25	36
130	33	3	23	32
132	34	1	22	33
132.25	34	1.25	-22	34
132.5	34	1.5	-22	35
132.75	34	1.75	-22	33
133	34	2	-22	34
133.25	34	2.25	-22	35
133.5	34	2.5	-22	31
133.75	34	2.75	-22	32
134	34	3	-22	33
134.25	34	3.25	-22	31
134.5	34	3.5	-22	32
134.75	34	3.75	-22	33
135	34	4	-22	29
135.25	34	4.25	-22	30
135.5	34	4.5	-22	31
135.75	34	4.75	-22	29
136	35	1	22	30
136.25	35	1.25	-22	31
136.5	35	1.5	-22	29
136.75	35	1.75	-22	30
137	35	2	-22	31
137.25	35	2.25	-22	32
137.5	35	2.5	-22	33
137.75	35	2.75	-22	34
138	35	3	-22	35
138.25	35	3.25	-22	32
138.5	35	3.5	-22	32
139	35	4	-22	33
139.25	35	4.25	-22	33
140	36	1	18	32
144	37	1	0	0
144	37	1	25	0
144.5	37	1.5	-25	32
145	37	2	-25	32
145.5	37	2.5	-25	32
146	37	3	25	37
148	38	1	25	37
148.5	38	1.5	-25	34
149	38	2	-25	34
149.5	38	2.5	-25	34
150	38	3	-25	36
152	39	1	24	-36
153	39	2	-24	36
153.25	39	2.25	-24	37
153.5	39	2.5	-24	38
153.75	39	2.75	-24	33
154	39	3	-24	34
156	40	1	24	-34
157	40	2	-24	33
158	40	3	20	34
160	41	1	20	0
162	41	3	-20	36
164	42	1	23	-36
165	42	2	-23	35
165.5	42	2.5	-23	34
166	42	3	-23	34
168	43	1	23	-34
169	43	2	-23	32
170	43	3	-23	35
172	44	1	25	-35
173	44	2	-25	34
173.25	44	2.25	-25	35
173.5	44	2.5	-25	36
173.75	44	2.75	-25	35
174	44	3	-25	35
174.5	44	3.5	-25	34
176	45	1	25	36
176.25	45	1.25	-25	37
176.5	45	1.5	-25	38
176.75	45	1.75	-25	37
177	45	2	-25	37
177.5	45	2.5	-25	36
178	45	3	-25	32
178.25	45	3.25	-25	33
178.5	45	3.5	-25	34
178.75	45	3.75	-25	33
179	45	4	-25	33
179.5	45	4.5	-25	32
180	46	1	24	35
180.25	46	1.25	-24	36
180.5	46	1.5	-24	37
180.75	46	1.75	-24	36
181	46	2	-24	36
181.5	46	2.5	-24	35
182	46	3	20	36
184	47	1	20	36
188	48	1	20	0
189	48	2	21	31
190	48	3	22	31
191	48	4	23	32
192	49	1	24	33
193	49	2	-24	34
194	49	3	-24	35
195	49	4	23	-35
195.5	49	4.5	22	-35
196	50	1	21	-35
197	50	2	-21	36
198	50	3	-21	37
199.5	50	4.5	-21	35
200	51	1	25	36
202	51	3	-25	36
204	52	1	20	0
205	52	2	-20	32
206	52	3	-20	32
208	53	1	21	0
209	53	2	-21	30
210	53	3	-21	30
211	53	4	-21	30
212	54	1	21	30
213.5	54	2.5	-21	28
214	54	3	-21	28
216	55	1	22	-28
217	55	2	-22	27
218	55	3	15	29
220	56	1	18	29
223	56	4	-18	36
224	57	1	20	36
224.5	57	1.5	-20	35
225	57	2	21	35
226	57	3	22	35
227	57	4	23	-35
227.5	57	4.5	-23	35
228	58	1	24	35
229	58	2	-24	36
230	58	3	25	36
