**absq	**bar	**beat	**b7	**b7	**b7
0	1	1	28	0	35
4	1	2	30	0	35
6	1	2.5	31	0	35
8	2	1	32	0	34
12	2	2	28	0	35
14	2	2.5	-28	0	32
16	3	1	28	0	33
18	3	1.5	27	0	32
20	3	2	26	0	-32
22	3	2.5	-26	0	31
24	4	1	25	0	32
28	4	2	32	0	0
30	4	2.5	-32	0	34
32	5	1	32	0	-34
34	5	1.5	31	0	33
36	5	2	30	0	35
38	5	2.5	-30	0	35
40	6	1	31	0	36
42	6	1.5	30	0	-36
43	6	1.75	29	0	-36
44	6	2	28	0	37
48	7	1	29	0	38
50	7	1.5	28	0	37
52	7	2	30	0	-37
54	7	2.5	-30	0	36
55	7	2.75	31	0	35
56	8	1	32	0	34
58	8	1.5	28	0	35
60	8	2	29	0	-35
62	8	2.5	-29	0	34
64	9	1	28	28	35
68	9	2	30	28	0
70	9	2.5	-30	28	32
72	10	1	28	30	32
74	10	1.5	28	-30	-32
76	10	2	26	31	33
78	10	2.5	26	-31	33
80	11	1	25	32	34
84	11	2	32	28	35
88	12	1	31	29	33
92	12	2	32	-29	34
94	12	2.5	33	28	35
96	13	1	-33	27	36
97	13	1.25	32	-27	-36
98	13	1.5	32	25	37
100	13	2	-32	26	-37
102	13	2.5	31	-26	36
103	13	2.75	-31	-26	35
104	14	1	32	25	34
108	14	2	30	32	0
112	15	1	29	31	0
114	15	1.5	32	30	0
116	15	2	31	29	0
118	15	2.5	30	28	0
120	16	1	-30	30	0
121	16	1.25	29	-30	0
122	16	1.5	28	-30	0
124	16	2	-28	29	0
126	16	2.5	27	-29	0
128	17	1	28	28	39
132	17	2	29	0	38
134	17	2.5	28	32	37
136	18	1	27	-32	36
138	18	1.5	26	33	35
140	18	2	28	32	37
142	18	2.5	29	31	36
144	19	1	27	-31	-36
145	19	1.25	-27	-31	35
146	19	1.5	28	30	35
148	19	2	25	29	-35
150	19	2.5	-25	-29	34
152	20	1	0	28	35
154	20	1.5	28	-28	-35
156	20	2	30	0	-35
158	20	2.5	30	28	-35
160	21	1	28	30	0
162	21	1.5	-28	30	35
164	21	2	0	28	37
166	21	2.5	26	-28	37
168	22	1	-26	30	35
170	22	1.5	28	-30	35
172	22	2	27	29	36
174	22	2.5	25	32	34
176	23	1	29	-32	33
178	23	1.5	-29	31	-33
180	23	2	25	32	32
184	24	1	31	29	0
186	24	1.5	-31	-29	33
188	24	2	31	29	34
190	24	2.5	31	29	34
192	25	1	32	28	35
194	25	1.5	-32	-28	35
196	25	2	31	29	33
198	25	2.5	-31	-29	34
200	26	1	29	27	-34
201	26	1.25	-29	-27	33
202	26	1.5	30	28	32
204	26	2	28	26	-32
206	26	2.5	-28	-26	31
207	26	2.75	27	-26	-31
208	27	1	29	25	32
212	27	2	30	-25	0
214	27	2.5	-30	-25	32
216	28	1	31	0	33
218	28	1.5	29	25	34
220	28	2	28	26	35
222	28	2.5	0	27	32
224	29	1	26	28	35
226	29	1.5	27	25	36
228	29	2	26	28	37
230	29	2.5	-26	29	-37
232	30	1	-26	30	35
234	30	1.5	28	-30	35
236	30	2	-28	29	38
238	30	2.5	27	29	38
240	31	1	28	28	37
242	31	1.5	-28	28	36
243	31	1.75	-28	-28	35
244	31	2	25	32	34
248	32	1	29	31	33
250	32	1.5	27	-31	36
252	32	2	-27	31	-36
253	32	2.25	28	-31	35
254	32	2.5	29	31	33
256	33	1	25	32	34
258	33	1.5	28	-32	32
260	33	2	-28	28	-32
262	33	2.5	30	-28	35
264	34	1	29	27	36
266	34	1.5	28	28	37
268	34	2	-28	30	-37
269	34	2.25	-28	-30	36
270	34	2.5	24	31	35
272	35	1	25	29	-35
274	35	1.5	-25	-29	34
276	35	2	32	28	35
280	36	1	33	0	0
282	36	1.5	32	0	0
284	36	2	-32	32	0
286	36	2.5	30	-32	0
288	37	1	31	33	0
290	37	1.5	32	32	0
292	37	2	30	-32	32
294	37	2.5	-30	30	-32
296	38	1	29	31	33
298	38	1.5	25	32	32
300	38	2	28	30	-32
302	38	2.5	-28	-30	30
304	39	1	29	0	31
306	39	1.5	28	0	32
308	39	2	32	28	30
310	39	2.5	33	-28	-30
312	40	1	-33	27	0
313	40	1.25	32	-27	0
314	40	1.5	32	25	0
316	40	2	0	26	35
318	40	2.5	28	26	-35
320	41	1	29	25	34
322	41	1.5	32	-25	32
324	41	2	-32	0	33
326	41	2.5	31	29	33
328	42	1	32	30	32
330	42	1.5	-32	31	-32
332	42	2	25	32	0
334	42	2.5	27	32	36
336	43	1	26	28	37
338	43	1.5	28	-28	38
340	43	2	27	0	39
342	43	2.5	29	25	39
344	44	1	28	26	35
346	44	1.5	30	28	-35
349	44	2.25	31	-28	0
350	44	2.5	32	27	32
352	45	1	30	28	33
354	45	1.5	28	-28	35
356	45	2	29	0	-35
358	45	2.5	-29	0	34
360	46	1	28	0	35
362	46	1.5	27	0	-35
363	46	1.75	26	0	-35
364	46	2	25	30	0
366	46	2.5	28	-30	0
368	47	1	-28	29	0
370	47	1.5	27	-29	0
372	47	2	28	28	37
376	48	1	27	31	36
378	48	1.5	29	-31	-36
380	48	2	26	30	35
382	48	2.5	-26	28	35
384	49	1	0	29	38
386	49	1.5	0	28	-38
387	49	1.75	0	27	-38
388	49	2	33	26	37
390	49	2.5	-33	-26	35
392	50	1	34	25	36
394	50	1.5	32	-25	35
395	50	1.75	-32	-25	34
396	50	2	-32	0	33
398	50	2.5	31	0	-33
400	51	1	32	28	32
404	51	2	25	29	34
406	51	2.5	-25	30	-34
408	52	1	28	-30	35
410	52	1.5	27	31	36
412	52	2	25	32	-36
414	52	2.5	-25	-32	36
416	53	1	32	28	37
418	53	1.5	-32	-28	36
419	53	1.75	-32	-28	35
420	53	2	-32	0	34
422	53	2.5	31	29	-34
426	54	1.5	-31	29	36
428	54	2	32	25	-36
430	54	2.5	-32	27	36
432	55	1	30	28	32
434	55	1.5	29	29	34
436	55	2	28	30	35
438	55	2.5	-28	-30	36
440	56	1	0	28	37
442	56	1.5	28	-28	-37
444	56	2	-28	0	35
446	56	2.5	26	30	-35
450	57	1.5	24	31	35
452	57	2	25	29	34
454	57	2.5	-25	32	34
456	58	1	28	-32	33
458	58	1.5	-28	31	33
460	58	2	25	32	32
462	58	2.5	28	-32	-32
465	59	1.25	27	-32	0
466	59	1.5	28	-32	30
468	59	2	29	0	31
470	59	2.5	27	0	29
472	60	1	28	0	30
474	60	1.5	32	30	-30
476	60	2	33	31	29
478	60	2.5	31	29	29
480	61	1	32	30	28
482	61	1.5	28	-30	-28
484	61	2	-28	29	0
486	61	2.5	27	-29	0
488	62	1	28	28	0
490	62	1.5	30	-28	35
492	62	2	30	0	35
494	62	2.5	31	0	36
496	63	1	32	0	37
498	63	1.5	-32	28	-37
499	63	1.75	31	-28	36
500	63	2	30	28	35
502	63	2.5	-30	29	0
504	64	1	0	30	32
506	64	1.5	28	-30	33
507	64	1.75	-28	29	-33
508	64	2	28	28	35
510	64	2.5	29	0	-35
511	64	2.75	-29	0	34
512	65	1	30	28	33
513	65	1.25	-30	-28	32
514	65	1.5	29	27	32
516	65	2	-29	26	-32
518	65	2.5	28	-26	31
520	66	1	29	25	32
522	66	1.5	27	-25	-32
524	66	2	26	0	31
526	66	2.5	28	0	30
528	67	1	29	0	29
530	67	1.5	30	0	28
532	67	2	-30	0	30
533	67	2.25	29	0	-30
534	67	2.5	28	0	-30
536	68	1	-28	0	29
538	68	1.5	27	0	-29
540	68	2	28	32	28
544	69	1	29	31	0
546	69	1.5	28	30	35
548	69	2	27	29	36
550	69	2.5	26	28	37
552	70	1	28	30	-37
553	70	1.25	-28	-30	36
554	70	1.5	-28	-30	35
556	70	2	25	29	-35
558	70	2.5	-25	-29	34
560	71	1	32	28	35
*-	*-	*-	*-	*-	*-
