**absq	**bar	**beat	**b7	**b7	**b7	**b7	**b7	**b7	**b7	**b7
0	1	1	0	0	0	0	0	0	0	31
4	1	3	0	0	0	0	0	0	28	35
6	1	4	0	0	0	0	0	0	-28	35
8	2	1	0	0	0	0	0	0	31	35
10	2	2	0	0	0	0	0	0	31	-35
11	2	2.5	0	0	0	0	0	0	-31	34
12	2	3	0	0	0	0	0	0	31	33
15	2	4.5	0	0	0	0	0	0	30	-33
16	3	1	0	0	0	0	0	0	29	36
18	3	2	0	0	0	0	0	0	27	-36
19	3	2.5	0	0	0	0	0	0	28	-36
20	3	3	0	0	0	0	0	0	29	-36
21	3	3.5	0	0	0	0	0	0	30	-36
22	3	4	0	0	0	0	0	0	31	35
23	3	4.5	0	0	0	0	0	0	-31	34
24	4	1	0	0	0	0	0	0	-31	33
26	4	2	0	0	0	0	0	0	30	32
28	4	3	0	0	0	0	0	24	29	33
29	4	3.5	0	0	0	0	0	-24	28	-33
30	4	4	0	0	0	0	0	-24	31	-33
31	4	4.5	0	0	0	0	0	-24	-31	31
32	5	1	0	0	0	0	21	28	-31	32
34	5	2	0	0	0	0	-21	28	30	-32
36	5	3	0	0	0	0	24	28	31	33
38	5	4	0	0	0	0	24	-28	-31	35
39	5	4.5	0	0	0	0	-24	27	-31	-35
40	6	1	0	0	0	0	24	26	0	-35
41	6	1.5	0	0	0	0	-24	-26	0	34
42	6	2	0	0	0	0	-24	-26	24	33
43	6	2.5	0	0	0	0	23	-26	-24	32
44	6	3	0	0	0	0	22	29	26	31
45	6	3.5	0	0	0	0	-22	-29	-26	30
46	6	4	0	0	0	0	20	-29	27	29
47	6	4.5	0	0	0	0	21	-29	-27	-29
48	7	1	0	0	0	0	22	-29	26	31
49	7	1.5	0	0	0	0	23	-29	-26	32
50	7	2	0	0	0	0	24	28	-26	33
51	7	2.5	0	0	0	0	-24	27	27	-33
52	7	3	0	0	0	0	-24	26	28	31
53	7	3.5	0	0	0	0	-24	-26	29	-31
54	7	4	0	0	0	0	23	25	28	32
56	8	1	0	24	0	0	22	26	-28	-32
57	8	1.5	0	-24	0	0	-22	-26	-28	31
58	8	2	0	-24	0	0	-22	24	27	31
60	8	3	21	28	0	0	21	25	28	-31
62	8	4	-21	28	0	0	-21	-25	25	30
64	9	1	24	28	0	0	17	24	26	31
66	9	2	24	-28	28	0	-17	-24	-26	-31
67	9	2.5	-24	27	-28	0	-17	25	27	-31
68	9	3	24	26	31	0	-17	26	28	0
69	9	3.5	-24	-26	-31	0	-17	27	-28	0
70	9	4	-24	-26	31	0	-17	28	26	31
71	9	4.5	23	-26	-31	0	-17	-28	-26	-31
72	10	1	22	29	31	0	20	24	27	31
74	10	2	20	-29	-31	0	-20	-24	-27	29
75	10	2.5	21	28	30	0	-20	-24	-27	30
76	10	3	22	27	29	31	20	-24	24	31
77	10	3.5	23	-27	-29	-31	-20	-24	-24	32
78	10	4	24	26	28	-31	17	-24	28	33
79	10	4.5	-24	25	27	-31	-17	-24	-28	-33
80	11	1	-24	24	26	35	17	21	-28	-33
81	11	1.5	-24	-24	-26	-35	-17	-21	29	34
82	11	2	23	25	25	35	21	28	30	35
84	11	3	24	26	24	35	17	-28	28	33
85	11	3.5	-24	-26	-24	-35	-17	27	-28	-33
86	11	4	-24	-26	28	-35	-17	26	-28	31
87	11	4.5	-24	-26	-28	34	-17	25	-28	-31
88	12	1	-24	-26	31	33	-17	26	-28	35
90	12	2	-24	28	31	-33	-17	-26	-28	-35
92	12	3	22	27	31	36	0	0	0	0
94	12	4	-22	26	-31	-36	0	0	0	0
95	12	4.5	-22	-26	30	-36	0	0	0	0
96	13	1	25	27	29	-36	0	0	0	0
98	13	2	-25	-27	30	35	0	0	0	0
99	13	2.5	-25	-27	-30	34	0	0	0	0
100	13	3	24	28	31	33	0	0	0	0
102	13	4	23	-28	32	32	0	0	0	0
104	14	1	24	28	-32	33	0	0	0	0
105	14	1.5	-24	-28	31	-33	0	0	0	0
106	14	2	-24	-28	31	-33	0	0	0	0
107	14	2.5	-24	-28	-31	31	0	0	0	0
108	14	3	21	-28	-31	32	0	0	0	0
110	14	4	-21	-28	30	-32	0	0	0	0
112	15	1	17	-28	31	33	0	0	0	0
114	15	2	-17	-28	-31	-33	0	24	0	0
116	15	3	-17	-28	-31	-33	24	26	28	0
117	15	3.5	-17	-28	-31	-33	-24	25	-28	0
118	15	4	-17	-28	-31	-33	-24	26	-28	31
119	15	4.5	-17	-28	-31	-33	-24	27	-28	-31
120	16	1	0	0	0	0	24	28	31	33
122	16	2	0	0	0	0	24	28	31	33
124	16	3	0	0	0	0	20	29	31	34
126	16	4	0	24	0	0	-20	-29	-31	-34
128	17	1	24	26	0	0	17	28	31	33
129	17	1.5	-24	25	0	0	-17	-28	-31	-33
130	17	2	-24	26	28	31	-17	-28	-31	-33
131	17	2.5	-24	27	-28	-31	-17	27	-31	-33
132	17	3	24	28	31	33	-17	26	-31	-33
133	17	3.5	-24	-28	-31	-33	-17	25	-31	-33
134	17	4	24	-28	31	33	-17	24	-31	-33
136	18	1	20	29	31	34	0	0	0	0
138	18	2	-20	-29	-31	-34	0	24	0	0
140	18	3	17	28	31	33	24	26	0	0
141	18	3.5	-17	-28	-31	-33	-24	25	0	0
142	18	4	-17	-28	-31	-33	-24	26	28	31
143	18	4.5	-17	27	-31	-33	-24	27	-28	-31
144	19	1	-17	26	-31	-33	24	28	31	33
145	19	1.5	-17	25	-31	-33	-24	-28	-31	-33
146	19	2	-17	24	-31	-33	24	28	31	33
148	19	3	0	0	0	0	20	29	31	34
150	19	4	0	24	0	0	-20	-29	-31	-34
152	20	1	24	26	0	0	17	28	31	33
153	20	1.5	-24	25	0	0	-17	-28	-31	-33
154	20	2	-24	26	28	31	-17	-28	-31	-33
155	20	2.5	-24	27	-28	-31	-17	-28	-31	-33
156	20	3	24	28	31	33	-17	-28	0	-33
158	20	4	24	24	31	33	-17	-28	28	-33
160	21	1	21	25	30	35	0	0	30	0
161	21	1.5	-21	-25	-30	-35	0	0	29	0
162	21	2	-21	-25	-30	-35	21	28	30	32
163	21	2.5	-21	-25	-30	-35	-21	-28	31	-32
164	21	3	-21	-25	-30	-35	23	28	32	-32
166	21	4	-21	-25	-30	-35	23	-28	28	32
167	21	4.5	-21	-25	-30	-35	-23	27	-28	-32
168	22	1	17	24	28	35	24	26	-28	33
169	22	1.5	-17	-24	-28	-35	-24	25	-28	-33
170	22	2	-17	-24	-28	-35	-24	24	31	-33
171	22	2.5	-17	-24	-28	-35	-24	-24	-31	34
172	22	3	0	0	0	0	21	25	30	35
173	22	3.5	0	0	0	0	-21	-25	-30	34
174	22	4	0	0	0	0	24	26	28	33
175	22	4.5	0	0	0	0	-24	-26	-28	32
176	23	1	0	0	0	0	22	-26	29	31
178	23	2	0	0	0	0	20	27	-29	-31
180	23	3	0	0	0	0	24	26	28	33
182	23	4	0	0	0	0	-24	24	31	-33
183	23	4.5	0	0	0	0	23	-24	-31	32
184	24	1	0	0	0	0	22	26	-31	31
185	24	1.5	0	0	0	0	21	-26	30	-31
186	24	2	0	0	0	0	20	27	29	-31
187	24	2.5	0	0	0	0	-20	-27	28	-31
188	24	3	0	0	0	0	-20	-27	29	-31
189	24	3.5	0	0	0	0	-20	26	-29	-31
190	24	4	0	0	0	0	21	25	28	30
191	24	4.5	0	0	0	0	-21	24	-28	-30
192	25	1	0	0	0	0	18	25	-28	29
194	25	2	0	0	29	0	-18	-25	27	-29
196	25	3	0	0	30	0	21	23	28	28
197	25	3.5	0	0	29	0	-21	-23	-28	-28
198	25	4	21	28	30	32	-21	-23	-28	-28
199	25	4.5	-21	-28	31	-32	-21	-23	27	-28
199.5	25	4.75	-21	-28	-31	-32	-21	-23	26	-28
200	26	1	23	28	32	-32	-21	-23	25	0
202	26	2	23	28	28	32	-21	-23	-25	35
204	26	3	24	26	-28	33	0	0	0	35
206	26	4	-24	-26	31	35	17	26	28	35
207	26	4.5	-24	27	-31	-35	-17	-26	-28	-35
208	27	1	21	28	30	-35	19	26	28	33
209	27	1.5	-21	-28	-30	34	-19	-26	-28	-33
210	27	2	24	-28	28	33	19	24	28	-33
211	27	2.5	-24	-28	-28	32	-19	-24	-28	-33
212	27	3	22	29	0	31	20	24	31	36
214	27	4	20	-29	31	34	-20	-24	-31	-36
215	27	4.5	-20	-29	-31	-34	-20	25	-31	34
216	28	1	24	28	31	-34	17	26	-31	35
218	28	2	-24	-28	31	33	24	-26	28	31
220	28	3	20	27	31	36	22	27	0	0
222	28	4	-20	-27	-31	-36	20	24	31	34
224	29	1	17	28	-31	35	24	-24	31	-34
225	29	1.5	-17	-28	-31	-35	-24	25	-31	-34
226	29	2	24	-28	28	-35	-24	26	31	33
228	29	3	22	0	0	0	20	27	31	36
230	29	4	20	24	31	34	-20	-27	-31	-36
232	30	1	24	-24	31	-34	17	28	-31	35
233	30	1.5	-24	25	-31	-34	-17	-28	-31	-35
234	30	2	-24	26	31	33	24	24	28	-35
236	30	3	20	27	31	36	22	-24	0	34
237	30	3.5	-20	-27	-31	-36	-22	23	0	-34
238	30	4	-20	-27	-31	-36	20	24	31	-34
239	30	4.5	-20	-27	-31	-36	-20	25	-31	-34
240	31	1	17	28	-31	35	24	26	31	33
242	31	2	-17	-28	28	-35	-24	-26	31	31
244	31	3	21	-28	-28	-35	21	25	31	32
245	31	3.5	-21	-28	29	-35	-21	-25	-31	-32
246	31	4	-21	-28	30	-35	-21	-25	30	-32
248	32	1	17	28	28	35	24	24	31	33
*-	*-	*-	*-	*-	*-	*-	*-	*-	*-	*-
