**absq	**bar	**beat	**b7	**b7	**b7	**b7	**b7	**b7	**b7	**b7
0	1	1	0	0	0	0	0	0	0	32
4	1	3	0	0	0	0	25	29	0	-32
8	2	1	0	0	0	0	-25	-29	32	34
12	2	3	0	0	0	0	28	30	-32	35
16	3	1	0	0	0	0	27	31	34	36
19	3	2.5	0	0	0	0	26	-31	-34	35
20	3	3	0	0	0	0	25	32	34	34
21	3	3.5	0	0	0	0	26	-32	-34	35
22	3	4	0	0	0	0	27	-32	-34	36
23	3	4.5	0	0	0	0	28	-32	-34	37
24	4	1	0	0	0	0	29	31	33	38
25	4	1.5	0	0	0	0	-29	30	-33	-38
26	4	2	0	0	0	0	-29	29	31	-38
27	4	2.5	0	0	0	0	-29	30	32	-38
28	4	3	0	0	0	0	-29	31	33	-38
29	4	3.5	0	0	0	0	-29	32	34	-38
30	4	4	0	0	0	0	26	33	35	37
32	5	1	0	0	0	0	27	-33	34	36
33	5	1.5	0	0	0	0	-27	32	-34	-36
34	5	2	0	0	0	0	25	32	-34	-36
36	5	3	22	0	0	33	29	-32	33	-36
38	5	4	-22	0	0	-33	-29	31	-33	-36
39	5	4.5	-22	0	0	-33	-29	30	32	-36
40	6	1	-22	29	0	-33	-29	31	33	36
44	6	3	25	-29	0	34	25	32	32	-36
48	7	1	24	31	33	35	0	0	0	0
51	7	2.5	23	-31	-33	-35	0	0	0	0
52	7	3	22	31	-33	36	0	0	0	0
53	7	3.5	23	-31	-33	-36	0	0	0	0
54	7	4	24	-31	-33	35	0	0	0	0
55	7	4.5	25	-31	-33	34	0	0	0	0
56	8	1	26	30	35	33	0	0	0	0
57	8	1.5	-26	-30	-35	32	0	0	0	0
58	8	2	-26	28	-35	33	0	0	0	0
59	8	2.5	27	29	-35	-33	0	0	0	0
60	8	3	28	30	35	32	0	0	0	0
61	8	3.5	-28	31	-35	-32	0	0	0	0
62	8	4	-28	32	-35	-32	0	0	0	0
64	9	1	25	-32	34	36	0	29	0	0
66	9	2	-25	31	-34	-36	0	-29	0	0
67	9	2.5	26	30	-34	35	0	-29	0	0
68	9	3	27	29	-34	36	0	-29	0	0
69	9	3.5	28	-29	-34	37	0	-29	0	0
70	9	4	29	-29	33	38	0	-29	0	0
71	9	4.5	-29	-29	32	-38	0	-29	0	0
72	10	1	-29	26	33	37	26	33	0	37
74	10	2	28	-26	-33	-37	-26	-33	0	-37
75	10	2.5	27	-26	32	-37	-26	-33	0	-37
75.5	10	2.75	-27	-26	31	-37	-26	-33	0	-37
76	10	3	28	-26	30	33	-26	-33	33	-37
78	10	4	-28	33	-30	-33	-26	-33	-33	-37
80	11	1	29	-33	29	31	29	0	-33	38
81	11	1.5	-29	32	-29	-31	-29	0	-33	-38
82	11	2	-29	31	-29	-31	-29	33	-33	-38
83	11	2.5	-29	-31	30	32	-29	-33	-33	-38
84	11	3	22	-31	31	33	29	31	33	36
85	11	3.5	-22	-31	-31	-33	-29	32	-33	-36
86	11	4	-22	29	-31	-33	-29	33	-33	38
87	11	4.5	-22	-29	-31	-33	-29	31	-33	-38
88	12	1	0	0	0	0	28	32	35	-38
90	12	2	0	32	28	0	-28	-32	-35	37
91	12	2.5	0	-32	-28	0	-28	31	-35	36
92	12	3	21	-32	-28	35	0	30	32	37
93	12	3.5	-21	-32	-28	-35	0	29	-32	-37
94	12	4	-21	25	32	-35	28	28	-32	-37
96	13	1	25	-25	-32	36	-28	25	0	36
97	13	1.5	-25	26	-32	-36	-28	-25	0	-36
98	13	2	-25	27	29	32	27	-25	34	-36
99	13	2.5	-25	28	-29	33	-27	-25	-34	-36
100	13	3	25	29	32	34	25	0	34	-36
101	13	3.5	-25	-29	-32	35	26	0	-34	-36
102	13	4	-25	25	-32	36	27	29	34	-36
103	13	4.5	-25	-25	-32	37	28	-29	-34	-36
104	14	1	22	26	31	38	29	-29	33	0
105	14	1.5	-22	-26	-31	-38	-29	30	-33	0
106	14	2	-22	-26	33	-38	-29	31	31	38
107	14	2.5	23	-26	-33	37	-29	-31	-31	-38
107.5	14	2.75	-23	-26	-33	36	-29	-31	-31	-38
108	14	3	24	-26	-33	35	26	-31	33	38
109	14	3.5	-24	-26	32	-35	-26	-31	-33	-38
110	14	4	-24	28	31	-35	-26	24	33	38
112	15	1	21	-28	32	35	0	28	32	37
113	15	1.5	-21	29	-32	-35	0	-28	-32	-37
114	15	2	-21	30	-32	-35	28	-28	35	35
115	15	2.5	-21	31	-32	-35	-28	-28	-35	-35
116	15	3	-21	32	-32	-35	28	0	-35	37
117	15	3.5	-21	-32	-32	-35	-28	0	34	-37
118	15	4	-21	30	28	-35	28	32	32	-37
119	15	4.5	-21	-30	-28	-35	-28	-32	33	-37
120	16	1	0	0	0	0	27	32	34	36
121	16	1.5	0	0	0	0	-27	-32	35	-36
122	16	2	0	0	0	0	25	32	34	-36
123	16	2.5	0	0	0	0	-25	-32	-34	35
124	16	3	0	0	0	0	27	31	-34	36
125	16	3.5	0	0	0	0	-27	-31	33	37
126	16	4	0	0	0	0	27	29	31	38
127	16	4.5	0	0	0	0	-27	-29	32	-38
128	17	1	0	0	0	0	26	31	33	-38
129	17	1.5	0	0	0	0	-26	-31	-33	37
130	17	2	0	33	0	0	-26	-31	-33	36
132	17	3	0	33	0	0	-26	30	-33	-36
134	17	4	0	33	33	0	-26	-30	30	35
136	18	1	0	31	33	0	22	29	31	36
138	18	2	29	29	33	38	-22	-29	-31	-36
139	18	2.5	-29	-29	-33	-38	-22	-29	32	-36
140	18	3	29	0	31	38	-22	-29	33	-36
142	18	4	29	33	29	38	-22	-29	-33	-36
144	19	1	28	33	30	37	0	0	0	0
146	19	2	26	33	-30	35	0	0	35	0
148	19	3	28	32	-30	37	0	0	35	0
150	19	4	-28	30	28	37	0	0	35	0
152	20	1	25	32	29	36	0	32	34	0
154	20	2	25	-32	-29	-36	0	-32	32	0
155	20	2.5	-25	-32	-29	35	0	-32	-32	0
