**absq	**bar	**beat	**b7	**b7	**b7	**b7	**b7	**b7
0	1	1	0	24	0	0	0	31
8	2	1	0	25	0	27	0	29
12	2	3	0	25	0	-27	0	29
16	3	1	21	23	0	25	0	30
19	3	2.5	-21	21	0	-25	0	-30
20	3	3	-21	21	0	25	0	-30
22	3	4	-21	-21	0	-25	0	28
24	4	1	19	0	0	26	0	28
28	4	3	19	24	0	-26	0	-28
30	4	4	-19	-24	0	24	0	-28
32	5	1	20	24	0	24	0	0
36	5	3	-20	22	0	-24	0	29
40	6	1	18	25	0	0	0	29
44	6	3	-18	25	0	25	0	29
48	7	1	21	23	0	25	0	30
51	7	2.5	-21	21	0	-25	0	-30
52	7	3	-21	21	0	25	0	30
56	8	1	19	0	0	26	0	28
60	8	3	19	0	0	26	0	-28
62	8	4	-19	0	0	-26	0	26
64	9	1	22	0	0	24	0	26
68	9	3	22	24	0	-24	0	-26
70	9	4	-22	-24	0	22	0	-26
72	10	1	20	24	0	22	0	29
76	10	3	-20	22	0	-22	0	-29
78	10	4	18	-22	0	-22	0	-29
80	11	1	18	25	0	0	0	29
84	11	3	-18	25	0	25	0	29
88	12	1	0	23	0	25	0	32
92	12	3	0	-23	0	25	0	-32
94	12	4	0	21	0	-25	0	-32
96	13	1	0	21	0	28	0	30
100	13	3	21	-21	0	-28	0	-30
104	14	1	21	28	0	0	0	30
108	14	3	21	28	0	28	0	30
112	15	1	24	26	0	28	0	33
115	15	2.5	-24	24	0	-28	0	-33
116	15	3	-24	24	0	28	0	-33
120	16	1	0	0	0	31	0	0
122	16	2	0	24	0	-31	0	0
124	16	3	24	26	0	-31	0	33
126	16	4	-24	24	0	-31	0	-33
128	17	1	24	26	24	0	0	33
131	17	2.5	-24	27	-24	0	0	-33
132	17	3	24	28	-24	24	0	33
134	17	4	24	-28	-24	-24	0	-33
136	18	1	-24	0	24	26	0	31
137	18	1.5	23	0	-24	-26	0	-31
138	18	2	22	0	-24	-26	0	-31
139	18	2.5	21	0	-24	24	0	-31
140	18	3	22	0	24	26	0	31
142	18	4	22	0	-24	-26	0	-31
143	18	4.5	-22	0	-24	27	0	-31
144	19	1	21	0	25	28	0	30
148	19	3	-21	25	-25	-28	0	-30
152	20	1	0	26	24	0	28	0
154	20	2	0	26	-24	0	-28	0
156	20	3	17	24	-24	26	-28	0
158	20	4	-17	24	-24	-26	-28	0
160	21	1	21	23	25	25	28	0
162	21	2	-21	-23	-25	23	-28	0
164	21	3	21	-23	-25	25	28	0
168	22	1	20	0	-25	-25	29	0
