**absq	**bar	**beat	**b7	**b7	**b7	**b7	**b7
0	1	1	0	0	0	0	34
1	1	1.5	0	25	29	0	-34
2	1	2	0	29	31	0	33
3	1	2.5	0	28	30	0	-33
3.5	1	2.75	0	-28	-30	0	32
4	1	3	0	28	30	0	32
5	1	3.5	0	27	32	0	36
6	1	4	0	26	-32	0	35
7	1	4.5	0	-26	31	0	-35
8	2	1	0	25	32	0	34
10	2	2	25	27	29	32	36
13	2	3.5	-25	-27	-29	36	32
14	2	4	21	28	30	35	-32
15	2	4.5	24	28	31	-35	33
16	3	1	-24	-28	-31	33	-33
16.5	3	1.25	24	28	31	-33	33
17	3	1.5	25	27	29	36	32
18	3	2	22	26	29	36	31
20	3	3	22	26	29	36	31
21	3	3.5	-22	-26	-29	33	-31
22	3	4	0	0	0	31	0
23	3	4.5	0	0	0	31	36
24	4	1	0	0	0	32	34
25	4	1.5	0	0	0	-32	34
26	4	2	0	0	0	30	35
27	4	2.5	26	0	33	-30	-35
28	4	3	22	0	31	0	33
29	4	3.5	22	29	31	0	33
30	4	4	25	27	32	0	29
31	4	4.5	-25	27	-32	0	29
32	5	1	21	28	30	0	32
33.5	5	1.75	-21	28	-30	0	32
34	5	2	24	28	31	0	33
35	5	2.5	20	31	-31	0	36
35.5	5	2.75	-20	-31	34	0	-36
36	5	3	24	31	33	0	35
37	5	3.5	25	29	32	0	34
38	5	4	22	29	-32	0	33
39	5	4.5	-22	-29	31	0	-33
40	6	1	18	27	32	0	32
42	6	2	0	29	31	36	33
46	6	4	0	26	31	35	33
47	6	4.5	0	27	29	34	31
48.5	7	1.25	0	24	29	33	31
49	7	1.5	0	25	29	32	34
50	7	2	0	24	31	35	33
52	7	3	0	20	31	36	34
54	7	4	0	27	31	34	36
58	8	2	0	24	31	33	35
59	8	2.5	0	25	29	36	34
60	8	3	0	23	32	37	35
61	8	3.5	0	23	32	37	34
62	8	4	0	24	31	35	-34
63	8	4.5	0	-24	-31	-35	33
64	9	1	0	20	29	36	34
66	9	2	27	29	31	34	0
70	9	4	24	28	31	33	0
