**absq	**bar	**beat	**b7	**b7	**b7	**b7	**b7	**b7
0	1	1	27	0	0	0	0	0
1	1	2	-27	27	29	0	0	0
1.5	1	2.5	-27	27	29	0	0	0
2	1	3	-27	27	29	0	0	0
3	1	4	26	26	-29	0	31	0
3.5	1	4.5	-26	-26	-29	0	31	0
3.75	1	4.75	-26	25	-29	0	-31	0
4	2	1	25	27	-29	0	31	0
5	2	2	-25	-27	28	0	30	0
5.5	2	2.5	-25	-27	-28	0	29	0
5.75	2	2.75	-25	-27	27	0	-29	0
6	2	3	25	25	27	0	30	0
7.5	2	4.5	-25	-25	28	0	-30	0
8	3	1	24	0	26	0	28	0
9	3	2	-24	0	-26	31	-28	0
9.5	3	2.5	-24	0	-26	31	-28	0
10	3	3	-24	0	0	31	0	0
11	3	4	24	0	0	30	29	0
11.5	3	4.5	-24	0	0	29	29	0
12	4	1	25	0	0	30	29	0
13	4	2	-25	0	0	-30	28	34
13.5	4	2.5	-25	0	0	-30	27	34
14	4	3	24	0	0	28	28	34
15	4	4	-24	0	0	0	29	33
15.75	4	4.75	-24	0	0	0	-29	32
16	5	1	23	0	0	0	-29	32
17	5	2	-23	0	0	0	28	-32
17.5	5	2.5	-23	0	0	0	27	-32
18	5	3	-23	0	0	0	28	-32
19	5	4	-23	0	0	0	-28	33
20	6	1	22	0	0	0	29	31
22.5	6	3.5	-22	0	0	24	0	0
23	6	4	23	0	0	25	0	0
23.5	6	4.5	-23	0	0	26	0	0
24	7	1	22	0	0	27	0	0
24.5	7	1.5	-22	0	24	26	0	0
25	7	2	21	0	25	27	0	0
25.25	7	2.25	-21	0	-25	26	0	0
25.5	7	2.5	-21	0	26	27	0	0
25.75	7	2.75	-21	0	-26	28	0	0
26	7	3	20	0	27	29	0	0
26.5	7	3.5	-20	0	26	28	0	0
27	7	4	-20	0	27	29	0	0
27.25	7	4.25	-20	0	26	28	0	0
27.5	7	4.5	-20	0	27	29	0	0
27.75	7	4.75	-20	0	28	30	0	0
28	8	1	27	0	29	31	0	0
28.5	8	1.5	-27	0	-29	-31	0	31
29	8	2	26	0	-29	31	0	32
29.5	8	2.5	-26	0	-29	-31	0	33
30	8	3	25	0	-29	0	0	34
30.5	8	3.5	-25	0	28	0	0	33
31	8	4	-25	0	29	29	0	34
31.25	8	4.25	-25	0	28	-29	0	33
31.5	8	4.5	-25	0	29	-29	0	34
31.75	8	4.75	-25	0	30	-29	0	35
32	9	1	24	0	31	-29	0	36
32.5	9	1.5	-24	0	-31	-29	0	33
33	9	2	-24	0	31	29	0	33
33.5	9	2.5	-24	0	-31	28	0	-33
34	9	3	24	0	0	28	0	-33
35	9	4	-24	0	0	-28	0	33
35.5	9	4.5	-24	0	0	27	0	32
36	10	1	25	0	0	27	0	32
37	10	2	-25	0	0	27	0	-32
37.5	10	2.5	-25	0	0	-27	0	31
38	10	3	23	0	0	0	0	32
38.5	10	3.5	-23	0	0	25	0	-32
39	10	4	-23	0	0	26	0	32
39.5	10	4.5	-23	0	0	27	0	-32
40	11	1	21	0	0	28	0	0
40.5	11	1.5	-21	0	0	29	0	32
41	11	2	-21	0	0	27	0	32
41.5	11	2.5	-21	0	0	28	0	32
42	11	3	22	0	0	26	0	32
43	11	4	-22	0	0	-26	0	31
44	12	1	18	0	0	25	0	32
45	12	2	25	0	0	-25	0	-32
47	12	4	24	0	26	29	0	0
48	13	1	25	0	27	29	0	0
49	13	2	26	0	-27	-29	0	0
50	13	3	27	0	-27	-29	0	0
50.5	13	3.5	-27	0	29	31	0	0
51	13	4	-27	0	28	30	0	0
51.75	13	4.75	-27	0	27	29	0	0
52	14	1	-27	0	26	28	0	0
52.5	14	1.5	-27	0	28	30	0	0
53	14	2	26	0	27	29	0	0
53.75	14	2.75	-26	0	26	28	0	0
54	14	3	25	0	25	27	0	0
55	14	4	-25	0	27	29	0	0
56	15	1	24	0	-27	-29	0	0
57	15	2	-24	0	26	28	0	0
57.5	15	2.5	-24	0	25	27	0	0
58	15	3	22	0	26	28	0	0
58.5	15	3.5	-22	0	25	27	0	0
59	15	4	-22	0	26	28	0	0
59.5	15	4.5	-22	0	24	26	0	0
