**absq	**bar	**beat	**b7	**b7	**b7	**b7	**b7
0	1	1	28	30	32	35	37
4	1	3	21	30	32	35	37
6	1	4	21	30	32	35	37
8	2	1	23	30	32	34	37
14	2	4	26	30	33	35	37
16	3	1	22	29	33	36	38
20	3	3	26	30	33	35	37
24	4	1	0	0	0	0	0
25	4	1.5	28	0	32	35	37
26	4	2	28	0	32	35	37
27.5	4	2.75	27	0	32	36	36
28	4	3	26	0	33	35	38
29	4	3.5	28	0	32	35	37
30	4	4	25	0	32	34	36
32	5	1	28	0	32	35	37
34	5	2	-28	28	32	0	0
35	5	2.5	-28	-28	-32	35	37
36	5	3	0	32	32	34	36
37	5	3.5	0	30	32	34	37
38.5	5	4.25	0	30	32	34	37
39	5	4.5	0	33	33	35	37
40	6	1	0	30	32	34	37
42	6	2	0	26	33	33	35
44	6	3	28	30	32	35	37
48	7	1	24	28	33	35	38
50	7	2	24	28	33	35	38
52	7	3	26	28	30	33	37
54	7	4	-26	28	30	33	37
55	7	4.5	26	-28	-30	-33	-37
56	8	1	23	30	32	34	37
60	8	3	26	30	33	33	35
64	9	1	0	0	0	0	0
65	9	1.5	0	25	0	34	36
66	9	2	0	32	0	34	36
67.5	9	2.75	0	31	0	33	36
68	9	3	0	30	0	32	35
69	9	3.5	0	32	0	32	34
70	9	4	0	29	0	31	33
72	10	1	0	25	0	32	34
74	10	2	25	0	34	-32	0
75	10	2.5	-25	32	-34	-32	36
76	10	3	29	31	33	0	36
77	10	3.5	27	31	34	0	36
78.5	10	4.25	27	31	34	0	36
79	10	4.5	30	32	34	0	37
80	11	1	27	31	34	0	36
82	11	2	23	32	34	0	37
83	11	2.5	-23	-32	32	34	-37
84	11	3	0	0	30	32	0
85.5	11	3.75	0	0	31	33	0
86	11	4	0	0	32	34	0
87	11	4.5	0	30	32	34	0
88	12	1	0	28	33	35	0
89.5	12	1.75	0	29	-33	-35	0
90	12	2	0	30	32	34	0
91	12	2.5	28	30	-32	32	37
92	12	3	26	31	0	33	35
93	12	3.5	-26	-31	0	33	-35
93.5	12	3.75	27	-31	0	-33	36
94	12	4	28	30	0	32	37
95	12	4.5	28	32	35	-32	37
96	13	1	29	31	33	36	38
97.5	13	1.75	-29	32	34	-36	-38
98	13	2	28	33	35	0	37
99	13	2.5	-28	32	35	0	-37
100	13	3	0	31	35	33	0
101	13	3.5	24	-31	-35	-33	0
102	13	4	26	30	33	35	0
103	13	4.5	-26	-30	-33	-35	33
103.5	13	4.75	25	-30	-33	34	-33
104	14	1	24	0	0	33	35
105	14	1.5	26	28	0	30	-35
106	14	2	25	29	0	32	-35
107	14	2.5	-25	-29	32	-32	34
107.5	14	2.75	-25	30	-32	-32	-34
108	14	3	24	31	33	28	33
109	14	3.5	-24	31	33	-28	35
110	14	4	0	29	-33	0	34
111	14	4.5	0	30	32	0	-34
112	15	1	0	26	33	0	33
113	15	1.5	26	-26	30	33	35
114.5	15	2.25	26	0	30	33	35
115	15	2.5	26	0	30	33	35
116	15	3	25	0	32	34	36
117	15	3.5	23	0	32	34	37
118	15	4	27	0	31	34	36
120	16	1	23	0	32	34	37
121	16	1.5	23	30	32	34	37
122	16	2	23	30	32	34	37
123	16	2.5	23	30	32	34	37
124.5	16	3.25	23	30	32	34	37
125	16	3.5	22	26	33	36	38
126	16	4	23	30	32	34	37
128	17	1	26	30	33	33	35
130	17	2	-26	30	-33	-33	-35
131	17	2.5	26	-30	-33	-33	-35
132	17	3	25	30	0	34	0
133	17	3.5	-25	-30	0	-34	37
133.5	17	3.75	25	30	0	-34	-37
134	17	4	26	30	33	35	35
135	17	4.5	22	31	-33	33	36
136	18	1	23	30	32	37	34
137.5	18	1.75	-23	-30	32	37	34
