**absq	**bar	**beat	**b7	**b7	**b7
0	1	1	0	0	36
2	1	2	0	0	32
3.5	1	2.75	0	0	33
4	1	3	0	0	34
4.5	1	3.25	0	0	35
5	1	3.5	0	0	36
6	1	4	29	0	-36
6.5	1	4.25	-29	0	35
7	1	4.5	-29	0	34
7.5	1	4.75	-29	0	33
8	2	1	25	0	34
9	2	1.5	-25	29	-34
9.5	2	1.75	26	-29	-34
10	2	2	27	-29	34
10.5	2	2.25	28	-29	-34
11	2	2.5	29	31	33
12	2	3	-29	-31	36
12.5	2	3.25	28	32	-36
13	2	3.5	27	33	-36
13.5	2	3.75	26	-33	-36
14	2	4	27	-33	-36
15	2	4.5	-27	32	-36
16	3	1	26	33	35
17	3	1.5	-26	30	-35
18	3	2	29	31	33
19	3	2.5	27	32	36
20	3	3	31	33	35
21.5	3	3.75	-31	32	-35
22	3	4	27	31	36
22.5	3	4.25	-27	30	-36
23	3	4.5	-27	29	-36
24	4	1	28	30	32
25	4	1.5	29	31	31
26	4	2	28	-31	32
27	4	2.5	-28	30	-32
28	4	3	24	31	33
29	4	3.5	-24	35	-33
29.5	4	3.75	-24	34	-33
30	4	4	0	33	0
31	4	4.5	31	33	35
31.5	4	4.75	30	32	35
32	5	1	29	31	34
33	5	1.5	29	-31	33
33.5	5	1.75	28	-31	33
34	5	2	27	34	36
36	5	3	28	32	35
38	5	4	29	31	33
39	5	4.5	30	32	32
40	6	1	29	-32	33
41	6	1.5	-29	31	-33
42	6	2	25	32	34
44	6	3	28	0	0
45	6	3.5	-28	30	32
46	6	4	28	30	32
47	6	4.5	28	30	32
48	7	1	28	30	32
50	7	2	-28	30	-32
51	7	2.5	26	31	35
52	7	3	25	-31	34
53	7	3.5	-25	30	-34
54	7	4	24	31	33
56	8	1	0	0	0
57	8	1.5	31	33	35
58	8	2	27	34	36
60	8	3	31	33	35
61	8	3.5	-31	31	33
62	8	4	0	32	34
64	9	1	0	33	33
65	9	1.5	24	-33	-33
66	9	2	27	0	0
67	9	2.5	-27	29	31
68	9	3	25	32	34
69	9	3.5	25	-32	-34
70	9	4	28	30	32
71	9	4.5	-28	30	32
72	10	1	26	33	35
73	10	1.5	26	-33	-35
74	10	2	29	31	33
75	10	2.5	-29	31	33
75.5	10	2.75	28	-31	-33
76	10	3	27	32	36
76.5	10	3.25	26	-32	-36
77	10	3.5	25	-32	-36
77.5	10	3.75	-25	33	-36
78	10	4	-25	34	-36
79	10	4.5	24	33	36
80	11	1	25	-33	34
81	11	1.5	-25	32	-34
82	11	2	29	-32	33
83	11	2.5	-29	31	-33
84	11	3	0	0	0
85	11	3.5	27	34	36
86	11	4	27	34	36
86.5	11	4.25	28	-34	-36
87	11	4.5	29	33	36
87.5	11	4.75	30	32	-36
88	12	1	31	33	35
89	12	1.5	28	32	-35
89.5	12	1.75	-28	-32	34
90	12	2	29	31	33
90.5	12	2.25	-29	-31	29
91	12	2.5	28	30	36
91.5	12	2.75	27	29	-36
92	12	3	26	30	-36
93	12	3.5	-26	-30	35
94	12	4	22	31	36
95	12	4.5	-22	-31	33
96.5	13	1.25	0	0	33
97	13	1.5	29	31	33
98	13	2	-29	-31	34
98.5	13	2.25	29	31	-34
99	13	2.5	29	31	-34
100	13	3	30	32	35
102	13	4	31	33	0
103	13	4.5	-31	-33	31
104	14	1	0	0	32
105	14	1.5	24	31	33
106	14	2	25	29	34
107	14	2.5	26	31	35
108	14	3	27	31	36
109	14	3.5	28	30	35
110	14	4	29	31	-35
111	14	4.5	-29	-31	34
112	15	1	28	32	35
113	15	1.5	-28	30	28
114	15	2	0	31	29
115	15	2.5	21	32	30
116	15	3	22	31	31
117	15	3.5	23	30	32
118	15	4	24	29	33
118.5	15	4.25	-24	28	-33
119	15	4.5	23	28	-33
119.5	15	4.75	-23	-28	32
120	16	1	22	-28	31
121	16	1.5	-22	27	-31
122	16	2	21	28	30
123	16	2.5	-21	32	-30
124	16	3	0	32	-30
125	16	3.5	28	32	-30
126	16	4	28	30	0
127	16	4.5	28	-30	35
128	17	1	26	-30	35
129	17	1.5	-26	28	35
130	17	2	-26	31	33
131	17	2.5	24	-31	-33
132	17	3	27	-31	31
133	17	3.5	-27	30	-31
134	17	4	-27	29	34
135	17	4.5	26	-29	-34
135.5	17	4.75	-26	28	-34
136	18	1	25	29	-34
136.5	18	1.25	-25	30	-34
137	18	1.5	24	31	33
138	18	2	25	30	32
139	18	2.5	-25	29	31
140	18	3	26	-29	30
141	18	3.5	-26	28	-30
142	18	4	0	29	31
143	18	4.5	29	-29	-31
144	19	1	31	0	0
145.5	19	1.75	30	0	0
146	19	2	29	0	0
147	19	2.5	28	30	35
148	19	3	27	31	36
149.5	19	3.75	-27	30	35
150	19	4	27	29	34
151	19	4.5	24	31	33
152	20	1	28	30	32
154	20	2	28	30	32
155	20	2.5	28	30	33
156	20	3	29	31	34
157.5	20	3.75	28	30	33
158	20	4	27	29	32
159	20	4.5	26	28	31
160	21	1	25	27	32
161.5	21	1.75	-25	28	33
162	21	2	-25	29	34
163	21	2.5	26	28	33
164	21	3	27	29	32
165	21	3.5	28	30	32
166	21	4	24	31	33
168	22	1	24	31	33
169	22	1.5	-24	35	-33
170	22	2	0	35	0
171	22	2.5	31	35	33
172	22	3	31	33	35
173	22	3.5	31	-33	35
174	22	4	29	-33	31
175	22	4.5	-29	33	-31
175.5	22	4.75	-29	-33	32
176	23	1	-29	31	33
177	23	1.5	29	31	33
178	23	2	27	34	36
179	23	2.5	27	-34	36
179.5	23	2.75	-27	33	-36
180	23	3	28	32	35
181	23	3.5	-28	32	-35
182	23	4	29	31	33
183	23	4.5	-29	30	36
183.5	23	4.75	-29	29	-36
184	24	1	26	30	-36
185	24	1.5	-26	-30	35
185.5	24	1.75	-26	-30	34
186	24	2	-26	-30	35
188	24	3	22	31	36
189	24	3.5	-22	29	36
190	24	4	0	31	33
191	24	4.5	29	-31	-33
191.5	24	4.75	-29	-31	34
192	25	1	26	30	35
192.5	25	1.25	-26	-30	36
193	25	1.5	-26	33	37
