**absq	**bar	**beat	**b7	**b7	**b7	**b7	**b7	**b7
0	1	1	0	0	0	29	0	0
2	1	2	0	0	0	29	0	0
4	1	3	0	0	0	30	0	0
6	2	1	0	0	0	31	29	0
8	2	2	0	0	0	-31	29	0
10	2	3	0	0	0	28	30	0
12	3	1	0	22	0	29	31	0
14	3	2	0	22	0	-29	-31	0
15	3	2.5	0	-22	0	28	-31	0
16	3	3	0	23	0	27	30	0
18	4	1	0	24	0	26	28	33
20	4	2	0	-24	0	33	29	33
22	4	3	0	25	0	32	-29	34
24	5	1	0	26	26	30	28	35
26	5	2	0	24	26	31	33	-35
28	5	3	0	25	27	29	32	34
30	6	1	0	21	28	28	30	32
32	6	2	0	24	-28	29	31	33
34	6	3	0	25	27	-29	29	-33
35	6	3.5	0	-25	-27	-29	-29	32
36	7	1	0	21	25	30	32	32
38	7	2	0	-21	26	-30	-32	35
40	7	3	0	0	-26	28	31	-35
42	8	1	0	0	25	29	32	34
44	8	2	0	0	26	-29	30	33
46	8	3	0	0	-26	28	-30	-33
48	9	1	22	0	22	29	31	33
50	9	2	22	0	24	-29	-31	-33
51	9	2.5	-22	0	-24	28	-31	-33
52	9	3	23	0	25	27	30	0
53	9	3.5	-23	0	-25	-27	29	0
54	10	1	24	0	26	26	28	33
56	10	2	-24	0	-26	33	-28	33
58	10	3	23	0	0	32	0	34
60	11	1	21	0	26	30	0	35
62	11	2	22	0	26	31	0	33
64	11	3	-22	0	27	-31	0	36
66	12	1	21	0	28	30	30	32
68	12	2	-21	0	-28	0	30	-32
70	12	3	22	0	27	0	31	36
72	13	1	23	0	25	30	32	34
74	13	2	19	0	26	30	28	35
76	13	3	-19	0	-26	31	-28	-35
77	13	3.5	-19	0	-26	-31	29	-35
78	14	1	0	23	25	32	30	34
80	14	2	0	23	-25	-32	-30	-34
81	14	2.5	0	-23	-25	-32	-30	32
82	14	3	0	24	28	31	26	33
84	15	1	0	25	27	29	0	32
86	15	2	0	-25	-27	30	27	-32
87	15	2.5	0	-25	25	-30	-27	-32
88	15	3	0	24	26	-30	28	0
89	15	3.5	0	-24	-26	29	-28	0
90	16	1	0	22	27	29	29	0
92	16	2	0	23	25	32	-29	0
94	16	3	0	-23	-25	-32	28	0
96	17	1	0	22	26	31	29	33
98	17	2	0	-22	-26	29	-29	-33
99	17	2.5	0	-22	-26	-29	-29	32
100	17	3	22	-22	-26	-29	0	33
101	17	3.5	-22	-22	-26	28	0	-33
102	18	1	25	0	0	29	0	34
104	18	2	-25	0	0	30	0	-34
105	18	2.5	23	0	0	-30	0	32
106	18	3	23	0	0	-30	0	32
107	18	3.5	-23	0	0	28	0	-32
108	19	1	24	0	0	28	0	33
110	19	2	22	0	0	29	0	31
112	19	3	23	0	0	27	0	32
114	20	1	21	0	26	28	0	30
116	20	2	22	0	-26	26	29	31
117	20	2.5	-22	0	25	-26	-29	-31
118	20	3	-22	22	26	-26	-29	-31
119	20	3.5	-22	-22	-26	-26	28	-31
120	21	1	18	25	27	25	29	32
122	21	2	-18	-25	-27	-25	30	-32
123	21	2.5	-18	23	25	-25	-30	-32
124	21	3	0	23	25	-25	-30	-32
125	21	3.5	0	-23	-25	-25	28	-32
126	22	1	0	24	26	0	28	0
128	22	2	0	22	24	0	29	0
130	22	3	0	23	25	0	27	0
132	23	1	0	21	23	0	28	33
134	23	2	0	22	24	0	26	-33
135	23	2.5	0	-22	-24	0	-26	32
136	23	3	0	-22	-24	0	-26	33
138	24	1	0	18	25	29	25	34
140	24	2	25	-18	-25	-29	0	-34
141	24	2.5	-25	-18	-25	28	0	-34
142	24	3	-25	-18	-25	29	0	34
143	24	3.5	24	-18	-25	-29	0	-34
144	25	1	25	0	0	30	0	-34
146	25	2	26	0	0	-30	0	35
147	25	2.5	-26	0	0	28	0	-35
148	25	3	-26	0	0	28	0	-35
149	25	3.5	24	0	0	-28	0	-35
150	26	1	24	0	0	29	0	33
152	26	2	25	0	0	27	0	34
154	26	3	23	0	0	28	0	32
156	27	1	24	0	0	26	29	33
158	27	2	25	25	0	27	-29	32
159	27	2.5	-25	-25	0	-27	28	-32
160	27	3	18	-25	0	-27	29	-32
161	27	3.5	-18	24	0	-27	-29	-32
162	28	1	21	25	23	28	30	32
164	28	2	-21	26	-23	-28	-30	0
165	28	2.5	19	-26	-23	-28	28	0
166	28	3	19	-26	26	-28	28	0
167	28	3.5	-19	24	-26	-28	-28	0
168	29	1	22	24	-26	0	29	0
169	29	1.5	-22	-24	22	0	-29	0
170	29	2	18	25	29	0	27	0
172	29	3	21	23	30	0	28	0
174	30	1	22	24	29	0	26	0
176	30	2	18	25	-29	0	27	0
177	30	2.5	-18	-25	28	0	-27	0
178	30	3	0	-25	29	0	-27	0
180	31	1	25	21	30	0	28	0
182	31	2	23	-21	-30	32	-28	0
183	31	2.5	-23	-21	29	-32	-28	0
184	31	3	24	0	28	33	0	0
186	32	1	25	0	27	32	29	0
188	32	2	21	0	26	-32	30	35
189	32	2.5	-21	0	-26	30	-30	-35
190	32	3	22	0	-26	31	29	33
192	33	1	18	25	25	32	-29	34
193	33	1.5	-18	-25	-25	-32	27	-34
194	33	2	0	23	-25	-32	30	-34
195	33	2.5	0	-23	-25	-32	-30	35
196	33	3	0	24	0	0	28	33
198	34	1	0	25	0	29	27	32
200	34	2	0	21	28	30	26	-32
201	34	2.5	0	-21	-28	-30	-26	30
202	34	3	0	22	26	29	-26	31
204	35	1	25	18	27	-29	25	32
205	35	1.5	-25	-18	-27	27	-25	-32
206	35	2	23	0	-27	30	-25	-32
207	35	2.5	-23	0	28	-30	-25	-32
208	35	3	24	0	26	28	0	0
210	36	1	25	0	25	27	29	0
212	36	2	21	0	-25	25	30	35
213	36	2.5	-21	0	23	-25	-30	-35
214	36	3	22	0	24	-25	29	33
216	37	1	18	25	25	25	-29	34
217	37	1.5	-18	-25	-25	-25	27	-34
218	37	2	0	23	25	32	30	35
220	37	3	0	24	26	31	28	33
222	38	1	0	25	27	29	27	32
224	38	2	0	21	28	30	26	-32
225	38	2.5	0	-21	-28	-30	-26	30
226	38	3	0	22	26	29	-26	31
*-	*-	*-	*-	*-	*-	*-	*-	*-
