**absq	**bar	**beat	**b7	**b7	**b7	**b7	**b7	**b7
0	1	1	23	27	0	30	32	37
1	1	1.5	26	28	0	30	33	35
2	1	2	24	28	0	31	33	35
4	1	3	24	28	0	31	33	35
5	1	3.5	26	28	0	30	33	33
6	1	4	23	27	0	30	34	32
8	2	1	21	26	0	30	35	37
9	2	1.5	21	25	0	32	35	37
11	2	2.5	20	27	0	32	32	36
12	2	3	22	26	0	31	33	36
13	2	3.5	18	25	0	32	34	36
14	2	4	0	0	28	32	37	35
15	2	4.5	0	0	25	32	36	34
16.5	3	1.25	0	0	24	33	36	33
17	3	1.5	0	0	25	32	36	34
17.5	3	1.75	0	0	23	32	37	35
18	3	2	0	0	22	31	33	36
19	3	2.5	0	0	22	31	33	36
20	3	3	26	30	0	33	35	0
21	3	3.5	23	30	0	32	34	0
22.5	3	4.25	22	31	0	33	33	0
23	3	4.5	23	30	0	32	34	0
23.5	3	4.75	21	30	0	32	37	0
24	4	1	19	30	0	33	35	0
25	4	1.5	19	30	0	33	35	0
26	4	2	0	0	29	0	0	0
27	4	2.5	0	0	-29	0	0	36
28	4	3	0	0	30	0	0	36
29	4	3.5	0	0	-30	32	0	35
30	4	4	0	0	-30	32	0	34
31	4	4.5	0	0	29	31	36	-34
32	5	1	0	0	30	30	36	-34
33	5	1.5	0	0	-30	26	35	33
34	5	2	0	0	-30	0	34	34
35	5	2.5	0	0	-30	32	-34	37
36	5	3	0	0	26	32	33	-37
37	5	3.5	0	0	-26	31	-33	36
38	5	4	0	0	-26	30	0	-36
39	5	4.5	0	0	-26	-30	37	35
40	6	1	0	0	0	-30	-37	34
41	6	1.5	0	0	0	-30	36	33
41.5	6	1.75	0	0	0	-30	35	-33
42	6	2	0	23	0	-30	34	-33
43	6	2.5	0	-23	0	-30	-34	32
44	6	3	0	30	0	26	35	33
45	6	3.5	0	-30	0	-26	-35	33
46	6	4	26	-30	0	0	0	37
47	6	4.5	-26	-30	0	28	33	-37
48	7	1	28	0	0	32	37	0
50	7	2	-28	25	21	0	-37	35
51	7	2.5	-28	-25	-21	28	-37	-35
52	7	3	0	25	25	29	0	34
53	7	3.5	0	25	23	30	0	35
54	7	4	0	26	22	31	0	36
55	7	4.5	0	26	22	31	0	36
55.5	7	4.75	0	25	25	29	0	34
56	8	1	0	26	24	33	0	36
57	8	1.5	0	27	25	32	0	34
58	8	2	0	28	26	30	0	33
59	8	2.5	0	29	27	29	0	32
60	8	3	0	30	26	28	0	33
61.5	8	3.75	0	31	29	29	0	33
62	8	4	0	30	28	30	0	33
63	8	4.5	0	-30	30	32	0	34
64	9	1	0	0	31	33	0	36
65	9	1.5	0	0	-31	33	0	-36
66	9	2	0	0	30	32	0	35
66.5	9	2.25	0	0	-30	32	0	-35
67	9	2.5	0	0	-30	31	0	-35
68	9	3	0	0	29	-31	0	34
68.5	9	3.25	0	0	29	-31	0	34
69	9	3.5	0	0	28	30	0	33
69.5	9	3.75	0	0	-28	29	0	-33
70	9	4	0	0	-28	30	33	-33
70.5	9	4.25	0	0	-28	-30	33	-33
71	9	4.5	0	0	27	29	32	36
71.5	9	4.75	0	0	26	-29	-32	35
72	10	1	0	0	29	0	-32	34
73	10	1.5	0	0	-29	0	31	33
73.5	10	1.75	0	0	-29	0	30	32
74	10	2	0	0	-29	0	31	33
76	10	3	0	29	25	0	-31	32
76.5	10	3.25	0	29	-25	0	-31	-32
77	10	3.5	0	28	-25	0	30	-32
78	10	4	0	-28	-25	0	29	-32
79	10	4.5	0	27	-25	0	-29	-32
79.5	10	4.75	0	26	-25	0	-29	-32
80	11	1	0	31	0	33	-29	36
80.5	11	1.25	0	-31	0	33	-29	36
81	11	1.5	0	-31	0	33	26	35
83	11	2.5	0	-31	0	32	0	34
83.5	11	2.75	0	-31	0	31	0	33
84	11	3	0	30	0	32	0	34
85	11	3.5	0	-30	0	33	0	-34
87	11	4.5	0	-30	0	32	0	-34
88	12	1	0	0	0	33	37	35
88.5	12	1.25	0	0	0	-33	37	-35
89	12	1.5	0	0	0	-33	36	36
90	12	2	0	0	0	-33	-36	37
91	12	2.5	0	0	0	-33	35	-37
91.5	12	2.75	0	0	0	-33	34	-37
92	12	3	26	0	28	-33	35	0
92.5	12	3.25	26	0	28	-33	-35	0
93	12	3.5	25	0	27	-33	36	0
94	12	4	-25	0	-27	-33	0	37
94.5	12	4.25	-25	0	-27	-33	0	37
95	12	4.5	24	0	26	-33	0	36
95.5	12	4.75	23	0	25	-33	0	-36
96	13	1	24	0	29	0	33	-36
96.5	13	1.25	-24	0	-29	0	33	-36
97	13	1.5	25	0	-29	0	32	35
97.5	13	1.75	-25	0	30	0	-32	34
98	13	2	26	0	28	0	-32	35
99	13	2.5	-26	0	-28	0	31	-35
99.5	13	2.75	21	0	30	0	30	-35
100	13	3	22	0	29	0	31	34
101	13	3.5	-22	0	28	0	-31	33
102	13	4	23	27	27	0	30	-33
