**absq	**bar	**beat	**b7	**b7	**b7	**b7	**b7	**b7
0	1	1	0	0	0	29	0	0
4	1	3	0	0	29	29	0	0
8	2	1	0	0	29	25	0	29
12	2	3	0	0	25	29	0	29
16	3	1	0	0	29	-29	0	25
18	3	2	0	0	-29	28	0	-25
20	3	3	0	0	-29	27	0	32
22	3	4	0	0	28	26	0	-32
23	3	4.5	0	0	-28	-26	0	31
24	4	1	0	0	27	25	0	30
26	4	2	0	0	26	24	0	29
28	4	3	0	0	25	23	0	28
32	5	1	26	0	26	22	0	29
36	5	3	26	26	-26	-22	0	-29
40	6	1	22	26	0	0	26	0
44	6	3	26	22	0	0	26	0
48	7	1	-26	26	0	0	22	0
50	7	2	25	-26	0	0	-22	0
52	7	3	24	-26	0	0	29	0
54	7	4	23	25	0	0	-29	0
55	7	4.5	-23	-25	0	0	28	0
56	8	1	22	24	0	0	27	0
58	8	2	-22	23	0	0	26	0
59	8	2.5	21	-23	0	0	-26	0
60	8	3	20	22	0	0	25	0
64	9	1	19	23	0	0	26	0
68	9	3	-19	-23	28	21	-26	33
72	10	1	0	0	27	25	0	34
76	10	3	0	0	25	25	0	34
80	11	1	0	0	26	24	0	33
84	11	3	0	0	29	22	0	33
87	11	4.5	0	0	-29	23	0	-33
88	12	1	0	0	28	24	0	33
90	12	2	0	0	27	25	0	34
92	12	3	0	0	28	21	0	32
95	12	4.5	0	0	-28	-21	0	33
96	13	1	0	0	27	25	0	34
100	13	3	18	25	-27	0	29	-34
102	13	4	-18	-25	-27	25	-29	-34
104	14	1	22	24	0	26	31	0
108	14	3	22	22	0	26	31	0
112	15	1	21	23	0	28	30	0
116	15	3	19	26	0	28	30	0
119	15	4.5	20	-26	0	-28	-30	0
120	16	1	21	25	0	28	30	0
122	16	2	22	24	0	26	31	0
124	16	3	18	25	0	27	29	0
127	16	4.5	-18	-25	0	-27	30	0
128	17	1	22	24	0	26	31	0
130	17	2	-22	-24	0	29	-31	0
132	17	3	-22	-24	29	29	-31	33
136	18	1	0	0	29	25	0	34
138	18	2	25	0	-29	-25	29	-34
140	18	3	25	0	25	0	32	34
142	18	4	-25	0	-25	25	-32	-34
144	19	1	22	0	29	26	31	33
148	19	3	0	0	-29	22	0	33
150	19	4	20	0	29	-22	31	34
152	20	1	24	0	28	0	31	-34
153	20	1.5	-24	0	-28	0	-31	33
154	20	2	24	0	-28	0	31	33
