**absq	**bar	**beat	**b7	**b7	**b7	**b7	**b7	**b7	**b7	**b7
0	1	1	0	0	0	0	29	31	33	0
4	1	3	0	0	0	0	-29	-31	-33	36
6	1	4	0	0	0	0	25	32	34	-36
8	2	1	0	0	0	0	25	32	34	-36
10	2	2	0	0	0	0	-25	-32	-34	32
11	2	2.5	0	0	0	0	-25	31	-34	-32
12	2	3	0	0	0	0	28	30	35	32
13	2	3.5	0	0	0	0	-28	29	-35	-32
14	2	4	0	0	0	0	-28	30	32	35
15	2	4.5	0	0	0	0	27	-30	-32	-35
16	3	1	0	0	0	0	26	28	33	-35
17	3	1.5	0	0	0	0	25	-28	-33	34
18	3	2	0	0	0	0	24	-28	-33	33
19	3	2.5	0	0	0	0	23	-28	-33	32
20	3	3	0	0	0	0	22	29	-33	31
22	3	4	0	0	0	0	-22	-29	34	38
24	4	1	0	0	0	0	24	28	33	-38
25	4	1.5	0	0	0	0	-24	-28	-33	37
26	4	2	0	0	0	0	-24	31	-33	36
27	4	2.5	0	0	0	0	25	-31	-33	-36
28	4	3	0	0	0	0	26	30	-33	-36
30	4	4	0	0	0	0	-26	-30	-33	35
32	5	1	29	31	33	0	22	29	-33	36
36	5	3	-29	-31	-33	36	0	0	0	0
38	5	4	25	32	34	-36	0	0	0	0
40	6	1	25	32	34	-36	0	0	0	0
42	6	2	-25	-32	-34	32	0	0	0	0
43	6	2.5	-25	31	-34	-32	0	0	0	0
44	6	3	28	30	35	32	0	0	0	0
45	6	3.5	-28	29	-35	-32	0	0	0	0
46	6	4	-28	30	32	35	0	0	0	0
47	6	4.5	27	-30	-32	-35	0	0	0	0
48	7	1	26	28	33	-35	0	0	0	0
49	7	1.5	25	-28	-33	34	0	0	0	0
50	7	2	24	-28	-33	33	0	0	0	0
51	7	2.5	23	-28	-33	32	0	0	0	0
52	7	3	22	29	-33	31	0	0	0	0
54	7	4	-22	-29	31	38	0	0	0	0
55	7	4.5	-22	-29	32	-38	0	0	0	0
56	8	1	24	28	33	-38	0	0	0	0
57	8	1.5	-24	-28	34	37	0	0	0	0
58	8	2	-24	31	33	36	0	0	0	0
59	8	2.5	25	-31	-33	-36	0	0	0	0
60	8	3	26	30	-33	35	0	0	0	0
61	8	3.5	-26	-30	32	-35	0	0	0	0
62	8	4	27	29	31	34	0	0	0	0
64	9	1	24	-29	-31	33	0	0	0	0
65	9	1.5	-24	28	30	-33	0	0	0	0
66	9	2	26	28	28	31	0	0	0	0
68	9	3	25	-28	29	32	0	0	0	0
70	9	4	-25	27	-29	-32	0	0	0	0
72	10	1	21	28	30	-32	0	0	0	0
74	10	2	-21	-28	-30	-32	28	32	35	37
78	10	4	0	0	0	0	24	33	35	38
80	11	1	0	0	0	0	24	33	35	38
82	11	2	24	31	33	35	-24	-33	-35	-38
86	11	4	21	30	32	35	28	32	35	37
88	12	1	21	30	32	35	-28	-32	-35	-37
89	12	1.5	-21	-30	-32	-35	28	32	35	37
90	12	2	-21	-30	-32	-35	28	30	32	35
92	12	3	0	0	0	0	27	29	32	36
94	12	4	28	32	30	35	28	28	32	37
96	13	1	-28	-32	-30	-35	21	30	32	35
97	13	1.5	28	32	30	35	-21	-30	-32	-35
98	13	2	28	30	32	35	-21	-30	-32	-35
100	13	3	27	29	32	36	0	0	0	0
102	13	4	28	30	32	35	0	0	0	0
104	14	1	24	31	33	35	0	0	0	0
106	14	2	-24	-31	-33	-35	24	31	33	35
109	14	3.5	0	0	0	0	24	31	33	35
110	14	4	0	0	0	0	24	31	33	35
112	15	1	0	0	0	0	23	28	32	35
114	15	2	0	0	0	0	24	28	31	33
116	15	3	0	0	0	0	21	28	30	32
118	15	4	0	0	0	0	-21	32	-30	-32
119	15	4.5	0	0	0	0	-21	31	29	-32
120	16	1	0	0	0	0	0	30	28	39
121	16	1.5	0	0	0	0	0	29	-28	-39
122	16	2	0	0	0	0	28	28	-28	-39
123	16	2.5	0	0	0	0	-28	-28	-28	38
124	16	3	0	0	0	0	-28	32	35	37
125	16	3.5	0	0	0	0	27	-32	-35	36
126	16	4	0	0	0	0	26	33	-35	35
127	16	4.5	0	0	0	0	25	-33	-35	-35
128	17	1	0	0	0	0	24	-33	35	38
130	17	2	0	0	0	0	28	32	-35	37
131	17	2.5	0	0	0	0	-28	-32	34	-37
132	17	3	0	0	0	0	29	31	33	-37
133	17	3.5	0	0	0	0	-29	-31	-33	36
134	17	4	0	0	0	0	27	29	32	36
136	18	1	0	0	0	0	26	30	33	-36
138	18	2	0	0	0	0	-26	-30	-33	35
140	18	3	0	0	0	0	22	29	33	36
142	18	4	29	31	33	36	-22	-29	-33	-36
145	19	1.5	29	31	33	36	-22	-29	-33	-36
146	19	2	29	29	33	38	-22	-29	-33	-36
148	19	3	28	30	33	37	0	0	0	0
150	19	4	29	31	33	36	0	0	0	0
152	20	1	25	32	34	-36	0	0	0	0
154	20	2	-25	-32	-34	32	25	29	32	34
155	20	2.5	-25	31	33	33	-25	-29	-32	-34
155.5	20	2.75	-25	30	-33	-33	-25	-29	-32	-34
156	20	3	-25	29	32	34	-25	-29	-32	-34
157	20	3.5	-25	-29	-32	35	25	29	32	34
158	20	4	-25	-29	-32	36	25	29	34	32
160	21	1	0	0	0	0	24	29	33	33
162	21	2	0	0	0	0	25	29	32	34
164	21	3	0	0	0	0	21	30	32	35
166	21	4	28	30	32	35	-21	-30	-32	-35
169	22	1.5	28	30	32	35	-21	-30	-32	-35
170	22	2	28	30	32	35	-21	-30	-32	-35
172	22	3	27	29	32	36	0	0	0	0
174	22	4	28	30	32	35	0	0	0	0
176	23	1	24	31	35	33	0	0	0	0
178	23	2	-24	28	35	-33	0	0	0	0
179	23	2.5	-24	27	-35	-33	0	0	0	0
180	23	3	0	26	-35	35	0	0	0	0
181	23	3.5	0	25	34	-35	0	0	0	0
182	23	4	24	24	33	-35	0	0	0	0
183	23	4.5	-24	-24	32	34	0	0	0	0
184	24	1	-24	28	31	33	0	0	0	0
185	24	1.5	23	-28	-31	32	0	0	0	0
186	24	2	22	29	33	31	0	0	0	0
187	24	2.5	21	-29	-33	-31	0	0	0	0
188	24	3	20	-29	34	38	0	0	0	0
190	24	4	24	28	33	-38	0	0	0	0
191	24	4.5	-24	-28	-33	37	0	0	0	0
192	25	1	25	27	-33	36	0	0	0	0
193	25	1.5	-25	-27	32	-36	0	0	0	0
194	25	2	23	25	32	35	0	0	0	0
196	25	3	22	26	-32	36	29	0	0	0
198	25	4	-22	-26	31	-36	-29	0	0	36
199	25	4.5	-22	-26	-31	-36	28	0	0	-36
200	26	1	25	25	32	36	27	0	32	-36
201	26	1.5	-25	-25	-32	-36	26	0	-32	35
202	26	2	-25	-25	-32	-36	25	32	-32	34
203	26	2.5	-25	-25	-32	-36	-25	-32	31	33
204	26	3	0	0	0	0	28	-32	30	32
205	26	3.5	0	0	0	0	-28	31	29	-32
206	26	4	0	0	0	0	-28	30	28	35
207	26	4.5	0	0	0	0	27	29	-28	-35
208	27	1	0	0	0	0	26	28	35	-35
209	27	1.5	0	0	0	0	25	-28	-35	34
210	27	2	0	0	0	0	24	-28	-35	33
211	27	2.5	0	0	0	0	-24	-28	34	32
212	27	3	0	0	0	0	-24	31	33	31
213	27	3.5	0	0	0	0	23	-31	32	-31
214	27	4	0	0	0	0	22	-31	31	38
215	27	4.5	0	0	0	0	21	30	-31	-38
216	28	1	0	0	0	0	20	29	-31	-38
217	28	1.5	0	0	0	0	-20	28	-31	37
218	28	2	0	0	0	0	-20	27	32	36
219	28	2.5	0	0	0	0	-20	-27	-32	35
220	28	3	0	0	0	0	-20	29	31	34
222	28	4	0	0	0	0	24	28	-31	33
223	28	4.5	0	0	0	0	-24	-28	30	-33
224	29	1	0	0	0	0	25	27	29	-33
225	29	1.5	0	0	0	0	-25	-27	-29	32
226	29	2	0	0	0	0	23	25	28	32
228	29	3	29	0	0	0	22	26	29	-32
230	29	4	-29	0	29	36	-22	-26	-29	31
231	29	4.5	28	0	-29	-36	-22	-26	-29	-31
232	30	1	27	0	-29	-36	25	25	-29	32
233	30	1.5	26	0	29	35	-25	-25	-29	-32
234	30	2	25	32	29	34	-25	-25	-29	-32
235	30	2.5	-25	-32	-29	33	24	-25	-29	-32
236	30	3	-25	-32	30	32	23	-25	32	0
237	30	3.5	-25	31	-30	-32	22	-25	-32	0
238	30	4	28	30	-30	-32	21	-25	-32	35
239	30	4.5	-28	29	31	-32	-21	-25	31	-35
240	31	1	-28	28	32	39	-21	-25	30	-35
242	31	2	27	25	32	-39	25	-25	29	36
243	31	2.5	-27	-25	-32	38	-25	-25	-29	-36
244	31	3	28	32	-32	37	21	0	28	37
245	31	3.5	-28	-32	31	36	-21	0	-28	-37
246	31	4	-28	-32	30	35	-21	32	-28	39
247	31	4.5	-28	31	29	-35	-21	-32	-28	-39
248	32	1	21	30	28	-35	28	-32	32	39
249	32	1.5	-21	29	29	-35	-28	31	-32	-39
250	32	2	-21	28	30	35	-28	30	-32	-39
251	32	2.5	-21	29	31	-35	-28	29	-32	38
252	32	3	28	30	32	35	21	28	-32	37
253	32	3.5	-28	-30	-32	-35	-21	-28	-32	36
254	32	4	-28	-30	-32	-35	-21	25	-32	35
256	33	1	25	29	32	34	25	-25	32	36
257	33	1.5	-25	-29	-32	-34	-25	26	-32	-36
258	33	2	-25	-29	-32	-34	-25	27	-32	-36
259	33	2.5	-25	-29	-32	-34	-25	28	-32	-36
260	33	3	-25	-29	-32	-34	-25	29	-32	-36
262	33	4	-25	-29	-32	-34	-25	27	-32	-36
264	34	1	-25	-29	-32	-34	-25	27	-32	-36
*-	*-	*-	*-	*-	*-	*-	*-	*-	*-	*-
