**absq	**bar	**beat	**b7	**b7	**b7	**b7	**b7
0	1	1	0	0	28	0	0
4	1	3	0	24	31	0	0
7	1	4.5	0	-24	30	0	0
8	2	1	0	27	29	31	0
9	2	1.5	0	-27	28	-31	0
10	2	2	0	-27	29	-31	0
12	2	3	0	26	28	-31	0
14	2	4	0	27	29	-31	0
16	3	1	0	25	27	32	0
17	3	1.5	0	26	26	-32	0
18	3	2	0	27	25	-32	0
19	3	2.5	0	28	26	-32	0
20	3	3	0	29	27	31	0
21	3	3.5	0	30	28	-31	0
22	3	4	0	31	29	-31	0
24	4	1	21	-31	28	32	0
26	4	2	-21	30	-28	-32	0
28	4	3	24	31	0	33	35
30	4	4	-24	24	0	-33	-35
32	5	1	23	25	28	32	-35
34	5	2	24	26	-28	31	-35
36	5	3	22	27	31	-31	36
37	5	3.5	23	-27	-31	32	-36
38	5	4	24	26	-31	33	-36
39	5	4.5	25	-26	-31	34	-36
40	6	1	26	-26	30	33	35
41	6	1.5	27	-26	-30	-33	-35
42	6	2	28	24	31	-33	-35
44	6	3	-28	31	29	-33	36
46	6	4	27	32	-29	29	-36
48	7	1	28	-32	28	32	37
49	7	1.5	-28	31	-28	-32	-37
50	7	2	-28	30	-28	-32	-37
51	7	2.5	27	29	-28	-32	-37
52	7	3	26	30	-28	33	35
53	7	3.5	25	-30	-28	-33	-35
54	7	4	26	-30	-28	-33	-35
56	8	1	24	33	-28	0	38
59	8	2.5	23	32	-28	0	-38
59.5	8	2.75	22	31	-28	0	-38
60	8	3	21	32	0	28	37
62	8	4	24	33	0	-28	38
64	9	1	20	0	27	31	36
66	9	2	-20	29	-27	-31	-36
68	9	3	0	32	28	30	35
70	9	4	24	31	-28	31	33
72	10	1	20	-31	27	29	36
73	10	1.5	-20	-31	-27	30	-36
74	10	2	27	29	-27	31	-36
75	10	2.5	-27	-29	-27	32	-36
76	10	3	24	31	28	33	35
77	10	3.5	-24	-31	-28	34	-35
78	10	4	26	30	-28	35	-35
80	11	1	25	32	29	-35	0
82	11	2	-25	-32	32	34	0
83	11	2.5	-25	31	-32	-34	0
84	11	3	0	30	28	33	0
86	11	4	28	-30	30	32	0
88	12	1	24	0	29	-32	31
89	12	1.5	-24	0	-29	31	-31
90	12	2	26	28	28	31	-31
92	12	3	25	27	32	-31	34
94	12	4	-25	25	-32	30	-34
96	13	1	24	26	28	31	33
98	13	2	22	24	29	-31	34
100	13	3	23	25	27	30	32
101	13	3.5	-23	-25	-27	-30	33
102	13	4	-23	-25	-27	-30	34
103	13	4.5	-23	26	-27	-30	35
104	14	1	20	27	-27	29	36
105	14	1.5	-20	-27	-27	-29	37
106	14	2	-20	24	26	-29	38
108	14	3	21	0	25	28	-38
110	14	4	-21	28	-25	-28	37
111	14	4.5	-21	-28	-25	27	-37
112	15	1	0	-28	24	26	38
113	15	1.5	0	26	-24	-26	-38
114	15	2	0	29	27	27	-38
116	15	3	24	28	-27	31	-38
118	15	4	-24	-28	26	-31	-38
119	15	4.5	-24	27	-26	-31	-38
120	16	1	23	28	25	0	0
122	16	2	22	29	27	0	0
124	16	3	24	28	-27	31	0
126	16	4	-24	-28	26	-31	35
127	16	4.5	25	-28	-26	-31	-35
128	17	1	26	0	28	30	-35
130	17	2	27	0	29	29	34
132	17	3	24	0	-29	31	33
133	17	3.5	-24	0	28	-31	-33
134	17	4	-24	0	26	31	35
135	17	4.5	25	0	27	-31	-35
136	18	1	26	0	28	30	-35
137	18	1.5	27	0	-28	-30	-35
138	18	2	28	0	26	28	31
140	18	3	-28	0	25	29	32
142	18	4	27	0	-25	-29	-32
144	19	1	28	0	28	30	0
146	19	2	24	31	-28	33	0
148	19	3	21	-31	-28	-33	35
150	19	4	-21	30	-28	32	-35
152	20	1	22	29	0	31	34
154	20	2	-22	31	0	33	32
156	20	3	21	-31	0	-33	35
158	20	4	-21	30	0	32	35
160	21	1	0	29	0	31	34
162	21	2	0	27	0	29	32
164	21	3	0	28	0	30	33
166	21	4	0	29	0	31	-33
167	21	4.5	0	-29	0	-31	32
167.5	21	4.75	0	-29	0	-31	31
168	22	1	0	28	0	-31	32
170	22	2	28	-28	0	30	-32
172	22	3	27	29	0	31	0
174	22	4	26	28	31	-31	35
176	23	1	28	-28	30	0	35
177	23	1.5	-28	26	-30	0	-35
178	23	2	27	29	29	0	31
180	23	3	26	28	31	0	33
182	23	4	24	29	31	0	-33
184	24	1	26	-29	30	0	-33
185	24	1.5	-26	28	-30	0	-33
186	24	2	-26	28	28	0	31
188	24	3	25	-28	29	0	32
190	24	4	-25	27	-29	0	-32
191	24	4.5	24	-27	-29	0	-32
192	25	1	23	28	0	0	-32
194	25	2	24	-28	31	0	33
196	25	3	21	28	-31	35	32
198	25	4	-21	-28	30	-35	-32
200	26	1	0	31	29	34	31
202	26	2	0	31	-29	33	38
204	26	3	21	32	28	35	-38
206	26	4	-21	-32	28	35	37
208	27	1	25	32	29	34	36
210	27	2	-25	-32	27	32	-36
212	27	3	24	28	26	33	38
214	27	4	-24	-28	-26	-33	38
215	27	4.5	-24	-28	-26	32	-38
215.5	27	4.75	-24	-28	-26	31	-38
216	28	1	21	-28	0	32	37
218	28	2	-21	30	28	-32	35
220	28	3	25	29	-28	-32	36
222	28	4	-25	-29	27	-32	-36
223	28	4.5	-25	30	-27	-32	-36
224	29	1	0	31	26	33	35
226	29	2	24	-31	-26	-33	-35
227	29	2.5	-24	-31	27	-33	-35
228	29	3	23	0	28	32	0
