**absq	**bar	**beat	**b7	**b7	**b7	**b7	**b7
0	1	1	0	26	0	0	0
4	1	3	19	-26	30	33	35
6	1	4	-19	26	-30	-33	-35
8	2	1	-19	26	-30	-33	-35
10	2	2	19	26	30	33	35
11	2	2.5	-19	26	-30	-33	-35
12	2	3	19	30	30	33	35
14	2	4	19	-30	30	33	35
15	2	4.5	-19	-30	31	33	35
16	3	1	23	0	32	34	37
18	3	2	-23	27	-32	-34	-37
20	3	3	0	27	0	0	0
22	3	4	23	-27	30	32	34
24	4	1	25	-27	29	32	34
24.75	4	1.375	-25	-27	-29	33	35
25	4	1.5	-25	-27	-29	34	36
26	4	2	22	27	31	-34	-36
27	4	2.5	-22	-27	-31	33	-36
28	4	3	23	27	30	32	-36
29	4	3.5	-23	-27	-30	33	35
30	4	4	-23	27	-30	-33	34
31	4	4.5	-23	30	-30	32	-34
32	5	1	19	28	30	33	33
33.5	5	1.75	-19	28	-30	-33	-33
34	5	2	-19	28	-30	0	-33
35	5	2.5	-19	27	-30	37	-33
36	5	3	-19	26	-30	35	0
37.5	5	3.75	-19	-26	-30	35	0
38	5	4	-19	23	-30	35	0
39	5	4.5	-19	-23	-30	34	37
40	6	1	0	0	0	33	35
41.5	6	1.75	0	0	0	-33	35
42	6	2	0	0	0	30	35
43	6	2.5	0	0	30	34	34
44	6	3	0	0	28	35	33
45.5	6	3.75	0	0	28	35	-33
46	6	4	0	0	28	35	30
47	6	4.5	0	29	27	36	34
48	7	1	0	28	26	37	35
49.5	7	1.75	0	28	-26	-37	35
50	7	2	0	28	23	37	35
51	7	2.5	0	27	-23	34	36
52	7	3	0	26	0	35	37
53.5	7	3.75	0	-26	0	35	-37
54	7	4	0	23	0	34	37
55	7	4.5	23	27	0	32	37
56	8	1	21	28	0	32	37
57.5	8	1.75	21	28	0	-32	37
58	8	2	21	28	0	32	37
59	8	2.5	20	29	27	32	36
60	8	3	19	30	28	33	35
61.5	8	3.75	-19	-30	28	33	-35
62	8	4	17	30	28	32	-35
63	8	4.5	20	29	29	32	34
64	9	1	21	28	30	35	32
64.75	9	1.375	-21	-28	-30	36	-32
65	9	1.5	-21	-28	-30	37	-32
65.5	9	1.75	21	28	-30	-37	-32
66	9	2	21	28	-30	-37	33
67	9	2.5	22	26	-30	36	-33
67.5	9	2.75	-22	-26	-30	35	-33
68	9	3	23	30	-30	34	-33
69	9	3.5	-23	29	-30	-34	-33
69.5	9	3.75	-23	28	-30	-34	-33
70	9	4	-23	27	-30	-34	32
72	10	1	19	26	30	35	33
76	10	3	19	26	30	35	33
78	10	4	22	22	31	36	-33
79	10	4.5	-22	-22	-31	-36	34
80	11	1	21	25	32	37	35
84	11	3	21	25	32	37	35
87	11	4.5	-21	28	32	37	35
89	12	1.5	0	25	32	36	34
91	12	2.5	0	26	30	35	33
92	12	3	0	23	30	34	32
95	12	4.5	23	-23	-30	-34	32
96	13	1	23	0	0	0	32
97	13	1.5	-23	0	0	34	-32
97.5	13	1.75	23	0	0	-34	32
98	13	2	23	0	0	34	32
99	13	2.5	22	0	0	-34	31
99.5	13	2.75	-22	0	0	34	-31
