**absq	**bar	**beat	**b7	**b7
1	1	2	0	34
2	1	3	20	36
4	2	1	27	36
5	2	2	26	35
5.5	2	2.5	-26	36
6	2	3	25	37
7	2	4	-25	34
8	3	1	24	35
10	3	3	24	-35
11	3	4	24	-35
12	4	1	24	35
13	4	2	24	36
14	4	3	25	-36
14.5	4	3.5	-25	35
14.75	4	3.75	-25	34
15	4	4	-25	33
16	5	1	22	-33
17	5	2	22	34
18	5	3	23	32
20	6	1	22	33
22	6	3	22	0
23	6	4	21	0
24	7	1	20	0
25	7	2	-20	36
26	7	3	-20	38
27	7	4	21	37
28	8	1	22	36
28.5	8	1.5	-22	35
29	8	2	20	36
29.5	8	2.5	-20	34
30	8	3	24	35
32	9	1	24	35
33	9	2	24	36
34	9	3	25	37
36	10	1	21	-37
37	10	2	-21	35
37.25	10	2.25	-21	34
37.5	10	2.5	-21	33
37.75	10	2.75	-21	32
38	10	3	22	33
40	11	1	18	32
41	11	2	25	-32
43	11	4	24	0
44	12	1	25	0
45	12	2	26	0
46	12	3	27	0
47	12	4	-27	34
47.25	12	4.25	-27	33
47.5	12	4.5	-27	34
47.75	12	4.75	-27	35
48	13	1	27	36
49	13	2	26	35
50	13	3	25	35
51	13	4	-25	34
52	14	1	24	35
54	14	3	24	35
54.5	14	3.5	-24	31
54.75	14	3.75	-24	32
55	14	4	24	33
55.25	14	4.25	-24	34
55.5	14	4.5	-24	35
55.75	14	4.75	-24	36
56	15	1	25	37
57	15	2	21	35
57.5	15	2.5	-21	34
58	15	3	-21	33
59	15	4	22	-33
60	16	1	18	32
64	17	1	0	0
64	17	1	20	0
66	17	3	-20	34
68	18	1	20	34
70	18	3	21	-34
71	18	4	-21	34
72	19	1	22	34
74	19	3	23	-34
75	19	4	-23	33
76	20	1	24	33
77.5	20	2.5	-24	34
77.75	20	2.75	-24	35
78	20	3	24	36
79	20	4	24	-36
80	21	1	24	35
80.25	21	1.25	-24	34
81	21	2	24	35
81.25	21	2.25	-24	33
82	21	3	25	37
82.5	21	3.5	-25	36
83	21	4	-25	37
83.5	21	4.5	22	34
84	22	1	23	35
88	23	1	22	36
92	24	1	22	0
93	24	2	21	0
94	24	3	20	34
96	25	1	-20	34
98	25	3	21	-34
99	25	4	-21	31
100	26	1	22	31
102	26	3	23	32
104	27	1	24	33
106	27	3	24	36
106.25	27	3.25	-24	35
107	27	4	24	36
107.25	27	4.25	-24	33
107.5	27	4.5	-24	34
107.75	27	4.75	-24	35
108	28	1	24	36
109	28	2	24	-36
110	28	3	25	-36
111	28	4	-25	32
111.5	28	4.5	-25	33
112	29	1	21	33
113	29	2	22	-33
114	29	3	18	32
115	29	4	25	-32
116	30	1	25	0
117	30	2	24	0
118	30	3	25	0
119	30	4	26	0
120	31	1	27	0
121	31	2	-27	36
122	31	3	26	36
122.75	31	3.75	-26	35
123	31	4	-26	34
123.25	31	4.25	-26	33
123.5	31	4.5	-26	31
124	32	1	25	34
126	32	3	25	-34
127	32	4	-25	32
128	33	1	24	35
130	33	3	24	0
131	33	4	-24	38
131.25	33	4.25	-24	37
132	34	1	24	38
132.25	34	1.25	-24	35
133	34	2	-24	36
133.25	34	2.25	-24	33
134	34	3	25	34
136	35	1	21	-34
137	35	2	-21	33
137.5	35	2.5	-21	33
138	35	3	22	33
140	36	1	18	32
144	37	1	0	0
144	37	1	0	0
146	37	3	20	36
148	38	1	20	34
150	38	3	21	37
152	39	1	22	-37
153	39	2	-22	36
154	39	3	23	-36
155	39	4	-23	35
156	40	1	24	33
158	40	3	24	31
158.25	40	3.25	-24	32
158.5	40	3.5	-24	33
158.75	40	3.75	-24	34
158.875	40	3.875	-24	35
159	40	4	24	36
160	41	1	24	-36
161	41	2	24	35
161.25	41	2.25	-24	34
161.5	41	2.5	-24	36
161.75	41	2.75	-24	33
162	41	3	25	34
162.5	41	3.5	-25	32
163	41	4	-25	37
163.25	41	4.25	-25	36
163.5	41	4.5	-25	37
163.75	41	4.75	-25	38
164	42	1	25	34
165	42	2	22	-34
166	42	3	23	-34
167	42	4	-23	35
168	43	1	22	33
172	44	1	22	0
173	44	2	21	0
174	44	3	20	0
175	44	4	-20	34
176	45	1	20	34
177	45	2	-20	31
178	45	3	19	-31
179	45	4	-19	35
180	46	1	18	-35
181	46	2	-18	36
182	46	3	18	32
182.5	46	3.5	-18	32
183	46	4	-18	33
183.25	46	4.25	-18	34
183.5	46	4.5	-18	35
184	47	1	17	-35
185	47	2	-17	33
186	47	3	24	0
187	47	4	24	33
188	48	1	24	-33
189	48	2	24	33
190	48	3	25	-33
191	48	4	-25	34
192	49	1	21	33
194	49	3	22	-33
196	50	1	18	32
198	50	3	25	-32
200	51	1	25	0
201	51	2	24	0
202	51	3	25	0
203	51	4	26	0
204	52	1	27	0
205	52	2	-27	36
206	52	3	26	36
206.25	52	3.25	-26	35
206.5	52	3.5	-26	34
206.75	52	3.75	-26	33
207	52	4	25	34
207.25	52	4.25	-25	35
207.5	52	4.5	-25	36
207.75	52	4.75	-25	34
208	53	1	24	35
209	53	2	-24	35
210	53	3	24	35
210.25	53	3.25	-24	36
210.5	53	3.5	-24	37
210.75	53	3.75	-24	38
211	53	4	-24	33
212	54	1	24	35
213	54	2	-24	35
214	54	3	24	31
214.5	54	3.5	-24	32
215	54	4	-24	33
215.25	54	4.25	-24	34
215.5	54	4.5	-24	35
215.75	54	4.75	-24	33
216	55	1	25	34
217	55	2	-25	36
217.25	55	2.25	-25	34
217.5	55	2.5	-25	35
217.75	55	2.75	-25	33
218	55	3	-25	34
218.5	55	3.5	-25	32
219	55	4	-25	33
219.5	55	4.5	-25	34
220	56	1	21	35
220.5	56	1.5	-21	36
220.75	56	1.75	-21	37
221	56	2	-21	38
222	56	3	22	33
224	57	1	18	32
228	58	1	0	0
228	58	1	0	0
230	58	3	20	34
232	59	1	20	34
232.5	59	1.5	-20	35
232.75	59	1.75	-20	36
233	59	2	-20	32
233.5	59	2.5	-20	33
233.75	59	2.75	-20	34
234	59	3	20	31
235	59	4	-20	30
236	60	1	24	31
238	60	3	-24	31
239	60	4	-24	31
240	61	1	22	-31
241	61	2	-22	31
242	61	3	18	32
242.25	61	3.25	-18	31
242.5	61	3.5	-18	30
242.75	61	3.75	-18	31
243	61	4	-18	32
243.25	61	4.25	-18	33
243.5	61	4.5	-18	34
243.75	61	4.75	-18	33
244	62	1	25	32
244.25	62	1.25	-25	33
244.5	62	1.5	-25	34
244.75	62	1.75	-25	35
245	62	2	-25	36
245.25	62	2.25	-25	34
245.5	62	2.5	-25	35
245.75	62	2.75	-25	33
246	62	3	-25	34
248	63	1	21	-34
249	63	2	-21	33
250	63	3	23	33
251.5	63	4.5	-23	32
252	64	1	22	33
255	64	4	21	-33
256	65	1	20	0
257	65	2	-20	38
257.5	65	2.5	-20	37
